"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
3,66,19,58,32,85,63,41,28,78,72,13,67,4,88,55,57,75,26,21,33,30,35,73,83,2,42,6,81,80,7,23,52,48,10,11,25,20,1,76,82,39,70,17,27,22,12,53,59,87,64,79,69,36,56,45,37,49,40,46,47,74,8,24,16,51,44,38,60,14,15,29,43,54,71,84,50,18,61,34,9,31,5,65,68,77,62,86
4,37,75,3,32,31,57,44,55,25,80,45,2,42,79,67,46,15,12,28,63,68,1,40,84,6,24,78,5,22,38,77,20,86,58,50,43,26,11,72,61,30,27,83,8,18,39,10,47,13,88,71,64,14,74,73,60,16,54,33,48,23,70,29,76,41,56,51,66,62,69,65,19,36,34,87,17,81,9,7,59,53,85,21,52,35,49,82
16,20,66,21,77,6,48,3,46,64,27,35,39,53,78,45,47,76,36,40,7,71,1,38,65,22,26,30,55,61,10,83,80,32,18,74,13,70,31,85,4,41,11,62,5,43,9,67,17,82,58,68,37,25,44,8,33,84,79,49,54,56,63,87,34,60,51,81,2,86,24,14,73,57,42,59,72,69,75,23,88,52,19,29,28,50,15,12
76,25,40,23,54,34,15,36,51,70,69,88,33,14,50,32,31,46,2,41,52,3,68,83,39,8,10,66,65,63,4,56,73,45,42,55,74,82,26,28,64,44,61,62,21,12,43,20,58,1,49,85,81,60,38,53,59,11,86,87,35,72,77,37,5,78,7,9,27,22,84,16,67,24,80,71,18,13,30,29,75,47,79,6,17,19,48,57
33,53,74,11,7,76,21,80,8,29,3,13,61,48,51,20,59,9,19,68,86,22,65,31,72,69,52,26,55,73,23,88,1,50,5,16,64,15,17,40,39,41,87,67,36,34,46,14,28,44,85,45,10,6,18,38,81,58,75,25,84,49,79,30,56,47,57,62,4,35,37,43,83,24,42,71,32,82,66,2,60,70,12,63,54,78,77,27
37,46,86,25,75,27,28,71,83,6,74,68,35,80,79,39,4,44,51,62,45,73,14,64,54,30,56,34,85,82,21,84,31,22,61,78,20,65,8,38,26,70,19,1,63,24,47,43,87,11,81,3,67,58,40,18,33,49,55,9,41,53,66,60,36,69,10,12,17,42,13,2,57,29,72,48,59,76,5,16,32,15,52,50,23,7,88,77
5,67,23,40,50,4,70,29,78,64,75,85,38,26,53,49,87,30,8,79,63,17,9,2,43,7,37,20,84,51,36,56,18,46,28,82,72,48,35,57,3,16,83,45,42,60,54,73,62,68,59,58,19,47,21,88,14,81,6,1,32,15,52,77,76,41,74,11,12,24,22,80,55,31,65,71,25,69,13,34,10,86,61,44,66,33,39,27
37,75,31,65,47,43,18,15,48,72,77,39,44,84,79,61,42,35,9,51,34,19,11,66,69,23,12,5,55,52,8,76,26,3,53,70,29,33,22,30,57,24,54,88,49,73,10,25,40,14,13,68,60,63,78,45,82,36,38,86,80,85,62,81,17,32,16,87,58,20,50,27,6,41,74,46,1,4,67,28,64,83,59,7,21,2,56,71
15,48,47,53,27,84,81,88,49,42,23,34,6,55,14,3,22,59,66,83,63,12,9,36,74,16,24,43,61,67,82,40,71,80,31,87,75,73,25,21,62,10,45,64,30,51,54,33,50,37,76,46,85,70,13,26,20,72,41,38,11,29,4,86,39,32,69,17,57,68,28,2,56,35,77,1,58,5,8,19,60,52,78,7,18,79,44,65
6,42,68,80,36,48,60,81,20,53,46,37,86,49,35,52,69,45,71,39,75,13,62,54,21,59,3,30,73,58,26,88,78,10,63,82,65,77,38,50,47,76,14,79,22,24,56,41,8,55,67,5,31,57,84,64,18,1,4,15,40,17,25,51,70,11,66,72,74,44,34,27,87,9,16,7,33,12,2,28,85,29,61,83,23,19,32,43
