"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
3,18,29,33,55,26,24,40,60,38,62,2,30,28,59,77,34,11,32,5,23,81,72,43,67,74,6,54,84,27,78,46,1,53,20,85,63,17,51,73,49,58,65,82,87,41,7,68,31,42,13,75,57,79,39,50,86,15,66,47,52,64,61,35,80,83,37,14,36,44,21,8,25,48,70,56,69,22,10,45,19,4,9,88,71,76,12,16
71,35,29,48,6,14,22,74,57,7,37,28,59,45,23,85,39,21,43,62,4,65,8,53,12,15,38,11,82,80,61,40,46,73,83,64,67,69,2,17,41,5,32,1,79,56,9,10,3,60,70,44,33,72,84,20,86,81,54,87,18,58,55,34,26,78,36,16,63,76,47,68,31,49,50,75,66,27,42,52,88,25,24,51,77,13,19,30
78,6,22,15,82,48,32,69,14,5,35,54,45,29,9,11,17,80,13,7,25,51,52,76,21,61,88,1,46,70,33,27,8,53,83,55,79,84,41,34,73,44,85,81,75,68,58,4,66,37,19,12,59,71,38,49,77,2,64,40,3,42,36,26,57,16,20,67,74,39,10,47,50,24,60,18,28,23,62,65,86,30,56,72,63,87,43,31
50,40,72,75,84,36,18,73,64,42,37,35,82,57,80,30,78,17,32,8,34,4,33,15,22,11,58,65,87,43,85,74,7,28,79,2,66,54,1,13,46,59,69,71,10,48,16,76,38,5,39,12,41,55,21,62,77,88,9,47,60,86,61,70,6,25,23,14,19,45,24,44,26,31,68,52,49,67,20,29,27,56,51,53,83,63,81,3
18,52,72,48,2,34,24,74,21,1,12,41,56,14,69,36,50,23,43,57,31,19,88,38,62,83,80,28,51,65,32,13,60,8,70,78,6,58,26,5,44,45,11,22,77,82,53,46,47,15,9,84,49,75,33,87,73,27,68,20,37,85,39,25,4,59,30,66,55,17,54,35,81,16,71,40,29,86,64,67,63,7,79,3,42,76,10,61
21,50,66,22,23,38,43,4,65,45,36,37,39,64,11,63,24,17,10,28,9,58,71,80,14,52,53,75,33,40,13,30,72,41,59,56,6,60,31,25,82,83,73,55,62,35,29,20,84,74,19,1,79,27,44,57,69,86,15,3,76,70,81,26,46,7,77,48,42,61,8,5,32,47,87,2,16,12,67,18,68,34,88,49,51,85,54,78
57,75,55,2,77,78,85,27,7,4,3,1,50,79,46,69,56,68,24,86,25,74,9,11,30,28,63,21,18,51,52,82,16,83,87,6,8,17,54,42,39,64,80,61,60,72,37,48,38,32,66,65,45,59,47,53,26,62,44,13,71,40,76,67,43,36,34,58,14,70,35,20,88,10,84,41,33,19,73,5,29,31,23,81,22,12,15,49
6,83,72,57,84,75,26,59,79,45,11,74,70,86,65,18,3,37,63,60,23,80,21,68,69,7,58,47,78,40,38,48,5,12,25,15,4,29,46,13,85,44,54,24,55,71,51,16,9,81,27,43,53,87,64,2,35,61,31,14,82,34,19,30,88,28,49,73,32,52,42,36,20,1,76,77,39,17,66,8,33,67,22,62,56,10,50,41
73,61,10,33,1,25,9,82,34,8,51,24,70,63,88,66,65,67,3,52,75,46,81,56,14,76,38,16,5,40,13,21,23,64,85,15,77,30,2,20,68,31,37,50,41,32,7,49,4,72,26,54,74,79,87,28,42,78,17,18,11,36,69,80,27,47,48,44,19,12,39,57,29,45,86,43,6,60,84,35,55,53,58,59,83,62,22,71
62,69,19,43,76,33,85,38,3,40,1,10,57,77,71,26,36,61,80,31,18,12,27,79,70,41,68,22,75,15,44,45,52,11,66,81,50,42,6,14,47,87,88,49,56,83,78,35,8,86,55,2,20,58,17,82,65,72,16,34,9,32,25,24,53,39,46,59,13,7,21,5,74,60,84,51,30,73,29,37,23,67,48,54,64,28,4,63
51,25,22,40,33,56,50,72,28,66,27,5,76,67,73,75,47,43,77,54,30,7,64,42,86,14,81,6,9,17,24,83,61,80,57,38,21,15,62,8,55,16,44,3,78,82,68,60,18,65,11,53,70,74,46,23,87,31,37,69,10,34,52,48,49,2,32,85,79,39,41,12,1,45,36,20,63,26,58,84,88,13,59,29,19,71,4,35
87,50,7,61,19,6,8,63,16,60,29,41,67,2,86,79,72,52,13,42,27,78,23,88,5,35,57,28,65,73,77,33,75,10,81,34,22,38,32,31,17,37,80,68,71,43,59,46,58,26,39,9,84,82,14,48,76,24,12,1,18,45,49,36,54,51,47,69,30,11,66,20,74,70,85,4,44,62,55,3,56,25,40,21,15,64,53,83
72,2,64,8,58,46,41,75,63,48,24,65,32,68,77,85,82,76,10,33,36,69,34,66,44,84,35,23,50,79,4,37,30,31,81,11,39,1,67,13,43,73,56,22,52,47,15,28,71,19,88,7,60,80,45,51,59,83,55,14,26,38,29,6,40,49,57,25,27,62,21,20,78,9,53,12,86,5,70,3,74,87,16,18,42,61,17,54
44,52,56,35,40,43,18,54,2,19,64,22,61,86,75,72,5,59,32,42,3,53,60,83,81,10,48,80,85,84,76,70,57,62,79,20,9,26,17,30,21,77,8,12,66,14,6,41,36,88,1,31,23,28,73,27,24,55,47,15,45,46,39,38,13,82,65,58,87,33,25,71,78,50,4,29,51,34,69,67,37,68,74,49,16,63,11,7
85,41,1,15,29,3,52,37,5,76,36,4,6,17,60,50,79,39,32,24,40,66,83,75,16,19,68,44,28,10,86,74,78,26,42,55,51,31,20,70,38,49,47,45,48,7,8,88,54,23,14,9,84,27,63,58,81,30,72,25,46,57,82,13,65,73,62,35,2,71,64,21,18,33,77,87,11,80,59,53,56,67,69,61,43,12,34,22
29,21,53,28,5,14,41,35,60,54,57,45,15,34,20,66,10,50,73,88,78,68,23,12,69,59,71,17,79,4,55,84,40,6,64,32,26,13,46,9,72,56,83,63,81,76,25,75,2,7,62,24,61,33,87,11,80,37,31,44,85,42,65,22,18,67,74,38,51,82,48,70,3,39,77,49,52,27,58,19,43,1,16,47,8,86,30,36
62,2,39,84,34,71,27,29,30,7,31,1,55,53,81,68,12,51,47,18,23,70,74,37,40,26,43,28,88,77,65,75,76,80,67,9,64,52,38,49,5,48,63,44,82,35,36,50,22,69,54,60,24,83,87,41,56,73,85,57,66,21,14,10,13,58,61,72,45,20,78,46,19,17,4,6,25,59,79,16,86,15,42,11,3,8,33,32
64,15,80,13,38,79,56,28,22,43,5,27,40,26,72,85,23,87,51,71,14,24,11,73,45,81,21,58,3,57,60,1,82,61,86,30,78,65,10,88,48,41,44,46,74,39,34,75,47,32,7,59,68,29,76,33,55,62,84,19,53,20,31,37,42,54,69,8,67,4,25,6,36,16,63,50,9,12,83,49,66,17,70,52,18,2,35,77
61,53,3,5,16,88,23,60,79,32,36,62,70,27,71,76,40,86,10,14,13,34,59,15,81,67,18,39,69,48,52,43,26,28,87,75,22,58,72,11,19,46,51,44,84,65,77,55,8,64,30,21,33,85,2,17,35,37,24,82,83,74,57,56,31,9,80,66,6,45,41,25,7,47,63,29,4,12,50,68,49,54,78,1,73,38,20,42
38,64,76,23,62,68,25,28,57,9,67,10,84,70,43,17,52,78,15,21,18,41,8,45,42,29,81,36,51,40,66,6,88,33,79,82,54,20,48,3,63,32,24,39,83,14,56,34,22,53,16,85,50,26,5,86,60,19,65,13,37,4,30,7,31,87,61,77,44,2,12,11,58,80,73,35,1,71,75,46,49,69,55,72,59,74,47,27
32,41,81,36,83,48,21,46,17,53,55,14,63,65,5,62,58,69,3,42,2,52,68,30,45,33,70,13,86,88,82,71,49,79,40,15,75,19,18,51,27,85,77,74,38,11,43,29,1,26,57,25,4,20,78,64,84,31,80,60,9,23,54,28,73,44,66,22,67,39,56,50,35,7,6,12,72,24,16,10,47,37,59,61,8,34,87,76
71,18,3,30,75,28,54,56,83,17,78,43,38,70,26,45,66,52,79,88,27,82,16,86,35,39,77,13,62,12,76,4,57,22,47,64,2,67,20,87,11,25,49,51,80,24,31,72,44,9,6,36,15,46,34,37,69,81,1,7,63,48,32,85,73,42,74,5,65,14,23,10,8,21,58,19,29,50,59,84,61,53,55,41,40,68,60,33
60,79,3,13,10,2,83,16,39,7,34,82,49,14,38,36,6,67,18,76,65,69,40,26,51,12,52,62,55,73,70,25,88,80,17,66,28,72,87,71,21,19,24,15,37,29,1,86,8,20,27,61,50,57,41,43,48,30,77,42,46,54,9,31,23,74,68,33,64,63,45,5,84,53,35,4,58,11,81,78,85,75,44,56,47,59,22,32
35,16,69,17,27,37,4,22,3,8,41,11,59,18,70,2,80,73,7,52,24,34,49,71,53,68,83,65,72,33,88,82,14,32,57,39,46,64,74,45,48,81,60,61,85,86,19,36,1,42,28,67,10,62,51,54,12,55,43,15,44,13,56,31,63,5,47,26,20,9,23,6,66,78,50,25,84,87,75,77,76,30,58,79,29,40,38,21
35,62,10,85,51,15,25,68,36,31,83,1,54,17,75,50,77,71,24,64,20,19,55,22,63,76,44,11,30,21,86,60,16,80,27,88,29,82,38,45,33,2,61,74,23,32,72,52,12,43,4,69,66,57,79,56,65,87,67,7,8,78,58,40,46,41,6,59,9,53,34,13,42,5,47,81,37,14,48,39,49,26,28,18,70,84,3,73
76,25,24,3,41,69,74,36,47,19,43,58,14,87,83,50,84,44,59,12,61,57,37,18,6,64,33,34,56,21,82,45,35,77,88,27,30,39,23,16,17,10,66,13,80,48,4,60,65,29,40,62,78,71,5,55,46,75,86,85,7,68,79,15,72,67,1,81,32,38,49,22,70,28,2,42,31,8,26,52,54,53,51,20,9,73,63,11
88,59,77,53,3,73,28,52,68,45,9,49,62,74,63,69,46,31,75,43,50,85,14,44,27,15,81,18,83,34,35,24,56,30,12,2,37,1,29,79,21,17,84,72,87,4,82,70,61,78,76,39,66,57,42,23,65,25,71,8,41,36,86,13,5,51,47,80,32,16,58,10,33,67,38,26,11,20,6,64,7,55,54,19,60,40,48,22
22,21,46,19,64,35,42,26,84,4,36,9,55,67,57,28,69,86,71,7,32,66,17,74,62,41,58,60,37,80,63,65,31,25,49,70,77,45,33,59,23,53,54,68,88,34,12,20,85,24,39,79,15,78,48,81,83,47,29,61,6,73,44,43,5,52,50,38,18,30,56,3,75,1,10,8,72,82,87,11,51,27,40,16,13,2,76,14
63,11,31,77,38,45,29,50,47,6,83,81,27,55,49,32,18,58,64,22,5,68,39,19,79,70,54,60,78,82,75,23,88,87,42,80,66,1,48,14,4,57,21,43,52,26,85,67,72,73,3,40,35,71,46,2,65,24,28,10,30,86,76,34,13,61,9,37,36,56,7,84,25,33,69,17,44,8,59,41,51,16,74,12,15,62,53,20
35,29,88,28,63,62,3,78,32,24,64,36,73,39,76,40,84,68,41,65,53,7,71,66,21,83,46,13,79,17,77,47,44,58,72,8,4,20,31,23,61,5,69,10,42,57,48,59,52,26,19,54,49,67,81,6,75,55,37,74,86,25,51,43,18,85,22,50,12,82,38,14,87,1,16,9,80,15,33,11,56,27,2,45,60,30,34,70
20,49,46,16,21,23,77,64,63,4,56,52,31,32,9,39,84,44,24,22,1,42,82,71,45,48,79,12,11,66,54,27,60,2,68,70,47,19,73,33,80,15,65,74,83,5,85,81,41,34,78,50,62,53,17,88,86,72,6,26,43,51,76,30,57,35,40,10,36,61,37,14,59,69,13,18,75,3,67,29,87,28,55,25,38,8,7,58
58,62,19,28,36,48,56,77,46,66,86,16,7,79,78,12,43,42,25,24,44,37,39,81,84,73,59,13,35,68,9,38,67,88,49,18,41,8,47,45,15,80,1,65,6,64,21,72,34,57,82,23,29,2,17,54,55,33,40,14,51,27,70,50,85,30,63,87,4,31,32,76,69,26,3,52,75,60,83,61,20,11,5,10,71,74,22,53
