"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
31,37,65,50,47,12,68,82,83,44,51,33,40,78,72,56,30,77,39,54,3,80,58,45,64,63,41,69,81,23,67,9,52,32,24,61,17,6,20,11,10,73,43,1,87,49,84,13,27,15,60,34,36,28,48,79,42,62,2,38,25,70,85,8,21,16,14,75,5,19,7,53,46,4,71,86,76,22,18,29,35,26,55,74,59,66,57,88
36,19,87,68,2,12,80,47,76,54,28,27,77,62,42,34,4,67,74,61,21,31,66,53,70,39,11,57,84,13,8,72,33,20,45,17,59,51,6,1,15,88,3,40,29,32,55,10,48,7,44,58,37,30,41,75,63,79,65,38,81,50,64,26,85,14,78,25,83,86,71,18,35,43,69,56,24,52,82,22,46,49,60,16,9,73,5,23
39,7,50,66,67,40,42,46,78,73,32,6,56,79,24,25,29,36,51,59,21,26,86,55,19,16,43,41,38,5,1,23,18,88,76,49,64,31,60,13,30,61,11,37,70,12,63,27,75,71,85,52,35,83,57,53,68,10,48,58,17,14,8,2,33,87,4,69,47,54,34,65,80,3,82,62,20,22,44,77,72,9,15,45,81,28,74,84
64,28,87,63,30,11,27,16,21,41,81,66,46,24,15,17,51,35,43,4,7,23,42,84,40,37,13,80,73,76,2,9,48,52,65,25,86,38,79,75,26,14,82,59,60,6,18,36,1,49,47,61,69,45,31,29,56,88,33,44,77,22,34,70,78,53,50,57,62,67,74,83,19,20,55,54,5,72,32,71,10,39,8,12,85,3,58,68
36,11,19,59,15,20,16,41,34,49,54,72,62,57,74,63,44,81,42,75,23,24,84,64,70,28,8,7,35,13,38,80,69,77,66,85,47,58,55,32,46,83,12,78,33,67,88,18,40,25,65,82,45,22,27,2,60,4,39,6,30,86,73,5,43,3,79,71,56,48,9,37,51,14,1,10,31,76,26,50,68,21,52,61,29,53,87,17
6,23,63,81,60,71,69,53,70,86,15,2,35,30,47,50,21,76,10,64,74,29,67,73,44,58,55,80,26,37,34,49,33,9,79,57,32,85,66,84,22,88,28,18,13,77,24,5,42,54,87,7,45,3,59,51,52,72,27,4,65,56,31,78,14,62,8,75,46,48,20,83,38,41,68,36,1,11,17,40,39,12,25,82,16,43,61,19
43,71,80,62,38,83,8,48,22,16,54,13,39,45,53,50,6,76,84,66,65,25,72,31,36,40,24,27,28,52,26,34,56,74,57,78,51,4,60,3,5,69,15,12,44,41,68,30,23,7,20,85,81,10,9,19,17,86,61,14,82,79,73,37,46,18,1,67,63,49,88,70,87,75,21,29,77,47,2,35,33,64,11,32,58,42,59,55
35,41,64,66,52,37,50,46,1,39,18,58,23,44,67,25,75,73,48,33,29,36,61,11,5,40,42,51,4,88,28,83,71,57,22,43,60,38,55,84,79,82,49,31,45,87,20,12,85,24,78,72,81,13,63,68,16,62,34,7,17,69,86,6,56,27,19,10,47,74,32,70,76,3,2,14,30,65,77,21,54,9,15,26,53,8,59,80
67,30,15,60,3,27,25,33,50,87,48,2,46,45,82,72,18,65,77,37,7,29,61,56,88,83,71,5,41,79,86,14,44,69,10,6,70,40,84,12,42,11,73,58,80,55,54,4,53,38,81,66,49,1,47,63,23,26,21,13,74,62,39,85,8,76,9,22,24,35,19,16,64,52,57,34,31,36,20,78,75,51,17,28,59,43,68,32
68,20,82,78,23,9,76,88,36,45,43,71,17,28,24,54,63,77,21,13,52,69,26,49,40,42,35,2,44,85,73,39,5,74,53,14,62,7,22,65,60,80,51,15,4,38,33,75,25,34,79,55,3,12,1,41,32,31,84,58,30,18,72,56,6,57,37,67,64,19,83,10,27,47,70,8,59,50,81,11,48,16,46,61,87,29,86,66
