"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-94,-37,-8,-22,-79,-92,-82,-35,-85,-42,-47,-11,-75,-77,-3,-60,-33,-78,-100,-19,-54,-87,-80,-30,-61,-96,-20,-84,-16,-99,-40,-38,-34,-27,-24,-52,-66,-10,-48,-5,-83,-41,-59,-51,-32,-65,-18,-70,-55,-67,-95,-88,-44,-62,-69,-46,-64,-97,-45,-91,-49,-58,-74,-57,-39,-1,-76,-50,-14,-25,-68,-2,-9,-23,-29,-31,-13,-43,-6,-81,-71,-36,-86,-98,-56,-72,-12,-90,-4,-26,-17,-93,-7,-15,-28,-21,-63,-89,-53,-73
-5,-45,-70,-28,-93,-90,-6,-15,-63,-89,-41,-26,-100,-86,-25,-97,-87,-29,-59,-67,-53,-35,-61,-7,-24,-1,-51,-52,-19,-50,-66,-36,-3,-54,-34,-38,-91,-62,-58,-68,-94,-77,-60,-16,-40,-88,-31,-74,-10,-17,-14,-42,-75,-2,-32,-83,-98,-81,-55,-27,-82,-73,-13,-80,-57,-12,-4,-48,-9,-65,-8,-46,-39,-37,-21,-56,-95,-33,-49,-11,-43,-18,-99,-92,-79,-78,-96,-69,-64,-72,-44,-85,-23,-22,-84,-20,-71,-76,-30,-47
-84,-4,-63,-41,-23,-73,-78,-96,-46,-53,-90,-19,-20,-37,-92,-52,-40,-8,-83,-58,-18,-99,-68,-77,-3,-27,-26,-9,-50,-67,-75,-65,-72,-60,-39,-66,-100,-11,-82,-1,-85,-69,-36,-34,-29,-30,-54,-51,-91,-47,-80,-89,-2,-5,-79,-48,-64,-59,-57,-76,-14,-86,-32,-71,-16,-43,-70,-13,-45,-81,-44,-62,-22,-33,-35,-98,-55,-95,-6,-21,-74,-49,-94,-61,-28,-97,-42,-38,-12,-17,-25,-88,-10,-31,-56,-24,-7,-93,-15,-87
-55,-71,-72,-16,-26,-46,-25,-84,-42,-97,-79,-28,-50,-5,-68,-93,-95,-2,-30,-92,-31,-90,-61,-74,-14,-58,-23,-86,-8,-48,-67,-87,-6,-41,-45,-83,-49,-40,-17,-4,-69,-100,-15,-80,-54,-39,-60,-7,-76,-43,-35,-36,-77,-3,-82,-37,-98,-12,-47,-85,-18,-73,-27,-33,-11,-1,-13,-22,-96,-21,-65,-57,-53,-9,-51,-64,-78,-10,-63,-75,-94,-29,-62,-24,-81,-99,-91,-44,-88,-19,-34,-66,-52,-20,-38,-56,-32,-70,-89,-59
-24,-29,-72,-10,-69,-84,-80,-36,-95,-90,-85,-18,-30,-66,-52,-93,-71,-31,-82,-77,-33,-21,-55,-67,-47,-57,-38,-100,-16,-75,-98,-83,-35,-40,-45,-70,-81,-73,-27,-2,-43,-54,-32,-87,-12,-37,-94,-51,-74,-63,-59,-39,-48,-44,-46,-4,-78,-6,-76,-92,-96,-79,-68,-49,-23,-58,-28,-9,-56,-26,-19,-14,-61,-41,-15,-7,-20,-65,-5,-1,-25,-62,-86,-50,-42,-64,-11,-88,-34,-8,-17,-97,-13,-53,-3,-89,-22,-91,-99,-60
-56,-35,-7,-15,-77,-71,-69,-80,-93,-61,-62,-2,-51,-54,-25,-96,-82,-66,-38,-76,-10,-9,-44,-52,-47,-89,-18,-53,-12,-6,-46,-59,-21,-88,-36,-3,-90,-39,-31,-58,-34,-81,-95,-37,-50,-27,-72,-20,-75,-49,-23,-86,-8,-42,-70,-32,-65,-16,-85,-26,-5,-63,-60,-84,-67,-92,-14,-83,-99,-79,-74,-68,-28,-33,-64,-24,-30,-55,-100,-22,-97,-11,-98,-4,-57,-73,-78,-45,-94,-43,-41,-13,-19,-40,-17,-91,-29,-87,-48,-1
-12,-32,-82,-15,-22,-3,-84,-85,-2,-28,-90,-33,-23,-72,-93,-46,-40,-19,-29,-65,-50,-68,-48,-7,-18,-89,-98,-31,-36,-56,-13,-63,-4,-45,-81,-54,-96,-70,-38,-8,-67,-61,-35,-58,-10,-21,-49,-37,-99,-62,-87,-39,-95,-27,-43,-79,-5,-77,-92,-97,-6,-53,-88,-44,-76,-34,-100,-66,-24,-60,-41,-69,-17,-71,-25,-73,-74,-16,-59,-78,-55,-26,-42,-51,-91,-47,-20,-86,-14,-9,-30,-80,-83,-1,-75,-57,-64,-52,-94,-11
-27,-17,-20,-86,-51,-88,-96,-75,-69,-12,-100,-93,-39,-99,-15,-54,-19,-46,-85,-68,-67,-42,-24,-29,-5,-41,-47,-65,-10,-87,-49,-7,-90,-60,-8,-95,-84,-28,-79,-18,-36,-91,-72,-35,-1,-33,-13,-52,-78,-80,-82,-16,-83,-34,-50,-30,-43,-97,-9,-89,-92,-6,-11,-77,-44,-61,-26,-53,-31,-48,-73,-25,-63,-32,-4,-22,-74,-98,-76,-40,-56,-94,-14,-81,-62,-66,-57,-23,-38,-3,-59,-71,-55,-21,-58,-70,-64,-45,-37,-2
-12,-24,-81,-25,-38,-91,-75,-84,-87,-100,-18,-26,-11,-60,-83,-78,-47,-79,-59,-82,-1,-72,-42,-16,-49,-44,-69,-31,-64,-97,-43,-58,-14,-19,-30,-61,-68,-98,-35,-88,-66,-93,-80,-33,-71,-48,-40,-6,-8,-7,-39,-34,-70,-74,-13,-77,-86,-23,-5,-57,-52,-67,-9,-53,-37,-36,-29,-3,-85,-90,-73,-45,-54,-76,-2,-99,-28,-62,-65,-27,-46,-41,-92,-17,-56,-32,-15,-51,-20,-89,-10,-94,-50,-95,-63,-21,-4,-96,-55,-22
-97,-73,-86,-1,-78,-98,-62,-88,-48,-59,-85,-11,-15,-67,-12,-89,-49,-18,-34,-26,-2,-60,-82,-68,-9,-23,-63,-36,-13,-70,-22,-84,-33,-10,-21,-61,-46,-92,-80,-29,-30,-76,-24,-99,-57,-27,-44,-91,-5,-100,-81,-40,-25,-66,-17,-75,-90,-20,-64,-56,-42,-8,-74,-94,-35,-83,-58,-54,-37,-16,-32,-45,-6,-47,-96,-93,-4,-38,-28,-52,-50,-87,-51,-7,-39,-65,-43,-79,-55,-41,-19,-3,-14,-53,-77,-71,-72,-95,-69,-31
-86,-84,-62,-11,-45,-79,-25,-87,-64,-66,-56,-42,-98,-20,-24,-96,-89,-4,-94,-75,-16,-38,-1,-48,-33,-26,-9,-100,-7,-50,-19,-37,-43,-47,-99,-67,-77,-63,-78,-3,-27,-76,-73,-21,-28,-54,-14,-5,-85,-68,-10,-95,-32,-12,-69,-46,-34,-72,-40,-51,-35,-82,-71,-15,-93,-22,-52,-53,-44,-88,-18,-39,-90,-80,-17,-29,-65,-41,-6,-61,-31,-36,-91,-23,-92,-58,-49,-60,-59,-2,-13,-81,-30,-8,-70,-74,-57,-97,-55,-83
-46,-8,-28,-27,-9,-76,-98,-35,-92,-66,-22,-72,-49,-71,-56,-80,-94,-54,-15,-18,-2,-65,-47,-6,-20,-16,-23,-89,-12,-24,-53,-26,-50,-45,-7,-62,-69,-73,-79,-29,-11,-32,-37,-63,-64,-30,-55,-36,-86,-51,-44,-99,-25,-60,-5,-88,-95,-59,-57,-93,-39,-42,-48,-91,-33,-41,-97,-43,-100,-19,-4,-70,-84,-85,-10,-14,-34,-68,-17,-81,-83,-82,-87,-78,-96,-40,-61,-38,-31,-13,-21,-75,-77,-74,-1,-3,-90,-58,-67,-52
