"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-2,-75,-98,-3,-93,-17,-81,-7,-46,-55,-44,-47,-78,-43,-18,-19,-60,-89,-70,-79,-22,-64,-36,-52,-5,-59,-99,-42,-37,-6,-40,-51,-72,-77,-97,-29,-16,-31,-11,-8,-27,-35,-9,-58,-4,-85,-68,-33,-87,-96,-66,-15,-21,-80,-91,-28,-50,-34,-63,-49,-1,-86,-100,-62,-74,-20,-67,-76,-61,-14,-12,-24,-53,-73,-25,-23,-90,-84,-94,-83,-45,-95,-30,-54,-69,-10,-41,-57,-56,-32,-38,-13,-88,-39,-65,-48,-26,-82,-92,-71
-9,-71,-95,-90,-83,-57,-39,-33,-42,-75,-24,-50,-31,-51,-48,-4,-53,-49,-19,-73,-55,-96,-88,-93,-28,-74,-43,-11,-86,-3,-44,-10,-82,-41,-63,-38,-26,-79,-77,-40,-13,-98,-23,-5,-60,-29,-12,-94,-67,-30,-34,-52,-15,-20,-47,-14,-59,-2,-87,-66,-18,-65,-62,-1,-27,-6,-64,-21,-58,-69,-45,-91,-97,-100,-36,-25,-37,-16,-78,-84,-56,-89,-68,-7,-76,-85,-17,-72,-92,-32,-81,-35,-61,-46,-22,-8,-70,-54,-80,-99
-23,-81,-92,-73,-43,-60,-67,-8,-16,-98,-42,-11,-57,-75,-9,-41,-44,-10,-84,-72,-71,-62,-31,-55,-13,-50,-64,-36,-100,-19,-47,-5,-96,-61,-77,-21,-97,-3,-88,-28,-59,-49,-30,-14,-56,-38,-15,-32,-89,-18,-95,-74,-90,-25,-83,-29,-17,-82,-39,-6,-24,-70,-79,-37,-99,-46,-66,-68,-94,-69,-27,-86,-26,-53,-87,-4,-91,-2,-85,-93,-33,-51,-22,-34,-7,-35,-40,-65,-48,-80,-78,-52,-63,-20,-54,-1,-58,-45,-12,-76
-77,-26,-82,-50,-79,-24,-6,-34,-83,-91,-28,-59,-92,-52,-78,-41,-58,-4,-96,-95,-76,-45,-89,-100,-75,-61,-7,-18,-40,-35,-22,-90,-36,-9,-86,-2,-71,-23,-99,-43,-88,-44,-11,-69,-60,-94,-1,-3,-70,-20,-53,-68,-14,-56,-55,-17,-39,-73,-81,-15,-8,-97,-31,-46,-67,-37,-10,-98,-13,-21,-27,-48,-84,-74,-49,-42,-62,-47,-66,-93,-64,-80,-32,-12,-72,-38,-5,-51,-57,-30,-87,-29,-63,-54,-65,-16,-85,-33,-19,-25
-82,-5,-34,-47,-32,-45,-3,-1,-86,-11,-42,-61,-87,-79,-76,-4,-73,-23,-91,-51,-18,-52,-78,-83,-94,-28,-54,-26,-37,-25,-93,-65,-12,-58,-43,-48,-81,-55,-41,-17,-63,-67,-21,-36,-98,-33,-2,-30,-40,-97,-7,-71,-74,-31,-92,-64,-90,-84,-49,-50,-14,-57,-39,-85,-60,-9,-80,-62,-27,-19,-6,-10,-100,-59,-56,-35,-16,-29,-99,-95,-68,-53,-75,-22,-38,-44,-13,-72,-89,-20,-88,-24,-70,-96,-66,-69,-46,-15,-8,-77
-68,-74,-94,-9,-14,-8,-96,-3,-87,-36,-88,-83,-17,-73,-89,-28,-31,-64,-99,-19,-18,-6,-85,-77,-95,-13,-72,-47,-37,-56,-25,-24,-15,-84,-98,-12,-4,-79,-5,-27,-80,-97,-11,-60,-32,-53,-23,-35,-92,-20,-66,-2,-1,-78,-29,-76,-40,-50,-42,-100,-43,-44,-39,-54,-75,-10,-67,-22,-61,-93,-33,-65,-86,-41,-21,-62,-70,-81,-16,-69,-49,-57,-90,-52,-63,-26,-46,-51,-91,-45,-71,-34,-48,-38,-58,-55,-82,-7,-59,-30
-90,-94,-97,-7,-22,-20,-99,-51,-39,-55,-52,-62,-40,-11,-68,-95,-15,-98,-63,-76,-1,-45,-77,-38,-100,-31,-93,-91,-92,-73,-4,-67,-8,-21,-42,-25,-29,-75,-53,-9,-10,-3,-59,-88,-43,-74,-60,-54,-61,-47,-89,-96,-37,-57,-83,-79,-33,-50,-34,-46,-5,-56,-87,-18,-69,-16,-36,-80,-23,-28,-26,-58,-24,-44,-2,-12,-70,-17,-81,-78,-13,-72,-6,-66,-85,-30,-14,-48,-27,-41,-86,-19,-71,-64,-84,-82,-65,-35,-32,-49
-18,-27,-14,-87,-93,-68,-62,-11,-59,-13,-35,-69,-99,-19,-52,-5,-10,-58,-65,-53,-7,-16,-61,-84,-28,-67,-4,-90,-70,-25,-42,-66,-82,-17,-100,-3,-45,-32,-95,-71,-74,-81,-26,-73,-49,-86,-54,-48,-60,-34,-78,-23,-6,-12,-89,-55,-57,-63,-56,-39,-77,-36,-31,-75,-83,-44,-9,-29,-80,-37,-24,-41,-46,-51,-15,-30,-98,-97,-96,-91,-85,-40,-1,-8,-92,-2,-47,-72,-22,-33,-79,-88,-50,-21,-20,-38,-43,-76,-94,-64
-79,-60,-31,-36,-34,-75,-76,-5,-38,-93,-66,-8,-28,-21,-17,-1,-27,-83,-78,-48,-35,-70,-9,-98,-49,-18,-43,-22,-25,-100,-73,-3,-16,-97,-68,-55,-88,-32,-53,-91,-44,-39,-6,-87,-59,-50,-7,-94,-42,-67,-40,-19,-14,-89,-13,-56,-65,-57,-82,-29,-47,-92,-23,-69,-99,-41,-51,-20,-74,-85,-30,-62,-45,-54,-81,-46,-80,-11,-63,-64,-33,-90,-2,-61,-4,-12,-95,-86,-96,-52,-15,-58,-84,-71,-26,-72,-77,-24,-10,-37
-85,-10,-17,-76,-60,-24,-55,-66,-36,-68,-42,-19,-31,-69,-45,-34,-44,-18,-72,-61,-70,-91,-40,-52,-65,-84,-71,-62,-22,-98,-46,-2,-9,-88,-92,-39,-80,-59,-33,-6,-38,-48,-5,-41,-37,-53,-8,-47,-51,-49,-7,-77,-78,-97,-20,-4,-95,-23,-82,-12,-75,-87,-30,-29,-57,-74,-100,-16,-54,-25,-35,-86,-73,-1,-99,-58,-3,-11,-67,-83,-81,-93,-50,-56,-26,-28,-90,-63,-96,-64,-94,-14,-89,-27,-21,-32,-13,-15,-43,-79
-33,-98,-85,-68,-5,-53,-17,-20,-75,-34,-32,-82,-36,-83,-27,-87,-67,-49,-81,-50,-76,-90,-86,-14,-63,-7,-6,-9,-89,-69,-45,-58,-29,-79,-70,-100,-99,-52,-4,-26,-91,-15,-95,-11,-12,-77,-2,-37,-92,-42,-56,-54,-64,-73,-30,-24,-13,-84,-61,-48,-31,-96,-62,-3,-28,-51,-19,-78,-8,-88,-72,-47,-60,-66,-25,-10,-43,-38,-55,-74,-35,-1,-21,-46,-59,-18,-93,-94,-39,-97,-80,-23,-65,-57,-16,-41,-40,-71,-44,-22
-81,-20,-98,-55,-28,-13,-86,-19,-47,-100,-59,-24,-43,-77,-22,-3,-87,-60,-75,-35,-70,-84,-5,-93,-26,-32,-31,-44,-58,-69,-39,-63,-97,-91,-33,-64,-95,-38,-57,-8,-29,-73,-34,-71,-62,-68,-1,-65,-17,-67,-94,-54,-30,-80,-48,-83,-45,-36,-12,-61,-25,-51,-27,-42,-99,-2,-14,-79,-72,-90,-7,-88,-78,-40,-46,-16,-76,-92,-52,-66,-9,-11,-41,-18,-96,-23,-89,-49,-6,-4,-37,-10,-74,-15,-85,-56,-50,-53,-21,-82
-64,-30,-69,-88,-37,-6,-87,-41,-63,-98,-26,-29,-55,-92,-91,-61,-2,-73,-45,-66,-42,-90,-24,-93,-38,-16,-57,-12,-95,-1,-75,-44,-9,-77,-84,-62,-100,-7,-82,-4,-96,-21,-20,-58,-50,-59,-10,-81,-40,-28,-68,-54,-17,-49,-46,-25,-43,-53,-35,-15,-18,-39,-48,-65,-97,-47,-71,-86,-56,-52,-32,-70,-23,-8,-80,-3,-60,-79,-67,-83,-85,-11,-78,-31,-22,-89,-19,-34,-27,-36,-72,-51,-76,-33,-94,-14,-74,-5,-13,-99
-97,-13,-60,-88,-85,-44,-78,-30,-50,-24,-38,-92,-37,-84,-27,-20,-10,-54,-63,-93,-14,-61,-96,-72,-65,-18,-71,-21,-42,-8,-83,-48,-68,-79,-51,-6,-90,-75,-36,-77,-89,-26,-5,-47,-29,-66,-2,-80,-94,-19,-41,-55,-7,-49,-95,-12,-99,-53,-23,-32,-45,-46,-43,-1,-76,-82,-57,-91,-98,-4,-64,-34,-40,-70,-33,-39,-31,-67,-3,-69,-28,-16,-81,-22,-35,-86,-52,-73,-74,-25,-62,-17,-56,-11,-59,-87,-58,-9,-15,-100
-47,-16,-99,-20,-24,-2,-45,-54,-80,-85,-39,-61,-84,-8,-13,-83,-98,-49,-7,-79,-1,-58,-89,-86,-36,-5,-37,-90,-30,-28,-56,-44,-46,-81,-70,-18,-51,-27,-48,-29,-40,-43,-63,-73,-53,-3,-21,-62,-97,-66,-32,-74,-23,-31,-64,-69,-22,-65,-59,-42,-41,-71,-67,-87,-78,-17,-96,-75,-55,-72,-52,-95,-94,-34,-38,-91,-33,-100,-68,-26,-10,-19,-88,-82,-60,-6,-93,-25,-50,-9,-92,-57,-77,-76,-14,-15,-12,-35,-4,-11
-95,-11,-83,-60,-35,-25,-100,-80,-99,-17,-69,-5,-47,-22,-89,-81,-23,-88,-77,-86,-13,-74,-48,-84,-16,-70,-44,-96,-36,-30,-85,-19,-40,-20,-61,-3,-97,-1,-51,-50,-75,-32,-57,-31,-76,-56,-2,-79,-28,-34,-52,-54,-8,-24,-71,-45,-7,-87,-91,-62,-9,-39,-63,-4,-93,-18,-6,-68,-55,-58,-21,-42,-38,-53,-15,-49,-94,-59,-82,-33,-64,-29,-65,-78,-10,-12,-37,-90,-66,-98,-41,-14,-73,-72,-67,-27,-43,-92,-26,-46
-92,-34,-89,-79,-74,-40,-21,-25,-93,-70,-9,-94,-60,-75,-63,-38,-91,-15,-10,-85,-46,-43,-57,-56,-37,-98,-49,-29,-99,-71,-36,-78,-30,-72,-50,-66,-3,-20,-96,-61,-18,-97,-58,-48,-4,-83,-16,-90,-67,-22,-51,-54,-32,-13,-8,-86,-64,-73,-62,-24,-14,-100,-33,-27,-2,-47,-81,-68,-41,-44,-59,-35,-11,-87,-77,-12,-95,-5,-42,-65,-31,-84,-53,-82,-26,-69,-17,-19,-1,-39,-55,-23,-28,-80,-7,-6,-52,-88,-45,-76
-25,-74,-58,-32,-65,-28,-59,-70,-71,-52,-87,-11,-85,-50,-91,-6,-78,-14,-95,-47,-39,-96,-68,-86,-90,-57,-73,-15,-56,-9,-36,-4,-5,-99,-27,-19,-79,-29,-44,-93,-83,-80,-40,-89,-100,-1,-84,-48,-75,-18,-24,-2,-88,-42,-34,-98,-72,-97,-81,-33,-30,-35,-21,-64,-45,-38,-16,-82,-3,-17,-31,-51,-69,-10,-7,-55,-76,-13,-41,-61,-26,-37,-66,-53,-46,-94,-54,-62,-49,-60,-63,-77,-23,-20,-92,-12,-22,-67,-8,-43
-44,-76,-47,-72,-43,-25,-24,-2,-78,-9,-7,-83,-74,-60,-91,-21,-50,-86,-51,-32,-33,-79,-69,-22,-93,-82,-26,-62,-29,-97,-27,-63,-12,-35,-49,-19,-36,-56,-46,-13,-65,-58,-73,-5,-52,-23,-88,-48,-4,-16,-10,-57,-45,-68,-64,-85,-28,-77,-20,-55,-54,-70,-1,-84,-94,-6,-80,-99,-66,-15,-31,-17,-41,-92,-14,-42,-37,-67,-81,-89,-8,-71,-30,-3,-100,-38,-53,-90,-59,-96,-98,-39,-61,-95,-11,-40,-87,-18,-75,-34
-49,-48,-33,-78,-40,-98,-26,-61,-74,-46,-50,-43,-92,-52,-55,-29,-71,-77,-39,-65,-97,-42,-79,-70,-30,-6,-4,-19,-9,-58,-10,-51,-81,-83,-38,-1,-12,-34,-87,-21,-47,-41,-64,-73,-35,-66,-15,-59,-63,-28,-25,-20,-24,-96,-89,-32,-27,-94,-84,-69,-31,-85,-67,-11,-93,-8,-13,-95,-62,-56,-14,-7,-99,-17,-100,-36,-86,-76,-88,-60,-57,-37,-16,-72,-3,-22,-68,-91,-90,-82,-80,-23,-75,-18,-53,-54,-2,-5,-45,-44
-97,-59,-96,-67,-37,-14,-68,-8,-66,-18,-81,-15,-82,-79,-29,-85,-9,-24,-41,-34,-63,-25,-30,-58,-94,-48,-64,-91,-99,-5,-33,-77,-62,-75,-57,-60,-4,-87,-50,-32,-55,-2,-88,-70,-65,-38,-36,-22,-43,-61,-6,-47,-73,-71,-16,-98,-69,-19,-45,-49,-21,-74,-52,-72,-53,-39,-83,-92,-12,-100,-23,-51,-86,-89,-78,-3,-26,-35,-27,-10,-84,-76,-13,-42,-40,-93,-1,-20,-95,-17,-28,-56,-90,-44,-54,-46,-80,-7,-11,-31
-86,-41,-94,-46,-82,-87,-89,-76,-67,-55,-2,-3,-6,-79,-30,-54,-99,-38,-53,-90,-58,-10,-98,-93,-48,-33,-4,-49,-74,-31,-20,-44,-56,-84,-95,-70,-21,-7,-69,-75,-1,-72,-78,-14,-59,-16,-39,-91,-66,-24,-5,-45,-63,-28,-8,-11,-62,-37,-26,-22,-25,-35,-40,-17,-60,-13,-85,-32,-50,-23,-81,-19,-65,-92,-34,-100,-29,-43,-9,-96,-71,-61,-64,-27,-36,-77,-52,-68,-51,-15,-12,-57,-80,-97,-42,-18,-83,-73,-88,-47
-7,-82,-87,-41,-70,-11,-24,-40,-94,-71,-26,-21,-69,-81,-98,-16,-72,-52,-90,-55,-78,-48,-83,-44,-29,-42,-12,-19,-74,-66,-23,-34,-4,-67,-28,-85,-65,-27,-92,-8,-46,-59,-38,-96,-45,-18,-32,-5,-6,-62,-36,-47,-14,-33,-91,-39,-35,-95,-61,-15,-50,-60,-57,-30,-64,-22,-25,-17,-77,-79,-49,-53,-84,-76,-13,-10,-97,-9,-73,-88,-1,-68,-20,-31,-63,-86,-58,-75,-99,-93,-89,-51,-2,-100,-56,-37,-80,-43,-3,-54
