"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-100,-68,-37,-82,-36,-48,-31,-84,-92,-39,-24,-80,-26,-96,-4,-87,-28,-27,-73,-23,-51,-11,-53,-72,-6,-40,-61,-10,-35,-97,-2,-9,-83,-33,-43,-70,-98,-55,-99,-67,-89,-45,-34,-49,-7,-38,-58,-75,-69,-20,-94,-91,-25,-74,-3,-46,-54,-19,-14,-22,-65,-5,-16,-63,-17,-30,-8,-79,-57,-1,-93,-18,-56,-47,-66,-95,-52,-21,-15,-44,-13,-86,-42,-88,-90,-29,-50,-32,-77,-81,-41,-76,-71,-78,-64,-12,-59,-62,-85,-60
-35,-41,-48,-21,-74,-71,-9,-60,-95,-4,-32,-84,-44,-12,-40,-90,-98,-14,-25,-26,-83,-24,-52,-79,-47,-55,-85,-68,-65,-96,-17,-72,-33,-36,-45,-82,-53,-75,-42,-78,-99,-54,-49,-80,-58,-67,-5,-22,-70,-37,-34,-88,-28,-38,-15,-61,-8,-11,-64,-89,-73,-13,-7,-16,-2,-51,-20,-6,-63,-27,-97,-43,-66,-1,-50,-76,-69,-77,-18,-87,-81,-3,-39,-93,-10,-86,-31,-29,-59,-94,-62,-56,-100,-91,-92,-57,-30,-23,-19,-46
-48,-24,-69,-11,-63,-57,-79,-52,-6,-22,-38,-84,-3,-45,-74,-91,-54,-37,-8,-87,-5,-98,-96,-39,-75,-71,-19,-50,-2,-9,-51,-100,-93,-72,-55,-26,-13,-44,-94,-29,-76,-34,-18,-68,-61,-73,-41,-92,-42,-27,-85,-81,-46,-58,-36,-89,-23,-10,-95,-59,-56,-16,-83,-47,-28,-30,-32,-14,-20,-86,-4,-12,-17,-35,-88,-97,-43,-64,-60,-62,-40,-53,-70,-7,-65,-31,-90,-66,-78,-77,-33,-99,-21,-25,-82,-1,-80,-15,-67,-49
-90,-86,-2,-24,-79,-37,-9,-10,-63,-69,-8,-15,-98,-94,-84,-22,-81,-74,-67,-70,-42,-5,-77,-32,-100,-23,-11,-47,-52,-34,-7,-51,-92,-50,-80,-83,-64,-39,-88,-59,-75,-73,-33,-71,-27,-97,-54,-68,-16,-20,-48,-19,-25,-17,-31,-56,-26,-45,-3,-1,-65,-87,-6,-29,-30,-62,-46,-49,-38,-18,-89,-41,-43,-93,-36,-4,-28,-35,-78,-55,-85,-40,-60,-96,-57,-95,-53,-14,-76,-12,-13,-91,-99,-66,-21,-72,-61,-44,-58,-82
-96,-56,-42,-33,-12,-38,-54,-50,-44,-26,-30,-98,-34,-71,-32,-59,-78,-43,-6,-49,-88,-79,-61,-55,-17,-8,-69,-64,-48,-10,-83,-27,-41,-2,-94,-31,-18,-68,-99,-77,-97,-93,-3,-86,-11,-39,-66,-92,-53,-20,-57,-70,-80,-76,-1,-7,-14,-91,-21,-28,-63,-25,-74,-51,-62,-36,-19,-60,-82,-45,-100,-22,-85,-84,-5,-23,-67,-37,-58,-75,-72,-29,-47,-13,-89,-65,-90,-16,-87,-9,-73,-35,-81,-46,-40,-15,-95,-52,-4,-24
-93,-9,-85,-65,-68,-10,-11,-98,-18,-87,-21,-82,-58,-69,-20,-51,-1,-30,-14,-56,-52,-94,-37,-17,-90,-88,-74,-46,-3,-61,-92,-41,-19,-25,-32,-97,-16,-91,-2,-23,-7,-55,-35,-67,-70,-84,-24,-75,-95,-60,-48,-6,-44,-57,-26,-22,-4,-5,-78,-71,-99,-39,-73,-15,-63,-34,-53,-13,-64,-38,-45,-50,-83,-59,-80,-76,-62,-27,-31,-8,-42,-28,-100,-49,-72,-29,-96,-81,-40,-79,-36,-89,-54,-12,-86,-33,-66,-43,-77,-47
-50,-32,-26,-51,-98,-35,-6,-1,-18,-85,-81,-82,-71,-10,-66,-55,-89,-91,-47,-42,-60,-99,-86,-36,-78,-20,-67,-68,-45,-52,-21,-77,-72,-80,-40,-13,-25,-49,-96,-74,-7,-95,-15,-79,-37,-31,-41,-3,-64,-62,-23,-56,-84,-30,-19,-58,-11,-29,-38,-69,-59,-83,-2,-63,-92,-57,-93,-17,-54,-34,-12,-61,-48,-9,-65,-97,-16,-53,-14,-4,-28,-46,-94,-43,-5,-70,-44,-27,-88,-33,-22,-100,-75,-87,-24,-8,-76,-90,-73,-39
-98,-22,-26,-12,-42,-100,-19,-58,-62,-85,-76,-88,-71,-34,-97,-61,-96,-99,-6,-53,-32,-70,-66,-24,-30,-40,-14,-95,-33,-83,-56,-37,-78,-25,-38,-80,-8,-74,-1,-75,-47,-18,-52,-49,-46,-89,-23,-92,-57,-48,-28,-45,-17,-2,-16,-7,-54,-43,-72,-69,-31,-90,-63,-15,-29,-36,-9,-93,-5,-94,-39,-55,-84,-35,-51,-81,-87,-68,-59,-65,-11,-4,-50,-77,-27,-91,-64,-20,-67,-44,-10,-3,-41,-79,-60,-13,-73,-82,-86,-21
-95,-86,-37,-58,-69,-12,-53,-82,-87,-55,-18,-64,-84,-98,-99,-28,-74,-14,-15,-2,-33,-24,-80,-93,-63,-17,-65,-43,-35,-23,-25,-4,-59,-68,-90,-88,-56,-67,-94,-52,-41,-5,-39,-50,-11,-96,-7,-6,-100,-89,-16,-42,-9,-62,-26,-91,-51,-85,-10,-97,-92,-73,-48,-47,-27,-40,-38,-8,-20,-32,-78,-76,-49,-29,-22,-81,-21,-13,-44,-1,-46,-77,-83,-75,-72,-36,-71,-57,-34,-19,-45,-54,-60,-31,-30,-79,-66,-3,-61,-70
-96,-4,-6,-47,-24,-68,-15,-51,-36,-45,-65,-67,-79,-73,-19,-64,-69,-70,-37,-2,-52,-18,-91,-86,-90,-21,-59,-20,-25,-42,-48,-32,-58,-13,-82,-55,-35,-40,-46,-100,-43,-94,-75,-95,-28,-72,-97,-87,-27,-16,-93,-14,-49,-3,-31,-81,-71,-83,-22,-11,-76,-60,-33,-77,-29,-38,-9,-80,-10,-54,-74,-23,-56,-34,-89,-57,-17,-85,-1,-12,-44,-5,-8,-98,-88,-92,-78,-7,-99,-66,-30,-63,-39,-50,-61,-41,-53,-26,-84,-62
-89,-24,-58,-80,-46,-81,-38,-96,-43,-84,-66,-36,-2,-98,-18,-76,-49,-55,-10,-48,-77,-71,-8,-61,-31,-30,-85,-54,-33,-99,-92,-39,-69,-56,-57,-88,-83,-75,-29,-62,-16,-53,-3,-95,-51,-65,-82,-27,-72,-32,-7,-5,-87,-20,-25,-94,-23,-42,-40,-93,-90,-4,-37,-44,-13,-67,-35,-100,-11,-6,-28,-15,-97,-45,-47,-86,-64,-63,-1,-68,-78,-26,-9,-34,-50,-14,-17,-22,-70,-79,-21,-41,-91,-74,-73,-60,-59,-19,-52,-12
-86,-35,-93,-15,-94,-71,-50,-41,-24,-68,-47,-17,-8,-31,-19,-37,-1,-95,-34,-73,-4,-13,-28,-29,-9,-11,-58,-98,-46,-92,-21,-14,-87,-97,-84,-38,-42,-82,-5,-96,-6,-62,-27,-43,-67,-66,-40,-56,-30,-77,-61,-18,-2,-75,-59,-76,-16,-22,-74,-12,-51,-78,-54,-79,-33,-53,-45,-83,-81,-80,-20,-55,-88,-10,-69,-85,-99,-60,-23,-91,-89,-39,-57,-90,-64,-36,-44,-26,-100,-65,-3,-72,-25,-63,-49,-70,-52,-7,-48,-32
-47,-77,-91,-21,-57,-70,-32,-17,-5,-78,-39,-24,-27,-49,-30,-11,-34,-96,-25,-37,-80,-92,-12,-50,-9,-28,-43,-81,-18,-23,-75,-99,-65,-15,-42,-60,-31,-41,-82,-76,-61,-38,-71,-97,-46,-83,-52,-87,-10,-55,-85,-66,-40,-4,-16,-19,-8,-58,-94,-26,-84,-95,-72,-44,-14,-2,-53,-48,-73,-63,-88,-20,-90,-13,-62,-29,-33,-45,-79,-1,-89,-22,-59,-74,-98,-69,-35,-6,-36,-93,-51,-68,-54,-64,-56,-3,-100,-7,-86,-67
