"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
77,97,8,62,64,61,10,55,41,19,85,59,1,95,100,17,45,40,23,13,73,35,75,6,52,14,44,43,26,9,22,25,94,78,70,91,69,80,90,29,27,99,50,28,89,74,96,39,32,4,92,51,53,72,63,66,86,15,84,21,54,5,47,12,71,36,76,60,81,2,49,38,93,42,88,67,18,98,31,37,7,20,16,24,65,46,83,30,48,58,11,82,3,34,87,33,56,57,79,68
5,49,64,83,79,21,23,37,14,93,20,84,63,67,68,100,17,3,35,1,27,57,8,51,18,55,61,60,52,58,11,47,91,12,6,24,16,40,94,22,85,98,7,9,75,59,78,66,30,4,32,38,48,73,95,2,80,42,82,33,31,50,96,70,19,13,56,36,62,53,88,92,34,90,44,89,99,87,86,77,69,43,45,26,71,39,46,25,41,65,76,72,10,29,28,97,74,15,81,54
59,88,16,43,35,75,24,93,14,68,81,67,33,76,28,30,98,65,54,32,79,53,38,99,85,5,22,82,4,39,15,86,90,46,7,63,66,92,77,52,87,72,31,100,58,74,18,27,47,41,1,56,23,60,96,10,71,69,51,17,11,55,37,57,61,20,94,78,84,48,50,29,64,2,97,42,12,70,73,91,36,62,19,13,80,25,40,95,8,45,89,49,26,9,3,83,34,6,21,44
12,66,14,33,49,3,26,92,31,8,9,88,79,38,41,55,29,72,16,22,32,53,5,50,28,13,24,70,83,78,30,86,96,2,17,59,42,47,85,57,84,97,73,89,27,68,34,64,43,40,56,90,69,95,81,35,48,20,75,65,62,37,21,60,11,76,87,91,74,58,80,98,18,51,23,82,52,1,63,44,71,61,4,7,99,15,100,54,10,25,39,46,6,94,36,19,77,93,67,45
21,49,50,14,89,53,1,45,22,35,98,82,74,93,61,48,83,87,34,54,69,52,71,6,51,99,60,77,23,86,43,63,30,11,28,58,19,84,72,8,64,32,62,55,73,59,67,10,13,25,47,92,26,91,33,31,66,5,46,90,20,41,18,27,2,4,70,65,16,15,39,95,94,38,12,37,29,96,75,100,36,78,24,57,42,56,76,80,7,44,68,79,3,88,81,85,97,40,9,17
5,95,47,45,48,7,87,26,64,30,36,94,16,81,10,15,92,19,93,86,41,80,75,60,62,28,74,49,68,14,57,50,42,3,69,17,67,70,82,79,97,22,85,6,98,23,12,96,34,4,27,21,51,20,40,8,88,72,44,52,25,55,1,31,54,39,84,83,37,66,24,2,18,61,53,59,76,46,38,33,32,91,71,56,63,58,11,100,43,29,78,35,77,9,89,65,90,13,73,99
100,61,32,86,83,60,78,24,50,69,36,56,26,73,87,96,27,52,43,13,41,49,44,11,33,76,95,89,66,14,30,39,8,59,29,47,38,19,42,74,67,46,55,75,91,18,62,64,34,9,20,45,51,85,81,7,57,25,22,3,53,80,93,84,58,31,1,35,5,54,21,23,6,2,97,17,82,71,72,88,15,63,92,77,90,16,98,12,40,68,48,70,37,94,28,79,99,4,10,65
93,57,94,92,23,63,15,35,33,99,28,81,67,58,89,27,88,71,34,32,48,8,66,3,60,68,40,1,82,17,83,7,52,36,45,97,77,64,37,70,59,69,26,39,86,87,12,4,24,44,51,11,5,9,100,54,72,76,30,50,2,73,56,38,84,16,41,49,18,22,65,21,95,55,85,98,80,61,46,74,19,53,78,47,31,20,96,91,79,25,29,14,10,42,6,75,43,13,90,62
79,65,11,95,17,3,28,29,30,62,64,49,40,51,94,81,1,82,56,52,86,36,2,7,44,100,93,9,60,41,53,4,48,71,10,54,31,25,97,42,85,24,57,14,89,45,19,27,26,43,92,13,63,75,68,73,50,76,35,87,59,22,69,90,37,78,77,58,47,32,5,88,96,66,70,8,84,61,38,72,20,74,12,55,15,98,67,39,23,16,6,83,99,18,34,21,80,33,46,91
14,87,39,94,44,9,50,26,81,24,62,69,98,15,18,70,100,16,79,74,76,4,30,7,6,93,17,46,66,57,82,8,53,71,67,11,63,2,58,19,27,34,54,72,3,5,20,1,29,51,84,33,91,90,49,28,48,47,25,12,36,97,99,55,88,40,32,22,45,85,56,92,78,43,37,38,60,73,52,35,23,77,61,80,21,42,41,75,95,64,89,10,31,96,59,13,68,83,65,86
15,84,88,83,94,1,7,41,6,80,26,52,82,34,85,76,66,20,51,31,48,67,43,33,22,99,73,17,50,37,65,2,60,40,93,56,97,45,63,3,69,92,8,30,61,36,25,12,72,18,91,11,46,81,100,4,98,21,68,10,87,16,53,89,27,95,79,58,19,49,47,5,71,9,39,62,90,24,13,96,28,74,59,75,38,35,54,29,86,78,32,64,23,77,70,42,55,57,14,44
39,53,10,57,14,8,41,89,88,77,47,59,42,55,6,15,44,21,63,96,43,67,95,93,56,66,13,61,64,99,69,40,98,48,90,26,74,58,68,17,91,100,65,22,3,94,75,97,28,78,23,2,60,34,82,4,86,38,49,46,25,62,84,19,51,24,31,80,20,18,1,87,54,36,83,5,81,76,33,45,85,7,12,11,52,27,79,32,35,71,92,9,16,37,70,29,72,30,50,73
59,35,54,36,21,61,12,44,28,14,69,90,91,25,53,85,71,94,82,5,46,47,38,8,93,3,17,50,72,83,52,76,77,23,81,99,15,2,98,49,64,66,11,7,51,27,70,1,42,63,95,80,78,87,92,39,45,20,4,86,33,58,97,43,31,10,73,56,68,88,60,89,57,37,75,18,74,62,34,55,67,48,26,24,96,16,84,41,32,19,30,29,65,40,22,79,9,100,13,6
35,56,26,32,25,2,28,1,74,30,49,55,41,99,80,3,13,11,50,16,98,73,90,17,34,4,87,36,52,21,19,67,20,31,37,97,64,100,61,10,63,60,7,54,45,86,47,46,95,6,9,68,5,78,75,79,27,94,38,22,65,76,40,71,70,42,24,53,72,89,69,48,92,23,93,12,96,66,18,14,91,62,81,83,84,39,88,15,58,77,51,29,43,82,33,44,85,57,8,59
47,87,20,69,41,32,1,9,43,24,22,51,80,28,37,18,82,33,89,93,40,34,13,27,79,75,76,63,11,61,71,60,84,7,58,72,25,16,44,12,26,92,67,52,94,95,42,45,8,50,57,10,99,4,88,86,6,35,38,59,21,53,64,2,29,70,73,91,96,77,30,23,83,85,46,31,81,66,90,97,49,14,48,68,74,15,98,55,36,17,5,78,56,54,39,65,19,100,3,62
18,97,37,14,72,44,3,59,27,60,7,41,84,79,90,71,10,38,34,6,28,55,12,16,31,46,82,8,94,30,22,58,33,50,57,96,62,39,36,69,23,92,100,43,98,83,49,93,32,35,85,86,53,2,68,56,91,52,1,74,81,77,89,80,47,78,70,66,75,95,88,65,11,29,67,73,20,48,9,99,4,25,21,26,45,5,76,42,51,24,61,15,17,63,54,40,87,64,13,19
10,53,43,93,24,31,45,28,14,78,13,29,96,39,77,79,98,48,80,52,46,17,60,5,38,99,81,8,100,26,49,58,86,68,57,70,1,40,72,21,47,83,4,63,94,12,97,6,19,25,67,41,59,84,22,3,65,33,34,42,82,37,71,75,85,87,62,56,15,69,50,18,9,7,44,90,30,2,88,73,74,66,23,76,64,54,32,92,16,95,35,61,27,20,91,51,36,89,11,55
42,73,52,58,86,44,28,67,49,50,91,68,27,40,18,80,95,32,34,10,43,55,26,100,84,30,66,11,62,83,38,39,75,56,89,78,65,4,54,19,21,48,47,88,72,5,23,31,77,59,76,33,82,60,85,35,63,15,16,94,79,46,92,99,96,9,6,57,51,74,17,71,37,29,69,81,45,3,61,36,14,87,1,97,98,22,8,90,2,13,93,20,53,70,12,7,64,24,41,25
56,100,1,61,11,6,59,16,45,48,40,73,43,57,20,38,76,10,79,27,8,89,85,5,71,23,54,52,9,41,13,58,96,3,32,83,92,74,2,14,35,81,28,51,95,68,49,80,22,66,42,15,88,24,86,33,44,18,31,75,90,30,91,29,60,25,84,69,21,77,4,93,65,63,99,70,46,55,19,97,37,78,87,7,39,72,62,47,26,50,67,36,17,53,98,64,34,12,82,94
