"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-24,-36,-98,-91,-1,-19,-71,-57,-50,-20,-15,-97,-81,-11,-72,-13,-75,-14,-23,-92,-25,-85,-52,-58,-63,-33,-53,-42,-90,-62,-86,-100,-32,-7,-79,-31,-83,-95,-55,-69,-12,-4,-21,-34,-93,-8,-76,-99,-94,-44,-73,-41,-67,-18,-3,-46,-78,-59,-28,-51,-77,-43,-61,-96,-54,-22,-38,-26,-70,-45,-64,-89,-68,-40,-5,-47,-16,-82,-29,-49,-35,-60,-27,-88,-84,-87,-6,-80,-65,-10,-37,-74,-2,-30,-17,-39,-9,-66,-56,-48
-8,-10,-9,-49,-78,-32,-42,-27,-74,-15,-79,-28,-60,-5,-69,-82,-89,-21,-1,-38,-62,-71,-98,-54,-73,-65,-43,-36,-45,-44,-35,-61,-80,-86,-23,-66,-50,-87,-67,-19,-59,-92,-34,-55,-58,-26,-37,-93,-97,-91,-88,-77,-46,-64,-56,-13,-39,-90,-72,-14,-3,-84,-96,-57,-6,-100,-63,-99,-31,-2,-20,-51,-12,-47,-16,-11,-41,-70,-83,-30,-76,-85,-40,-75,-95,-25,-33,-29,-52,-68,-4,-48,-18,-81,-22,-53,-94,-17,-7,-24
-52,-83,-94,-35,-24,-9,-4,-26,-70,-79,-53,-42,-62,-40,-55,-84,-63,-77,-16,-85,-38,-56,-88,-10,-1,-12,-91,-14,-17,-81,-98,-23,-48,-32,-28,-22,-5,-97,-34,-65,-64,-36,-75,-41,-100,-61,-54,-59,-46,-3,-92,-8,-60,-44,-39,-18,-82,-47,-74,-43,-95,-37,-25,-58,-68,-6,-93,-99,-11,-30,-45,-89,-76,-13,-31,-20,-69,-15,-49,-27,-90,-78,-7,-73,-86,-72,-50,-66,-71,-51,-96,-29,-21,-80,-33,-19,-57,-2,-67,-87
-6,-95,-12,-89,-30,-9,-60,-11,-39,-48,-41,-69,-76,-4,-74,-10,-40,-24,-56,-94,-8,-21,-58,-1,-71,-55,-64,-25,-2,-52,-45,-86,-57,-93,-65,-44,-81,-85,-51,-91,-63,-97,-17,-42,-7,-29,-54,-62,-70,-22,-27,-68,-35,-99,-5,-61,-96,-36,-18,-16,-72,-92,-3,-38,-32,-23,-98,-14,-80,-67,-82,-73,-46,-34,-20,-75,-37,-84,-77,-33,-66,-83,-79,-90,-78,-49,-87,-19,-43,-100,-59,-88,-13,-15,-28,-50,-53,-47,-31,-26
-46,-80,-29,-52,-3,-34,-7,-40,-97,-37,-87,-23,-62,-75,-77,-15,-85,-4,-49,-56,-95,-73,-89,-20,-11,-35,-70,-22,-94,-96,-60,-28,-54,-21,-24,-82,-64,-68,-67,-14,-31,-19,-12,-25,-83,-79,-2,-43,-90,-5,-91,-10,-50,-48,-13,-27,-44,-33,-76,-93,-16,-86,-74,-1,-84,-72,-41,-81,-92,-58,-17,-61,-45,-42,-26,-88,-66,-39,-47,-9,-100,-65,-6,-98,-78,-30,-59,-38,-8,-36,-99,-57,-55,-53,-63,-51,-18,-71,-69,-32
-18,-61,-4,-33,-85,-54,-66,-22,-47,-95,-28,-24,-79,-23,-10,-86,-35,-6,-93,-92,-9,-7,-59,-19,-77,-25,-51,-94,-30,-75,-11,-62,-17,-90,-3,-73,-26,-71,-55,-57,-87,-31,-97,-83,-27,-48,-45,-68,-36,-88,-15,-40,-2,-98,-56,-20,-74,-44,-53,-69,-60,-41,-63,-80,-5,-50,-32,-12,-82,-8,-64,-34,-37,-49,-21,-13,-67,-89,-46,-100,-16,-38,-70,-14,-52,-42,-43,-91,-39,-1,-29,-96,-72,-78,-81,-58,-84,-65,-76,-99
-9,-80,-87,-50,-95,-13,-42,-14,-81,-64,-97,-55,-22,-58,-41,-2,-89,-19,-7,-31,-11,-88,-23,-1,-71,-92,-40,-82,-60,-76,-46,-17,-69,-20,-3,-67,-49,-33,-78,-39,-85,-43,-15,-24,-44,-6,-90,-91,-32,-18,-79,-30,-12,-68,-37,-73,-62,-28,-29,-21,-57,-99,-86,-74,-48,-84,-65,-66,-59,-72,-27,-53,-8,-38,-35,-5,-51,-47,-26,-4,-98,-96,-36,-77,-93,-94,-70,-56,-83,-52,-10,-100,-75,-61,-54,-63,-34,-16,-45,-25
-25,-29,-23,-38,-83,-75,-30,-19,-10,-70,-71,-21,-42,-1,-45,-18,-11,-65,-34,-62,-89,-72,-50,-48,-28,-9,-61,-52,-8,-69,-63,-32,-24,-36,-56,-3,-44,-41,-7,-49,-73,-13,-55,-12,-91,-20,-37,-88,-15,-58,-35,-22,-47,-39,-59,-2,-78,-74,-86,-5,-53,-26,-90,-17,-77,-64,-76,-68,-95,-14,-4,-98,-60,-33,-93,-54,-6,-57,-67,-16,-87,-85,-82,-94,-81,-84,-96,-79,-100,-99,-40,-92,-27,-97,-51,-46,-43,-66,-80,-31
-35,-86,-84,-60,-70,-26,-69,-78,-46,-91,-64,-25,-40,-21,-52,-22,-1,-5,-4,-82,-74,-47,-28,-38,-94,-62,-95,-90,-92,-99,-33,-57,-16,-72,-42,-61,-63,-80,-23,-51,-55,-87,-17,-27,-68,-18,-66,-75,-53,-97,-89,-96,-10,-67,-24,-98,-11,-77,-59,-12,-85,-30,-71,-20,-44,-43,-76,-3,-54,-81,-50,-58,-83,-14,-36,-7,-41,-65,-48,-34,-9,-45,-88,-32,-100,-49,-93,-15,-19,-37,-29,-39,-2,-79,-73,-8,-13,-6,-56,-31
-42,-40,-62,-85,-61,-17,-66,-6,-98,-60,-67,-55,-8,-95,-15,-79,-51,-41,-88,-63,-57,-43,-59,-82,-5,-24,-100,-68,-86,-92,-33,-31,-29,-77,-19,-27,-4,-20,-54,-45,-87,-91,-44,-78,-49,-1,-32,-73,-94,-83,-34,-37,-80,-38,-14,-46,-25,-81,-30,-75,-23,-84,-39,-53,-3,-69,-47,-7,-12,-10,-56,-58,-26,-11,-36,-72,-22,-64,-21,-9,-96,-74,-2,-89,-71,-97,-28,-99,-70,-93,-48,-13,-90,-65,-18,-16,-50,-35,-52,-76
-24,-97,-84,-99,-17,-6,-94,-68,-96,-31,-61,-48,-100,-13,-47,-76,-43,-37,-30,-56,-70,-34,-63,-36,-59,-52,-46,-42,-86,-67,-55,-83,-25,-78,-8,-82,-39,-87,-71,-90,-60,-40,-57,-28,-93,-35,-49,-7,-10,-74,-89,-2,-21,-77,-27,-51,-98,-95,-73,-41,-4,-44,-72,-81,-88,-33,-3,-18,-15,-75,-22,-5,-20,-79,-29,-45,-80,-66,-14,-58,-9,-26,-64,-11,-91,-53,-54,-69,-32,-92,-65,-50,-23,-38,-1,-16,-62,-19,-12,-85
-61,-15,-59,-53,-48,-31,-37,-69,-80,-56,-98,-28,-77,-5,-10,-2,-35,-68,-78,-24,-29,-25,-73,-19,-55,-74,-94,-65,-42,-64,-49,-67,-26,-71,-11,-79,-46,-100,-4,-88,-51,-85,-89,-3,-93,-36,-62,-60,-47,-54,-45,-97,-44,-82,-23,-12,-34,-9,-86,-16,-13,-27,-50,-43,-96,-33,-30,-95,-90,-7,-20,-63,-41,-87,-21,-66,-17,-76,-8,-18,-22,-92,-84,-72,-75,-99,-39,-38,-81,-14,-70,-57,-40,-91,-52,-58,-6,-1,-83,-32
-22,-72,-96,-19,-86,-56,-74,-81,-95,-87,-53,-10,-35,-61,-40,-83,-33,-12,-1,-65,-73,-69,-57,-38,-78,-21,-94,-76,-41,-8,-23,-71,-28,-34,-80,-37,-6,-49,-18,-48,-55,-58,-11,-26,-84,-16,-52,-46,-75,-9,-89,-67,-39,-30,-20,-77,-3,-66,-50,-29,-90,-25,-43,-59,-70,-36,-24,-47,-27,-62,-2,-13,-4,-63,-15,-93,-17,-51,-31,-42,-92,-85,-54,-7,-88,-14,-44,-5,-91,-68,-32,-79,-99,-100,-97,-64,-98,-82,-45,-60
-19,-10,-97,-24,-85,-95,-46,-9,-91,-14,-52,-21,-48,-49,-16,-73,-6,-89,-65,-32,-13,-29,-42,-67,-31,-38,-22,-64,-82,-34,-62,-54,-26,-50,-47,-80,-75,-69,-81,-86,-7,-20,-83,-15,-90,-71,-25,-27,-53,-4,-68,-1,-45,-36,-39,-56,-59,-35,-66,-84,-100,-12,-61,-72,-51,-18,-88,-23,-43,-37,-55,-30,-70,-5,-60,-92,-41,-2,-78,-63,-40,-77,-93,-33,-94,-57,-8,-98,-76,-74,-87,-44,-96,-99,-28,-3,-79,-11,-17,-58
