"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-77,-11,-75,-82,-5,-47,-50,-84,-62,-25,-41,-23,-83,-99,-72,-16,-100,-27,-2,-29,-67,-69,-66,-76,-89,-26,-54,-15,-56,-58,-21,-68,-22,-53,-65,-92,-91,-87,-45,-35,-12,-30,-1,-36,-97,-7,-98,-32,-24,-49,-44,-79,-10,-71,-33,-48,-20,-19,-52,-64,-43,-4,-17,-3,-14,-63,-93,-96,-80,-8,-81,-70,-39,-6,-13,-37,-38,-9,-95,-55,-90,-74,-28,-31,-78,-73,-46,-40,-61,-57,-51,-86,-34,-85,-88,-94,-60,-59,-42,-18
-83,-70,-39,-63,-41,-34,-22,-100,-5,-36,-76,-24,-99,-60,-14,-19,-72,-81,-25,-23,-78,-49,-71,-79,-55,-47,-44,-54,-91,-88,-94,-32,-31,-87,-57,-2,-80,-7,-95,-42,-3,-18,-11,-69,-68,-82,-77,-8,-64,-40,-66,-65,-58,-37,-61,-62,-15,-20,-89,-53,-97,-98,-26,-90,-29,-33,-43,-35,-85,-92,-12,-75,-93,-38,-84,-17,-27,-28,-6,-21,-30,-50,-67,-16,-1,-86,-73,-96,-48,-74,-56,-9,-4,-52,-59,-45,-13,-10,-51,-46
-55,-28,-4,-9,-48,-85,-39,-79,-51,-68,-61,-64,-20,-69,-37,-42,-49,-100,-56,-44,-89,-40,-92,-93,-86,-22,-7,-41,-19,-31,-73,-57,-23,-26,-74,-24,-76,-62,-90,-98,-36,-17,-84,-94,-95,-96,-80,-75,-66,-67,-70,-81,-60,-59,-52,-43,-6,-15,-65,-21,-47,-27,-77,-45,-3,-1,-34,-25,-72,-58,-82,-54,-13,-30,-11,-99,-50,-2,-78,-53,-35,-71,-38,-8,-29,-18,-97,-16,-46,-10,-88,-14,-87,-91,-83,-33,-63,-32,-12,-5
-83,-54,-66,-76,-49,-95,-6,-9,-16,-13,-62,-71,-94,-70,-44,-12,-90,-87,-33,-27,-53,-32,-57,-75,-30,-11,-56,-34,-98,-50,-14,-84,-29,-4,-73,-45,-21,-72,-55,-3,-48,-15,-74,-24,-89,-97,-85,-58,-99,-59,-100,-36,-25,-78,-96,-61,-38,-17,-47,-91,-63,-41,-37,-93,-31,-65,-10,-18,-26,-20,-60,-39,-64,-46,-7,-51,-28,-19,-1,-80,-8,-40,-5,-88,-23,-69,-42,-35,-52,-86,-79,-68,-77,-43,-2,-92,-22,-81,-82,-67
-90,-25,-9,-63,-45,-96,-95,-88,-1,-61,-22,-3,-28,-93,-31,-8,-68,-83,-46,-39,-91,-98,-74,-79,-36,-81,-16,-32,-82,-99,-35,-85,-17,-7,-44,-6,-37,-14,-15,-54,-4,-23,-11,-60,-13,-33,-41,-77,-18,-84,-47,-78,-29,-49,-20,-42,-24,-21,-48,-76,-40,-89,-10,-38,-75,-50,-57,-67,-43,-55,-26,-5,-62,-86,-12,-52,-65,-53,-71,-51,-97,-56,-19,-92,-30,-100,-64,-66,-69,-27,-72,-80,-94,-70,-73,-87,-34,-2,-59,-58
-64,-65,-79,-2,-30,-73,-97,-96,-48,-59,-44,-43,-93,-99,-67,-47,-71,-9,-32,-76,-68,-87,-31,-89,-63,-27,-18,-88,-5,-19,-29,-12,-77,-49,-38,-35,-85,-57,-100,-70,-91,-13,-62,-34,-60,-98,-54,-11,-66,-69,-56,-82,-28,-23,-53,-86,-24,-6,-39,-83,-7,-55,-36,-80,-51,-37,-17,-8,-81,-52,-21,-40,-22,-3,-42,-94,-46,-33,-10,-4,-75,-84,-1,-92,-14,-95,-90,-61,-20,-45,-25,-78,-72,-58,-74,-16,-50,-26,-41,-15
-79,-26,-69,-87,-36,-82,-20,-90,-23,-44,-16,-54,-67,-86,-52,-68,-59,-57,-15,-48,-41,-91,-94,-100,-63,-62,-92,-84,-76,-75,-46,-25,-22,-5,-28,-93,-49,-51,-31,-97,-81,-34,-85,-73,-32,-2,-88,-13,-47,-98,-77,-66,-27,-29,-43,-70,-12,-33,-65,-61,-53,-42,-95,-8,-24,-10,-6,-11,-37,-99,-72,-3,-35,-19,-4,-40,-89,-1,-21,-7,-71,-58,-38,-96,-18,-39,-45,-78,-9,-80,-56,-83,-74,-50,-60,-64,-55,-14,-30,-17
-93,-2,-21,-84,-44,-87,-56,-7,-49,-12,-17,-23,-65,-95,-9,-69,-75,-30,-18,-4,-98,-35,-16,-34,-36,-74,-71,-31,-54,-77,-62,-83,-73,-47,-89,-59,-1,-53,-96,-26,-100,-33,-3,-67,-29,-76,-22,-81,-99,-72,-55,-19,-57,-27,-68,-43,-13,-25,-82,-80,-51,-91,-79,-94,-70,-6,-24,-90,-39,-41,-11,-42,-15,-58,-32,-10,-37,-85,-8,-52,-86,-48,-14,-28,-45,-92,-40,-88,-63,-66,-5,-61,-64,-46,-38,-50,-97,-60,-78,-20
-95,-89,-57,-27,-33,-51,-60,-48,-46,-55,-62,-36,-70,-92,-19,-83,-45,-97,-63,-35,-99,-28,-40,-18,-16,-66,-44,-4,-22,-82,-26,-23,-65,-13,-86,-75,-14,-74,-59,-50,-91,-6,-61,-47,-37,-72,-85,-93,-52,-9,-96,-68,-78,-56,-49,-41,-5,-84,-80,-25,-29,-94,-3,-76,-15,-77,-7,-53,-31,-79,-43,-17,-73,-32,-12,-67,-39,-98,-8,-20,-30,-10,-88,-90,-11,-1,-69,-71,-81,-58,-87,-100,-64,-54,-42,-38,-24,-34,-2,-21
-73,-75,-25,-6,-97,-31,-10,-80,-37,-26,-46,-38,-77,-79,-55,-13,-76,-24,-32,-70,-92,-50,-21,-84,-52,-12,-27,-16,-56,-100,-19,-9,-63,-91,-69,-78,-66,-3,-35,-87,-34,-40,-14,-8,-62,-42,-11,-1,-64,-74,-93,-72,-85,-39,-90,-60,-49,-41,-65,-68,-20,-47,-83,-33,-67,-17,-82,-61,-99,-36,-54,-29,-22,-15,-30,-23,-45,-94,-53,-28,-95,-59,-98,-57,-86,-81,-7,-5,-4,-18,-88,-89,-96,-58,-44,-48,-51,-71,-43,-2
