"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-63,-42,-5,-69,-28,-86,-21,-9,-60,-23,-38,-32,-71,-39,-26,-58,-82,-76,-41,-11,-78,-50,-53,-27,-16,-84,-72,-15,-12,-59,-64,-30,-10,-29,-36,-4,-18,-56,-54,-74,-34,-52,-88,-85,-48,-40,-6,-24,-68,-2,-87,-73,-47,-55,-35,-51,-3,-1,-79,-67,-77,-44,-22,-81,-80,-37,-8,-13,-66,-17,-62,-45,-46,-31,-19,-57,-33,-65,-83,-14,-20,-61,-25,-75,-49,-43,-70,-7
-49,-88,-40,-38,-80,-78,-45,-20,-6,-75,-53,-8,-36,-28,-31,-60,-24,-66,-25,-51,-68,-3,-46,-73,-67,-83,-72,-16,-34,-74,-84,-5,-11,-23,-79,-14,-69,-48,-59,-17,-27,-63,-65,-30,-29,-9,-43,-7,-71,-15,-61,-44,-32,-35,-54,-56,-12,-47,-33,-85,-55,-82,-81,-70,-1,-39,-4,-2,-26,-87,-77,-18,-22,-57,-41,-19,-64,-58,-50,-21,-62,-86,-37,-13,-76,-10,-52,-42
-65,-46,-6,-67,-23,-35,-9,-28,-55,-70,-64,-18,-34,-61,-82,-48,-83,-73,-37,-3,-26,-13,-72,-14,-21,-29,-54,-32,-74,-27,-25,-52,-51,-63,-15,-43,-57,-44,-79,-24,-75,-41,-66,-80,-77,-42,-16,-7,-81,-56,-69,-71,-60,-86,-59,-11,-10,-84,-4,-19,-22,-85,-49,-78,-39,-17,-8,-2,-76,-62,-40,-87,-5,-47,-30,-88,-20,-68,-45,-1,-38,-58,-33,-12,-31,-53,-50,-36
-9,-70,-77,-75,-78,-79,-12,-86,-61,-26,-35,-5,-2,-49,-28,-38,-85,-21,-43,-42,-37,-56,-82,-57,-60,-48,-83,-32,-14,-51,-13,-55,-7,-18,-16,-58,-80,-74,-41,-22,-36,-40,-72,-67,-54,-63,-71,-27,-53,-52,-73,-39,-10,-30,-50,-15,-47,-44,-84,-19,-64,-4,-31,-76,-3,-29,-20,-6,-59,-8,-62,-46,-45,-17,-24,-68,-34,-23,-88,-1,-65,-87,-11,-25,-66,-33,-81,-69
-19,-73,-65,-45,-71,-50,-81,-2,-18,-12,-8,-58,-3,-84,-62,-67,-86,-51,-72,-7,-5,-27,-85,-46,-53,-34,-52,-4,-59,-87,-42,-13,-44,-33,-80,-10,-28,-16,-49,-47,-11,-22,-75,-40,-55,-56,-36,-20,-6,-21,-9,-78,-35,-41,-57,-63,-39,-64,-38,-15,-70,-74,-69,-77,-88,-25,-14,-30,-60,-83,-32,-31,-79,-54,-17,-48,-61,-26,-29,-24,-82,-76,-43,-1,-37,-23,-68,-66
-25,-51,-16,-22,-59,-45,-86,-60,-17,-2,-14,-10,-76,-8,-21,-13,-79,-3,-27,-73,-42,-88,-32,-33,-78,-71,-64,-72,-52,-15,-1,-46,-44,-80,-49,-39,-29,-38,-20,-61,-82,-63,-56,-67,-85,-35,-84,-30,-62,-75,-36,-69,-9,-24,-34,-6,-26,-37,-65,-23,-74,-18,-54,-77,-58,-87,-47,-55,-43,-4,-83,-81,-7,-50,-70,-41,-40,-68,-31,-11,-28,-12,-66,-19,-5,-53,-48,-57
-77,-23,-84,-85,-27,-32,-39,-19,-9,-60,-62,-33,-3,-34,-42,-26,-8,-7,-55,-56,-29,-22,-86,-21,-66,-48,-80,-4,-72,-76,-57,-35,-25,-53,-14,-50,-24,-43,-88,-20,-36,-63,-78,-2,-87,-18,-28,-13,-68,-79,-11,-52,-41,-38,-64,-81,-47,-40,-12,-17,-16,-73,-5,-71,-51,-44,-69,-1,-30,-58,-31,-54,-37,-15,-49,-46,-74,-82,-67,-59,-83,-75,-61,-6,-65,-45,-10,-70
-50,-7,-70,-65,-82,-67,-18,-14,-57,-49,-44,-27,-2,-25,-43,-23,-79,-71,-72,-59,-60,-9,-63,-31,-75,-69,-87,-32,-83,-10,-68,-11,-15,-33,-85,-86,-30,-13,-16,-64,-39,-53,-74,-81,-76,-41,-4,-80,-88,-19,-3,-6,-38,-8,-77,-20,-1,-29,-22,-47,-17,-54,-34,-58,-51,-52,-35,-66,-78,-36,-55,-40,-84,-21,-26,-5,-45,-37,-46,-24,-12,-73,-56,-48,-28,-42,-62,-61
-46,-49,-79,-19,-31,-72,-35,-70,-14,-75,-76,-11,-82,-81,-45,-53,-83,-73,-71,-43,-36,-8,-77,-32,-60,-41,-84,-66,-88,-54,-69,-42,-26,-40,-9,-7,-20,-12,-22,-61,-27,-87,-55,-58,-74,-85,-6,-5,-48,-44,-1,-30,-28,-63,-16,-23,-10,-15,-24,-2,-34,-29,-51,-57,-33,-52,-47,-38,-67,-78,-18,-17,-64,-4,-21,-13,-86,-56,-68,-39,-80,-37,-62,-25,-3,-50,-59,-65
-71,-66,-35,-12,-75,-27,-42,-2,-43,-64,-68,-20,-62,-45,-26,-13,-79,-55,-74,-3,-81,-1,-65,-52,-18,-85,-38,-40,-80,-33,-31,-21,-16,-9,-82,-56,-50,-37,-61,-76,-17,-54,-22,-49,-73,-88,-4,-67,-15,-8,-32,-87,-34,-59,-51,-63,-53,-41,-19,-60,-69,-86,-48,-84,-46,-44,-11,-29,-78,-25,-30,-57,-72,-58,-23,-14,-39,-24,-6,-36,-70,-5,-28,-10,-83,-7,-47,-77
-76,-51,-41,-54,-37,-22,-77,-56,-55,-58,-74,-19,-5,-4,-82,-48,-70,-86,-81,-18,-68,-24,-75,-59,-53,-9,-32,-36,-79,-7,-28,-83,-8,-10,-39,-34,-60,-69,-64,-21,-47,-1,-26,-44,-87,-42,-11,-88,-52,-73,-12,-23,-30,-65,-38,-16,-29,-67,-14,-49,-43,-2,-35,-85,-80,-72,-20,-3,-15,-25,-63,-78,-17,-27,-45,-40,-13,-84,-66,-33,-50,-71,-46,-31,-62,-57,-6,-61
-6,-13,-75,-34,-29,-18,-19,-42,-78,-51,-23,-76,-56,-9,-37,-17,-87,-55,-41,-33,-38,-27,-84,-49,-39,-88,-11,-54,-46,-45,-73,-22,-12,-79,-28,-48,-82,-67,-26,-15,-62,-35,-81,-72,-30,-20,-52,-16,-2,-68,-5,-70,-3,-10,-14,-7,-83,-57,-25,-59,-61,-85,-80,-65,-43,-4,-64,-53,-24,-58,-47,-31,-74,-36,-32,-21,-63,-8,-86,-40,-50,-66,-69,-44,-77,-1,-71,-60
