"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-18,-9,-57,-20,-48,-58,-17,-78,-65,-70,-36,-75,-42,-5,-23,-83,-40,-61,-38,-66,-3,-86,-41,-68,-12,-44,-2,-71,-52,-87,-34,-79,-7,-74,-85,-10,-14,-82,-30,-26,-47,-29,-6,-37,-64,-84,-1,-53,-8,-55,-49,-25,-19,-31,-59,-69,-28,-32,-13,-39,-76,-80,-27,-11,-35,-67,-60,-63,-50,-22,-16,-62,-45,-15,-43,-56,-88,-72,-33,-4,-46,-21,-51,-73,-77,-81,-24,-54
-79,-26,-21,-13,-66,-43,-15,-9,-71,-62,-74,-67,-51,-29,-3,-12,-60,-88,-41,-27,-17,-24,-39,-14,-28,-33,-58,-50,-37,-86,-20,-65,-73,-53,-36,-6,-16,-4,-64,-46,-77,-63,-75,-56,-57,-82,-44,-85,-35,-10,-68,-45,-5,-7,-47,-1,-83,-61,-81,-76,-80,-70,-52,-30,-49,-87,-22,-55,-48,-54,-31,-18,-38,-8,-84,-25,-32,-40,-59,-2,-19,-34,-42,-72,-23,-11,-78,-69
-61,-53,-76,-84,-19,-16,-35,-87,-42,-60,-9,-59,-44,-58,-66,-85,-75,-56,-17,-14,-6,-57,-69,-41,-48,-81,-34,-37,-67,-77,-32,-11,-68,-51,-65,-21,-25,-33,-71,-49,-29,-83,-24,-43,-27,-23,-79,-26,-63,-3,-52,-1,-5,-12,-47,-30,-72,-64,-62,-46,-88,-70,-18,-74,-2,-20,-40,-55,-50,-45,-4,-38,-36,-15,-54,-86,-73,-22,-78,-7,-80,-82,-28,-31,-13,-39,-10,-8
-31,-23,-44,-24,-1,-74,-5,-61,-48,-87,-88,-36,-8,-76,-37,-26,-50,-51,-38,-62,-4,-66,-30,-41,-12,-83,-85,-80,-40,-75,-21,-57,-69,-82,-79,-73,-45,-19,-55,-15,-56,-72,-9,-65,-86,-33,-7,-47,-18,-63,-14,-28,-3,-78,-67,-16,-64,-20,-35,-17,-52,-10,-60,-77,-39,-6,-71,-49,-81,-2,-68,-46,-11,-13,-70,-54,-43,-22,-58,-32,-29,-25,-84,-53,-42,-27,-34,-59
-44,-84,-81,-70,-73,-79,-21,-82,-60,-86,-16,-15,-32,-33,-18,-26,-63,-23,-6,-27,-24,-35,-19,-40,-9,-54,-45,-71,-34,-72,-51,-42,-12,-58,-29,-39,-75,-50,-30,-14,-88,-77,-55,-69,-28,-68,-22,-36,-64,-43,-85,-66,-25,-57,-20,-7,-67,-13,-87,-8,-5,-52,-49,-74,-41,-65,-11,-10,-61,-4,-80,-53,-56,-47,-37,-1,-62,-31,-38,-17,-59,-83,-48,-3,-78,-2,-46,-76
-79,-62,-47,-46,-38,-78,-61,-81,-72,-75,-56,-5,-23,-36,-22,-45,-86,-49,-68,-60,-24,-73,-76,-71,-29,-51,-42,-63,-85,-84,-35,-12,-14,-66,-54,-27,-11,-10,-30,-19,-39,-26,-87,-74,-37,-7,-28,-69,-31,-34,-82,-3,-2,-20,-18,-17,-21,-67,-58,-57,-41,-43,-70,-83,-13,-52,-65,-59,-44,-48,-55,-1,-4,-53,-25,-40,-50,-33,-16,-6,-77,-32,-88,-80,-64,-8,-9,-15
-20,-32,-46,-60,-14,-35,-3,-55,-11,-21,-8,-59,-38,-1,-79,-86,-82,-22,-57,-37,-25,-76,-52,-85,-12,-67,-36,-68,-2,-13,-15,-65,-66,-78,-64,-39,-84,-47,-9,-74,-73,-77,-80,-75,-41,-81,-45,-69,-50,-83,-71,-29,-31,-17,-87,-54,-63,-33,-72,-24,-44,-16,-58,-27,-51,-4,-30,-34,-40,-23,-43,-5,-70,-62,-18,-56,-49,-61,-42,-53,-28,-6,-48,-10,-88,-26,-7,-19
-24,-37,-76,-14,-74,-69,-33,-70,-84,-47,-55,-50,-21,-27,-86,-75,-48,-39,-15,-77,-13,-72,-28,-80,-49,-54,-71,-45,-60,-88,-4,-3,-7,-30,-17,-65,-1,-11,-82,-22,-83,-53,-51,-18,-58,-16,-9,-19,-52,-79,-2,-26,-57,-20,-62,-73,-78,-68,-87,-40,-43,-8,-29,-23,-38,-42,-85,-46,-10,-32,-56,-34,-59,-41,-67,-44,-81,-35,-66,-6,-12,-25,-64,-36,-61,-5,-63,-31
-69,-58,-59,-75,-83,-8,-42,-1,-51,-86,-48,-57,-70,-32,-30,-66,-22,-5,-38,-15,-72,-12,-63,-7,-80,-84,-10,-82,-29,-37,-45,-2,-36,-85,-50,-14,-64,-11,-24,-31,-79,-33,-3,-44,-87,-17,-6,-74,-67,-26,-16,-46,-53,-28,-18,-39,-25,-27,-34,-4,-47,-20,-43,-54,-55,-21,-68,-41,-78,-62,-9,-65,-88,-23,-76,-77,-56,-52,-40,-49,-81,-13,-73,-19,-35,-61,-60,-71
-38,-54,-28,-16,-72,-86,-36,-75,-49,-46,-21,-83,-25,-87,-31,-64,-23,-7,-51,-66,-55,-1,-45,-30,-69,-59,-2,-68,-52,-88,-22,-62,-17,-33,-82,-5,-26,-40,-8,-76,-60,-81,-43,-9,-44,-70,-4,-10,-56,-24,-65,-34,-79,-12,-78,-11,-73,-67,-39,-18,-57,-71,-47,-27,-80,-35,-15,-50,-19,-32,-58,-53,-37,-84,-74,-14,-41,-42,-20,-63,-77,-13,-61,-85,-3,-29,-6,-48
-23,-24,-59,-5,-37,-62,-19,-67,-77,-57,-41,-54,-55,-34,-78,-30,-9,-64,-12,-74,-48,-88,-3,-40,-32,-53,-27,-85,-68,-86,-33,-26,-56,-8,-31,-87,-76,-25,-58,-66,-51,-6,-81,-44,-18,-16,-14,-17,-2,-71,-42,-50,-61,-13,-73,-47,-38,-79,-43,-83,-65,-63,-45,-69,-70,-20,-46,-28,-75,-10,-35,-1,-84,-22,-29,-72,-82,-60,-49,-4,-21,-15,-80,-52,-36,-7,-39,-11
-77,-36,-84,-49,-47,-32,-8,-75,-79,-66,-86,-17,-54,-59,-35,-5,-81,-25,-41,-53,-4,-13,-69,-48,-62,-46,-60,-55,-23,-87,-72,-14,-9,-12,-73,-1,-63,-21,-67,-33,-30,-28,-42,-45,-58,-70,-38,-26,-37,-18,-7,-29,-2,-27,-83,-43,-3,-31,-71,-10,-24,-78,-51,-56,-16,-85,-76,-74,-61,-22,-39,-19,-44,-50,-52,-57,-80,-20,-64,-68,-6,-11,-15,-65,-88,-34,-82,-40
-61,-49,-50,-30,-65,-62,-12,-56,-87,-81,-1,-41,-58,-42,-36,-85,-52,-18,-57,-79,-48,-32,-60,-80,-27,-37,-26,-70,-63,-78,-21,-5,-44,-75,-9,-24,-6,-47,-84,-15,-88,-68,-74,-19,-53,-46,-10,-66,-40,-35,-22,-67,-55,-14,-43,-23,-69,-54,-71,-31,-39,-8,-82,-51,-3,-16,-45,-72,-28,-73,-29,-4,-86,-11,-76,-59,-38,-2,-13,-33,-77,-17,-34,-83,-20,-25,-64,-7
-53,-10,-18,-13,-25,-47,-78,-76,-4,-5,-65,-7,-80,-62,-40,-11,-70,-57,-45,-30,-23,-21,-42,-58,-83,-63,-64,-74,-87,-72,-19,-20,-3,-41,-46,-69,-86,-48,-38,-60,-79,-84,-22,-55,-36,-26,-24,-33,-14,-1,-43,-67,-35,-15,-31,-9,-32,-82,-44,-49,-68,-12,-37,-50,-8,-56,-66,-54,-77,-6,-52,-34,-59,-2,-61,-73,-85,-29,-88,-28,-81,-27,-51,-71,-16,-39,-75,-17
-49,-35,-58,-9,-6,-2,-32,-81,-22,-44,-15,-88,-18,-50,-29,-8,-51,-62,-1,-82,-34,-64,-70,-78,-31,-25,-43,-41,-28,-79,-53,-65,-46,-59,-74,-47,-10,-54,-23,-39,-56,-87,-75,-86,-33,-68,-45,-55,-12,-77,-20,-30,-66,-69,-80,-84,-48,-57,-19,-3,-21,-73,-72,-85,-11,-17,-14,-38,-5,-4,-36,-26,-76,-24,-37,-63,-42,-61,-67,-83,-60,-7,-27,-71,-16,-13,-52,-40
-22,-13,-45,-41,-79,-70,-49,-52,-64,-24,-80,-81,-30,-36,-1,-38,-32,-31,-18,-78,-21,-27,-3,-83,-55,-60,-11,-72,-16,-82,-77,-88,-9,-47,-25,-53,-23,-15,-2,-48,-61,-7,-26,-14,-58,-10,-4,-40,-69,-6,-34,-42,-50,-54,-67,-44,-37,-76,-63,-51,-84,-35,-12,-73,-8,-74,-43,-59,-75,-56,-17,-57,-87,-68,-65,-62,-66,-19,-86,-28,-39,-5,-33,-85,-71,-29,-20,-46
-49,-18,-35,-43,-59,-52,-12,-23,-48,-71,-17,-57,-38,-73,-20,-29,-69,-9,-85,-41,-11,-26,-8,-14,-25,-2,-42,-78,-61,-80,-13,-75,-64,-63,-87,-21,-37,-16,-66,-10,-58,-32,-39,-30,-47,-88,-28,-72,-44,-82,-54,-67,-24,-3,-84,-68,-55,-70,-79,-50,-76,-31,-7,-65,-4,-6,-45,-83,-1,-81,-40,-33,-77,-5,-56,-46,-62,-60,-34,-74,-53,-27,-51,-86,-36,-22,-19,-15
-33,-60,-78,-84,-16,-41,-3,-66,-35,-79,-31,-34,-30,-36,-83,-19,-56,-28,-49,-68,-73,-39,-62,-74,-13,-72,-9,-50,-52,-85,-24,-47,-63,-58,-61,-38,-21,-54,-11,-10,-86,-22,-64,-70,-1,-57,-15,-76,-18,-69,-45,-87,-32,-82,-27,-5,-20,-59,-51,-44,-29,-80,-42,-81,-40,-8,-65,-53,-55,-37,-14,-6,-7,-48,-46,-2,-77,-67,-12,-4,-25,-17,-43,-88,-23,-26,-75,-71
-4,-70,-10,-24,-13,-62,-1,-58,-57,-36,-72,-34,-85,-49,-19,-39,-73,-84,-12,-51,-35,-42,-44,-83,-78,-80,-26,-71,-23,-20,-2,-53,-81,-15,-79,-63,-67,-11,-82,-5,-61,-8,-87,-29,-3,-22,-17,-14,-30,-38,-31,-54,-16,-69,-40,-18,-64,-76,-86,-66,-27,-7,-6,-77,-55,-41,-75,-28,-50,-33,-48,-46,-68,-52,-74,-25,-45,-65,-43,-88,-32,-59,-47,-37,-9,-21,-60,-56
-58,-43,-46,-64,-18,-65,-4,-77,-83,-84,-21,-8,-29,-81,-20,-33,-55,-86,-5,-13,-11,-73,-59,-70,-24,-37,-6,-82,-69,-61,-9,-32,-42,-67,-88,-15,-87,-66,-38,-28,-12,-54,-45,-10,-56,-3,-7,-49,-34,-23,-19,-48,-62,-44,-74,-16,-78,-52,-76,-41,-31,-2,-68,-57,-22,-75,-1,-51,-35,-26,-17,-40,-71,-63,-80,-14,-53,-27,-79,-39,-72,-36,-25,-85,-30,-60,-47,-50
-53,-26,-24,-13,-1,-76,-23,-49,-83,-4,-27,-60,-30,-85,-6,-69,-43,-21,-37,-82,-64,-51,-48,-59,-73,-11,-33,-66,-3,-71,-34,-88,-22,-74,-45,-67,-47,-36,-65,-17,-80,-18,-63,-39,-16,-61,-14,-38,-35,-54,-28,-7,-56,-75,-12,-40,-57,-70,-78,-20,-15,-68,-44,-50,-41,-5,-86,-29,-77,-46,-58,-8,-81,-9,-87,-25,-52,-72,-42,-79,-31,-62,-19,-55,-84,-10,-2,-32
-11,-2,-72,-41,-66,-1,-24,-84,-87,-27,-7,-10,-56,-30,-83,-74,-60,-53,-85,-15,-17,-18,-39,-77,-51,-68,-31,-79,-19,-54,-63,-52,-61,-76,-70,-32,-9,-75,-35,-16,-88,-62,-43,-48,-82,-14,-29,-57,-33,-80,-3,-69,-73,-81,-21,-13,-86,-42,-58,-40,-26,-28,-20,-71,-23,-22,-64,-34,-65,-46,-6,-49,-50,-59,-78,-5,-45,-25,-4,-37,-47,-8,-55,-67,-12,-36,-38,-44
-45,-27,-38,-22,-28,-31,-8,-86,-88,-21,-34,-63,-32,-43,-23,-68,-24,-50,-37,-75,-67,-80,-44,-62,-29,-18,-1,-57,-51,-83,-20,-11,-19,-71,-87,-66,-17,-73,-15,-53,-60,-2,-55,-33,-79,-47,-78,-69,-56,-9,-30,-84,-7,-41,-85,-42,-6,-72,-14,-13,-5,-40,-26,-12,-39,-77,-81,-35,-48,-70,-16,-52,-82,-4,-76,-10,-59,-25,-64,-58,-54,-61,-3,-36,-46,-74,-49,-65
-57,-23,-42,-56,-65,-83,-9,-58,-7,-38,-21,-64,-41,-54,-3,-27,-77,-36,-39,-32,-14,-40,-45,-71,-70,-35,-79,-17,-62,-59,-34,-44,-52,-46,-13,-29,-31,-86,-19,-37,-80,-6,-85,-25,-84,-87,-4,-43,-60,-66,-50,-10,-49,-1,-61,-15,-68,-75,-81,-2,-16,-22,-8,-74,-76,-47,-78,-48,-26,-30,-20,-73,-72,-53,-18,-5,-88,-51,-63,-69,-11,-12,-55,-33,-82,-24,-28,-67
