"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-51,-11,-8,-41,-39,-5,-77,-76,-19,-67,-35,-7,-82,-49,-63,-65,-88,-73,-36,-61,-47,-60,-9,-21,-71,-72,-57,-28,-85,-18,-66,-17,-80,-10,-24,-68,-12,-23,-75,-13,-64,-38,-27,-32,-54,-87,-34,-3,-33,-30,-48,-56,-84,-14,-15,-70,-74,-29,-6,-86,-37,-4,-22,-45,-26,-81,-25,-46,-40,-62,-58,-31,-42,-43,-83,-20,-16,-1,-2,-55,-69,-79,-53,-78,-50,-44,-59,-52
-5,-32,-11,-87,-76,-74,-31,-18,-54,-51,-59,-4,-16,-3,-33,-44,-79,-55,-85,-36,-25,-50,-84,-81,-88,-57,-23,-26,-8,-62,-66,-30,-47,-82,-34,-61,-39,-2,-29,-42,-14,-63,-28,-35,-10,-21,-80,-43,-45,-19,-78,-1,-9,-22,-86,-83,-69,-49,-75,-65,-58,-52,-70,-12,-71,-27,-40,-56,-17,-38,-7,-53,-15,-72,-46,-48,-60,-73,-24,-37,-20,-13,-41,-6,-64,-68,-77,-67
-80,-47,-57,-40,-45,-14,-25,-49,-59,-56,-19,-6,-66,-10,-67,-61,-37,-74,-30,-29,-51,-63,-78,-28,-13,-71,-4,-64,-36,-35,-7,-60,-54,-1,-70,-27,-2,-16,-26,-21,-43,-72,-85,-20,-53,-24,-84,-11,-76,-81,-55,-87,-73,-8,-12,-69,-3,-18,-79,-83,-22,-38,-62,-5,-48,-31,-32,-17,-44,-65,-9,-15,-23,-41,-58,-82,-39,-46,-88,-68,-52,-33,-34,-86,-75,-50,-77,-42
-28,-57,-33,-22,-17,-77,-10,-34,-24,-81,-72,-25,-73,-64,-55,-78,-86,-52,-18,-2,-37,-67,-68,-36,-32,-84,-79,-12,-71,-23,-27,-38,-9,-60,-43,-48,-56,-50,-4,-41,-45,-6,-76,-7,-30,-47,-49,-13,-63,-5,-16,-42,-44,-59,-14,-62,-61,-80,-39,-87,-19,-53,-88,-51,-46,-20,-26,-58,-11,-83,-15,-74,-85,-8,-70,-82,-21,-35,-40,-66,-29,-69,-31,-75,-65,-3,-54,-1
-38,-72,-48,-19,-3,-43,-71,-6,-1,-61,-59,-4,-28,-32,-73,-64,-40,-65,-51,-8,-29,-39,-5,-81,-45,-74,-76,-78,-60,-37,-41,-53,-63,-57,-12,-13,-10,-16,-75,-47,-9,-82,-15,-23,-20,-70,-68,-79,-18,-54,-2,-11,-22,-30,-62,-86,-17,-14,-36,-46,-42,-58,-66,-31,-80,-52,-56,-21,-84,-50,-67,-88,-55,-26,-77,-33,-27,-44,-24,-49,-69,-7,-34,-25,-87,-83,-35,-85
-44,-26,-36,-34,-3,-33,-66,-9,-17,-83,-74,-21,-15,-53,-38,-57,-52,-81,-11,-55,-2,-48,-42,-37,-8,-85,-49,-40,-27,-67,-45,-29,-75,-6,-79,-71,-32,-84,-19,-86,-62,-16,-51,-41,-68,-73,-72,-47,-22,-80,-56,-13,-46,-20,-77,-65,-39,-12,-88,-76,-28,-10,-7,-23,-54,-60,-59,-1,-78,-87,-63,-30,-64,-35,-70,-69,-31,-43,-24,-50,-25,-4,-14,-82,-61,-58,-18,-5
-54,-83,-11,-86,-37,-31,-81,-43,-3,-17,-85,-40,-70,-21,-16,-28,-52,-76,-47,-71,-15,-14,-88,-80,-2,-87,-24,-53,-82,-48,-68,-5,-34,-4,-78,-19,-25,-35,-27,-56,-10,-6,-84,-39,-26,-61,-67,-75,-74,-46,-45,-64,-8,-59,-20,-69,-12,-22,-50,-65,-9,-63,-49,-44,-38,-55,-7,-73,-79,-29,-51,-41,-36,-58,-30,-42,-13,-72,-33,-23,-1,-57,-60,-32,-18,-66,-62,-77
-20,-26,-9,-6,-28,-18,-11,-38,-25,-77,-4,-37,-51,-32,-67,-50,-54,-53,-72,-42,-70,-35,-55,-17,-34,-63,-73,-23,-30,-83,-87,-46,-15,-36,-78,-76,-10,-24,-58,-61,-71,-13,-16,-22,-14,-62,-3,-56,-82,-1,-39,-65,-29,-59,-40,-41,-45,-64,-81,-5,-12,-69,-57,-85,-31,-43,-80,-74,-47,-52,-21,-79,-49,-66,-7,-60,-33,-88,-48,-8,-19,-2,-84,-44,-86,-27,-75,-68
-21,-64,-33,-76,-37,-12,-70,-19,-10,-81,-42,-65,-2,-79,-23,-40,-88,-74,-46,-47,-28,-48,-22,-7,-8,-82,-38,-71,-32,-63,-18,-66,-35,-30,-1,-56,-34,-4,-54,-85,-17,-83,-50,-69,-73,-6,-78,-25,-68,-9,-62,-53,-39,-5,-15,-26,-60,-55,-67,-75,-45,-13,-43,-3,-51,-77,-72,-41,-80,-16,-84,-86,-20,-59,-52,-31,-36,-44,-29,-14,-57,-11,-61,-58,-27,-87,-49,-24
-37,-36,-62,-74,-45,-85,-15,-42,-3,-72,-58,-14,-40,-64,-21,-68,-41,-70,-2,-1,-35,-25,-48,-31,-6,-78,-56,-51,-46,-63,-32,-82,-8,-73,-77,-71,-12,-34,-54,-83,-22,-49,-76,-33,-4,-57,-53,-59,-27,-5,-11,-38,-80,-66,-88,-61,-87,-84,-79,-81,-60,-52,-39,-50,-10,-65,-19,-24,-26,-28,-67,-29,-9,-43,-44,-30,-47,-7,-17,-18,-75,-69,-55,-13,-20,-16,-86,-23
