"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-57,-84,-12,-47,-50,-19,-74,-38,-43,-29,-65,-75,-54,-18,-83,-30,-86,-24,-23,-39,-58,-55,-44,-26,-87,-49,-2,-72,-20,-45,-60,-79,-7,-34,-46,-56,-15,-25,-5,-21,-62,-73,-81,-77,-6,-69,-78,-40,-61,-16,-35,-53,-63,-8,-17,-48,-41,-22,-88,-51,-14,-9,-59,-3,-1,-42,-68,-70,-13,-67,-71,-52,-85,-28,-64,-10,-80,-32,-31,-36,-82,-4,-66,-11,-27,-37,-33,-76
-38,-34,-58,-55,-86,-12,-29,-77,-83,-79,-15,-28,-21,-80,-27,-42,-32,-40,-19,-47,-39,-43,-11,-41,-49,-23,-2,-57,-36,-16,-84,-65,-1,-24,-46,-7,-31,-26,-9,-70,-85,-8,-76,-72,-52,-4,-82,-3,-88,-5,-22,-63,-68,-37,-62,-87,-67,-54,-50,-71,-35,-25,-51,-81,-30,-48,-44,-60,-18,-61,-56,-53,-73,-75,-10,-69,-78,-66,-13,-74,-20,-17,-14,-64,-45,-6,-33,-59
-65,-79,-30,-86,-6,-32,-68,-2,-14,-84,-16,-54,-76,-57,-67,-62,-53,-29,-42,-59,-39,-71,-36,-25,-48,-66,-11,-9,-43,-33,-80,-81,-61,-10,-44,-21,-45,-69,-78,-49,-83,-37,-38,-73,-28,-4,-60,-12,-18,-15,-46,-31,-77,-26,-1,-72,-27,-63,-70,-50,-41,-20,-55,-3,-75,-35,-64,-22,-85,-34,-88,-5,-74,-58,-17,-47,-8,-52,-40,-87,-56,-24,-23,-13,-82,-19,-51,-7
-81,-82,-10,-40,-50,-83,-56,-43,-39,-75,-49,-62,-72,-74,-59,-22,-26,-21,-3,-76,-16,-55,-9,-13,-1,-19,-41,-27,-57,-77,-63,-51,-14,-60,-33,-12,-17,-6,-35,-73,-31,-58,-84,-86,-79,-23,-30,-70,-69,-20,-24,-8,-68,-88,-85,-65,-53,-48,-38,-45,-78,-87,-29,-34,-28,-44,-52,-54,-46,-64,-71,-5,-32,-67,-4,-2,-18,-47,-66,-36,-7,-42,-80,-61,-15,-11,-37,-25
-9,-73,-39,-68,-10,-79,-21,-11,-63,-48,-81,-42,-28,-56,-24,-43,-49,-7,-67,-19,-40,-86,-33,-14,-59,-34,-38,-13,-23,-25,-70,-82,-37,-87,-62,-16,-77,-74,-29,-52,-76,-47,-31,-53,-8,-57,-12,-2,-41,-3,-55,-17,-27,-66,-4,-80,-71,-36,-72,-26,-84,-51,-46,-85,-6,-78,-65,-60,-50,-32,-35,-69,-58,-22,-75,-30,-83,-18,-88,-15,-1,-5,-61,-45,-64,-44,-54,-20
-64,-84,-40,-37,-20,-10,-27,-57,-54,-42,-4,-24,-71,-87,-48,-3,-88,-43,-13,-50,-67,-62,-65,-41,-60,-52,-55,-72,-85,-30,-19,-6,-15,-18,-12,-36,-79,-70,-17,-76,-61,-32,-74,-1,-8,-31,-21,-16,-53,-2,-14,-63,-38,-7,-59,-75,-56,-49,-26,-25,-29,-28,-81,-86,-73,-69,-80,-47,-51,-46,-66,-33,-82,-68,-34,-39,-78,-44,-77,-45,-9,-83,-5,-23,-58,-11,-35,-22
-77,-87,-15,-83,-19,-67,-56,-81,-65,-45,-13,-55,-22,-60,-64,-41,-51,-49,-35,-18,-43,-9,-44,-32,-61,-28,-1,-10,-34,-23,-58,-48,-69,-59,-14,-36,-42,-25,-29,-74,-76,-53,-46,-4,-40,-37,-31,-39,-50,-20,-86,-75,-17,-47,-5,-68,-85,-26,-3,-62,-38,-71,-21,-33,-24,-82,-8,-88,-11,-72,-70,-78,-27,-54,-84,-52,-80,-57,-79,-12,-30,-2,-6,-63,-73,-16,-66,-7
-53,-86,-17,-81,-25,-21,-33,-15,-36,-68,-59,-19,-11,-24,-34,-79,-73,-72,-77,-78,-2,-20,-69,-31,-55,-70,-8,-50,-4,-83,-43,-16,-52,-64,-32,-65,-9,-35,-7,-66,-13,-56,-80,-76,-14,-57,-41,-6,-12,-88,-60,-51,-82,-5,-67,-3,-63,-75,-40,-74,-42,-44,-10,-61,-39,-22,-47,-85,-37,-27,-87,-84,-29,-62,-58,-71,-54,-18,-30,-45,-48,-28,-1,-49,-38,-26,-46,-23
-5,-34,-35,-66,-8,-16,-21,-12,-33,-24,-39,-59,-74,-80,-87,-9,-38,-77,-79,-3,-88,-22,-57,-19,-85,-7,-14,-82,-25,-10,-26,-11,-6,-4,-13,-69,-23,-67,-17,-42,-28,-65,-70,-60,-30,-86,-72,-44,-43,-41,-46,-48,-68,-20,-61,-75,-54,-18,-83,-55,-51,-56,-81,-49,-32,-64,-52,-37,-29,-84,-36,-15,-58,-40,-71,-76,-78,-63,-47,-62,-31,-27,-45,-50,-1,-2,-73,-53
-76,-16,-53,-77,-20,-10,-42,-44,-51,-58,-52,-35,-23,-81,-63,-15,-64,-67,-27,-74,-85,-37,-24,-30,-31,-4,-48,-18,-66,-39,-68,-45,-34,-87,-22,-38,-7,-29,-60,-13,-8,-33,-55,-56,-9,-25,-26,-6,-28,-57,-19,-84,-73,-54,-11,-71,-86,-46,-21,-70,-59,-83,-12,-43,-3,-69,-61,-17,-1,-14,-47,-40,-78,-80,-65,-62,-82,-49,-2,-5,-50,-32,-36,-75,-41,-72,-88,-79
-66,-5,-1,-60,-35,-56,-61,-44,-49,-78,-19,-37,-68,-86,-57,-12,-7,-21,-64,-81,-22,-72,-38,-14,-67,-50,-18,-74,-71,-43,-2,-13,-47,-39,-6,-84,-54,-26,-17,-53,-63,-80,-79,-59,-40,-16,-11,-27,-75,-4,-45,-87,-69,-41,-30,-73,-24,-34,-62,-88,-58,-20,-76,-10,-77,-25,-8,-36,-82,-9,-28,-83,-29,-51,-85,-23,-65,-70,-42,-32,-52,-46,-48,-55,-33,-15,-31,-3
-84,-57,-26,-72,-53,-54,-87,-74,-71,-40,-4,-28,-21,-76,-58,-34,-65,-9,-42,-85,-3,-15,-47,-62,-29,-49,-33,-60,-69,-55,-11,-24,-36,-17,-22,-20,-31,-70,-14,-39,-88,-23,-18,-86,-5,-16,-51,-10,-13,-8,-63,-59,-38,-79,-83,-45,-44,-78,-66,-37,-75,-2,-27,-30,-67,-82,-68,-7,-25,-73,-46,-81,-52,-61,-41,-77,-64,-1,-80,-6,-35,-12,-50,-32,-19,-43,-48,-56
-53,-41,-40,-87,-30,-28,-50,-44,-58,-52,-13,-3,-82,-59,-76,-51,-6,-68,-34,-85,-83,-8,-7,-11,-61,-48,-19,-71,-54,-37,-64,-14,-79,-67,-2,-29,-26,-5,-1,-25,-21,-39,-36,-23,-4,-49,-66,-10,-74,-47,-72,-17,-38,-80,-27,-63,-16,-62,-75,-45,-43,-84,-70,-81,-86,-33,-24,-18,-46,-88,-31,-65,-78,-42,-22,-73,-77,-32,-57,-35,-20,-60,-69,-15,-56,-9,-12,-55
