"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-18,-28,-60,-72,-85,-9,-49,-5,-12,-79,-59,-84,-36,-66,-21,-11,-2,-69,-76,-64,-15,-44,-34,-14,-74,-77,-56,-24,-71,-81,-42,-40,-30,-29,-70,-75,-88,-32,-58,-31,-27,-43,-6,-78,-7,-53,-20,-37,-65,-25,-13,-35,-17,-61,-83,-4,-26,-41,-55,-50,-1,-82,-3,-51,-10,-86,-80,-23,-63,-54,-87,-62,-47,-68,-33,-48,-22,-16,-45,-57,-73,-38,-46,-52,-67,-19,-39,-8
-48,-32,-38,-86,-78,-23,-84,-64,-46,-50,-76,-6,-72,-59,-74,-67,-31,-69,-56,-81,-52,-9,-10,-26,-55,-60,-18,-7,-66,-80,-39,-37,-33,-71,-30,-47,-14,-3,-68,-77,-79,-83,-82,-70,-22,-54,-65,-63,-62,-1,-41,-15,-73,-51,-13,-28,-16,-40,-43,-88,-4,-58,-49,-36,-85,-20,-29,-2,-11,-21,-25,-42,-27,-44,-87,-53,-19,-12,-75,-24,-8,-17,-34,-57,-61,-5,-35,-45
-8,-36,-66,-35,-51,-13,-75,-12,-48,-29,-65,-44,-76,-81,-16,-63,-33,-71,-9,-70,-68,-41,-40,-4,-21,-58,-27,-17,-49,-15,-28,-31,-67,-26,-87,-56,-84,-77,-38,-52,-61,-25,-3,-42,-1,-86,-53,-60,-74,-24,-37,-72,-82,-79,-47,-43,-10,-11,-80,-78,-73,-32,-18,-34,-59,-45,-57,-23,-14,-5,-55,-2,-22,-7,-19,-83,-20,-6,-69,-85,-88,-50,-46,-64,-54,-39,-62,-30
-20,-19,-62,-43,-58,-61,-66,-27,-14,-5,-48,-40,-37,-79,-25,-53,-3,-75,-73,-70,-55,-18,-10,-67,-85,-47,-42,-30,-24,-74,-84,-83,-51,-59,-88,-41,-72,-12,-23,-22,-28,-45,-2,-49,-17,-86,-13,-63,-16,-80,-50,-52,-33,-64,-1,-87,-4,-15,-39,-81,-31,-9,-29,-82,-46,-71,-68,-35,-57,-65,-21,-8,-38,-32,-76,-78,-26,-7,-54,-77,-69,-34,-6,-60,-11,-56,-44,-36
-75,-71,-38,-19,-20,-59,-80,-44,-35,-17,-67,-76,-49,-83,-33,-85,-88,-82,-32,-47,-55,-66,-26,-61,-21,-4,-5,-6,-1,-23,-28,-9,-60,-29,-58,-2,-22,-41,-36,-69,-3,-45,-73,-31,-40,-12,-62,-54,-14,-86,-18,-43,-24,-63,-48,-77,-8,-30,-70,-64,-57,-74,-15,-39,-42,-11,-34,-53,-50,-46,-51,-13,-78,-10,-52,-56,-72,-65,-27,-16,-7,-25,-37,-81,-84,-68,-87,-79
-1,-30,-84,-75,-74,-5,-61,-27,-14,-72,-67,-62,-2,-55,-34,-58,-35,-65,-52,-63,-82,-46,-32,-80,-20,-23,-83,-53,-56,-77,-87,-73,-76,-60,-17,-41,-64,-47,-10,-26,-68,-48,-69,-36,-40,-81,-86,-54,-57,-4,-6,-79,-15,-71,-11,-43,-22,-85,-33,-51,-24,-39,-3,-9,-66,-28,-49,-13,-37,-78,-7,-42,-38,-18,-19,-21,-29,-8,-16,-50,-59,-70,-44,-45,-88,-12,-31,-25
-46,-77,-18,-45,-68,-40,-25,-15,-35,-70,-52,-30,-41,-60,-1,-59,-12,-24,-5,-43,-86,-67,-49,-29,-64,-83,-14,-10,-84,-76,-9,-17,-42,-44,-36,-87,-69,-72,-54,-47,-58,-20,-16,-55,-31,-50,-48,-75,-3,-27,-66,-62,-78,-82,-80,-65,-7,-32,-34,-38,-53,-63,-23,-2,-33,-85,-51,-11,-61,-6,-57,-79,-37,-8,-73,-4,-22,-81,-88,-56,-71,-74,-39,-19,-21,-26,-13,-28
-65,-66,-61,-85,-15,-37,-46,-21,-86,-58,-57,-69,-8,-17,-47,-88,-36,-59,-3,-74,-41,-14,-7,-44,-68,-56,-77,-1,-84,-18,-51,-49,-82,-64,-22,-60,-72,-28,-6,-42,-45,-25,-29,-78,-10,-26,-50,-33,-23,-20,-53,-83,-62,-43,-81,-27,-19,-34,-71,-24,-9,-2,-54,-13,-31,-80,-75,-67,-55,-48,-40,-87,-76,-4,-12,-70,-38,-52,-35,-79,-30,-16,-63,-73,-39,-32,-5,-11
-7,-47,-61,-63,-42,-86,-22,-50,-82,-45,-52,-79,-1,-39,-11,-36,-28,-74,-69,-84,-24,-68,-12,-59,-60,-10,-58,-14,-76,-73,-65,-8,-13,-35,-34,-64,-9,-77,-29,-38,-17,-48,-67,-53,-6,-40,-46,-80,-15,-30,-18,-71,-88,-21,-2,-51,-3,-26,-85,-57,-16,-81,-87,-23,-83,-20,-5,-37,-54,-78,-56,-25,-4,-55,-70,-32,-27,-62,-43,-49,-66,-33,-41,-31,-19,-44,-75,-72
-39,-45,-76,-35,-27,-10,-51,-61,-67,-30,-18,-64,-56,-21,-47,-86,-85,-59,-20,-80,-32,-81,-15,-82,-63,-6,-7,-4,-19,-57,-69,-58,-8,-66,-65,-17,-14,-40,-31,-84,-28,-38,-43,-77,-44,-23,-9,-11,-68,-42,-83,-54,-52,-33,-87,-22,-12,-5,-88,-48,-72,-55,-46,-70,-41,-25,-73,-74,-79,-71,-62,-49,-26,-36,-75,-50,-1,-13,-34,-29,-60,-24,-37,-16,-2,-78,-53,-3
