"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-82,-97,-16,-71,-95,-32,-13,-33,-41,-66,-61,-8,-29,-17,-68,-27,-92,-59,-35,-98,-100,-85,-81,-78,-89,-90,-77,-9,-65,-44,-55,-21,-63,-56,-50,-52,-38,-23,-22,-99,-14,-60,-80,-93,-18,-36,-79,-54,-86,-19,-4,-46,-45,-73,-74,-57,-64,-76,-30,-1,-39,-70,-75,-42,-51,-11,-47,-24,-40,-91,-28,-34,-69,-53,-6,-15,-88,-25,-67,-43,-72,-10,-5,-83,-58,-96,-26,-94,-87,-7,-37,-49,-31,-2,-48,-84,-62,-12,-20,-3
-15,-5,-16,-29,-74,-31,-35,-56,-75,-17,-97,-4,-62,-22,-77,-100,-3,-2,-47,-23,-67,-65,-7,-88,-25,-53,-70,-43,-41,-26,-66,-9,-86,-93,-57,-58,-48,-24,-42,-99,-96,-10,-95,-40,-13,-14,-50,-33,-72,-89,-83,-73,-85,-21,-20,-51,-64,-80,-19,-28,-55,-60,-71,-6,-87,-79,-91,-12,-44,-46,-49,-98,-27,-76,-36,-39,-69,-92,-63,-59,-94,-81,-38,-90,-18,-54,-45,-32,-84,-30,-37,-8,-61,-34,-68,-78,-82,-11,-1,-52
-18,-28,-14,-44,-94,-30,-72,-8,-76,-64,-40,-90,-56,-31,-19,-55,-79,-75,-54,-24,-77,-85,-65,-63,-92,-89,-83,-62,-68,-87,-35,-9,-71,-3,-41,-99,-91,-46,-53,-95,-74,-6,-93,-22,-78,-15,-69,-32,-70,-16,-45,-48,-51,-60,-29,-21,-36,-2,-37,-39,-43,-58,-47,-12,-96,-25,-100,-97,-57,-42,-50,-34,-17,-73,-59,-20,-4,-33,-7,-52,-23,-26,-84,-88,-81,-38,-13,-27,-66,-80,-10,-11,-67,-61,-98,-82,-49,-5,-1,-86
-39,-73,-59,-13,-48,-30,-46,-34,-32,-83,-67,-36,-88,-9,-51,-95,-71,-76,-65,-10,-8,-52,-85,-28,-96,-24,-92,-98,-3,-57,-38,-84,-81,-68,-47,-54,-60,-49,-14,-21,-16,-58,-64,-69,-62,-1,-2,-63,-17,-53,-55,-33,-35,-89,-26,-74,-78,-12,-90,-93,-86,-56,-72,-4,-37,-50,-91,-11,-79,-100,-5,-77,-99,-19,-44,-43,-23,-31,-80,-94,-97,-20,-22,-75,-18,-45,-87,-61,-27,-42,-7,-70,-25,-40,-41,-82,-29,-15,-6,-66
-88,-2,-21,-55,-35,-15,-96,-40,-29,-38,-44,-25,-26,-14,-76,-77,-74,-47,-12,-60,-90,-31,-63,-72,-95,-20,-81,-87,-57,-67,-1,-28,-54,-30,-48,-58,-7,-59,-50,-84,-70,-71,-46,-5,-82,-32,-92,-22,-68,-56,-86,-23,-33,-19,-9,-6,-69,-75,-65,-100,-34,-97,-99,-80,-8,-66,-16,-36,-79,-4,-89,-61,-3,-62,-91,-27,-11,-18,-78,-98,-64,-10,-42,-83,-85,-49,-52,-17,-94,-73,-53,-93,-13,-24,-51,-41,-43,-39,-45,-37
-76,-31,-18,-51,-24,-74,-4,-10,-64,-17,-82,-56,-11,-16,-78,-35,-68,-90,-46,-33,-19,-98,-80,-9,-66,-43,-65,-7,-41,-93,-61,-20,-12,-69,-22,-83,-71,-8,-57,-26,-6,-88,-54,-77,-48,-47,-39,-28,-97,-67,-84,-1,-2,-52,-14,-27,-89,-79,-30,-95,-45,-37,-53,-55,-99,-85,-62,-87,-29,-92,-21,-13,-50,-25,-3,-5,-34,-40,-72,-44,-23,-59,-86,-58,-75,-38,-70,-63,-91,-96,-81,-15,-42,-32,-100,-36,-60,-49,-94,-73
-35,-47,-65,-29,-1,-9,-27,-23,-72,-86,-40,-64,-75,-13,-4,-98,-89,-48,-16,-28,-78,-68,-38,-94,-63,-81,-54,-67,-33,-8,-91,-22,-15,-90,-11,-93,-26,-17,-61,-66,-52,-73,-57,-62,-19,-6,-31,-14,-43,-18,-21,-82,-79,-58,-7,-70,-59,-25,-99,-41,-42,-74,-32,-34,-88,-87,-77,-39,-50,-30,-95,-97,-20,-80,-69,-85,-92,-2,-84,-56,-49,-60,-12,-51,-96,-10,-46,-100,-5,-45,-71,-36,-37,-55,-24,-83,-76,-3,-53,-44
-21,-24,-52,-23,-70,-9,-19,-40,-11,-99,-42,-18,-26,-94,-62,-68,-47,-39,-69,-17,-98,-96,-76,-13,-36,-4,-72,-45,-75,-66,-44,-5,-97,-65,-34,-100,-46,-1,-51,-10,-33,-48,-71,-61,-30,-32,-93,-12,-20,-58,-95,-7,-64,-2,-63,-37,-27,-35,-56,-25,-90,-50,-54,-6,-67,-53,-83,-91,-86,-82,-28,-60,-81,-57,-85,-79,-89,-88,-14,-55,-59,-84,-16,-77,-43,-73,-80,-74,-87,-41,-31,-8,-22,-29,-15,-92,-78,-3,-38,-49
-60,-13,-46,-87,-29,-9,-54,-86,-24,-36,-82,-17,-47,-18,-20,-96,-99,-14,-81,-15,-88,-63,-8,-31,-22,-33,-62,-61,-85,-52,-44,-2,-42,-23,-37,-64,-57,-69,-70,-100,-6,-45,-76,-5,-7,-38,-12,-84,-68,-67,-55,-83,-51,-40,-35,-48,-95,-19,-39,-91,-59,-73,-49,-41,-78,-26,-77,-25,-21,-58,-66,-98,-71,-34,-32,-74,-72,-92,-16,-65,-93,-94,-43,-56,-50,-53,-90,-79,-28,-30,-75,-4,-10,-80,-97,-27,-11,-1,-3,-89
-11,-96,-21,-81,-13,-73,-12,-1,-47,-72,-98,-82,-19,-87,-92,-7,-68,-10,-31,-70,-56,-86,-50,-88,-61,-85,-89,-25,-37,-22,-36,-75,-45,-71,-53,-4,-60,-27,-83,-76,-63,-14,-77,-6,-8,-95,-29,-20,-34,-44,-64,-5,-16,-59,-97,-84,-93,-67,-42,-69,-65,-28,-35,-100,-32,-57,-52,-18,-79,-43,-51,-23,-62,-9,-40,-41,-15,-49,-48,-74,-58,-66,-38,-46,-55,-39,-91,-94,-99,-24,-78,-30,-33,-17,-90,-26,-80,-3,-54,-2
