"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
3,80,86,29,28,64,11,14,27,88,60,10,89,84,12,69,51,20,55,90,54,77,63,23,100,21,38,26,53,94,49,68,4,61,6,24,36,99,17,79,47,30,31,34,71,9,65,8,59,76,91,74,45,87,58,72,81,41,73,67,13,1,57,83,70,48,43,78,52,40,66,42,25,56,44,85,82,33,15,35,5,22,46,2,97,95,92,62,7,39,16,37,98,18,19,50,93,75,32,96
90,10,80,7,68,36,47,88,49,29,31,13,75,33,6,21,20,67,64,5,62,48,56,19,77,15,85,72,25,82,50,26,66,71,8,41,91,92,86,9,18,70,87,28,43,11,98,16,89,38,57,42,12,63,79,97,17,81,4,51,14,35,61,76,55,74,83,39,23,44,22,53,27,2,94,58,65,1,100,30,78,32,37,54,95,3,84,99,45,93,40,52,34,46,60,59,73,96,69,24
78,41,27,56,33,99,88,38,69,53,6,39,32,25,37,96,62,87,7,64,84,98,77,15,91,67,72,93,24,44,74,20,19,95,9,26,34,79,50,90,13,36,80,65,60,11,82,31,51,14,28,59,10,43,23,1,40,63,30,86,46,76,66,16,48,57,21,89,35,2,5,29,92,45,17,49,83,22,52,75,70,47,12,68,54,97,42,71,58,3,94,73,81,8,85,100,18,61,4,55
86,38,32,53,15,6,76,21,34,97,69,22,58,27,50,12,80,17,63,1,25,75,90,11,2,66,79,78,5,36,100,88,74,13,84,35,49,41,94,65,16,61,52,91,37,19,18,43,4,45,77,83,14,81,68,95,24,39,56,30,46,23,3,9,48,99,20,67,31,42,54,72,70,82,55,64,89,7,96,87,33,71,62,98,93,26,92,73,44,28,85,59,60,10,47,8,57,51,40,29
90,62,24,72,6,98,88,20,71,25,89,83,80,82,55,37,64,28,10,58,86,21,44,9,49,7,93,87,31,52,60,29,22,97,13,30,59,19,50,54,15,68,92,61,18,77,43,53,16,75,99,96,12,27,48,39,51,63,4,17,45,34,36,41,46,84,2,91,70,40,32,14,95,47,56,66,69,85,67,65,3,81,5,11,74,94,100,78,76,8,35,1,33,38,23,42,57,26,79,73
94,6,87,92,86,51,98,72,73,74,12,83,91,16,67,80,21,100,25,31,82,3,50,32,56,14,69,76,29,93,43,90,79,70,58,62,36,63,15,5,41,39,55,35,60,17,33,1,45,27,84,9,52,38,78,26,11,97,23,61,71,34,48,65,88,44,47,2,24,75,81,64,18,66,20,77,96,40,59,68,8,4,42,46,49,7,85,89,22,28,95,37,99,54,30,13,57,10,53,19
44,10,36,41,13,75,20,47,93,9,72,42,88,31,12,51,62,6,21,59,85,94,67,96,17,91,43,60,14,56,23,77,65,100,37,58,57,19,38,25,7,49,66,64,68,79,30,69,98,80,78,11,32,46,52,24,54,61,82,40,55,1,84,83,45,35,97,2,18,95,89,4,3,99,15,33,86,76,8,28,16,53,26,48,81,22,74,73,63,29,90,50,5,34,27,71,92,87,70,39
1,76,67,15,17,78,49,29,93,88,53,6,47,31,41,16,92,8,4,43,99,83,40,9,73,80,51,50,98,24,64,68,33,39,70,54,87,14,2,30,37,55,82,94,44,63,91,11,38,22,45,77,62,58,66,56,84,72,7,10,5,81,35,59,23,21,27,74,28,26,60,57,96,69,12,48,61,100,85,97,19,90,42,25,95,32,34,65,71,89,79,13,36,46,75,3,18,52,20,86
95,30,24,35,68,41,61,45,93,88,53,33,73,10,71,13,91,67,19,99,28,29,21,25,46,38,66,7,36,63,18,11,55,49,32,16,80,34,8,1,59,90,79,20,60,23,72,4,82,37,78,51,27,89,54,26,17,86,50,39,84,3,70,87,31,97,5,9,57,100,43,12,22,42,48,56,98,40,2,52,77,75,81,6,96,83,15,69,44,92,76,64,14,65,74,85,62,94,47,58
83,42,69,93,67,8,4,90,12,82,6,32,52,72,20,49,64,100,48,65,56,51,86,47,75,77,71,59,2,63,55,96,43,14,22,92,31,10,28,5,24,84,40,3,1,33,41,46,79,9,16,29,13,80,87,68,61,94,81,39,27,70,21,23,89,50,37,38,97,18,60,36,62,95,78,11,73,76,57,85,7,44,99,45,53,58,54,26,34,98,91,17,88,74,66,30,19,35,25,15
81,40,29,34,57,61,33,15,97,37,48,25,80,2,26,24,59,28,36,4,89,92,1,46,16,17,5,13,14,72,79,45,35,94,39,18,22,60,12,64,56,87,10,47,9,21,93,3,75,51,43,83,7,52,55,82,31,90,20,19,6,98,65,66,70,71,30,8,77,32,41,74,11,91,63,88,96,27,53,85,86,69,49,76,44,58,38,78,99,54,84,68,100,73,62,95,50,23,42,67
36,17,47,8,10,34,64,13,96,81,74,12,77,26,14,31,85,32,84,95,25,54,3,39,30,5,80,48,60,23,37,75,88,94,7,33,4,1,2,18,90,65,27,98,56,43,28,24,69,29,50,52,67,72,51,70,86,9,87,91,100,11,6,71,45,97,53,15,21,59,99,61,79,55,19,49,82,44,22,63,66,35,89,73,41,83,92,57,46,40,62,93,58,42,68,16,20,38,78,76
35,33,92,91,83,25,31,2,80,62,19,11,94,26,73,32,13,50,86,82,55,69,54,48,85,66,45,78,97,49,17,23,29,22,89,51,61,14,1,27,16,43,40,6,9,76,10,7,47,90,59,18,12,95,74,64,63,38,77,65,56,88,96,100,71,87,21,30,60,67,24,36,4,98,5,68,93,44,34,75,99,58,37,84,53,42,70,20,41,28,81,15,46,57,8,79,72,52,3,39
71,5,48,58,21,14,90,55,43,74,34,44,31,24,63,26,9,3,94,19,6,88,36,18,75,73,64,22,91,23,77,100,86,56,20,52,95,29,62,12,87,40,17,4,7,50,96,57,33,66,47,98,30,2,81,53,70,97,54,83,89,61,32,82,39,80,92,59,76,1,37,16,79,85,38,78,35,68,60,8,25,27,10,67,13,42,65,84,46,99,15,45,28,51,11,41,93,49,69,72
51,17,62,84,35,61,47,98,14,76,37,12,96,87,92,1,39,60,9,46,6,56,43,5,94,71,57,86,33,22,29,7,25,68,31,77,82,3,16,58,18,13,59,74,70,34,97,93,28,32,21,79,91,11,10,42,95,20,99,24,45,89,49,81,27,41,88,36,65,23,15,4,53,83,44,75,38,69,52,80,30,72,19,54,2,100,73,90,40,26,85,63,50,55,64,78,67,66,8,48
57,22,3,81,64,41,40,9,43,53,79,39,62,56,12,35,8,26,20,71,68,45,60,88,94,47,13,23,48,75,38,73,61,87,25,89,30,19,2,55,70,50,31,65,52,74,37,24,91,51,29,4,10,96,16,15,77,80,1,58,78,17,69,97,33,32,34,44,95,7,54,98,27,76,42,85,11,36,86,83,14,6,84,90,67,21,5,72,92,49,100,66,63,59,46,28,18,82,93,99
26,34,94,68,79,32,48,28,98,50,56,21,51,16,78,19,18,72,65,93,89,87,29,81,24,36,23,80,43,91,57,3,70,74,4,30,66,17,38,12,9,15,8,49,5,69,11,95,35,47,90,71,100,22,84,53,96,13,40,82,64,1,54,77,31,92,52,37,2,39,75,99,67,55,6,61,85,7,33,97,62,44,58,86,83,27,42,46,41,88,63,59,25,45,73,10,14,76,60,20
