"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-63,-6,-56,-55,-49,-15,-20,-73,-77,-22,-34,-30,-46,-100,-48,-74,-2,-97,-52,-67,-24,-58,-69,-81,-57,-28,-80,-50,-54,-32,-26,-88,-18,-10,-99,-42,-16,-41,-87,-9,-66,-95,-53,-90,-38,-72,-84,-17,-71,-45,-23,-25,-61,-21,-79,-37,-33,-11,-76,-3,-27,-70,-60,-85,-35,-47,-75,-83,-5,-19,-65,-14,-31,-13,-93,-44,-91,-36,-82,-43,-1,-59,-86,-96,-8,-39,-4,-92,-62,-29,-51,-94,-64,-12,-98,-78,-40,-68,-89,-7
-59,-69,-93,-56,-70,-5,-27,-64,-88,-79,-67,-54,-81,-12,-8,-87,-74,-16,-6,-89,-14,-60,-1,-37,-71,-46,-72,-41,-86,-3,-82,-68,-2,-15,-80,-13,-42,-33,-35,-84,-7,-92,-34,-17,-43,-39,-51,-23,-18,-21,-24,-45,-49,-20,-95,-57,-50,-4,-98,-31,-78,-47,-65,-40,-28,-9,-26,-11,-48,-61,-38,-66,-75,-58,-90,-83,-94,-99,-76,-29,-52,-10,-25,-77,-85,-32,-100,-62,-73,-36,-22,-63,-19,-55,-30,-91,-96,-53,-44,-97
-48,-89,-64,-91,-72,-11,-20,-5,-56,-22,-71,-90,-18,-6,-73,-54,-88,-41,-55,-27,-13,-62,-95,-79,-21,-3,-87,-61,-8,-26,-92,-24,-10,-29,-97,-46,-14,-2,-38,-50,-4,-53,-94,-82,-9,-51,-84,-47,-23,-12,-96,-30,-52,-1,-76,-86,-65,-80,-17,-99,-57,-40,-85,-58,-69,-67,-45,-34,-16,-37,-78,-25,-36,-70,-59,-98,-31,-44,-43,-75,-60,-35,-28,-81,-19,-32,-15,-63,-33,-83,-7,-68,-66,-93,-77,-39,-42,-74,-49,-100
-94,-23,-61,-47,-34,-19,-35,-72,-28,-39,-32,-10,-62,-97,-11,-63,-98,-15,-25,-77,-7,-46,-33,-84,-8,-3,-2,-81,-55,-36,-73,-93,-80,-48,-58,-74,-96,-6,-57,-9,-100,-76,-50,-20,-51,-31,-37,-5,-65,-30,-4,-89,-14,-43,-38,-12,-83,-91,-52,-99,-26,-17,-44,-75,-59,-86,-67,-70,-85,-13,-60,-68,-1,-21,-88,-27,-54,-53,-16,-49,-95,-78,-71,-69,-42,-64,-87,-41,-56,-66,-40,-79,-92,-29,-82,-18,-45,-24,-90,-22
-99,-77,-20,-43,-58,-18,-50,-39,-64,-91,-62,-3,-52,-12,-63,-54,-8,-26,-76,-57,-47,-13,-51,-86,-32,-6,-44,-5,-87,-75,-37,-59,-30,-41,-84,-98,-31,-61,-23,-19,-100,-35,-40,-74,-45,-11,-49,-9,-10,-46,-7,-22,-69,-73,-93,-55,-94,-70,-2,-16,-53,-65,-66,-88,-28,-89,-42,-83,-48,-38,-36,-15,-71,-29,-21,-72,-95,-34,-90,-79,-67,-56,-92,-24,-4,-27,-78,-81,-17,-96,-33,-97,-82,-1,-68,-60,-25,-85,-80,-14
-93,-49,-17,-55,-66,-46,-59,-44,-67,-65,-91,-30,-47,-86,-92,-43,-90,-71,-40,-62,-72,-69,-34,-61,-15,-8,-77,-2,-32,-80,-5,-54,-88,-56,-25,-20,-81,-58,-41,-16,-23,-68,-83,-73,-45,-97,-63,-42,-14,-3,-87,-48,-57,-10,-52,-38,-76,-4,-79,-98,-74,-11,-60,-21,-82,-84,-12,-100,-1,-22,-78,-19,-29,-53,-13,-9,-85,-7,-28,-96,-27,-39,-37,-24,-51,-50,-6,-99,-26,-35,-33,-89,-70,-18,-36,-94,-75,-31,-64,-95
-84,-25,-72,-90,-20,-39,-48,-54,-91,-53,-29,-68,-3,-44,-19,-6,-34,-66,-41,-69,-63,-14,-51,-61,-55,-31,-47,-80,-17,-26,-57,-13,-78,-50,-79,-100,-59,-24,-93,-86,-30,-99,-67,-33,-10,-75,-58,-7,-5,-28,-37,-81,-98,-11,-43,-4,-12,-52,-92,-95,-36,-88,-9,-74,-64,-77,-45,-27,-38,-56,-18,-1,-8,-22,-16,-85,-65,-21,-76,-40,-97,-46,-32,-2,-73,-42,-35,-49,-83,-82,-94,-70,-23,-60,-71,-87,-62,-96,-15,-89
-82,-57,-26,-29,-44,-30,-53,-35,-51,-64,-49,-16,-5,-74,-90,-80,-93,-12,-19,-43,-22,-78,-54,-24,-46,-42,-62,-60,-40,-33,-77,-34,-81,-45,-32,-85,-28,-14,-95,-36,-83,-52,-38,-23,-9,-4,-73,-10,-21,-50,-79,-76,-13,-20,-69,-6,-97,-27,-18,-72,-61,-48,-92,-88,-56,-68,-58,-96,-91,-37,-11,-59,-39,-70,-65,-3,-2,-71,-86,-87,-7,-98,-47,-8,-1,-99,-55,-15,-67,-89,-75,-84,-100,-31,-66,-41,-94,-17,-25,-63
-13,-73,-76,-27,-87,-10,-74,-22,-72,-61,-30,-35,-14,-59,-52,-16,-34,-33,-71,-3,-4,-62,-9,-66,-5,-92,-11,-23,-31,-82,-32,-83,-19,-65,-20,-91,-38,-24,-1,-12,-36,-28,-96,-88,-7,-81,-53,-39,-98,-85,-58,-37,-80,-45,-15,-77,-50,-40,-95,-97,-29,-18,-21,-69,-2,-26,-79,-100,-86,-48,-63,-93,-94,-41,-64,-78,-55,-54,-49,-70,-67,-99,-8,-60,-47,-46,-84,-17,-51,-75,-42,-89,-44,-25,-56,-90,-43,-57,-68,-6
-8,-46,-54,-95,-77,-5,-36,-96,-99,-93,-71,-75,-42,-25,-6,-27,-11,-3,-69,-80,-24,-14,-45,-10,-30,-55,-92,-15,-38,-70,-63,-79,-64,-98,-12,-48,-68,-100,-39,-18,-43,-91,-40,-87,-28,-37,-16,-49,-58,-1,-51,-89,-60,-72,-56,-26,-88,-53,-73,-34,-94,-4,-9,-32,-7,-41,-13,-76,-19,-17,-90,-66,-20,-65,-85,-52,-23,-2,-47,-83,-35,-21,-67,-81,-59,-29,-31,-82,-44,-78,-61,-86,-22,-50,-74,-84,-62,-97,-33,-57
