"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-26,-11,-63,-32,-51,-28,-43,-68,-25,-2,-35,-5,-14,-64,-86,-31,-80,-89,-71,-20,-3,-7,-54,-91,-55,-100,-78,-30,-81,-37,-12,-1,-39,-93,-46,-82,-13,-4,-97,-84,-33,-94,-42,-18,-87,-92,-79,-52,-72,-40,-48,-76,-27,-69,-65,-67,-38,-58,-15,-85,-61,-53,-24,-9,-83,-21,-47,-57,-73,-36,-41,-6,-16,-45,-96,-88,-23,-44,-56,-62,-29,-8,-77,-66,-74,-19,-60,-10,-50,-95,-98,-59,-34,-17,-90,-22,-75,-70,-99,-49
-71,-32,-87,-33,-34,-5,-47,-2,-49,-51,-53,-67,-91,-3,-27,-41,-70,-93,-63,-73,-90,-81,-60,-77,-89,-64,-12,-86,-21,-48,-55,-24,-66,-11,-94,-20,-40,-56,-74,-4,-13,-38,-25,-44,-52,-76,-69,-92,-82,-29,-54,-100,-84,-30,-78,-8,-6,-61,-18,-98,-1,-39,-19,-10,-14,-83,-57,-59,-23,-62,-65,-43,-95,-26,-97,-75,-45,-28,-9,-35,-72,-80,-79,-46,-58,-16,-85,-7,-99,-50,-36,-68,-96,-42,-88,-15,-37,-31,-17,-22
-73,-70,-40,-35,-21,-6,-91,-71,-32,-57,-10,-44,-86,-13,-74,-37,-33,-53,-49,-14,-50,-93,-45,-18,-64,-94,-28,-8,-41,-5,-63,-26,-27,-17,-95,-55,-23,-30,-48,-22,-92,-24,-46,-25,-59,-100,-66,-76,-15,-58,-99,-96,-77,-43,-75,-85,-52,-7,-29,-9,-79,-97,-19,-11,-42,-62,-80,-36,-60,-88,-68,-38,-67,-78,-84,-4,-3,-2,-12,-20,-83,-81,-72,-1,-56,-34,-54,-89,-16,-90,-98,-39,-61,-51,-65,-69,-87,-82,-47,-31
-31,-25,-15,-40,-96,-8,-36,-67,-84,-51,-73,-42,-34,-69,-89,-3,-62,-55,-12,-59,-33,-29,-26,-91,-95,-75,-97,-1,-56,-50,-70,-14,-6,-11,-27,-82,-28,-30,-93,-47,-60,-24,-68,-63,-76,-43,-38,-4,-61,-44,-94,-78,-49,-54,-72,-19,-23,-21,-90,-100,-32,-92,-58,-9,-41,-66,-13,-85,-79,-64,-20,-57,-99,-45,-86,-87,-81,-71,-52,-2,-16,-7,-83,-74,-37,-80,-17,-35,-88,-98,-65,-22,-5,-18,-77,-39,-48,-10,-46,-53
-72,-13,-92,-80,-9,-54,-37,-66,-48,-38,-93,-1,-52,-12,-62,-8,-63,-4,-22,-91,-7,-14,-94,-57,-98,-67,-87,-78,-44,-82,-50,-90,-33,-75,-55,-10,-39,-69,-34,-23,-15,-51,-18,-27,-31,-88,-64,-84,-65,-43,-68,-99,-60,-53,-61,-28,-25,-47,-42,-30,-19,-79,-86,-58,-59,-20,-95,-81,-36,-73,-49,-17,-5,-2,-77,-3,-24,-83,-74,-21,-46,-6,-41,-32,-70,-85,-71,-40,-96,-100,-11,-16,-35,-76,-56,-29,-45,-26,-97,-89
-82,-28,-77,-100,-93,-6,-46,-12,-33,-19,-78,-96,-9,-31,-40,-32,-26,-73,-71,-64,-15,-51,-89,-14,-91,-97,-52,-38,-55,-10,-79,-50,-53,-62,-24,-99,-35,-65,-37,-42,-34,-22,-85,-70,-18,-87,-75,-74,-49,-92,-21,-16,-61,-27,-86,-56,-25,-36,-48,-88,-3,-98,-23,-1,-5,-4,-20,-45,-8,-81,-95,-41,-54,-47,-72,-76,-30,-17,-57,-43,-58,-94,-90,-69,-60,-44,-67,-39,-2,-80,-84,-59,-83,-66,-13,-68,-7,-11,-63,-29
-18,-93,-81,-88,-21,-14,-2,-45,-36,-22,-53,-13,-95,-100,-31,-99,-26,-98,-54,-87,-79,-4,-71,-12,-37,-82,-69,-56,-42,-64,-94,-48,-46,-59,-61,-3,-50,-44,-67,-35,-7,-84,-9,-8,-70,-66,-47,-57,-75,-34,-58,-77,-11,-29,-23,-55,-73,-65,-86,-40,-62,-72,-76,-5,-85,-63,-83,-80,-90,-25,-6,-96,-28,-52,-1,-43,-51,-16,-30,-15,-97,-19,-89,-68,-78,-32,-24,-60,-91,-17,-92,-38,-39,-20,-27,-74,-10,-41,-49,-33
-45,-4,-58,-72,-3,-23,-60,-25,-10,-56,-68,-35,-74,-13,-55,-36,-11,-63,-46,-67,-7,-53,-62,-75,-71,-39,-73,-28,-69,-78,-61,-84,-88,-15,-98,-96,-54,-83,-33,-24,-50,-41,-49,-90,-92,-82,-31,-34,-57,-79,-14,-95,-2,-80,-18,-12,-32,-43,-9,-21,-40,-87,-42,-1,-5,-29,-94,-47,-51,-81,-93,-59,-65,-27,-89,-17,-99,-26,-16,-8,-77,-19,-100,-91,-64,-20,-76,-38,-22,-52,-37,-86,-30,-48,-70,-85,-44,-6,-97,-66
-100,-35,-82,-84,-62,-60,-20,-61,-10,-14,-89,-72,-23,-65,-52,-64,-27,-32,-26,-48,-8,-1,-50,-83,-73,-99,-81,-68,-75,-29,-54,-22,-11,-95,-93,-79,-15,-5,-45,-39,-59,-12,-69,-42,-96,-91,-90,-36,-66,-58,-71,-57,-74,-31,-37,-92,-77,-25,-33,-97,-98,-85,-17,-24,-18,-43,-78,-7,-70,-28,-53,-16,-86,-4,-63,-6,-49,-88,-55,-41,-56,-2,-38,-3,-94,-67,-87,-30,-9,-13,-44,-80,-21,-40,-34,-46,-76,-51,-47,-19
-76,-55,-32,-82,-38,-79,-16,-53,-58,-92,-33,-17,-70,-22,-25,-47,-83,-29,-54,-46,-31,-11,-74,-34,-59,-41,-72,-2,-80,-60,-13,-95,-35,-94,-48,-6,-26,-85,-40,-84,-99,-19,-61,-15,-64,-56,-68,-93,-23,-97,-63,-49,-75,-73,-43,-91,-78,-12,-98,-42,-88,-5,-44,-89,-69,-37,-96,-87,-3,-71,-52,-39,-27,-50,-90,-21,-81,-4,-100,-10,-77,-24,-45,-28,-66,-65,-51,-36,-18,-30,-62,-1,-57,-14,-86,-20,-67,-7,-8,-9
