"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-44,-73,-96,-27,-48,-54,-11,-65,-63,-92,-58,-51,-52,-94,-19,-39,-25,-56,-8,-35,-59,-23,-81,-78,-57,-84,-6,-29,-62,-76,-40,-17,-86,-10,-50,-100,-83,-15,-37,-93,-31,-3,-34,-67,-20,-28,-87,-85,-70,-68,-75,-95,-32,-64,-90,-38,-89,-71,-53,-21,-5,-4,-12,-1,-13,-45,-18,-55,-91,-9,-47,-46,-14,-66,-33,-82,-97,-42,-24,-98,-69,-74,-61,-49,-80,-30,-99,-60,-41,-36,-79,-77,-2,-43,-7,-26,-16,-88,-72,-22
-56,-52,-61,-43,-19,-82,-93,-69,-63,-71,-50,-25,-85,-31,-38,-81,-100,-68,-3,-54,-92,-18,-86,-83,-36,-75,-20,-95,-37,-98,-53,-65,-96,-66,-74,-57,-13,-21,-10,-78,-84,-15,-47,-44,-29,-12,-94,-45,-59,-23,-32,-60,-49,-5,-88,-33,-7,-87,-24,-8,-97,-35,-90,-28,-1,-30,-42,-2,-64,-70,-80,-16,-39,-41,-26,-22,-46,-4,-55,-72,-51,-99,-89,-76,-58,-77,-73,-79,-11,-48,-14,-67,-17,-91,-27,-34,-9,-40,-62,-6
-90,-20,-2,-7,-77,-73,-96,-56,-27,-22,-65,-71,-15,-79,-93,-29,-1,-51,-38,-13,-67,-34,-70,-78,-37,-94,-44,-12,-68,-62,-99,-21,-11,-9,-88,-40,-49,-47,-50,-36,-24,-54,-74,-100,-6,-48,-84,-64,-43,-19,-8,-42,-16,-61,-98,-55,-86,-58,-32,-4,-76,-89,-92,-14,-85,-10,-81,-53,-80,-72,-35,-46,-66,-59,-52,-97,-17,-25,-31,-57,-91,-83,-3,-69,-23,-33,-87,-18,-82,-41,-28,-95,-5,-26,-75,-63,-45,-39,-60,-30
-62,-76,-88,-67,-56,-85,-63,-42,-13,-94,-73,-25,-47,-74,-14,-55,-9,-46,-16,-51,-23,-5,-30,-1,-27,-68,-33,-49,-60,-45,-41,-70,-29,-57,-34,-61,-26,-38,-81,-48,-7,-18,-97,-43,-4,-40,-52,-89,-75,-31,-20,-69,-87,-35,-92,-72,-71,-3,-84,-79,-59,-10,-54,-53,-44,-17,-65,-64,-28,-100,-21,-96,-50,-93,-77,-82,-95,-24,-37,-83,-22,-15,-11,-6,-36,-8,-58,-86,-32,-78,-39,-90,-80,-2,-99,-98,-19,-91,-66,-12
-96,-95,-61,-80,-75,-23,-53,-48,-7,-59,-20,-6,-37,-99,-77,-58,-54,-46,-69,-28,-86,-4,-57,-76,-24,-62,-87,-56,-67,-27,-71,-82,-21,-64,-83,-70,-72,-79,-100,-22,-26,-92,-90,-8,-2,-1,-74,-91,-19,-52,-41,-31,-25,-68,-84,-33,-51,-85,-12,-14,-39,-94,-73,-16,-10,-60,-36,-15,-66,-45,-49,-17,-35,-13,-98,-42,-43,-44,-9,-78,-63,-65,-29,-97,-89,-18,-34,-38,-30,-3,-32,-55,-47,-5,-88,-11,-81,-40,-93,-50
-4,-86,-30,-23,-38,-34,-53,-63,-69,-61,-56,-62,-31,-70,-73,-24,-92,-47,-55,-52,-28,-64,-88,-12,-46,-16,-85,-33,-35,-32,-37,-41,-5,-29,-48,-20,-22,-84,-51,-3,-57,-13,-68,-14,-21,-8,-98,-96,-81,-79,-77,-39,-1,-94,-66,-99,-43,-26,-82,-2,-17,-59,-93,-72,-78,-54,-7,-9,-100,-49,-74,-87,-27,-90,-18,-58,-45,-76,-75,-71,-40,-15,-25,-60,-67,-6,-36,-65,-95,-83,-50,-91,-80,-89,-19,-42,-10,-11,-97,-44
-17,-67,-2,-96,-68,-97,-98,-88,-81,-29,-52,-86,-75,-56,-79,-71,-55,-37,-42,-53,-74,-54,-93,-72,-62,-50,-70,-94,-7,-30,-100,-13,-76,-27,-47,-85,-11,-43,-4,-35,-87,-61,-57,-23,-51,-32,-90,-78,-12,-20,-46,-58,-44,-28,-26,-18,-1,-91,-69,-14,-59,-21,-73,-6,-77,-45,-60,-16,-40,-41,-49,-15,-3,-82,-33,-9,-65,-84,-10,-89,-83,-64,-92,-8,-34,-63,-25,-99,-31,-36,-39,-22,-24,-5,-66,-95,-19,-38,-80,-48
-49,-41,-23,-4,-64,-59,-72,-56,-94,-1,-36,-34,-13,-75,-39,-30,-82,-60,-45,-9,-15,-28,-22,-46,-57,-8,-87,-81,-26,-68,-35,-78,-11,-6,-52,-16,-24,-38,-5,-96,-84,-25,-89,-19,-12,-55,-92,-99,-10,-32,-27,-3,-44,-2,-69,-40,-97,-85,-65,-88,-66,-33,-79,-43,-80,-51,-42,-58,-74,-83,-71,-90,-7,-61,-95,-17,-73,-93,-18,-53,-77,-98,-100,-86,-48,-67,-62,-76,-54,-20,-21,-29,-91,-37,-47,-50,-31,-63,-14,-70
-42,-6,-34,-84,-41,-46,-91,-93,-2,-74,-19,-56,-99,-59,-32,-45,-10,-61,-18,-47,-35,-98,-100,-71,-13,-48,-21,-63,-55,-70,-37,-40,-80,-36,-88,-81,-14,-1,-82,-66,-16,-68,-72,-3,-17,-58,-69,-12,-33,-57,-29,-27,-20,-4,-92,-79,-75,-65,-52,-30,-86,-95,-15,-77,-31,-22,-89,-25,-76,-23,-96,-43,-5,-39,-60,-26,-73,-87,-50,-8,-53,-83,-90,-51,-24,-97,-28,-67,-78,-49,-38,-64,-11,-7,-85,-54,-62,-9,-44,-94
-39,-47,-19,-12,-5,-61,-33,-93,-75,-68,-37,-32,-36,-97,-76,-17,-48,-73,-8,-30,-84,-44,-89,-22,-60,-71,-99,-81,-69,-55,-92,-15,-46,-34,-74,-98,-91,-94,-50,-40,-63,-11,-88,-29,-28,-43,-72,-80,-14,-54,-25,-35,-45,-58,-100,-38,-3,-13,-41,-56,-87,-31,-4,-10,-2,-78,-57,-9,-82,-64,-21,-66,-27,-85,-59,-6,-67,-1,-42,-18,-83,-79,-95,-20,-51,-16,-65,-90,-49,-23,-86,-70,-24,-62,-77,-53,-7,-26,-96,-52
