"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
100,93,17,65,18,23,63,37,27,86,50,95,19,20,81,14,40,76,66,53,25,39,71,48,96,24,43,29,2,56,87,70,61,67,52,57,11,45,92,13,64,5,31,9,80,74,54,35,33,42,59,51,84,21,34,28,60,62,98,90,3,99,7,77,6,1,41,55,49,26,10,72,8,69,83,78,68,75,46,97,16,44,15,22,79,58,12,47,85,38,30,94,82,36,4,91,73,32,88,89
100,44,28,52,81,75,24,68,17,3,83,77,32,53,31,92,84,71,37,14,19,67,98,86,7,11,10,45,39,15,85,50,63,62,64,93,30,95,43,88,55,18,21,49,8,48,9,46,20,23,1,76,59,96,27,89,82,6,36,73,87,91,74,26,16,2,72,80,25,78,41,99,5,66,54,34,35,56,12,97,61,29,22,4,51,60,94,13,38,79,57,42,33,90,47,65,70,40,58,69
46,84,22,27,1,16,47,73,94,9,21,98,66,62,3,40,53,79,67,70,88,95,92,30,37,80,12,26,52,39,2,51,33,60,97,11,56,58,4,69,72,93,20,43,17,63,14,83,7,82,57,18,85,81,91,90,49,89,25,29,10,42,32,54,55,36,99,75,38,34,24,77,61,35,71,74,100,65,48,78,87,59,28,44,23,19,86,8,5,45,15,96,13,76,41,31,6,64,50,68
83,36,41,47,72,37,42,4,64,61,78,69,22,19,2,54,52,14,80,100,38,9,75,30,50,48,56,51,10,16,6,17,76,74,28,12,55,59,70,25,94,46,26,89,43,18,13,68,35,65,53,79,49,97,39,20,8,85,40,5,23,21,82,45,96,7,57,84,86,77,32,71,1,91,3,44,81,73,34,87,27,15,31,63,11,29,98,62,95,90,66,92,24,88,93,60,99,58,67,33
96,62,78,41,32,54,12,53,13,84,94,47,8,87,19,91,14,80,2,42,88,98,61,20,99,72,43,81,23,44,56,93,3,36,73,76,27,37,70,18,74,40,83,28,45,4,22,9,82,33,31,97,60,92,57,26,38,77,15,46,79,67,58,5,66,7,1,65,52,95,34,48,6,30,86,16,49,69,39,68,21,55,11,89,25,51,71,50,59,24,29,35,10,85,100,64,63,90,17,75
81,86,63,97,54,96,89,71,24,7,92,35,14,15,9,74,37,53,43,64,87,61,21,76,26,17,20,68,10,56,22,48,13,29,8,65,38,39,46,52,69,82,90,70,41,45,1,67,36,62,33,93,6,50,19,30,49,28,57,2,55,72,75,59,98,27,23,11,18,83,40,3,31,77,16,44,60,79,58,84,42,25,91,5,4,80,88,73,34,94,32,95,99,78,100,47,66,12,85,51
98,99,3,14,75,86,32,87,85,13,51,5,8,57,9,78,58,52,64,17,34,54,68,91,42,21,41,80,10,47,69,92,24,25,44,39,36,6,82,31,56,97,27,7,100,71,20,94,23,76,55,89,79,4,72,73,81,38,19,40,59,26,43,18,93,12,65,62,50,28,61,88,22,84,45,67,11,60,77,49,33,15,95,63,96,35,74,83,48,53,1,90,37,66,30,29,46,2,16,70
70,58,73,64,97,82,32,7,17,37,16,80,52,81,19,77,60,61,28,38,35,39,67,14,25,24,29,22,95,59,63,53,83,3,56,6,86,88,5,27,31,90,74,42,62,54,26,4,78,40,30,48,66,50,2,44,91,18,10,57,49,55,93,98,92,9,46,94,12,71,79,13,75,69,15,51,21,100,76,43,36,47,34,85,23,33,1,99,96,68,11,72,89,45,41,65,8,84,20,87
15,66,68,43,89,34,42,10,4,2,77,100,52,11,55,31,74,58,25,30,24,82,59,69,7,44,16,91,32,63,64,78,29,86,67,56,26,57,41,50,93,6,5,80,65,83,19,98,72,76,3,97,99,79,48,8,84,92,9,90,23,60,12,18,54,13,62,37,38,20,73,22,53,71,49,1,87,85,28,14,88,47,27,45,61,21,33,95,94,35,70,75,17,36,81,46,96,40,39,51
18,34,31,98,73,85,54,35,99,70,44,75,64,22,89,90,56,7,14,93,95,78,87,9,46,6,79,21,27,4,72,66,47,11,43,52,84,12,69,40,24,3,82,8,26,94,2,92,20,36,41,57,10,32,13,100,88,55,58,62,38,50,25,60,74,30,51,77,1,16,91,76,33,86,71,17,45,37,65,61,23,80,19,15,97,28,5,42,81,39,83,96,49,53,59,67,48,68,63,29
