"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-91,-29,-59,-24,-100,-1,-25,-5,-49,-98,-26,-53,-57,-55,-23,-28,-84,-42,-43,-99,-63,-39,-51,-50,-34,-71,-96,-38,-15,-81,-82,-30,-41,-83,-61,-93,-73,-62,-10,-22,-19,-69,-11,-60,-46,-45,-85,-40,-31,-33,-76,-64,-86,-90,-80,-88,-75,-97,-20,-16,-92,-18,-52,-12,-58,-32,-27,-74,-65,-21,-35,-68,-6,-67,-9,-89,-70,-48,-14,-36,-95,-37,-78,-7,-8,-17,-66,-79,-13,-94,-4,-72,-44,-3,-54,-47,-87,-2,-77,-56
-40,-48,-37,-22,-54,-52,-73,-66,-41,-15,-92,-39,-29,-26,-24,-7,-49,-68,-13,-33,-95,-19,-83,-17,-55,-88,-38,-43,-9,-85,-58,-61,-59,-14,-60,-98,-57,-47,-32,-79,-10,-87,-34,-31,-78,-94,-18,-44,-91,-4,-96,-50,-42,-63,-71,-86,-72,-3,-11,-2,-25,-46,-77,-28,-8,-74,-89,-35,-21,-53,-62,-67,-82,-69,-56,-99,-51,-81,-65,-23,-70,-80,-100,-6,-64,-27,-36,-76,-20,-75,-16,-90,-12,-5,-97,-30,-84,-1,-93,-45
-37,-86,-1,-79,-52,-80,-42,-18,-60,-15,-69,-68,-88,-40,-39,-24,-36,-6,-20,-91,-74,-41,-23,-33,-7,-58,-28,-100,-16,-48,-93,-19,-31,-62,-99,-98,-9,-95,-8,-45,-10,-4,-2,-29,-73,-67,-64,-27,-97,-56,-12,-49,-44,-59,-14,-85,-43,-71,-70,-25,-38,-26,-35,-81,-76,-21,-87,-54,-22,-51,-32,-83,-65,-66,-17,-92,-61,-72,-50,-30,-90,-96,-82,-5,-84,-57,-55,-34,-63,-78,-53,-3,-47,-13,-94,-46,-89,-77,-75,-11
-16,-86,-50,-88,-26,-12,-52,-29,-45,-2,-34,-33,-7,-20,-95,-22,-57,-51,-15,-30,-62,-3,-70,-49,-11,-31,-97,-48,-6,-21,-87,-80,-100,-35,-82,-99,-58,-27,-53,-44,-66,-39,-14,-41,-9,-75,-40,-38,-10,-73,-83,-54,-98,-79,-23,-94,-42,-61,-25,-13,-32,-68,-72,-77,-63,-8,-55,-56,-93,-76,-46,-47,-67,-5,-24,-37,-17,-71,-18,-65,-43,-19,-89,-90,-81,-4,-36,-92,-78,-96,-84,-59,-85,-64,-74,-1,-60,-28,-69,-91
-2,-87,-67,-51,-33,-70,-43,-91,-72,-40,-61,-88,-23,-73,-28,-80,-82,-26,-37,-11,-41,-84,-18,-45,-46,-79,-99,-68,-57,-94,-93,-19,-95,-63,-96,-83,-38,-1,-20,-44,-8,-22,-24,-50,-32,-4,-12,-47,-58,-54,-98,-75,-6,-35,-14,-7,-16,-74,-9,-15,-5,-86,-56,-89,-30,-17,-69,-29,-10,-21,-77,-92,-97,-49,-66,-64,-39,-27,-13,-36,-90,-78,-85,-3,-100,-31,-81,-65,-71,-48,-76,-34,-25,-55,-60,-53,-52,-59,-62,-42
-30,-99,-61,-92,-26,-39,-63,-85,-10,-80,-72,-58,-33,-38,-42,-90,-91,-31,-83,-98,-52,-71,-53,-100,-34,-79,-73,-19,-14,-69,-41,-21,-64,-22,-37,-46,-87,-76,-57,-1,-24,-16,-88,-97,-27,-68,-18,-5,-36,-2,-81,-3,-23,-84,-55,-62,-35,-20,-67,-15,-48,-8,-28,-75,-50,-47,-9,-29,-70,-95,-4,-74,-59,-78,-12,-7,-66,-43,-6,-60,-96,-13,-89,-45,-77,-54,-44,-49,-82,-11,-93,-65,-32,-25,-94,-56,-86,-40,-51,-17
-48,-76,-29,-23,-96,-93,-3,-77,-72,-6,-40,-13,-14,-19,-79,-86,-37,-33,-5,-57,-1,-31,-78,-22,-32,-16,-47,-66,-26,-65,-90,-94,-64,-92,-97,-75,-20,-34,-63,-25,-30,-39,-62,-100,-51,-42,-28,-59,-36,-71,-81,-68,-88,-61,-24,-85,-18,-43,-50,-8,-95,-49,-82,-44,-74,-60,-54,-56,-21,-35,-91,-84,-38,-55,-15,-10,-41,-53,-99,-58,-98,-2,-69,-83,-80,-73,-89,-45,-12,-11,-70,-17,-52,-4,-87,-67,-7,-9,-27,-46
-8,-86,-95,-13,-85,-59,-61,-2,-39,-55,-27,-45,-11,-98,-83,-65,-76,-35,-51,-94,-30,-79,-28,-89,-82,-50,-40,-3,-37,-34,-20,-26,-22,-78,-93,-100,-87,-88,-7,-56,-31,-53,-14,-63,-33,-42,-97,-60,-52,-44,-47,-48,-75,-49,-69,-68,-21,-70,-16,-43,-15,-23,-80,-17,-73,-6,-46,-4,-84,-71,-96,-1,-81,-18,-12,-99,-24,-38,-66,-41,-91,-5,-9,-72,-92,-32,-90,-64,-67,-19,-62,-36,-74,-25,-58,-54,-10,-57,-77,-29
-34,-53,-17,-71,-21,-75,-91,-30,-77,-18,-51,-73,-68,-74,-92,-24,-96,-5,-66,-85,-35,-93,-59,-84,-65,-82,-47,-60,-10,-78,-94,-86,-45,-28,-39,-83,-58,-32,-81,-55,-46,-62,-76,-52,-42,-67,-87,-26,-38,-7,-44,-4,-98,-63,-15,-11,-1,-54,-43,-69,-64,-88,-90,-6,-2,-70,-79,-89,-13,-14,-20,-72,-12,-40,-57,-95,-33,-61,-29,-16,-100,-25,-36,-23,-48,-31,-27,-37,-80,-3,-9,-41,-56,-22,-99,-19,-97,-8,-49,-50
-71,-78,-38,-19,-27,-94,-63,-5,-4,-51,-7,-72,-87,-70,-64,-35,-58,-31,-28,-90,-83,-46,-77,-79,-68,-69,-3,-15,-43,-16,-33,-53,-54,-98,-32,-82,-36,-23,-67,-48,-88,-61,-44,-10,-11,-24,-91,-45,-40,-60,-39,-59,-73,-12,-97,-17,-62,-34,-2,-25,-42,-100,-20,-21,-85,-22,-80,-50,-18,-57,-37,-6,-96,-95,-99,-47,-81,-55,-26,-13,-93,-9,-75,-76,-86,-8,-65,-29,-14,-1,-84,-52,-66,-41,-30,-74,-89,-49,-92,-56
