"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-3,-8,-31,-4,-2,-99,-74,-15,-87,-14,-28,-24,-21,-54,-71,-82,-63,-100,-47,-16,-61,-29,-75,-49,-51,-81,-38,-64,-77,-96,-41,-80,-58,-90,-66,-93,-33,-56,-5,-53,-30,-86,-48,-72,-88,-55,-76,-69,-84,-70,-44,-12,-43,-39,-11,-68,-67,-73,-10,-22,-36,-57,-62,-13,-94,-89,-9,-85,-42,-17,-1,-79,-20,-35,-34,-83,-92,-18,-45,-95,-50,-98,-65,-52,-37,-91,-46,-26,-32,-59,-6,-23,-27,-7,-78,-40,-97,-60,-25,-19
-48,-41,-7,-38,-11,-95,-69,-91,-93,-29,-9,-8,-30,-97,-84,-60,-5,-73,-66,-96,-3,-99,-19,-88,-64,-16,-49,-14,-54,-46,-86,-61,-78,-59,-57,-22,-51,-10,-62,-26,-71,-83,-65,-100,-45,-6,-28,-1,-58,-42,-35,-89,-13,-94,-98,-27,-47,-15,-37,-32,-40,-17,-44,-80,-68,-76,-50,-23,-31,-52,-18,-72,-2,-33,-77,-20,-75,-12,-63,-4,-85,-82,-55,-79,-53,-87,-24,-90,-43,-74,-34,-56,-21,-81,-92,-39,-70,-36,-67,-25
-28,-41,-51,-82,-92,-63,-86,-56,-87,-31,-30,-39,-95,-18,-81,-64,-33,-13,-62,-35,-53,-9,-98,-20,-16,-43,-66,-84,-11,-6,-21,-42,-80,-100,-88,-12,-17,-77,-89,-60,-24,-58,-55,-48,-73,-4,-26,-75,-72,-68,-22,-5,-32,-59,-47,-37,-50,-19,-45,-14,-1,-83,-61,-54,-71,-85,-96,-93,-67,-36,-23,-29,-40,-10,-27,-38,-94,-2,-15,-3,-79,-91,-70,-65,-25,-69,-99,-74,-34,-8,-52,-44,-57,-49,-46,-7,-78,-76,-97,-90
-27,-15,-44,-19,-60,-85,-63,-87,-81,-22,-83,-45,-69,-76,-20,-77,-2,-3,-64,-23,-89,-62,-73,-70,-99,-53,-35,-66,-38,-93,-34,-78,-33,-68,-40,-41,-28,-39,-55,-48,-86,-67,-75,-1,-90,-25,-74,-88,-84,-14,-5,-9,-32,-56,-71,-4,-8,-10,-43,-54,-51,-79,-21,-37,-61,-7,-59,-46,-49,-26,-6,-94,-18,-13,-30,-80,-91,-97,-42,-65,-100,-58,-57,-11,-50,-92,-16,-24,-52,-82,-17,-47,-98,-29,-95,-12,-36,-72,-31,-96
-8,-10,-13,-28,-42,-55,-17,-91,-99,-79,-11,-96,-82,-23,-90,-86,-85,-61,-52,-78,-26,-9,-89,-6,-72,-40,-48,-19,-81,-63,-20,-65,-71,-68,-59,-34,-29,-43,-69,-92,-31,-87,-41,-56,-21,-97,-37,-84,-30,-36,-35,-15,-3,-12,-47,-14,-4,-66,-100,-25,-2,-73,-46,-18,-67,-22,-83,-50,-77,-44,-74,-16,-80,-51,-70,-94,-45,-58,-39,-64,-38,-54,-5,-53,-24,-75,-98,-62,-49,-95,-27,-7,-76,-1,-57,-93,-32,-33,-60,-88
-27,-87,-100,-82,-64,-99,-25,-55,-96,-5,-31,-77,-12,-50,-2,-21,-97,-16,-24,-13,-98,-73,-95,-45,-19,-48,-23,-18,-61,-85,-33,-88,-17,-52,-72,-28,-9,-84,-34,-10,-76,-68,-40,-86,-89,-81,-29,-37,-39,-92,-60,-74,-11,-80,-49,-7,-35,-57,-83,-94,-58,-15,-42,-36,-1,-91,-8,-53,-43,-41,-6,-47,-65,-14,-56,-78,-71,-3,-66,-63,-93,-22,-51,-69,-59,-4,-79,-26,-20,-67,-38,-54,-75,-44,-70,-90,-30,-32,-46,-62
-65,-87,-100,-33,-49,-48,-37,-78,-76,-24,-60,-35,-69,-75,-79,-41,-40,-47,-52,-23,-11,-26,-89,-94,-54,-64,-85,-38,-18,-90,-43,-83,-42,-58,-98,-96,-22,-15,-99,-3,-86,-31,-73,-74,-16,-9,-46,-57,-55,-56,-34,-25,-7,-66,-21,-2,-10,-88,-53,-39,-28,-61,-12,-59,-92,-45,-6,-97,-36,-17,-4,-80,-13,-8,-32,-30,-50,-20,-1,-72,-93,-68,-84,-63,-62,-71,-77,-67,-70,-95,-19,-14,-81,-5,-51,-29,-91,-27,-44,-82
-45,-83,-16,-85,-72,-55,-38,-32,-62,-35,-52,-74,-89,-44,-92,-87,-61,-90,-63,-73,-60,-51,-53,-30,-100,-13,-93,-94,-77,-84,-21,-29,-8,-97,-5,-88,-79,-70,-4,-81,-48,-27,-3,-76,-10,-58,-33,-50,-71,-2,-82,-7,-26,-42,-14,-46,-49,-22,-6,-56,-31,-28,-41,-57,-18,-15,-91,-69,-20,-23,-9,-17,-78,-19,-47,-75,-11,-34,-98,-1,-80,-95,-36,-68,-39,-66,-37,-65,-99,-96,-59,-40,-86,-12,-25,-67,-54,-64,-43,-24
-76,-98,-46,-81,-1,-29,-67,-74,-69,-28,-9,-80,-25,-65,-70,-13,-75,-18,-99,-6,-7,-48,-57,-35,-38,-83,-84,-54,-50,-89,-96,-73,-62,-55,-64,-11,-26,-88,-8,-3,-93,-36,-21,-78,-91,-22,-15,-49,-66,-61,-19,-31,-39,-90,-10,-51,-44,-87,-40,-92,-5,-94,-16,-59,-58,-79,-33,-37,-2,-77,-43,-34,-42,-53,-63,-4,-32,-17,-52,-24,-95,-100,-47,-72,-82,-85,-97,-14,-60,-56,-27,-23,-30,-71,-86,-12,-45,-41,-20,-68
-20,-88,-60,-22,-5,-76,-8,-98,-85,-57,-68,-9,-75,-97,-95,-40,-27,-100,-31,-64,-21,-48,-41,-82,-90,-1,-15,-55,-32,-10,-49,-89,-30,-94,-52,-56,-47,-12,-80,-17,-36,-43,-7,-6,-96,-83,-63,-16,-87,-24,-33,-28,-67,-86,-35,-2,-73,-26,-13,-72,-44,-54,-77,-71,-37,-92,-91,-59,-42,-70,-4,-45,-34,-29,-62,-23,-99,-18,-69,-58,-25,-84,-93,-19,-51,-65,-53,-81,-74,-79,-61,-11,-78,-50,-39,-14,-46,-38,-3,-66
