"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-81,-96,-15,-31,-93,-64,-50,-1,-69,-56,-24,-37,-19,-20,-51,-7,-58,-94,-23,-14,-61,-8,-85,-11,-39,-100,-88,-77,-80,-83,-38,-55,-35,-6,-82,-16,-29,-33,-42,-43,-47,-68,-17,-9,-3,-78,-74,-98,-87,-18,-36,-97,-53,-27,-5,-48,-44,-90,-89,-91,-67,-2,-76,-26,-72,-21,-65,-92,-32,-99,-13,-40,-54,-49,-84,-52,-41,-66,-79,-46,-62,-73,-10,-45,-22,-4,-25,-12,-70,-34,-28,-95,-57,-71,-59,-86,-30,-63,-75,-60
-1,-28,-15,-82,-54,-49,-6,-60,-8,-19,-50,-92,-61,-12,-34,-7,-93,-81,-45,-41,-97,-85,-87,-44,-35,-5,-27,-79,-47,-62,-69,-74,-25,-77,-38,-59,-32,-64,-39,-51,-10,-23,-37,-52,-84,-95,-42,-30,-9,-11,-73,-72,-94,-43,-71,-29,-65,-21,-33,-70,-58,-80,-14,-4,-57,-67,-89,-13,-83,-88,-2,-48,-68,-46,-26,-63,-31,-78,-22,-40,-3,-56,-17,-90,-91,-66,-53,-98,-99,-24,-86,-16,-55,-96,-76,-18,-20,-36,-75,-100
-28,-100,-72,-7,-16,-85,-76,-10,-73,-79,-3,-35,-29,-14,-39,-20,-49,-63,-47,-48,-56,-51,-75,-54,-58,-26,-11,-71,-13,-43,-89,-60,-64,-98,-67,-88,-5,-22,-62,-95,-87,-8,-65,-24,-34,-45,-25,-40,-80,-32,-21,-70,-78,-46,-86,-9,-42,-91,-74,-69,-15,-19,-44,-59,-4,-68,-53,-27,-18,-90,-96,-83,-55,-33,-1,-31,-17,-77,-38,-82,-84,-94,-81,-99,-97,-30,-93,-6,-61,-2,-57,-12,-50,-37,-66,-41,-52,-92,-23,-36
-86,-22,-98,-91,-19,-79,-23,-83,-18,-29,-58,-93,-11,-31,-97,-68,-87,-25,-46,-82,-12,-56,-94,-54,-40,-66,-10,-38,-14,-45,-24,-55,-26,-75,-69,-57,-17,-71,-1,-95,-51,-42,-20,-62,-21,-81,-37,-32,-84,-13,-59,-48,-49,-92,-28,-60,-99,-16,-50,-44,-33,-70,-9,-65,-53,-15,-77,-2,-3,-85,-74,-8,-4,-64,-63,-52,-100,-78,-61,-73,-89,-72,-47,-90,-80,-96,-34,-30,-67,-88,-27,-43,-39,-6,-7,-76,-35,-36,-5,-41
-58,-4,-8,-36,-1,-90,-9,-18,-49,-43,-2,-50,-21,-7,-72,-41,-37,-28,-14,-27,-30,-61,-94,-74,-66,-44,-3,-59,-42,-32,-47,-96,-40,-78,-45,-86,-99,-55,-35,-15,-80,-33,-69,-38,-95,-16,-52,-65,-26,-57,-56,-19,-63,-48,-20,-6,-25,-17,-22,-62,-54,-88,-79,-68,-67,-87,-93,-23,-85,-97,-11,-60,-51,-64,-77,-34,-29,-82,-70,-98,-39,-91,-71,-75,-100,-84,-53,-24,-10,-83,-81,-89,-76,-46,-92,-73,-13,-12,-31,-5
-19,-83,-31,-17,-23,-88,-8,-38,-22,-70,-7,-79,-44,-11,-84,-53,-26,-33,-41,-45,-93,-16,-21,-49,-81,-43,-40,-32,-35,-1,-28,-39,-27,-98,-61,-29,-69,-97,-96,-36,-47,-18,-71,-20,-90,-76,-87,-34,-59,-78,-30,-54,-86,-24,-15,-91,-73,-64,-95,-25,-5,-62,-52,-48,-89,-82,-42,-46,-4,-92,-55,-10,-63,-66,-56,-13,-9,-99,-50,-100,-37,-3,-12,-77,-51,-60,-74,-58,-67,-68,-6,-2,-72,-65,-94,-80,-14,-57,-75,-85
-24,-3,-96,-65,-90,-80,-58,-49,-62,-8,-52,-92,-9,-28,-81,-42,-13,-67,-88,-70,-95,-72,-14,-54,-68,-6,-27,-51,-31,-50,-48,-84,-74,-10,-56,-63,-37,-30,-36,-47,-82,-22,-55,-1,-75,-57,-94,-15,-4,-99,-12,-71,-61,-2,-19,-40,-26,-85,-16,-98,-25,-53,-89,-60,-5,-21,-73,-18,-79,-100,-11,-86,-41,-33,-93,-66,-20,-35,-76,-64,-97,-29,-45,-83,-39,-46,-77,-43,-69,-23,-32,-38,-59,-34,-78,-91,-7,-87,-44,-17
-81,-9,-80,-70,-54,-30,-50,-28,-47,-53,-98,-44,-72,-34,-74,-26,-57,-6,-23,-10,-87,-77,-55,-49,-62,-32,-89,-3,-37,-2,-69,-99,-78,-95,-40,-64,-61,-86,-12,-65,-88,-27,-41,-1,-48,-15,-25,-7,-91,-39,-29,-16,-83,-45,-68,-63,-94,-52,-90,-100,-51,-4,-17,-66,-24,-84,-38,-96,-35,-97,-13,-14,-58,-19,-31,-60,-36,-21,-79,-22,-93,-11,-5,-85,-42,-71,-18,-92,-59,-76,-56,-8,-67,-20,-73,-82,-75,-43,-33,-46
-98,-8,-79,-67,-16,-71,-18,-15,-94,-7,-31,-97,-85,-78,-35,-4,-45,-68,-14,-10,-65,-77,-26,-41,-66,-56,-49,-36,-19,-42,-9,-59,-83,-44,-60,-20,-22,-58,-2,-39,-99,-100,-48,-69,-88,-72,-53,-3,-93,-47,-51,-17,-96,-34,-92,-63,-11,-61,-24,-74,-25,-81,-90,-50,-75,-55,-64,-29,-1,-91,-23,-80,-12,-46,-28,-37,-70,-62,-6,-89,-73,-57,-21,-86,-30,-95,-32,-43,-33,-5,-84,-76,-52,-38,-27,-82,-54,-40,-13,-87
-45,-5,-8,-74,-68,-61,-29,-12,-83,-38,-9,-7,-52,-43,-73,-2,-75,-78,-62,-35,-41,-50,-97,-49,-85,-40,-4,-27,-26,-47,-54,-55,-24,-90,-53,-59,-60,-84,-48,-71,-58,-88,-70,-65,-28,-92,-69,-13,-37,-67,-6,-64,-76,-16,-3,-46,-20,-93,-57,-31,-66,-11,-10,-80,-32,-87,-19,-42,-51,-86,-30,-1,-95,-89,-18,-15,-94,-33,-22,-14,-21,-98,-34,-96,-56,-44,-39,-91,-79,-36,-23,-63,-100,-72,-81,-82,-25,-77,-17,-99
-53,-80,-33,-5,-59,-81,-36,-18,-70,-6,-12,-42,-16,-10,-26,-24,-14,-46,-9,-57,-94,-1,-29,-19,-40,-45,-75,-35,-65,-31,-92,-30,-66,-100,-17,-63,-98,-89,-79,-99,-27,-64,-51,-73,-28,-77,-82,-56,-78,-11,-61,-34,-44,-62,-25,-76,-72,-58,-60,-91,-23,-88,-37,-43,-95,-84,-96,-39,-21,-90,-22,-54,-13,-2,-8,-4,-69,-41,-20,-55,-87,-97,-3,-93,-48,-74,-49,-32,-85,-15,-68,-7,-83,-86,-47,-38,-71,-52,-67,-50
-49,-73,-18,-31,-1,-43,-68,-33,-39,-75,-27,-92,-25,-76,-58,-95,-35,-45,-94,-67,-83,-56,-77,-65,-38,-96,-98,-42,-48,-78,-17,-14,-3,-34,-93,-32,-51,-63,-8,-86,-61,-59,-2,-69,-47,-82,-74,-46,-15,-44,-50,-16,-54,-37,-23,-100,-24,-72,-29,-10,-52,-57,-12,-5,-40,-90,-7,-6,-21,-62,-64,-26,-97,-70,-91,-4,-87,-41,-28,-81,-55,-9,-22,-99,-11,-20,-60,-66,-85,-53,-88,-30,-84,-36,-80,-71,-79,-13,-19,-89
