"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
82,25,91,20,58,57,54,11,76,85,10,51,48,42,44,4,69,13,14,88,7,86,93,95,63,6,40,97,36,67,1,71,56,92,15,3,68,8,32,83,2,66,23,94,30,84,53,96,17,72,27,89,31,45,49,28,43,18,34,22,38,33,60,9,24,35,64,77,12,74,46,39,70,73,55,50,78,100,5,26,37,79,81,61,47,52,59,87,90,21,62,80,75,41,65,19,29,16,99,98
30,95,19,29,68,10,91,63,39,11,77,99,84,1,57,72,71,4,62,49,3,50,44,66,31,2,61,7,89,20,60,8,56,21,97,93,16,9,36,41,6,85,70,25,38,33,83,17,67,88,53,15,92,96,55,26,82,74,45,34,12,5,76,18,42,87,32,23,59,94,80,47,81,43,48,64,79,75,46,24,98,40,58,22,35,65,69,73,90,78,51,14,100,86,52,28,27,37,13,54
98,16,53,83,8,20,60,96,59,32,94,11,40,66,69,1,81,93,35,6,87,29,97,71,100,38,73,22,25,78,49,17,91,67,19,31,10,68,55,52,89,51,42,72,85,56,13,57,50,33,80,30,84,92,47,45,12,7,27,44,86,63,88,62,39,65,41,61,14,90,18,3,58,26,21,28,24,70,23,75,34,48,77,4,9,36,99,74,15,64,5,37,79,95,43,2,46,76,54,82
99,76,74,43,64,23,37,5,29,48,31,90,66,13,93,68,46,14,53,100,70,89,72,57,45,3,80,69,26,95,62,94,7,18,2,73,87,50,55,21,12,44,1,81,19,36,60,85,98,65,75,71,51,41,47,15,59,4,24,78,79,83,35,28,67,32,84,91,25,63,17,96,20,86,58,49,39,40,9,92,38,11,77,22,6,52,10,27,34,30,33,16,82,88,54,8,56,61,42,97
2,4,31,80,81,21,100,58,44,16,86,82,99,12,42,76,95,13,52,56,71,55,85,88,19,36,46,62,20,39,70,73,9,96,3,50,38,7,32,5,41,64,1,53,45,98,34,87,11,26,54,97,48,24,49,74,68,6,59,37,40,66,84,60,18,30,22,47,8,69,14,94,15,67,17,10,61,72,77,65,78,93,33,63,89,43,29,83,91,28,23,92,57,27,35,25,51,75,79,90
9,40,23,15,91,20,54,52,34,29,6,36,25,39,55,37,51,67,19,24,72,47,43,26,5,11,74,80,90,59,89,60,28,64,95,46,71,22,10,42,38,75,14,17,3,77,65,82,81,41,78,88,8,27,79,21,68,33,53,31,56,44,1,76,61,57,94,97,2,92,4,49,45,69,84,70,16,35,83,99,86,48,7,100,13,63,87,85,96,50,73,58,62,30,32,66,98,18,12,93
36,88,12,48,64,35,90,60,37,62,73,61,57,40,89,93,46,59,33,68,14,6,75,81,21,86,99,19,28,77,97,39,70,38,53,25,83,29,55,13,66,92,74,56,41,27,87,82,71,96,30,84,5,63,31,80,32,95,52,67,8,50,100,76,24,18,79,65,45,17,11,85,98,9,2,3,54,72,22,1,58,34,16,51,23,10,4,47,7,26,94,91,49,69,42,20,44,78,43,15
88,95,78,42,38,20,72,84,17,32,55,82,50,23,89,36,83,25,13,15,93,9,11,94,26,52,5,59,41,99,87,28,2,53,60,47,66,96,71,4,21,90,48,98,56,68,57,45,14,43,67,33,39,40,61,77,29,86,34,3,64,37,79,76,100,70,27,97,74,63,8,49,54,6,80,65,30,46,1,24,35,91,10,75,73,51,44,62,69,31,22,18,92,12,58,7,85,19,16,81
3,80,56,91,34,17,92,78,60,59,48,9,1,4,51,84,43,28,63,55,31,75,5,46,98,30,96,74,100,83,85,39,38,11,36,32,65,24,23,61,25,12,50,82,87,57,81,22,68,27,66,2,8,7,86,73,76,41,94,29,33,79,53,67,35,70,95,42,49,52,64,18,47,40,15,19,88,89,6,97,72,16,58,21,69,93,54,14,13,90,45,26,99,20,44,10,37,62,71,77
23,55,50,66,97,14,40,16,71,81,39,73,26,65,86,88,91,15,24,76,7,28,74,21,79,41,72,75,31,100,59,58,69,78,1,93,46,85,89,47,53,83,25,44,4,29,42,90,61,56,49,64,82,10,96,70,37,52,20,17,35,18,95,51,3,62,67,13,87,68,36,43,94,57,99,6,98,33,48,22,27,12,45,9,8,11,63,60,2,84,30,5,80,77,92,19,38,32,54,34
83,28,58,29,99,39,67,76,36,82,22,49,66,70,47,12,60,19,86,85,69,9,54,21,13,50,77,88,74,30,73,62,17,34,48,90,42,55,97,16,61,68,56,87,59,25,57,8,53,3,20,80,35,10,94,37,78,6,4,52,23,1,81,46,18,7,14,44,95,96,51,2,40,75,45,92,63,89,79,93,91,26,5,11,71,98,65,43,27,38,41,15,72,84,33,24,31,32,64,100
13,98,52,55,18,74,72,39,81,56,94,60,51,6,1,65,61,85,54,22,23,47,29,43,3,33,73,46,49,35,27,70,45,16,82,96,86,48,90,36,84,76,34,89,8,5,28,83,11,71,62,32,66,26,77,14,69,50,68,30,95,93,21,17,59,100,63,88,12,24,38,37,79,75,44,19,92,91,7,97,64,25,40,20,58,15,67,87,2,4,31,57,42,99,10,53,9,80,78,41
20,23,51,44,7,56,49,60,45,38,48,78,58,96,93,86,16,11,5,50,61,26,47,34,8,32,59,40,36,74,81,4,29,12,2,17,55,87,100,65,6,63,13,39,89,30,37,82,52,72,28,85,15,3,88,19,25,79,53,46,54,22,43,70,57,33,27,62,18,73,83,31,67,99,35,9,80,42,14,1,71,77,94,41,24,64,10,84,75,76,90,69,95,98,97,21,66,92,68,91
49,60,67,76,17,61,5,9,44,54,63,66,15,50,34,43,82,70,37,1,23,56,85,71,29,45,36,11,16,30,25,3,90,65,73,10,47,69,80,99,7,32,18,83,100,52,39,40,58,48,77,46,91,88,42,72,19,2,97,21,64,57,4,62,12,96,22,79,6,14,31,55,27,74,20,38,26,98,87,51,59,68,35,28,84,13,92,81,53,86,93,24,41,95,89,8,33,94,75,78
2,33,78,100,3,23,24,83,11,29,59,61,16,69,21,91,67,46,4,31,56,48,88,90,22,14,35,38,49,55,96,76,10,80,30,85,28,27,52,53,98,20,44,84,89,92,25,86,97,43,40,79,13,7,12,42,81,99,57,18,71,54,32,39,82,34,41,51,64,36,19,95,5,72,93,60,1,45,65,15,94,74,8,9,50,58,63,87,70,6,47,17,77,73,68,66,37,75,26,62
95,18,97,52,65,80,67,15,39,6,89,51,63,79,3,22,34,77,4,28,66,17,16,40,21,29,35,71,5,94,72,10,49,19,1,50,45,87,78,61,25,74,14,99,2,20,42,85,73,92,68,90,75,38,93,12,91,47,11,76,88,23,70,54,64,30,62,86,7,43,32,48,57,33,60,26,100,98,56,36,82,9,59,31,41,55,81,84,58,53,13,8,69,44,46,24,37,27,83,96
94,56,95,91,80,85,58,23,84,18,34,1,15,79,27,44,74,36,90,13,14,30,22,20,38,83,64,70,73,46,59,7,60,47,40,48,75,96,57,42,10,43,17,86,61,98,41,72,4,67,77,51,6,8,45,31,99,92,63,52,16,24,66,50,62,2,93,55,29,81,28,97,32,100,69,78,53,37,5,68,87,11,19,25,33,26,71,39,9,54,12,49,82,65,76,3,88,21,35,89
45,70,1,7,22,42,92,51,52,88,39,100,58,62,34,97,83,35,30,91,19,25,79,23,15,20,78,12,63,93,72,64,5,74,29,13,65,38,41,67,44,27,2,99,26,55,18,89,71,31,50,85,98,8,33,75,76,4,24,77,53,90,68,87,59,95,94,57,84,17,28,60,82,43,96,32,37,48,73,11,66,3,56,86,6,21,16,46,36,40,10,47,61,69,49,9,14,81,80,54
2,48,92,14,26,55,6,73,81,64,31,28,49,62,46,96,77,41,88,66,38,44,83,54,36,13,52,18,84,15,8,7,59,37,25,79,33,16,86,80,61,4,43,45,51,71,22,56,78,57,27,21,23,1,58,12,100,42,99,70,24,40,94,74,76,32,65,29,97,72,85,82,11,53,63,89,69,50,9,30,87,75,10,34,91,17,19,68,98,95,20,67,93,35,90,5,3,60,39,47
74,82,57,98,36,75,95,72,35,86,77,90,76,73,23,18,63,53,26,54,34,87,9,27,15,96,85,28,6,25,88,42,30,79,55,52,29,56,60,92,13,10,3,19,24,67,81,4,89,40,41,69,64,21,47,80,83,5,11,65,38,2,71,66,43,45,16,7,59,32,14,68,20,49,44,31,99,61,8,78,37,12,50,22,17,48,84,100,51,39,93,33,62,46,97,1,91,70,58,94
64,81,60,50,5,15,59,88,68,6,61,97,32,29,38,65,96,56,4,85,42,37,63,9,22,71,53,31,77,93,66,74,35,12,33,11,44,51,43,8,55,1,92,87,52,72,83,24,40,84,69,21,19,100,80,18,30,13,25,49,79,78,58,75,82,2,28,95,20,94,47,41,48,27,36,7,98,62,76,34,45,73,23,57,39,91,99,54,10,26,67,89,17,14,46,3,16,86,90,70
20,88,23,70,85,10,9,47,76,62,53,5,64,27,83,22,69,94,55,50,4,39,28,73,56,14,40,15,42,57,51,96,38,87,37,6,26,17,98,91,100,43,30,41,84,59,60,33,66,99,19,82,35,92,3,52,49,48,29,58,95,86,24,71,34,13,45,72,81,1,90,65,68,21,78,44,2,97,31,16,79,12,67,32,46,25,61,75,8,7,77,80,11,74,63,54,18,89,93,36
91,47,17,29,32,18,51,93,26,85,87,24,11,100,10,55,66,72,99,79,8,75,34,39,89,33,23,27,60,67,57,65,61,45,50,14,69,19,98,46,1,48,35,68,42,22,56,13,40,54,36,25,7,5,3,78,94,21,73,77,63,52,20,31,64,88,62,92,38,16,30,28,82,44,49,96,97,90,15,4,41,80,12,53,2,83,86,6,71,76,95,81,59,9,84,58,43,70,37,74
4,17,51,67,27,86,15,68,45,48,24,90,9,78,82,41,40,5,87,22,66,25,83,98,28,61,79,16,3,96,84,20,54,50,94,62,12,26,100,64,23,60,7,85,59,80,93,53,1,71,38,72,21,52,6,36,70,97,43,69,18,46,33,65,47,92,19,2,8,35,30,74,32,63,44,73,13,34,75,39,29,31,49,91,76,99,58,88,95,57,55,11,89,56,42,14,81,37,77,10
51,35,50,40,71,48,96,75,5,33,54,31,52,41,56,43,74,20,30,97,19,87,28,17,26,11,68,6,34,91,78,4,3,44,93,36,12,37,24,45,63,9,2,99,58,77,86,79,62,64,8,95,67,29,82,72,16,25,66,61,1,100,81,39,32,49,14,88,27,15,10,76,65,84,23,18,47,89,7,38,55,59,92,94,98,22,53,21,60,85,90,13,83,80,42,46,57,69,73,70
34,68,82,2,54,24,67,92,5,23,19,37,65,99,61,26,83,87,25,59,48,16,80,3,77,86,51,85,63,93,52,44,50,90,56,11,30,46,98,89,38,18,71,91,15,88,4,12,76,49,33,69,95,73,31,64,17,81,55,78,94,6,84,41,43,28,60,21,66,27,100,8,32,29,45,97,74,13,58,22,53,14,1,39,42,20,9,96,75,7,47,10,79,72,62,36,40,70,35,57
41,13,91,50,40,49,73,4,42,15,17,18,61,31,14,5,85,39,7,52,57,23,82,21,99,36,95,34,59,86,25,22,44,63,35,12,28,70,24,76,3,81,6,83,16,60,55,38,77,9,10,94,96,87,26,89,100,75,56,64,79,65,74,84,98,80,66,46,20,19,1,53,92,90,11,97,27,30,58,68,67,71,37,29,33,72,48,2,47,54,78,45,62,88,43,93,69,8,51,32
35,53,57,96,46,19,73,84,18,65,91,4,43,74,28,22,40,97,15,88,39,3,41,92,21,33,44,24,36,78,59,70,80,54,68,20,37,99,42,85,47,89,14,77,16,6,49,50,9,38,87,95,76,12,100,11,1,71,2,30,69,7,67,23,26,60,58,61,5,90,29,51,17,81,10,79,27,75,45,83,94,34,62,63,64,56,55,98,25,72,31,13,82,93,52,66,8,32,48,86
65,3,97,25,90,2,12,46,15,92,23,6,59,37,29,31,32,64,76,96,44,89,79,9,4,45,16,19,68,66,21,80,5,95,86,47,30,69,20,17,18,28,57,81,8,77,24,74,1,52,48,67,55,72,10,83,56,41,7,54,43,100,14,36,39,38,94,27,58,88,98,87,13,85,51,93,99,71,11,70,82,75,42,34,49,60,84,78,33,35,63,22,61,53,91,73,26,50,62,40
65,97,30,25,8,82,96,17,11,85,83,13,91,43,53,51,10,60,35,54,39,100,78,5,23,88,74,71,68,2,75,15,29,6,40,69,59,21,93,95,38,79,28,90,34,84,89,64,49,19,22,77,7,1,63,27,9,86,81,16,61,55,44,76,58,52,36,72,14,18,92,20,32,56,66,70,12,99,48,24,98,67,47,37,45,42,31,26,62,57,4,33,46,73,3,41,80,50,94,87
20,32,73,82,98,21,29,19,4,43,45,99,48,25,63,78,47,58,85,57,71,59,55,11,31,17,42,5,56,95,44,30,46,84,81,51,60,54,53,97,28,80,1,70,61,68,76,36,2,72,65,18,88,7,16,74,83,22,6,27,34,39,49,86,40,52,26,67,90,13,79,33,66,38,50,94,62,35,69,100,87,91,3,24,93,89,64,14,12,15,77,9,37,96,23,41,10,8,75,92
36,42,61,37,10,89,5,69,70,76,91,28,25,58,52,73,53,39,21,4,59,51,82,94,49,35,65,43,96,97,100,77,16,40,75,34,19,57,1,79,11,99,3,45,68,71,67,93,8,13,18,74,23,81,15,31,63,83,41,78,2,55,64,86,6,38,32,9,48,22,92,60,24,98,47,84,95,56,33,29,27,30,46,87,20,66,62,44,72,88,80,17,85,50,14,26,7,12,90,54
74,66,100,51,73,71,48,56,93,33,26,91,99,43,63,22,5,18,13,94,37,6,65,96,39,78,85,68,55,12,28,7,62,34,36,76,72,14,97,20,84,50,9,41,80,75,47,58,17,24,16,42,30,21,79,32,35,82,69,86,87,8,81,27,46,83,49,92,52,89,70,59,45,10,54,77,53,38,64,19,88,4,25,90,29,15,40,44,60,67,23,2,95,31,98,1,61,3,57,11
21,32,84,65,79,63,57,60,83,90,34,81,27,52,4,74,68,25,15,41,51,36,12,75,13,80,67,86,44,88,38,19,2,40,23,1,100,62,55,92,9,29,48,28,46,24,56,50,78,18,17,53,45,35,76,95,98,7,3,49,72,94,93,33,73,66,97,71,69,16,22,87,43,89,42,39,99,14,11,20,54,6,96,91,5,30,82,85,77,61,64,8,47,31,58,70,37,26,10,59
73,89,40,41,83,47,27,99,75,68,54,78,76,35,5,29,44,98,24,15,12,94,19,64,8,81,86,70,11,90,49,7,52,74,72,62,43,57,66,22,32,25,37,88,26,48,3,63,39,34,53,100,33,1,45,93,60,28,42,55,14,18,46,10,82,13,80,96,21,85,31,61,50,4,71,69,38,87,79,67,59,9,92,17,36,6,77,2,16,97,65,20,30,56,23,58,95,84,51,91
