"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
97,1,15,24,39,86,38,36,74,69,25,43,96,70,9,79,90,54,61,99,56,55,58,75,27,82,49,34,11,5,62,92,46,28,29,12,6,71,85,40,37,64,33,8,23,22,19,65,18,76,3,57,2,59,48,13,63,66,53,67,98,87,94,80,100,68,32,42,21,35,14,30,52,93,91,31,16,73,89,88,10,50,78,44,81,41,17,77,83,20,26,4,51,60,84,45,47,95,72,7
47,41,68,91,69,49,88,66,76,78,14,57,54,42,95,21,72,77,1,3,48,24,64,46,30,99,52,18,82,97,17,13,73,50,11,39,22,20,26,89,31,87,32,4,28,67,19,81,37,62,83,60,90,10,7,59,96,65,56,45,25,75,2,93,94,98,5,38,80,53,71,84,8,51,70,58,100,12,43,55,23,16,9,44,61,36,92,74,15,27,35,34,63,85,86,33,29,79,40,6
88,55,82,45,80,71,47,77,1,58,92,34,78,35,41,4,5,31,73,46,43,86,23,12,19,52,17,67,3,7,72,11,61,24,49,94,9,98,89,6,36,42,26,14,100,66,91,25,85,51,68,20,13,96,75,83,32,30,60,56,40,97,63,81,64,99,44,8,76,53,48,57,69,65,84,59,2,79,18,90,50,54,38,93,95,22,87,74,37,62,16,27,29,33,15,10,70,39,21,28
27,12,81,72,73,66,18,58,87,28,50,36,80,46,19,76,77,4,49,21,23,2,51,78,5,44,79,91,60,34,6,48,43,69,26,13,92,57,62,40,42,16,84,52,83,22,67,99,63,45,15,55,8,9,70,1,10,93,33,35,74,98,37,90,71,86,68,97,75,96,3,7,41,14,89,64,11,38,20,17,29,25,32,47,61,59,85,94,95,53,65,39,100,56,54,24,88,31,30,82
28,72,60,57,35,34,68,56,36,67,64,5,96,4,2,11,62,43,49,38,31,71,51,37,21,39,25,59,27,89,15,48,9,12,52,22,45,17,97,16,58,75,95,3,80,73,30,55,47,40,63,81,6,32,70,14,93,69,82,87,79,8,65,84,98,19,26,74,23,88,53,86,44,1,42,41,99,29,54,10,61,77,33,13,94,46,18,85,24,20,7,100,66,50,83,76,78,92,91,90
68,2,93,70,25,17,6,98,34,65,92,4,64,48,99,7,31,37,85,44,13,10,28,90,82,61,39,21,3,30,67,24,89,41,88,72,57,91,42,69,59,84,19,32,12,86,27,63,11,79,52,45,71,62,49,46,54,77,80,50,16,87,55,53,74,36,75,60,100,9,18,5,1,33,73,81,76,58,26,22,15,8,14,29,97,56,47,43,78,40,38,95,51,20,66,23,94,83,35,96
20,2,56,17,22,65,70,81,71,41,32,92,24,95,89,40,37,7,43,44,30,62,6,23,5,50,75,55,26,29,80,13,68,59,42,87,1,83,88,85,94,15,10,38,58,19,78,72,25,47,12,63,27,53,34,31,66,35,74,93,46,54,52,57,84,98,16,100,28,14,76,11,8,79,18,73,39,91,77,64,61,9,86,4,48,99,51,21,3,36,97,49,33,82,60,69,45,67,90,96
13,9,48,19,44,20,38,97,65,30,86,98,33,95,40,59,41,93,68,4,75,89,99,16,74,52,28,17,77,61,35,26,42,57,6,36,7,92,22,14,29,53,82,50,91,67,25,100,60,81,83,78,34,46,62,63,24,43,27,8,31,72,71,79,21,70,49,15,11,54,55,3,18,56,45,90,58,73,84,5,10,37,1,76,96,66,39,12,80,32,23,2,85,87,47,94,88,64,51,69
64,56,58,12,3,23,100,43,76,89,24,29,60,6,81,34,98,68,83,7,85,5,35,61,59,57,26,97,21,16,13,4,36,99,30,50,49,73,38,91,17,1,28,39,63,80,40,88,46,9,27,55,69,74,31,33,53,86,82,79,75,25,66,94,77,90,48,87,78,20,2,96,8,92,10,62,42,11,54,37,52,22,41,32,70,44,93,71,14,15,47,72,51,84,65,95,19,18,67,45
34,59,91,39,15,61,42,29,71,26,2,67,27,75,45,68,89,35,46,47,48,97,14,73,62,36,60,95,90,21,82,17,4,23,13,9,3,98,41,18,58,84,50,43,78,49,31,100,65,81,33,64,87,24,72,57,56,22,77,63,12,10,94,38,83,70,20,88,52,1,74,55,32,93,25,76,69,16,54,79,5,28,37,66,96,85,51,7,8,30,99,19,6,80,11,44,53,92,86,40
