"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-36,-24,-56,-20,-4,-23,-62,-68,-75,-88,-27,-49,-5,-48,-11,-97,-51,-38,-10,-31,-63,-85,-67,-52,-54,-60,-22,-72,-99,-57,-37,-26,-74,-83,-64,-89,-91,-34,-46,-47,-69,-30,-79,-93,-40,-76,-86,-2,-14,-98,-90,-81,-94,-42,-41,-16,-66,-50,-39,-92,-28,-61,-55,-43,-1,-45,-12,-13,-32,-70,-18,-65,-15,-19,-29,-6,-80,-82,-25,-8,-53,-9,-35,-21,-73,-87,-33,-84,-17,-44,-96,-3,-77,-59,-100,-58,-71,-78,-95,-7
-100,-37,-76,-99,-94,-96,-25,-97,-10,-18,-43,-11,-16,-49,-46,-24,-14,-38,-79,-69,-72,-64,-15,-50,-81,-53,-66,-58,-63,-39,-95,-40,-31,-90,-5,-23,-59,-87,-73,-1,-54,-32,-12,-26,-44,-55,-13,-4,-91,-93,-7,-52,-83,-77,-70,-61,-78,-60,-30,-84,-74,-57,-62,-82,-47,-21,-67,-17,-28,-19,-8,-27,-9,-6,-3,-85,-48,-80,-42,-86,-56,-45,-22,-92,-36,-68,-29,-20,-34,-71,-35,-65,-88,-33,-75,-41,-98,-2,-89,-51
-11,-22,-66,-53,-32,-86,-71,-39,-45,-93,-43,-64,-34,-69,-96,-77,-89,-85,-79,-55,-67,-59,-19,-15,-98,-73,-68,-80,-90,-46,-81,-37,-21,-41,-6,-54,-28,-100,-2,-82,-70,-4,-51,-16,-63,-30,-61,-33,-31,-91,-10,-17,-97,-29,-18,-42,-5,-87,-88,-72,-76,-9,-95,-83,-48,-94,-50,-14,-99,-56,-8,-78,-40,-1,-74,-7,-3,-35,-24,-60,-49,-92,-25,-75,-38,-47,-27,-52,-20,-84,-62,-36,-12,-44,-57,-13,-58,-65,-23,-26
-74,-58,-56,-44,-49,-38,-2,-65,-89,-62,-63,-40,-6,-99,-70,-20,-82,-27,-85,-73,-29,-64,-71,-8,-23,-12,-81,-61,-84,-32,-90,-96,-47,-68,-28,-15,-95,-34,-77,-75,-66,-17,-46,-42,-3,-31,-37,-16,-1,-91,-14,-5,-72,-4,-67,-21,-100,-45,-7,-25,-50,-54,-55,-86,-35,-79,-94,-36,-33,-93,-11,-30,-19,-52,-78,-24,-39,-22,-41,-88,-53,-92,-10,-13,-48,-57,-43,-98,-80,-60,-51,-18,-9,-76,-69,-97,-59,-83,-26,-87
-84,-62,-26,-29,-42,-38,-94,-64,-1,-70,-98,-51,-16,-72,-93,-30,-35,-71,-22,-18,-69,-10,-59,-32,-20,-34,-90,-79,-41,-39,-74,-14,-49,-46,-8,-9,-97,-86,-73,-75,-53,-56,-66,-100,-95,-2,-43,-27,-50,-37,-3,-68,-19,-47,-99,-61,-67,-92,-63,-52,-5,-15,-40,-96,-44,-12,-6,-11,-87,-82,-88,-80,-21,-91,-60,-31,-85,-58,-33,-24,-65,-57,-7,-76,-23,-83,-25,-28,-54,-36,-77,-13,-78,-4,-45,-48,-55,-81,-17,-89
-98,-49,-54,-8,-63,-87,-1,-26,-78,-53,-62,-12,-60,-91,-31,-61,-7,-47,-76,-85,-71,-55,-83,-28,-3,-43,-94,-15,-50,-35,-77,-82,-38,-68,-5,-13,-16,-65,-51,-92,-9,-95,-84,-67,-29,-96,-33,-45,-41,-97,-37,-72,-39,-6,-75,-79,-25,-90,-11,-14,-24,-17,-42,-93,-40,-57,-73,-18,-86,-74,-44,-27,-19,-81,-46,-48,-70,-64,-69,-20,-88,-56,-10,-99,-34,-66,-52,-4,-59,-36,-100,-80,-32,-23,-89,-30,-21,-58,-2,-22
-3,-61,-36,-84,-44,-99,-100,-89,-37,-51,-57,-55,-82,-83,-13,-29,-31,-60,-73,-45,-23,-19,-8,-24,-92,-41,-91,-76,-65,-72,-59,-28,-42,-56,-94,-14,-18,-48,-74,-5,-62,-2,-77,-69,-95,-26,-27,-16,-71,-67,-47,-87,-4,-1,-25,-53,-68,-52,-70,-10,-21,-34,-20,-79,-58,-35,-98,-12,-30,-80,-93,-96,-64,-81,-7,-32,-50,-88,-78,-49,-11,-6,-9,-15,-75,-97,-66,-39,-38,-86,-46,-33,-22,-43,-17,-54,-40,-85,-90,-63
-81,-52,-64,-62,-58,-9,-20,-83,-17,-21,-4,-96,-75,-14,-47,-48,-71,-50,-23,-88,-67,-49,-25,-60,-10,-72,-93,-82,-12,-54,-100,-6,-40,-89,-36,-5,-11,-51,-29,-90,-31,-43,-91,-95,-77,-92,-68,-2,-76,-84,-28,-69,-61,-98,-70,-42,-53,-86,-33,-19,-78,-45,-55,-99,-79,-35,-16,-66,-94,-65,-15,-85,-39,-18,-41,-57,-13,-73,-26,-30,-34,-74,-3,-97,-7,-22,-46,-8,-24,-1,-27,-80,-87,-37,-38,-44,-32,-59,-56,-63
-30,-81,-42,-33,-46,-5,-73,-95,-59,-32,-3,-60,-94,-93,-75,-84,-64,-99,-52,-50,-100,-85,-14,-4,-80,-41,-70,-31,-6,-58,-51,-43,-11,-25,-87,-45,-23,-79,-97,-22,-83,-19,-15,-26,-8,-77,-90,-96,-74,-47,-66,-28,-86,-82,-17,-27,-69,-36,-48,-35,-49,-21,-9,-89,-67,-98,-53,-56,-39,-91,-34,-78,-12,-72,-54,-29,-57,-92,-20,-18,-2,-62,-44,-63,-68,-55,-37,-65,-38,-71,-7,-16,-61,-76,-13,-10,-24,-1,-40,-88
-64,-33,-100,-37,-88,-80,-75,-56,-82,-94,-46,-19,-2,-22,-20,-3,-58,-72,-39,-9,-13,-89,-98,-44,-61,-63,-60,-12,-18,-26,-95,-23,-70,-53,-38,-21,-29,-42,-4,-10,-34,-67,-66,-97,-50,-57,-52,-25,-49,-54,-93,-7,-17,-32,-30,-28,-87,-51,-27,-81,-24,-43,-47,-69,-79,-59,-35,-65,-8,-73,-77,-15,-48,-14,-55,-85,-1,-36,-5,-71,-16,-45,-6,-84,-78,-74,-96,-31,-83,-40,-92,-99,-62,-90,-41,-76,-11,-91,-68,-86
