"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-87,-35,-76,-44,-100,-38,-1,-79,-96,-46,-94,-62,-18,-2,-50,-41,-70,-37,-39,-3,-58,-33,-81,-22,-36,-75,-6,-5,-69,-32,-14,-77,-67,-10,-56,-59,-88,-24,-4,-47,-40,-63,-90,-15,-27,-34,-86,-49,-73,-68,-20,-55,-61,-29,-31,-84,-98,-21,-11,-42,-7,-45,-82,-85,-43,-16,-48,-52,-89,-26,-19,-51,-17,-93,-97,-66,-78,-80,-92,-71,-91,-25,-65,-74,-57,-13,-64,-8,-30,-53,-72,-83,-28,-54,-95,-23,-9,-99,-60,-12
-71,-51,-62,-74,-11,-58,-70,-4,-37,-94,-86,-41,-77,-92,-85,-32,-25,-80,-84,-7,-35,-21,-38,-36,-8,-61,-79,-87,-14,-30,-46,-63,-66,-91,-9,-19,-75,-33,-12,-98,-73,-72,-34,-47,-20,-89,-53,-65,-49,-29,-16,-81,-6,-45,-24,-83,-17,-69,-95,-54,-59,-3,-48,-82,-93,-60,-27,-100,-55,-56,-88,-44,-78,-42,-57,-76,-40,-52,-90,-96,-97,-15,-2,-23,-22,-1,-43,-68,-50,-26,-64,-13,-31,-99,-28,-10,-67,-5,-18,-39
-37,-46,-13,-73,-89,-77,-38,-45,-11,-4,-35,-24,-41,-54,-59,-49,-40,-20,-55,-1,-29,-47,-96,-36,-27,-100,-76,-99,-80,-64,-48,-15,-67,-69,-61,-44,-3,-65,-94,-14,-23,-26,-74,-7,-6,-63,-31,-98,-5,-97,-72,-66,-91,-95,-87,-43,-88,-8,-39,-83,-9,-78,-34,-84,-32,-71,-42,-90,-79,-30,-81,-25,-16,-82,-33,-70,-60,-62,-58,-2,-52,-17,-19,-12,-85,-10,-75,-28,-21,-56,-92,-50,-68,-57,-86,-18,-51,-53,-22,-93
-78,-31,-51,-13,-49,-8,-42,-12,-54,-25,-18,-70,-74,-65,-56,-17,-73,-86,-4,-19,-82,-61,-57,-33,-39,-30,-26,-7,-45,-3,-23,-1,-88,-37,-89,-93,-47,-69,-63,-15,-87,-85,-2,-59,-43,-68,-91,-24,-77,-50,-6,-40,-81,-96,-14,-9,-83,-71,-16,-34,-64,-84,-32,-55,-36,-5,-53,-94,-99,-98,-52,-28,-48,-92,-75,-11,-21,-100,-29,-97,-20,-95,-62,-76,-80,-22,-27,-38,-58,-66,-35,-41,-79,-90,-10,-44,-60,-72,-46,-67
-89,-71,-25,-7,-62,-21,-97,-41,-45,-17,-38,-53,-96,-43,-50,-23,-94,-83,-30,-79,-10,-44,-18,-91,-36,-19,-80,-2,-55,-58,-15,-46,-68,-93,-4,-98,-39,-59,-37,-100,-87,-88,-54,-48,-42,-35,-27,-9,-76,-99,-70,-1,-11,-60,-28,-63,-84,-13,-72,-31,-3,-52,-85,-75,-86,-8,-74,-47,-78,-29,-66,-20,-33,-61,-81,-32,-56,-92,-22,-95,-5,-51,-90,-49,-14,-6,-69,-12,-64,-24,-67,-73,-40,-65,-57,-82,-34,-77,-26,-16
-6,-13,-41,-1,-97,-27,-80,-33,-59,-73,-71,-54,-100,-43,-57,-4,-20,-25,-28,-67,-3,-78,-66,-9,-92,-21,-38,-65,-64,-87,-99,-15,-39,-42,-46,-32,-36,-83,-88,-85,-35,-96,-82,-70,-12,-16,-95,-91,-8,-5,-17,-45,-58,-47,-72,-29,-31,-55,-14,-84,-34,-26,-19,-74,-53,-18,-79,-60,-86,-48,-75,-22,-68,-23,-90,-94,-50,-30,-37,-93,-10,-7,-69,-51,-76,-40,-2,-77,-81,-52,-89,-24,-63,-62,-98,-49,-61,-56,-44,-11
-55,-51,-6,-93,-47,-23,-33,-68,-10,-21,-16,-91,-14,-5,-49,-7,-36,-73,-98,-43,-19,-50,-48,-31,-100,-78,-46,-79,-61,-3,-58,-4,-81,-62,-77,-86,-80,-87,-84,-41,-8,-96,-95,-66,-9,-64,-75,-69,-63,-40,-94,-30,-35,-97,-34,-38,-56,-2,-24,-29,-92,-76,-72,-45,-26,-27,-67,-85,-65,-89,-70,-32,-99,-57,-82,-53,-13,-44,-52,-54,-15,-18,-83,-12,-90,-17,-37,-28,-39,-25,-20,-74,-42,-88,-11,-1,-59,-60,-22,-71
-23,-90,-25,-98,-44,-64,-24,-53,-79,-37,-62,-95,-4,-1,-86,-34,-75,-12,-10,-54,-39,-5,-69,-14,-94,-49,-7,-9,-81,-66,-55,-42,-40,-51,-43,-83,-82,-84,-76,-59,-6,-80,-100,-58,-57,-16,-38,-87,-88,-21,-33,-15,-63,-31,-47,-72,-13,-73,-48,-29,-11,-96,-45,-89,-19,-26,-41,-60,-91,-20,-30,-65,-36,-70,-8,-99,-68,-77,-78,-18,-35,-71,-93,-27,-85,-52,-17,-56,-3,-22,-97,-92,-61,-46,-67,-50,-32,-74,-2,-28
-51,-26,-50,-79,-56,-46,-14,-58,-90,-64,-72,-30,-87,-91,-54,-9,-67,-77,-57,-15,-20,-35,-93,-66,-44,-40,-100,-68,-81,-38,-4,-33,-22,-36,-5,-43,-80,-31,-18,-10,-73,-13,-94,-62,-63,-78,-74,-59,-25,-71,-29,-12,-7,-99,-61,-47,-76,-3,-1,-55,-11,-27,-41,-84,-19,-34,-89,-28,-97,-6,-85,-23,-60,-98,-2,-32,-86,-65,-88,-95,-96,-16,-37,-39,-75,-24,-17,-69,-92,-83,-48,-52,-45,-53,-49,-8,-42,-82,-70,-21
-56,-19,-40,-46,-100,-81,-27,-86,-5,-59,-80,-44,-68,-45,-30,-6,-76,-15,-7,-9,-35,-3,-94,-17,-52,-98,-37,-12,-62,-34,-24,-43,-71,-21,-51,-88,-13,-39,-29,-78,-54,-93,-91,-11,-96,-70,-41,-60,-18,-47,-31,-20,-75,-90,-28,-64,-57,-66,-26,-72,-4,-77,-73,-99,-92,-79,-84,-69,-95,-22,-82,-25,-38,-89,-97,-53,-63,-87,-14,-74,-10,-83,-58,-67,-16,-65,-8,-32,-61,-55,-85,-2,-33,-36,-48,-23,-49,-1,-42,-50
