"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-2,-82,-22,-48,-78,-38,-62,-18,-63,-41,-1,-35,-17,-90,-58,-33,-26,-37,-50,-87,-12,-80,-60,-66,-94,-88,-23,-72,-99,-15,-14,-51,-44,-79,-75,-85,-36,-45,-30,-57,-100,-83,-29,-93,-89,-84,-21,-56,-40,-54,-16,-46,-76,-47,-49,-81,-42,-34,-19,-28,-74,-6,-69,-31,-77,-64,-92,-3,-32,-86,-70,-27,-65,-5,-61,-11,-39,-67,-10,-91,-4,-9,-55,-98,-24,-96,-95,-59,-8,-13,-7,-68,-73,-97,-52,-25,-53,-71,-20,-43
-93,-10,-2,-38,-97,-24,-81,-50,-91,-3,-36,-46,-88,-41,-4,-72,-12,-66,-54,-90,-73,-76,-16,-69,-15,-71,-52,-6,-43,-62,-28,-77,-40,-27,-1,-53,-60,-57,-86,-19,-34,-55,-98,-92,-100,-13,-95,-11,-64,-17,-51,-35,-47,-23,-89,-68,-25,-8,-65,-63,-70,-45,-30,-21,-78,-82,-9,-49,-59,-74,-87,-85,-94,-56,-7,-20,-44,-33,-79,-83,-96,-18,-99,-58,-14,-22,-84,-67,-32,-61,-42,-31,-26,-39,-37,-80,-29,-5,-75,-48
-51,-55,-26,-69,-35,-16,-29,-52,-77,-43,-65,-14,-100,-24,-94,-18,-50,-33,-61,-92,-46,-72,-36,-47,-59,-73,-37,-99,-54,-48,-91,-22,-93,-9,-95,-11,-23,-38,-60,-31,-98,-30,-21,-75,-80,-68,-97,-45,-15,-2,-17,-7,-90,-71,-76,-3,-58,-63,-49,-53,-28,-8,-62,-79,-82,-32,-56,-34,-88,-1,-19,-44,-89,-67,-10,-81,-84,-87,-57,-83,-74,-13,-41,-12,-39,-20,-85,-86,-66,-4,-78,-5,-27,-6,-42,-70,-96,-40,-25,-64
-100,-6,-51,-96,-26,-76,-57,-28,-22,-38,-27,-58,-48,-61,-4,-78,-31,-18,-91,-59,-15,-79,-95,-14,-84,-17,-25,-73,-44,-37,-13,-39,-85,-33,-71,-23,-40,-67,-35,-30,-52,-56,-66,-74,-86,-63,-34,-62,-54,-53,-5,-94,-45,-97,-88,-70,-9,-46,-99,-19,-12,-36,-50,-7,-75,-82,-24,-98,-1,-32,-11,-69,-68,-72,-55,-8,-29,-3,-21,-92,-65,-64,-60,-77,-89,-93,-47,-43,-49,-80,-90,-20,-10,-87,-42,-16,-41,-81,-2,-83
-72,-95,-38,-30,-12,-22,-32,-77,-91,-64,-68,-78,-27,-98,-45,-93,-10,-9,-24,-94,-82,-88,-96,-61,-58,-71,-34,-56,-43,-90,-66,-26,-100,-31,-14,-13,-81,-51,-8,-11,-39,-75,-29,-44,-42,-79,-35,-20,-55,-49,-5,-37,-87,-50,-54,-1,-17,-74,-4,-70,-67,-40,-15,-16,-62,-53,-23,-3,-48,-89,-92,-69,-2,-76,-52,-47,-73,-63,-33,-19,-28,-18,-59,-65,-99,-46,-86,-25,-36,-21,-97,-6,-85,-57,-60,-83,-80,-7,-41,-84
-39,-62,-23,-93,-27,-50,-63,-17,-49,-18,-80,-90,-22,-43,-10,-37,-94,-29,-38,-56,-74,-77,-99,-82,-70,-45,-35,-40,-46,-55,-25,-78,-61,-65,-20,-96,-5,-1,-47,-44,-95,-75,-52,-57,-8,-67,-86,-51,-98,-87,-11,-81,-89,-84,-73,-28,-58,-68,-16,-32,-79,-24,-92,-36,-91,-14,-66,-13,-72,-41,-64,-34,-7,-21,-6,-26,-31,-76,-33,-3,-71,-53,-88,-83,-30,-97,-42,-9,-48,-59,-60,-54,-2,-4,-19,-15,-69,-12,-100,-85
-28,-88,-5,-84,-17,-60,-68,-33,-80,-9,-72,-100,-40,-8,-4,-75,-65,-52,-98,-77,-64,-16,-62,-49,-50,-95,-11,-26,-67,-32,-61,-46,-18,-81,-47,-25,-20,-44,-73,-34,-6,-22,-29,-37,-85,-24,-48,-41,-90,-30,-12,-39,-14,-78,-74,-56,-70,-99,-97,-59,-38,-19,-7,-53,-79,-92,-42,-27,-69,-83,-71,-87,-45,-94,-15,-31,-82,-13,-1,-96,-93,-10,-43,-76,-36,-2,-89,-3,-63,-21,-51,-35,-58,-57,-91,-23,-66,-55,-86,-54
-87,-54,-39,-45,-55,-5,-53,-4,-2,-47,-76,-85,-38,-10,-18,-19,-16,-42,-80,-83,-95,-86,-65,-78,-14,-12,-41,-82,-56,-57,-20,-33,-68,-84,-3,-73,-24,-21,-22,-37,-9,-7,-58,-93,-64,-50,-92,-94,-28,-25,-32,-100,-90,-34,-79,-44,-13,-67,-30,-72,-96,-1,-63,-17,-97,-23,-36,-8,-52,-48,-71,-69,-89,-98,-29,-6,-81,-43,-26,-46,-75,-11,-74,-77,-60,-91,-27,-70,-49,-31,-59,-62,-51,-35,-15,-66,-99,-61,-88,-40
-33,-3,-16,-61,-89,-87,-10,-44,-18,-65,-67,-82,-32,-83,-46,-84,-42,-97,-74,-13,-95,-92,-99,-70,-26,-38,-23,-45,-49,-96,-27,-39,-40,-60,-36,-2,-54,-94,-35,-51,-69,-59,-56,-71,-37,-63,-78,-73,-76,-15,-7,-80,-50,-58,-34,-4,-55,-47,-9,-12,-14,-17,-93,-57,-62,-86,-64,-25,-29,-91,-100,-30,-72,-43,-75,-24,-11,-66,-81,-48,-19,-6,-90,-88,-52,-85,-22,-31,-79,-28,-8,-20,-41,-1,-98,-53,-68,-5,-21,-77
-62,-59,-39,-24,-41,-50,-88,-52,-53,-2,-76,-43,-55,-74,-73,-66,-46,-30,-4,-68,-48,-5,-22,-98,-82,-71,-26,-23,-38,-20,-92,-87,-54,-32,-29,-9,-13,-97,-36,-78,-61,-44,-33,-94,-85,-79,-49,-90,-99,-83,-37,-81,-25,-95,-42,-12,-65,-27,-7,-63,-47,-64,-34,-51,-60,-69,-86,-10,-72,-89,-14,-21,-93,-45,-70,-40,-67,-3,-19,-84,-77,-6,-80,-75,-17,-56,-100,-35,-91,-31,-28,-15,-1,-11,-96,-18,-58,-8,-57,-16
