"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-48,-80,-3,-34,-2,-46,-55,-4,-65,-78,-24,-16,-11,-88,-47,-45,-52,-86,-79,-58,-18,-9,-19,-38,-10,-68,-62,-6,-71,-49,-28,-43,-66,-72,-8,-63,-14,-17,-81,-37,-7,-50,-60,-57,-87,-61,-21,-84,-44,-25,-42,-77,-32,-54,-74,-20,-31,-64,-29,-39,-69,-56,-1,-67,-73,-13,-83,-35,-59,-33,-53,-75,-36,-41,-76,-70,-40,-5,-82,-51,-30,-26,-15,-23,-12,-22,-85,-27
-28,-86,-23,-44,-16,-58,-65,-31,-54,-4,-38,-84,-17,-78,-68,-7,-39,-70,-61,-71,-79,-3,-74,-77,-13,-81,-12,-83,-42,-57,-29,-73,-66,-22,-11,-21,-5,-82,-9,-24,-27,-15,-18,-85,-19,-43,-76,-20,-6,-50,-34,-37,-33,-47,-35,-75,-55,-53,-67,-63,-48,-56,-40,-80,-88,-26,-62,-51,-8,-14,-46,-59,-2,-36,-1,-60,-30,-25,-52,-87,-72,-32,-69,-49,-41,-64,-10,-45
-42,-67,-85,-84,-80,-17,-19,-15,-65,-68,-31,-82,-16,-66,-13,-55,-4,-10,-36,-71,-32,-29,-9,-14,-47,-34,-39,-37,-57,-54,-79,-38,-77,-44,-40,-69,-52,-2,-24,-23,-60,-33,-41,-6,-20,-12,-35,-1,-26,-25,-50,-70,-53,-27,-5,-22,-46,-74,-11,-81,-59,-56,-58,-61,-88,-3,-75,-78,-76,-73,-62,-45,-18,-43,-30,-48,-8,-72,-49,-51,-64,-83,-7,-28,-63,-87,-21,-86
-47,-77,-52,-82,-40,-16,-71,-28,-1,-69,-18,-70,-56,-42,-2,-12,-63,-36,-21,-50,-22,-35,-10,-39,-17,-62,-68,-25,-66,-79,-81,-57,-20,-33,-27,-76,-23,-9,-58,-5,-78,-64,-59,-30,-46,-7,-83,-75,-48,-84,-86,-60,-43,-85,-80,-34,-8,-49,-4,-6,-88,-72,-11,-67,-19,-38,-74,-51,-14,-55,-53,-13,-32,-26,-87,-31,-24,-45,-15,-65,-73,-54,-61,-29,-41,-3,-44,-37
-57,-71,-28,-1,-68,-16,-87,-47,-84,-74,-61,-9,-2,-56,-15,-20,-40,-82,-49,-81,-70,-14,-62,-86,-50,-32,-76,-48,-51,-60,-55,-69,-85,-33,-18,-23,-64,-3,-63,-42,-35,-25,-45,-44,-79,-30,-54,-17,-24,-5,-27,-34,-38,-66,-41,-73,-83,-29,-36,-52,-58,-31,-78,-21,-6,-53,-65,-80,-8,-59,-39,-4,-26,-22,-43,-67,-13,-72,-88,-46,-75,-10,-7,-77,-12,-11,-37,-19
-42,-81,-78,-76,-6,-27,-22,-3,-13,-41,-32,-11,-19,-47,-40,-48,-14,-49,-2,-12,-59,-9,-64,-37,-85,-25,-46,-20,-84,-70,-69,-34,-60,-36,-45,-1,-43,-8,-10,-28,-4,-18,-33,-38,-86,-54,-82,-75,-80,-39,-15,-35,-79,-61,-55,-44,-16,-53,-87,-77,-67,-72,-24,-66,-5,-51,-68,-58,-56,-83,-62,-29,-52,-65,-63,-7,-50,-26,-73,-74,-23,-21,-57,-88,-31,-30,-17,-71
-18,-77,-61,-19,-64,-55,-68,-67,-52,-66,-58,-33,-37,-40,-1,-9,-59,-43,-76,-35,-5,-63,-85,-20,-16,-27,-69,-13,-78,-22,-11,-21,-48,-15,-4,-17,-70,-31,-54,-46,-51,-44,-29,-34,-81,-36,-47,-84,-23,-41,-71,-62,-6,-88,-56,-45,-32,-75,-24,-65,-83,-12,-10,-3,-42,-82,-73,-2,-38,-60,-80,-8,-87,-14,-86,-30,-26,-49,-57,-72,-74,-25,-39,-50,-28,-79,-7,-53
-31,-34,-46,-84,-75,-30,-5,-40,-29,-81,-83,-49,-68,-86,-55,-69,-64,-3,-19,-67,-11,-70,-73,-32,-35,-54,-16,-8,-36,-87,-13,-33,-65,-12,-20,-26,-4,-1,-23,-44,-51,-48,-62,-9,-50,-43,-85,-52,-80,-66,-74,-15,-56,-27,-18,-24,-28,-37,-14,-58,-21,-72,-57,-47,-82,-22,-45,-7,-42,-76,-41,-10,-53,-60,-79,-6,-61,-59,-17,-88,-77,-38,-78,-2,-39,-71,-63,-25
-23,-47,-75,-7,-10,-8,-68,-25,-88,-65,-51,-6,-48,-62,-39,-28,-5,-81,-44,-56,-40,-30,-2,-14,-49,-59,-54,-67,-79,-43,-21,-22,-55,-77,-27,-42,-46,-19,-74,-9,-11,-34,-82,-31,-66,-60,-76,-52,-13,-33,-45,-57,-69,-36,-78,-17,-37,-72,-4,-87,-53,-85,-64,-29,-1,-70,-71,-16,-58,-24,-18,-3,-41,-50,-35,-15,-80,-63,-32,-12,-73,-38,-83,-20,-26,-84,-61,-86
-76,-54,-50,-79,-4,-29,-36,-33,-80,-19,-83,-17,-55,-65,-24,-75,-10,-18,-25,-85,-53,-39,-47,-87,-9,-59,-40,-42,-88,-32,-3,-71,-49,-62,-21,-16,-28,-11,-70,-6,-15,-22,-23,-20,-35,-27,-84,-52,-56,-66,-77,-78,-31,-30,-1,-41,-74,-14,-34,-8,-86,-58,-7,-68,-2,-44,-73,-57,-48,-81,-69,-38,-12,-67,-60,-82,-37,-63,-72,-5,-64,-51,-43,-26,-45,-46,-13,-61
