"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-10,-14,-72,-33,-63,-85,-27,-26,-68,-66,-49,-7,-46,-25,-11,-38,-39,-30,-18,-78,-52,-58,-6,-67,-35,-15,-3,-83,-81,-60,-37,-65,-79,-59,-86,-82,-87,-73,-42,-62,-34,-12,-9,-76,-74,-70,-24,-77,-61,-51,-22,-31,-55,-4,-75,-88,-71,-80,-5,-36,-1,-45,-84,-28,-53,-47,-20,-64,-56,-43,-16,-29,-8,-41,-19,-2,-13,-32,-54,-50,-17,-44,-48,-69,-57,-40,-23,-21
-8,-11,-51,-5,-86,-75,-30,-22,-53,-16,-3,-21,-36,-71,-32,-40,-63,-26,-45,-57,-2,-9,-43,-68,-58,-59,-70,-27,-69,-10,-41,-33,-85,-4,-24,-48,-65,-81,-42,-82,-25,-12,-35,-37,-44,-17,-28,-88,-15,-1,-13,-6,-20,-18,-55,-74,-39,-84,-46,-47,-7,-29,-61,-72,-54,-83,-50,-78,-14,-80,-31,-23,-67,-66,-73,-34,-62,-76,-49,-87,-77,-52,-56,-60,-79,-19,-64,-38
-26,-45,-86,-35,-32,-38,-5,-18,-61,-12,-54,-21,-41,-88,-78,-52,-1,-69,-79,-75,-70,-57,-47,-3,-48,-4,-65,-22,-51,-14,-83,-71,-68,-13,-74,-6,-81,-9,-43,-58,-76,-72,-44,-30,-16,-10,-84,-20,-27,-40,-33,-23,-59,-62,-2,-82,-56,-31,-34,-53,-17,-15,-49,-8,-42,-87,-46,-64,-60,-50,-80,-63,-66,-73,-67,-11,-29,-28,-36,-19,-24,-25,-39,-85,-55,-37,-77,-7
-38,-30,-53,-78,-64,-47,-69,-29,-88,-13,-33,-45,-17,-51,-10,-68,-22,-43,-76,-72,-37,-20,-49,-46,-32,-11,-55,-23,-44,-85,-75,-83,-70,-19,-5,-86,-56,-35,-65,-7,-58,-4,-25,-12,-54,-27,-57,-82,-1,-52,-41,-48,-3,-60,-74,-31,-67,-16,-59,-71,-28,-36,-62,-24,-66,-84,-61,-8,-26,-81,-63,-73,-18,-14,-2,-79,-15,-21,-87,-39,-9,-34,-50,-42,-80,-40,-77,-6
-74,-31,-49,-30,-68,-87,-53,-24,-70,-78,-21,-46,-3,-86,-75,-54,-62,-7,-5,-55,-36,-80,-43,-48,-52,-26,-79,-63,-39,-84,-33,-9,-67,-11,-66,-59,-22,-50,-71,-16,-27,-42,-73,-25,-15,-64,-76,-13,-34,-51,-2,-32,-83,-4,-40,-44,-65,-20,-60,-58,-57,-14,-56,-72,-29,-85,-88,-12,-19,-81,-17,-1,-82,-45,-18,-37,-69,-38,-28,-41,-23,-8,-35,-61,-47,-10,-6,-77
-10,-9,-46,-28,-33,-80,-23,-4,-39,-22,-13,-8,-53,-88,-38,-73,-86,-24,-36,-81,-31,-68,-43,-69,-47,-37,-34,-59,-72,-82,-49,-21,-52,-41,-66,-50,-16,-67,-79,-32,-15,-85,-75,-57,-3,-6,-76,-58,-70,-51,-61,-26,-40,-45,-42,-83,-19,-65,-30,-1,-71,-78,-63,-84,-11,-29,-56,-54,-87,-77,-60,-48,-17,-64,-5,-7,-44,-20,-74,-2,-12,-18,-27,-55,-62,-25,-14,-35
-52,-53,-25,-79,-57,-27,-30,-75,-42,-55,-15,-21,-39,-59,-86,-54,-50,-65,-31,-66,-28,-11,-33,-85,-17,-16,-13,-43,-60,-7,-51,-49,-83,-10,-37,-69,-45,-5,-56,-78,-26,-81,-46,-77,-44,-47,-23,-70,-12,-14,-1,-38,-87,-62,-34,-82,-9,-61,-22,-88,-18,-3,-71,-48,-35,-4,-67,-2,-36,-74,-73,-72,-32,-41,-6,-64,-84,-40,-80,-58,-19,-76,-63,-20,-24,-68,-8,-29
-72,-65,-70,-43,-22,-34,-2,-14,-33,-79,-52,-44,-62,-75,-31,-66,-50,-4,-76,-54,-73,-77,-71,-59,-64,-6,-83,-61,-60,-53,-49,-55,-45,-5,-23,-16,-26,-29,-35,-21,-40,-63,-19,-28,-36,-18,-8,-80,-9,-27,-37,-85,-51,-67,-38,-1,-11,-74,-7,-41,-13,-30,-17,-15,-42,-20,-25,-87,-69,-78,-46,-82,-68,-10,-24,-3,-86,-39,-32,-84,-58,-12,-88,-48,-81,-56,-57,-47
-30,-51,-60,-77,-85,-71,-8,-57,-83,-56,-2,-46,-73,-62,-34,-84,-4,-27,-74,-78,-38,-87,-23,-15,-61,-28,-20,-88,-49,-75,-80,-6,-9,-25,-45,-86,-58,-54,-66,-48,-33,-18,-42,-50,-12,-52,-68,-82,-81,-64,-31,-65,-7,-14,-16,-22,-21,-19,-41,-47,-35,-10,-59,-11,-40,-69,-29,-5,-32,-63,-79,-70,-67,-53,-1,-44,-76,-37,-17,-39,-55,-36,-24,-3,-13,-43,-72,-26
-9,-65,-39,-15,-72,-43,-86,-50,-64,-81,-26,-2,-17,-48,-78,-80,-87,-54,-55,-74,-25,-27,-68,-63,-60,-1,-19,-37,-35,-44,-32,-21,-79,-34,-33,-77,-29,-24,-71,-41,-23,-58,-5,-14,-6,-4,-62,-85,-82,-61,-8,-11,-3,-46,-22,-88,-30,-70,-28,-53,-16,-83,-73,-56,-42,-67,-59,-47,-51,-69,-12,-36,-31,-20,-52,-66,-75,-57,-45,-13,-76,-7,-49,-84,-38,-18,-40,-10
