"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-19,-84,-59,-80,-33,-58,-63,-1,-18,-27,-32,-75,-57,-77,-3,-17,-86,-22,-49,-66,-87,-62,-85,-53,-69,-13,-42,-20,-72,-34,-6,-4,-74,-46,-41,-65,-76,-31,-36,-64,-48,-37,-73,-51,-30,-67,-39,-44,-79,-2,-61,-23,-78,-9,-35,-21,-81,-15,-14,-54,-71,-11,-83,-29,-10,-8,-88,-12,-56,-25,-7,-5,-60,-68,-50,-43,-16,-52,-38,-70,-55,-28,-40,-45,-24,-26,-82,-47
-51,-82,-35,-53,-4,-3,-19,-13,-45,-49,-27,-68,-61,-8,-62,-33,-65,-25,-85,-78,-37,-5,-81,-23,-48,-73,-28,-29,-52,-54,-77,-6,-74,-9,-7,-86,-17,-12,-44,-87,-42,-26,-63,-43,-69,-50,-1,-20,-80,-34,-72,-84,-76,-46,-57,-15,-83,-79,-41,-71,-14,-16,-59,-60,-55,-2,-30,-11,-24,-70,-10,-66,-64,-32,-67,-40,-18,-21,-22,-36,-47,-38,-58,-88,-39,-31,-56,-75
-75,-52,-20,-19,-14,-35,-85,-88,-66,-60,-13,-36,-44,-9,-6,-86,-82,-5,-65,-58,-27,-2,-84,-34,-38,-59,-29,-8,-28,-74,-43,-87,-67,-40,-7,-54,-76,-32,-12,-49,-62,-51,-1,-57,-70,-68,-18,-46,-41,-64,-61,-69,-55,-22,-31,-50,-79,-3,-11,-81,-53,-45,-21,-71,-72,-33,-39,-42,-37,-17,-4,-26,-63,-24,-77,-56,-25,-80,-83,-78,-30,-15,-48,-10,-23,-16,-47,-73
-72,-23,-73,-85,-55,-84,-38,-34,-81,-18,-20,-61,-83,-36,-37,-63,-29,-45,-86,-48,-60,-22,-78,-77,-46,-39,-88,-26,-41,-35,-9,-68,-82,-12,-87,-32,-28,-25,-79,-30,-14,-19,-11,-15,-69,-1,-50,-8,-33,-3,-44,-75,-40,-58,-74,-66,-5,-2,-51,-24,-80,-17,-54,-27,-31,-65,-53,-42,-59,-43,-6,-7,-67,-64,-47,-71,-70,-21,-76,-57,-4,-13,-56,-62,-52,-10,-16,-49
-62,-21,-12,-7,-32,-50,-82,-27,-81,-31,-85,-33,-83,-35,-70,-19,-18,-20,-78,-61,-8,-28,-84,-54,-5,-64,-9,-6,-67,-22,-38,-57,-14,-26,-40,-75,-13,-71,-29,-66,-2,-56,-87,-37,-42,-79,-51,-58,-48,-60,-43,-45,-77,-23,-36,-16,-76,-68,-47,-59,-69,-4,-39,-55,-11,-24,-10,-73,-25,-52,-44,-17,-88,-41,-72,-74,-63,-15,-53,-65,-49,-80,-34,-1,-86,-30,-46,-3
-10,-54,-6,-22,-24,-36,-81,-33,-30,-50,-84,-11,-76,-19,-55,-80,-60,-38,-56,-8,-31,-26,-88,-23,-70,-48,-9,-72,-32,-44,-15,-46,-45,-25,-67,-64,-71,-40,-77,-65,-57,-49,-87,-16,-62,-1,-85,-66,-51,-78,-74,-18,-63,-58,-27,-28,-79,-41,-2,-69,-82,-42,-39,-37,-14,-53,-43,-13,-21,-29,-3,-12,-68,-75,-61,-52,-73,-5,-34,-83,-35,-4,-47,-20,-17,-59,-7,-86
-61,-9,-30,-48,-23,-45,-67,-22,-68,-66,-5,-73,-37,-4,-43,-65,-78,-85,-74,-31,-26,-8,-58,-41,-25,-49,-18,-14,-10,-79,-24,-70,-88,-2,-3,-87,-33,-29,-86,-77,-63,-60,-64,-1,-81,-16,-11,-57,-40,-55,-42,-72,-44,-35,-36,-19,-76,-84,-46,-17,-53,-28,-50,-13,-27,-51,-32,-12,-52,-62,-6,-80,-54,-47,-59,-38,-69,-82,-83,-34,-20,-39,-21,-75,-7,-56,-15,-71
-72,-60,-87,-21,-35,-40,-68,-22,-11,-67,-81,-57,-85,-65,-56,-77,-58,-15,-45,-47,-41,-37,-4,-78,-17,-28,-23,-34,-42,-80,-8,-32,-27,-33,-18,-12,-20,-51,-6,-25,-62,-13,-83,-59,-88,-52,-44,-14,-84,-2,-38,-31,-29,-26,-19,-43,-53,-30,-74,-70,-73,-64,-61,-75,-7,-55,-9,-82,-5,-49,-66,-10,-3,-16,-76,-36,-71,-79,-86,-50,-69,-39,-48,-1,-63,-46,-54,-24
-81,-18,-3,-31,-14,-49,-73,-1,-20,-54,-39,-53,-2,-24,-50,-16,-82,-25,-86,-48,-83,-85,-55,-26,-11,-56,-41,-37,-88,-75,-10,-27,-43,-59,-12,-52,-23,-38,-78,-22,-19,-40,-74,-32,-70,-64,-36,-80,-58,-35,-66,-51,-6,-76,-67,-29,-57,-68,-4,-77,-65,-62,-30,-44,-69,-15,-46,-28,-42,-47,-71,-7,-21,-63,-8,-87,-34,-5,-61,-79,-9,-84,-33,-17,-13,-60,-45,-72
-6,-8,-74,-73,-68,-61,-59,-39,-35,-16,-56,-46,-76,-4,-87,-42,-3,-7,-72,-14,-30,-38,-66,-31,-60,-86,-51,-20,-15,-18,-27,-37,-50,-9,-48,-79,-67,-36,-29,-84,-21,-32,-88,-81,-85,-23,-80,-83,-10,-63,-78,-43,-47,-19,-75,-64,-13,-33,-45,-12,-55,-65,-70,-28,-2,-22,-24,-25,-77,-69,-5,-58,-52,-49,-57,-40,-44,-34,-17,-53,-26,-71,-54,-41,-11,-82,-1,-62
