"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-15,-78,-34,-24,-73,-72,-56,-13,-22,-77,-64,-9,-14,-30,-48,-49,-85,-76,-18,-62,-16,-6,-35,-44,-7,-68,-39,-26,-57,-58,-47,-10,-60,-80,-74,-50,-21,-82,-53,-1,-33,-32,-52,-81,-61,-83,-88,-75,-86,-12,-65,-84,-36,-27,-42,-40,-17,-46,-54,-87,-3,-43,-2,-5,-31,-23,-71,-66,-38,-59,-28,-70,-45,-51,-11,-8,-4,-19,-79,-63,-25,-41,-20,-55,-67,-69,-29,-37
-39,-88,-2,-13,-65,-46,-80,-37,-34,-6,-77,-45,-9,-22,-55,-1,-62,-43,-87,-71,-68,-53,-4,-38,-3,-30,-56,-26,-49,-8,-85,-20,-70,-50,-18,-48,-76,-86,-72,-19,-21,-66,-10,-29,-14,-63,-58,-17,-25,-7,-11,-47,-74,-54,-61,-79,-52,-5,-31,-73,-51,-83,-28,-35,-16,-24,-15,-27,-64,-23,-69,-12,-33,-60,-41,-44,-84,-32,-57,-40,-75,-82,-78,-81,-67,-36,-59,-42
-45,-53,-40,-11,-34,-37,-65,-36,-75,-31,-25,-33,-9,-84,-3,-46,-83,-77,-63,-38,-78,-59,-69,-10,-5,-67,-23,-18,-52,-87,-57,-2,-42,-1,-47,-27,-61,-86,-72,-35,-79,-55,-16,-82,-21,-6,-7,-54,-68,-26,-32,-43,-15,-60,-4,-66,-76,-81,-49,-64,-44,-30,-51,-58,-88,-74,-41,-19,-8,-24,-29,-13,-80,-28,-48,-56,-12,-50,-39,-62,-17,-73,-20,-14,-70,-71,-85,-22
-32,-25,-11,-34,-62,-66,-64,-44,-68,-87,-20,-1,-46,-35,-33,-47,-23,-12,-9,-14,-79,-55,-49,-82,-3,-78,-17,-2,-63,-67,-13,-5,-72,-38,-73,-50,-24,-6,-40,-15,-58,-83,-52,-88,-30,-61,-31,-80,-74,-29,-54,-77,-36,-86,-18,-81,-65,-60,-75,-37,-51,-7,-41,-26,-70,-28,-85,-45,-4,-10,-19,-57,-22,-8,-21,-43,-39,-76,-59,-56,-69,-84,-16,-27,-71,-48,-42,-53
-16,-86,-76,-17,-13,-37,-41,-2,-28,-45,-11,-21,-25,-10,-55,-12,-34,-77,-80,-4,-66,-26,-24,-35,-39,-14,-62,-68,-42,-63,-40,-36,-18,-71,-64,-9,-44,-74,-49,-3,-81,-29,-75,-87,-73,-60,-79,-61,-22,-32,-70,-23,-48,-15,-1,-31,-30,-8,-43,-82,-88,-6,-65,-27,-78,-69,-5,-33,-7,-19,-57,-50,-54,-53,-72,-59,-20,-52,-83,-46,-38,-51,-56,-58,-67,-84,-47,-85
-58,-67,-73,-86,-56,-23,-42,-44,-9,-85,-32,-21,-64,-41,-78,-80,-55,-49,-54,-16,-87,-39,-7,-77,-66,-14,-75,-50,-20,-40,-45,-2,-22,-33,-62,-17,-51,-72,-6,-88,-83,-43,-27,-76,-52,-18,-4,-82,-63,-30,-25,-47,-81,-48,-5,-69,-74,-15,-37,-53,-84,-38,-1,-19,-8,-57,-12,-11,-3,-24,-70,-29,-59,-46,-34,-68,-36,-31,-10,-35,-61,-65,-28,-26,-13,-71,-79,-60
-24,-29,-35,-81,-37,-6,-54,-86,-75,-47,-83,-28,-50,-33,-46,-31,-67,-59,-38,-8,-85,-27,-10,-73,-19,-18,-22,-71,-55,-68,-56,-7,-11,-21,-64,-51,-61,-65,-26,-15,-80,-42,-16,-84,-13,-76,-82,-70,-77,-17,-60,-14,-32,-39,-30,-88,-9,-69,-78,-40,-12,-2,-57,-3,-25,-74,-45,-1,-36,-66,-4,-49,-41,-23,-52,-34,-62,-58,-44,-63,-72,-79,-20,-48,-87,-53,-43,-5
-1,-34,-31,-14,-75,-52,-13,-58,-23,-47,-74,-25,-35,-28,-33,-55,-18,-76,-64,-20,-70,-68,-22,-51,-8,-9,-7,-26,-85,-69,-17,-24,-67,-54,-66,-43,-3,-2,-87,-36,-56,-57,-49,-77,-88,-44,-4,-86,-46,-73,-37,-78,-41,-12,-5,-48,-79,-16,-39,-80,-15,-50,-11,-53,-72,-59,-42,-61,-71,-38,-30,-21,-65,-60,-19,-63,-10,-27,-82,-32,-40,-62,-29,-83,-81,-6,-84,-45
-17,-23,-80,-15,-50,-8,-36,-60,-1,-66,-68,-69,-21,-56,-2,-35,-78,-70,-24,-61,-22,-7,-75,-62,-52,-38,-46,-72,-73,-88,-51,-55,-84,-42,-86,-25,-13,-49,-34,-43,-14,-76,-82,-10,-79,-33,-45,-77,-58,-5,-71,-59,-20,-28,-53,-16,-12,-85,-30,-44,-64,-47,-3,-48,-9,-39,-37,-81,-41,-83,-18,-65,-63,-40,-67,-32,-19,-26,-27,-6,-57,-29,-54,-11,-4,-74,-87,-31
-30,-63,-79,-5,-66,-54,-29,-50,-61,-43,-60,-22,-67,-42,-75,-11,-23,-77,-41,-74,-45,-37,-70,-24,-85,-3,-8,-28,-15,-26,-36,-14,-86,-33,-52,-51,-9,-25,-88,-4,-53,-21,-6,-71,-81,-76,-1,-84,-47,-48,-16,-57,-69,-46,-40,-58,-72,-34,-35,-87,-80,-20,-10,-78,-49,-64,-44,-56,-39,-62,-7,-59,-31,-19,-82,-65,-12,-55,-83,-73,-27,-17,-2,-68,-18,-32,-38,-13
