"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-12,-34,-23,-64,-80,-6,-52,-81,-83,-25,-65,-41,-38,-72,-77,-48,-78,-14,-75,-88,-69,-44,-4,-49,-3,-33,-8,-62,-17,-85,-26,-51,-2,-13,-60,-76,-45,-67,-16,-19,-37,-50,-35,-86,-10,-24,-84,-9,-55,-7,-5,-42,-27,-56,-21,-61,-59,-29,-36,-40,-53,-18,-47,-79,-57,-11,-32,-54,-39,-58,-66,-46,-87,-71,-30,-15,-63,-28,-22,-82,-43,-31,-20,-1,-74,-73,-68,-70
-84,-14,-12,-11,-15,-59,-76,-66,-29,-55,-82,-54,-13,-44,-53,-46,-48,-37,-68,-17,-3,-42,-88,-83,-16,-4,-27,-41,-24,-25,-30,-58,-22,-21,-69,-23,-60,-61,-73,-9,-18,-20,-35,-5,-1,-64,-79,-86,-56,-80,-63,-31,-10,-49,-19,-75,-57,-52,-70,-2,-8,-33,-71,-62,-74,-67,-85,-39,-65,-87,-50,-72,-78,-40,-32,-77,-81,-34,-43,-36,-47,-28,-6,-51,-38,-45,-7,-26
-33,-32,-25,-56,-42,-21,-64,-11,-41,-10,-36,-79,-9,-57,-63,-23,-48,-52,-73,-20,-12,-6,-62,-40,-55,-51,-49,-54,-86,-37,-81,-70,-38,-45,-61,-31,-87,-44,-77,-50,-27,-83,-26,-82,-71,-4,-30,-43,-35,-59,-16,-88,-53,-80,-76,-14,-85,-84,-15,-5,-67,-13,-3,-29,-17,-65,-68,-19,-75,-34,-74,-69,-18,-78,-28,-39,-1,-24,-8,-47,-72,-2,-46,-7,-58,-60,-66,-22
-22,-4,-44,-20,-5,-60,-37,-85,-59,-62,-71,-55,-35,-13,-73,-80,-36,-8,-83,-49,-12,-56,-77,-81,-14,-25,-17,-50,-1,-79,-41,-82,-70,-75,-84,-28,-76,-21,-31,-24,-46,-6,-40,-68,-26,-15,-61,-38,-86,-19,-72,-7,-42,-48,-39,-67,-65,-57,-69,-33,-74,-64,-51,-45,-9,-16,-30,-10,-54,-27,-52,-53,-34,-11,-58,-78,-32,-18,-43,-66,-2,-47,-3,-29,-88,-63,-23,-87
-35,-57,-2,-64,-56,-39,-69,-18,-54,-87,-55,-81,-77,-63,-1,-78,-60,-61,-79,-10,-83,-75,-27,-80,-15,-73,-17,-67,-49,-11,-51,-30,-59,-82,-5,-28,-65,-29,-26,-22,-58,-52,-32,-23,-38,-16,-21,-71,-13,-47,-8,-24,-4,-48,-86,-70,-76,-31,-74,-85,-43,-7,-62,-42,-68,-25,-84,-44,-45,-34,-46,-50,-53,-14,-33,-9,-88,-20,-66,-6,-40,-72,-36,-41,-37,-19,-3,-12
-88,-81,-15,-22,-13,-5,-38,-85,-7,-42,-1,-26,-30,-83,-67,-62,-21,-28,-40,-52,-11,-48,-86,-66,-17,-59,-10,-46,-64,-27,-80,-19,-9,-2,-58,-50,-70,-56,-20,-61,-57,-18,-53,-23,-74,-55,-8,-14,-60,-32,-54,-73,-77,-35,-37,-49,-72,-78,-47,-3,-79,-16,-34,-25,-75,-31,-71,-29,-43,-24,-41,-45,-68,-4,-44,-33,-12,-6,-51,-36,-82,-69,-65,-76,-63,-39,-87,-84
-60,-22,-54,-6,-70,-48,-34,-77,-35,-29,-85,-74,-4,-65,-55,-7,-68,-66,-79,-11,-20,-83,-1,-67,-3,-46,-26,-45,-80,-49,-19,-87,-25,-52,-5,-36,-73,-10,-50,-82,-88,-16,-61,-56,-17,-41,-37,-81,-21,-84,-30,-39,-59,-28,-33,-62,-71,-2,-51,-43,-69,-23,-57,-58,-47,-32,-38,-53,-31,-14,-86,-75,-76,-42,-78,-8,-15,-72,-24,-40,-27,-18,-12,-9,-63,-64,-44,-13
-28,-51,-22,-25,-35,-72,-54,-61,-40,-71,-31,-60,-88,-59,-87,-50,-77,-79,-74,-76,-47,-68,-33,-85,-41,-53,-80,-23,-66,-56,-44,-62,-4,-32,-67,-70,-65,-15,-14,-55,-30,-34,-9,-78,-75,-39,-27,-84,-12,-42,-58,-24,-6,-73,-26,-11,-57,-29,-1,-13,-38,-8,-20,-37,-36,-86,-82,-21,-45,-2,-17,-81,-52,-43,-16,-49,-10,-19,-64,-18,-48,-46,-5,-7,-69,-83,-3,-63
-17,-67,-14,-21,-56,-30,-40,-64,-43,-62,-66,-88,-27,-60,-52,-28,-11,-34,-74,-1,-19,-65,-68,-15,-76,-3,-57,-4,-22,-23,-39,-46,-87,-13,-55,-47,-26,-81,-37,-49,-70,-83,-9,-69,-45,-31,-79,-25,-63,-24,-84,-53,-8,-71,-38,-48,-80,-73,-77,-18,-54,-33,-44,-75,-86,-5,-16,-42,-36,-2,-61,-20,-72,-32,-78,-50,-51,-6,-12,-7,-58,-82,-10,-35,-59,-29,-41,-85
-21,-1,-54,-39,-63,-3,-16,-38,-59,-87,-6,-74,-61,-71,-10,-56,-52,-78,-45,-2,-23,-22,-12,-84,-5,-18,-26,-58,-60,-70,-88,-75,-57,-32,-35,-79,-68,-4,-69,-17,-33,-48,-9,-86,-83,-85,-40,-14,-44,-7,-72,-11,-81,-76,-13,-29,-34,-66,-53,-41,-67,-31,-62,-49,-55,-51,-46,-64,-27,-24,-50,-77,-80,-37,-28,-36,-65,-25,-43,-19,-73,-42,-8,-15,-30,-47,-20,-82
-14,-4,-20,-13,-7,-33,-80,-84,-81,-83,-75,-58,-22,-25,-59,-43,-53,-64,-86,-66,-10,-47,-68,-23,-70,-46,-63,-78,-71,-15,-62,-88,-5,-39,-77,-31,-12,-52,-30,-29,-85,-51,-72,-55,-26,-67,-79,-9,-60,-1,-24,-27,-28,-21,-34,-76,-73,-41,-3,-49,-87,-6,-19,-74,-61,-8,-44,-16,-18,-17,-42,-50,-82,-2,-38,-65,-32,-37,-45,-57,-54,-69,-48,-36,-11,-56,-40,-35
-6,-8,-19,-43,-1,-2,-27,-5,-69,-77,-85,-10,-3,-33,-68,-76,-71,-36,-40,-78,-12,-58,-59,-63,-54,-18,-31,-81,-64,-45,-26,-55,-29,-75,-21,-34,-56,-72,-7,-39,-25,-60,-46,-41,-11,-53,-87,-88,-83,-47,-65,-42,-48,-38,-35,-80,-15,-79,-66,-57,-23,-22,-74,-14,-50,-20,-52,-51,-62,-9,-28,-61,-84,-67,-30,-44,-4,-37,-32,-49,-17,-70,-24,-16,-82,-73,-13,-86
-44,-5,-55,-57,-42,-27,-18,-51,-22,-13,-53,-77,-34,-68,-84,-80,-24,-25,-32,-16,-1,-36,-65,-78,-39,-4,-17,-86,-26,-46,-48,-83,-58,-11,-49,-12,-87,-63,-73,-56,-3,-8,-23,-79,-35,-31,-75,-62,-29,-28,-61,-6,-71,-52,-9,-76,-64,-19,-67,-15,-82,-21,-45,-59,-2,-74,-50,-7,-33,-37,-47,-60,-72,-10,-88,-41,-38,-54,-81,-43,-30,-85,-66,-40,-14,-70,-20,-69
