"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-60,-83,-16,-82,-46,-75,-81,-61,-20,-80,-62,-33,-59,-2,-6,-58,-32,-36,-87,-42,-27,-70,-24,-22,-10,-17,-30,-19,-26,-37,-65,-8,-1,-77,-85,-3,-68,-11,-63,-45,-76,-35,-21,-66,-67,-71,-38,-14,-40,-43,-57,-49,-74,-69,-48,-78,-34,-4,-51,-72,-47,-79,-28,-13,-25,-88,-15,-86,-52,-5,-9,-12,-44,-23,-55,-29,-31,-84,-64,-18,-7,-73,-39,-54,-56,-50,-41,-53
-71,-45,-57,-32,-83,-50,-27,-54,-34,-84,-69,-30,-12,-17,-8,-88,-52,-22,-46,-3,-31,-24,-47,-18,-44,-10,-42,-78,-61,-72,-79,-51,-15,-48,-49,-60,-5,-55,-63,-2,-67,-23,-68,-16,-65,-82,-86,-7,-85,-21,-41,-77,-81,-36,-40,-33,-76,-6,-28,-59,-29,-75,-58,-19,-13,-70,-37,-80,-9,-53,-39,-56,-14,-26,-1,-73,-35,-20,-64,-25,-62,-4,-66,-38,-43,-11,-87,-74
-84,-60,-68,-57,-46,-86,-23,-70,-67,-4,-53,-88,-30,-54,-65,-35,-82,-52,-27,-79,-41,-73,-20,-19,-64,-51,-21,-22,-37,-59,-28,-42,-31,-80,-62,-14,-85,-43,-33,-38,-17,-47,-76,-16,-50,-36,-77,-7,-45,-78,-34,-74,-63,-25,-87,-24,-9,-6,-13,-81,-5,-2,-48,-29,-15,-75,-49,-3,-11,-58,-56,-1,-44,-55,-71,-32,-69,-72,-66,-61,-18,-12,-39,-40,-83,-8,-10,-26
-51,-25,-75,-87,-53,-42,-29,-61,-35,-48,-69,-5,-7,-14,-3,-2,-63,-66,-15,-83,-36,-80,-34,-82,-74,-19,-84,-1,-81,-70,-24,-30,-21,-73,-86,-56,-32,-76,-88,-39,-23,-12,-6,-65,-47,-72,-38,-33,-13,-11,-62,-22,-43,-44,-18,-31,-60,-49,-58,-64,-16,-50,-78,-59,-8,-9,-52,-46,-55,-67,-77,-37,-85,-10,-54,-17,-41,-68,-26,-57,-79,-27,-71,-40,-45,-4,-28,-20
-77,-9,-18,-70,-22,-5,-88,-83,-38,-87,-32,-76,-17,-13,-61,-21,-31,-69,-23,-78,-52,-54,-66,-6,-24,-35,-84,-20,-71,-41,-29,-58,-7,-11,-44,-39,-30,-26,-16,-56,-75,-40,-46,-59,-49,-36,-45,-60,-25,-62,-86,-68,-55,-50,-12,-63,-47,-3,-42,-64,-74,-53,-19,-1,-8,-80,-48,-79,-33,-2,-28,-82,-10,-73,-67,-27,-34,-14,-57,-85,-81,-4,-65,-43,-15,-37,-51,-72
-58,-8,-44,-49,-15,-61,-78,-53,-70,-88,-51,-64,-21,-68,-22,-75,-39,-17,-14,-3,-9,-25,-13,-34,-42,-67,-23,-69,-48,-62,-35,-54,-5,-29,-84,-24,-76,-7,-80,-50,-87,-38,-45,-63,-65,-47,-30,-27,-16,-31,-11,-37,-18,-71,-1,-86,-72,-28,-10,-55,-20,-81,-74,-77,-40,-46,-6,-57,-43,-26,-2,-33,-12,-19,-85,-56,-73,-32,-36,-60,-66,-79,-82,-52,-41,-4,-59,-83
-81,-58,-64,-21,-55,-69,-16,-47,-12,-24,-88,-44,-41,-40,-10,-9,-67,-43,-84,-49,-26,-50,-14,-27,-85,-33,-77,-82,-71,-23,-61,-29,-36,-25,-75,-83,-79,-86,-72,-76,-34,-37,-42,-31,-6,-30,-59,-5,-17,-13,-11,-78,-53,-70,-54,-63,-22,-4,-65,-32,-28,-62,-20,-7,-1,-60,-80,-57,-8,-66,-52,-87,-18,-48,-19,-74,-45,-56,-35,-38,-46,-2,-68,-3,-51,-15,-73,-39
-24,-32,-15,-52,-69,-47,-46,-81,-12,-83,-66,-11,-37,-54,-39,-35,-18,-42,-28,-16,-63,-1,-4,-59,-44,-62,-51,-5,-36,-80,-73,-38,-61,-71,-67,-75,-56,-23,-22,-45,-48,-78,-79,-21,-53,-8,-60,-2,-29,-74,-7,-49,-14,-6,-25,-43,-17,-26,-31,-34,-30,-19,-33,-76,-3,-55,-85,-20,-41,-70,-57,-82,-10,-64,-86,-88,-65,-27,-68,-58,-50,-13,-84,-9,-40,-72,-77,-87
-70,-40,-52,-32,-88,-87,-34,-68,-20,-65,-73,-83,-2,-78,-24,-5,-51,-39,-35,-75,-60,-18,-48,-59,-80,-44,-72,-56,-76,-58,-81,-53,-77,-28,-47,-30,-63,-57,-69,-74,-66,-62,-1,-16,-15,-3,-8,-27,-12,-79,-29,-45,-22,-36,-10,-71,-55,-37,-31,-11,-13,-26,-14,-41,-19,-67,-21,-42,-9,-4,-50,-61,-25,-82,-84,-64,-38,-43,-54,-23,-86,-6,-17,-7,-46,-85,-33,-49
-87,-23,-61,-43,-5,-75,-15,-88,-85,-50,-37,-56,-13,-34,-27,-84,-14,-38,-31,-60,-21,-20,-26,-45,-29,-2,-66,-40,-79,-78,-44,-76,-63,-10,-36,-28,-4,-51,-49,-72,-86,-74,-11,-8,-62,-53,-46,-32,-71,-68,-16,-3,-64,-1,-69,-70,-77,-54,-58,-80,-52,-41,-39,-33,-25,-83,-30,-24,-22,-67,-48,-9,-18,-42,-17,-57,-55,-12,-19,-47,-82,-59,-73,-6,-81,-65,-35,-7
