"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-50,-77,-76,-63,-51,-52,-73,-19,-39,-37,-48,-72,-70,-40,-21,-2,-23,-59,-66,-83,-18,-86,-31,-80,-82,-62,-43,-49,-85,-24,-81,-55,-71,-47,-54,-3,-15,-60,-27,-78,-8,-32,-14,-29,-53,-41,-33,-68,-28,-5,-30,-34,-16,-44,-35,-6,-46,-26,-10,-64,-22,-9,-36,-4,-12,-58,-56,-65,-25,-20,-87,-1,-13,-74,-67,-38,-57,-84,-69,-45,-11,-88,-75,-7,-79,-42,-17,-61
-66,-1,-47,-85,-59,-4,-60,-9,-5,-25,-86,-42,-87,-88,-61,-36,-63,-56,-57,-67,-80,-29,-82,-12,-46,-31,-14,-44,-39,-81,-45,-28,-55,-19,-23,-33,-26,-13,-32,-24,-64,-48,-78,-34,-70,-76,-68,-79,-51,-69,-43,-35,-73,-18,-8,-17,-62,-65,-38,-49,-2,-22,-77,-40,-6,-53,-16,-15,-10,-7,-58,-30,-54,-52,-83,-75,-21,-3,-71,-20,-27,-41,-74,-72,-84,-50,-37,-11
-63,-67,-49,-42,-59,-54,-33,-10,-4,-76,-65,-47,-84,-85,-55,-41,-7,-78,-81,-32,-19,-27,-51,-61,-66,-12,-8,-43,-35,-21,-48,-71,-60,-53,-26,-18,-36,-6,-58,-80,-86,-50,-20,-11,-73,-25,-52,-37,-44,-83,-16,-30,-14,-64,-28,-24,-38,-29,-57,-5,-75,-23,-31,-9,-15,-3,-39,-56,-87,-2,-34,-13,-1,-88,-82,-22,-77,-40,-46,-17,-79,-74,-68,-62,-72,-45,-69,-70
-71,-51,-86,-6,-73,-79,-49,-40,-54,-13,-31,-25,-62,-59,-33,-5,-84,-23,-17,-60,-19,-39,-87,-75,-65,-53,-77,-44,-47,-52,-48,-67,-35,-10,-12,-66,-16,-14,-42,-22,-41,-45,-63,-20,-85,-72,-11,-29,-43,-2,-7,-4,-56,-38,-15,-30,-69,-27,-64,-8,-80,-70,-57,-46,-88,-83,-82,-36,-37,-58,-68,-24,-61,-50,-9,-1,-76,-55,-3,-74,-18,-78,-21,-32,-81,-34,-26,-28
-82,-27,-83,-30,-29,-61,-66,-26,-4,-49,-36,-13,-24,-59,-50,-25,-78,-43,-64,-14,-62,-18,-86,-80,-71,-5,-10,-74,-7,-72,-67,-46,-23,-48,-76,-17,-22,-70,-20,-57,-47,-52,-31,-11,-65,-35,-51,-54,-63,-58,-53,-6,-9,-41,-28,-75,-68,-84,-15,-33,-16,-60,-19,-1,-42,-45,-40,-38,-87,-2,-12,-37,-55,-77,-32,-88,-21,-73,-69,-39,-34,-79,-3,-44,-81,-56,-85,-8
-16,-10,-71,-88,-13,-82,-60,-50,-52,-40,-49,-43,-70,-24,-32,-57,-25,-31,-18,-27,-9,-41,-69,-61,-46,-72,-83,-33,-21,-5,-55,-48,-53,-64,-36,-2,-1,-81,-45,-20,-67,-84,-47,-68,-58,-29,-39,-3,-35,-74,-7,-8,-66,-17,-85,-76,-42,-54,-38,-30,-73,-75,-22,-15,-11,-28,-6,-80,-4,-34,-51,-56,-63,-78,-59,-65,-12,-79,-19,-26,-14,-77,-87,-23,-37,-62,-44,-86
-45,-33,-70,-19,-86,-71,-18,-20,-67,-13,-74,-58,-66,-51,-15,-48,-43,-81,-7,-9,-4,-26,-55,-78,-46,-63,-47,-39,-28,-29,-73,-6,-37,-77,-87,-52,-60,-83,-82,-10,-42,-56,-68,-61,-30,-69,-34,-2,-41,-65,-23,-84,-35,-88,-38,-79,-31,-40,-3,-24,-8,-12,-25,-57,-76,-53,-16,-17,-27,-11,-5,-32,-1,-85,-62,-80,-72,-75,-36,-50,-64,-59,-44,-22,-21,-14,-54,-49
-83,-18,-44,-38,-72,-64,-11,-37,-79,-1,-4,-69,-3,-14,-23,-8,-63,-57,-87,-2,-16,-31,-43,-61,-59,-81,-17,-80,-26,-71,-67,-46,-52,-53,-39,-6,-20,-19,-73,-12,-82,-66,-65,-5,-24,-58,-78,-34,-60,-54,-13,-49,-84,-27,-74,-28,-70,-32,-56,-41,-36,-45,-42,-51,-10,-47,-77,-25,-55,-62,-85,-40,-29,-76,-22,-33,-9,-68,-75,-7,-21,-88,-30,-48,-50,-15,-35,-86
-52,-17,-66,-20,-61,-79,-71,-22,-34,-54,-42,-36,-50,-56,-12,-32,-76,-70,-77,-23,-14,-43,-72,-85,-86,-55,-68,-31,-33,-9,-3,-60,-41,-24,-47,-28,-21,-11,-88,-87,-63,-18,-84,-1,-30,-37,-83,-81,-15,-80,-40,-57,-5,-74,-29,-16,-49,-7,-65,-10,-13,-53,-39,-48,-2,-38,-64,-6,-75,-45,-35,-25,-26,-78,-19,-62,-73,-8,-67,-4,-27,-44,-82,-59,-58,-46,-69,-51
-63,-88,-37,-48,-1,-54,-49,-60,-34,-31,-69,-23,-53,-14,-28,-50,-71,-87,-61,-13,-79,-20,-83,-86,-26,-4,-29,-62,-24,-66,-77,-2,-41,-75,-43,-33,-3,-59,-10,-76,-36,-84,-64,-85,-27,-56,-52,-74,-55,-11,-19,-57,-16,-70,-45,-51,-22,-5,-81,-65,-8,-35,-67,-80,-82,-46,-68,-17,-7,-9,-44,-40,-58,-47,-30,-39,-38,-73,-12,-18,-42,-32,-72,-25,-15,-78,-6,-21
