"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-58,-46,-76,-25,-34,-55,-29,-44,-75,-71,-8,-12,-32,-63,-36,-37,-15,-6,-42,-20,-35,-60,-69,-79,-9,-14,-86,-51,-30,-27,-45,-72,-49,-48,-87,-16,-47,-54,-17,-81,-68,-40,-18,-41,-7,-73,-4,-78,-11,-80,-74,-82,-66,-24,-70,-64,-19,-56,-67,-88,-5,-85,-33,-52,-2,-84,-65,-83,-21,-43,-50,-22,-23,-61,-31,-77,-57,-62,-28,-13,-10,-1,-3,-59,-39,-26,-53,-38
-51,-73,-69,-44,-7,-49,-40,-57,-17,-34,-32,-38,-66,-84,-68,-74,-54,-27,-50,-10,-63,-48,-45,-60,-61,-86,-77,-29,-81,-76,-56,-30,-65,-72,-67,-4,-15,-79,-37,-59,-47,-13,-88,-1,-58,-71,-39,-43,-2,-19,-53,-14,-36,-85,-28,-42,-18,-22,-23,-46,-20,-64,-26,-55,-12,-80,-52,-11,-9,-25,-5,-41,-6,-35,-75,-83,-16,-87,-78,-70,-3,-62,-8,-31,-33,-24,-21,-82
-30,-65,-87,-41,-29,-14,-48,-12,-49,-15,-67,-34,-7,-23,-45,-52,-1,-22,-79,-28,-54,-38,-71,-86,-64,-16,-74,-46,-19,-2,-63,-43,-44,-37,-47,-5,-26,-61,-20,-77,-3,-18,-81,-82,-56,-80,-25,-76,-36,-4,-55,-72,-50,-53,-88,-40,-24,-39,-68,-51,-6,-78,-11,-10,-31,-69,-60,-70,-9,-62,-85,-8,-83,-35,-57,-13,-73,-27,-75,-17,-58,-66,-42,-84,-21,-33,-32,-59
-68,-6,-35,-27,-4,-18,-37,-77,-47,-14,-30,-15,-73,-13,-31,-28,-49,-66,-82,-29,-62,-57,-86,-12,-48,-65,-72,-3,-61,-21,-85,-69,-67,-80,-19,-36,-76,-17,-38,-64,-11,-51,-33,-84,-60,-1,-59,-7,-2,-34,-74,-23,-71,-54,-58,-9,-83,-53,-50,-42,-63,-70,-55,-52,-39,-81,-46,-5,-44,-10,-32,-43,-26,-41,-87,-16,-79,-24,-78,-75,-56,-20,-40,-22,-8,-25,-88,-45
-25,-18,-56,-23,-68,-20,-15,-47,-61,-62,-41,-32,-31,-48,-64,-40,-5,-9,-28,-10,-21,-58,-74,-26,-75,-7,-83,-51,-49,-72,-59,-78,-12,-70,-80,-77,-17,-43,-37,-55,-1,-22,-34,-35,-36,-84,-44,-6,-33,-86,-27,-88,-42,-8,-87,-57,-54,-39,-29,-76,-13,-67,-63,-73,-11,-79,-14,-65,-30,-4,-66,-3,-85,-19,-71,-50,-52,-60,-82,-45,-53,-24,-2,-81,-46,-69,-16,-38
-45,-66,-78,-79,-31,-60,-22,-35,-80,-21,-2,-86,-69,-83,-46,-19,-24,-61,-4,-54,-6,-82,-72,-59,-53,-56,-85,-44,-39,-43,-34,-74,-25,-27,-32,-3,-55,-36,-67,-77,-7,-76,-65,-1,-71,-48,-28,-14,-20,-73,-23,-17,-62,-87,-9,-58,-12,-68,-52,-10,-5,-70,-15,-41,-30,-50,-40,-84,-16,-33,-42,-18,-47,-51,-13,-29,-49,-63,-88,-26,-57,-75,-64,-37,-81,-11,-38,-8
-74,-34,-43,-76,-24,-49,-35,-58,-85,-15,-30,-75,-11,-78,-44,-86,-14,-27,-19,-73,-65,-9,-50,-32,-72,-12,-68,-67,-39,-80,-87,-61,-25,-16,-2,-18,-23,-47,-83,-10,-56,-69,-84,-57,-48,-71,-4,-82,-59,-62,-20,-64,-40,-81,-17,-45,-36,-31,-6,-52,-55,-33,-21,-41,-88,-79,-53,-26,-60,-70,-1,-29,-28,-54,-66,-8,-22,-38,-77,-3,-63,-13,-46,-51,-7,-42,-37,-5
-32,-37,-13,-30,-2,-80,-69,-27,-87,-12,-5,-25,-4,-47,-9,-21,-58,-52,-86,-16,-64,-56,-57,-19,-42,-14,-85,-49,-6,-39,-84,-35,-43,-51,-81,-36,-72,-61,-7,-44,-73,-33,-28,-1,-45,-63,-23,-48,-40,-15,-70,-76,-75,-74,-53,-20,-11,-54,-26,-55,-68,-88,-10,-8,-3,-18,-67,-31,-29,-82,-50,-71,-38,-62,-83,-41,-22,-79,-17,-46,-78,-60,-24,-77,-59,-34,-65,-66
-29,-72,-69,-84,-45,-58,-75,-26,-64,-49,-59,-36,-86,-57,-14,-76,-34,-4,-78,-12,-67,-63,-42,-40,-62,-53,-88,-30,-21,-13,-71,-38,-17,-68,-60,-83,-51,-46,-74,-61,-41,-66,-39,-43,-23,-18,-35,-82,-8,-20,-52,-27,-1,-65,-2,-55,-28,-19,-10,-3,-24,-16,-22,-15,-48,-56,-87,-31,-11,-44,-9,-6,-54,-50,-80,-7,-70,-79,-37,-73,-81,-85,-5,-77,-32,-25,-47,-33
-21,-88,-29,-56,-43,-74,-19,-45,-63,-34,-23,-65,-15,-68,-57,-46,-18,-24,-30,-33,-3,-60,-81,-73,-67,-1,-80,-40,-77,-36,-85,-83,-6,-22,-39,-48,-79,-38,-55,-28,-25,-59,-78,-27,-37,-87,-7,-31,-53,-2,-51,-26,-8,-42,-71,-32,-44,-69,-72,-35,-10,-58,-12,-75,-5,-62,-70,-47,-14,-54,-66,-64,-49,-50,-13,-11,-84,-17,-82,-86,-61,-52,-9,-76,-41,-4,-16,-20
