"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-14,-6,-19,-67,-76,-33,-58,-30,-16,-35,-72,-53,-7,-22,-78,-86,-42,-41,-40,-11,-79,-49,-5,-23,-66,-65,-48,-77,-12,-4,-63,-68,-18,-84,-44,-87,-27,-25,-61,-50,-32,-70,-59,-46,-51,-80,-74,-60,-39,-9,-81,-15,-85,-83,-37,-55,-10,-34,-71,-62,-73,-36,-43,-26,-45,-38,-88,-56,-3,-82,-21,-75,-69,-52,-8,-17,-57,-20,-31,-2,-13,-47,-24,-28,-64,-29,-54,-1
-71,-1,-48,-42,-70,-20,-9,-59,-57,-3,-47,-77,-33,-68,-30,-84,-60,-10,-26,-15,-66,-49,-69,-2,-18,-56,-4,-25,-78,-51,-61,-45,-14,-83,-27,-28,-36,-82,-54,-85,-88,-81,-79,-63,-13,-16,-75,-38,-86,-55,-73,-8,-50,-46,-23,-40,-22,-5,-31,-65,-6,-87,-62,-35,-12,-44,-32,-39,-58,-80,-52,-19,-53,-67,-34,-76,-7,-21,-17,-41,-64,-74,-29,-72,-37,-43,-24,-11
-41,-34,-20,-25,-42,-19,-88,-17,-49,-64,-22,-84,-33,-46,-11,-21,-66,-83,-14,-7,-36,-24,-51,-58,-31,-73,-59,-76,-85,-30,-86,-57,-71,-13,-38,-81,-80,-63,-79,-52,-35,-10,-23,-87,-29,-40,-55,-9,-69,-47,-67,-8,-16,-75,-60,-32,-15,-56,-78,-77,-5,-2,-6,-68,-65,-74,-43,-72,-44,-53,-26,-54,-3,-50,-4,-12,-28,-61,-45,-70,-18,-48,-1,-27,-39,-37,-62,-82
-10,-12,-41,-56,-73,-39,-85,-32,-8,-37,-78,-49,-29,-55,-64,-86,-1,-30,-68,-19,-76,-58,-52,-22,-51,-62,-35,-38,-26,-20,-66,-28,-6,-80,-4,-36,-17,-23,-25,-88,-79,-16,-69,-54,-34,-33,-48,-2,-24,-13,-83,-18,-7,-77,-43,-63,-71,-44,-82,-72,-65,-9,-31,-50,-40,-84,-61,-87,-45,-21,-5,-15,-74,-67,-47,-57,-59,-60,-75,-46,-27,-81,-11,-42,-14,-3,-53,-70
-38,-16,-43,-6,-73,-36,-83,-64,-44,-40,-10,-49,-72,-81,-80,-25,-9,-23,-75,-5,-63,-46,-62,-48,-47,-76,-42,-32,-33,-69,-13,-37,-61,-60,-2,-66,-19,-34,-57,-77,-52,-58,-35,-86,-78,-22,-53,-14,-20,-85,-74,-88,-50,-29,-18,-39,-41,-79,-21,-65,-7,-24,-70,-17,-27,-67,-45,-8,-71,-54,-55,-1,-82,-3,-51,-30,-59,-26,-84,-31,-56,-15,-4,-87,-11,-28,-12,-68
-67,-22,-11,-82,-51,-66,-81,-60,-37,-50,-63,-18,-20,-14,-69,-62,-40,-70,-58,-36,-77,-29,-13,-53,-15,-42,-55,-5,-34,-9,-28,-26,-54,-56,-6,-83,-61,-41,-78,-39,-68,-73,-1,-35,-79,-2,-88,-59,-71,-44,-46,-24,-47,-27,-57,-64,-33,-85,-87,-38,-80,-45,-19,-52,-31,-25,-43,-65,-32,-86,-49,-16,-84,-72,-12,-30,-23,-7,-74,-48,-4,-3,-21,-8,-75,-17,-10,-76
-20,-49,-19,-40,-22,-29,-78,-71,-77,-6,-54,-27,-75,-53,-79,-87,-10,-76,-3,-4,-28,-52,-56,-25,-65,-64,-17,-39,-24,-12,-57,-37,-51,-86,-47,-70,-7,-18,-2,-58,-55,-9,-73,-35,-84,-42,-15,-68,-38,-50,-45,-80,-32,-74,-33,-21,-14,-63,-60,-88,-30,-66,-36,-61,-85,-11,-83,-44,-23,-69,-8,-31,-1,-26,-48,-62,-13,-5,-46,-82,-16,-34,-59,-41,-43,-67,-81,-72
-5,-8,-79,-71,-37,-84,-33,-56,-24,-64,-18,-32,-43,-46,-42,-52,-34,-48,-73,-77,-55,-53,-7,-61,-13,-25,-59,-45,-88,-60,-58,-6,-14,-86,-12,-49,-29,-82,-83,-3,-68,-39,-21,-9,-26,-62,-40,-27,-85,-20,-35,-70,-11,-10,-81,-28,-2,-38,-54,-78,-57,-50,-15,-66,-69,-41,-23,-16,-30,-47,-87,-31,-63,-65,-22,-51,-72,-80,-76,-74,-4,-1,-44,-19,-67,-75,-36,-17
-47,-2,-49,-50,-61,-19,-7,-88,-86,-64,-16,-18,-14,-78,-65,-22,-71,-24,-32,-11,-77,-29,-26,-10,-80,-43,-70,-83,-56,-69,-15,-1,-57,-82,-8,-37,-46,-84,-72,-54,-60,-41,-74,-5,-52,-81,-87,-4,-67,-31,-66,-25,-48,-79,-39,-9,-27,-38,-44,-73,-36,-17,-33,-30,-42,-6,-85,-12,-62,-21,-40,-35,-45,-34,-53,-55,-23,-58,-59,-51,-3,-20,-13,-28,-76,-75,-63,-68
-12,-15,-24,-71,-68,-65,-42,-51,-29,-53,-33,-1,-23,-60,-31,-54,-41,-7,-62,-39,-74,-82,-34,-2,-57,-88,-9,-37,-64,-8,-67,-20,-69,-48,-47,-66,-40,-76,-11,-77,-58,-84,-56,-14,-50,-38,-78,-4,-49,-21,-61,-27,-25,-17,-28,-5,-10,-13,-26,-46,-22,-86,-19,-70,-63,-3,-83,-45,-55,-87,-35,-80,-72,-85,-79,-75,-73,-30,-36,-43,-81,-44,-32,-6,-52,-18,-59,-16
-3,-15,-75,-78,-82,-37,-62,-27,-52,-61,-74,-6,-25,-67,-46,-14,-47,-54,-80,-9,-65,-79,-69,-19,-2,-42,-66,-38,-51,-76,-29,-13,-83,-39,-48,-31,-26,-53,-21,-63,-43,-58,-64,-7,-41,-17,-70,-40,-57,-49,-87,-73,-36,-86,-44,-4,-45,-33,-22,-77,-10,-30,-1,-56,-34,-81,-84,-55,-71,-88,-28,-60,-24,-8,-59,-18,-35,-20,-5,-72,-32,-50,-23,-11,-68,-85,-16,-12
-56,-13,-69,-44,-51,-40,-67,-15,-43,-63,-78,-52,-47,-22,-65,-71,-46,-2,-23,-80,-29,-54,-27,-12,-18,-10,-16,-49,-55,-7,-85,-3,-48,-35,-66,-33,-8,-75,-84,-21,-38,-31,-58,-57,-74,-24,-41,-36,-5,-17,-30,-32,-14,-61,-25,-26,-64,-9,-34,-81,-28,-87,-60,-53,-62,-59,-88,-68,-50,-82,-45,-4,-37,-79,-70,-76,-20,-77,-72,-86,-11,-19,-6,-39,-73,-1,-83,-42
-4,-54,-16,-85,-87,-22,-14,-70,-79,-73,-74,-84,-86,-29,-68,-47,-12,-38,-1,-57,-25,-15,-42,-66,-41,-76,-50,-72,-5,-37,-88,-8,-36,-51,-52,-67,-33,-83,-63,-82,-30,-81,-58,-24,-9,-64,-48,-40,-77,-2,-55,-61,-6,-80,-17,-7,-39,-78,-59,-71,-3,-62,-27,-49,-32,-34,-75,-46,-13,-53,-23,-60,-43,-44,-56,-35,-28,-65,-11,-21,-20,-19,-18,-10,-45,-26,-69,-31
-51,-30,-52,-61,-56,-45,-16,-53,-42,-67,-75,-86,-88,-83,-39,-18,-29,-9,-10,-35,-1,-32,-62,-68,-65,-4,-63,-49,-69,-3,-73,-5,-2,-43,-40,-31,-22,-34,-11,-77,-78,-25,-84,-37,-13,-21,-81,-6,-59,-41,-28,-23,-79,-19,-64,-7,-57,-26,-27,-60,-66,-24,-17,-46,-82,-12,-20,-80,-8,-76,-71,-33,-15,-74,-85,-14,-48,-70,-54,-58,-55,-44,-36,-47,-50,-38,-87,-72
-51,-72,-11,-34,-82,-33,-44,-7,-4,-20,-81,-14,-29,-66,-53,-65,-40,-35,-37,-5,-58,-30,-88,-1,-39,-18,-60,-45,-32,-73,-54,-19,-16,-28,-57,-21,-48,-70,-85,-68,-86,-26,-47,-87,-31,-38,-83,-23,-55,-8,-22,-42,-75,-64,-63,-69,-78,-6,-56,-43,-9,-76,-59,-79,-80,-36,-71,-15,-74,-77,-41,-24,-84,-17,-50,-62,-10,-3,-61,-49,-13,-25,-2,-52,-12,-27,-67,-46
-14,-22,-60,-67,-86,-80,-50,-84,-26,-69,-75,-68,-47,-56,-41,-1,-2,-78,-34,-55,-76,-59,-16,-58,-27,-61,-49,-43,-72,-46,-36,-62,-10,-79,-31,-33,-20,-82,-53,-39,-35,-21,-73,-44,-17,-88,-51,-3,-66,-11,-65,-19,-5,-15,-18,-71,-7,-12,-54,-87,-42,-48,-38,-83,-77,-32,-63,-24,-74,-52,-13,-4,-40,-57,-81,-85,-6,-9,-28,-70,-25,-45,-8,-30,-29,-37,-23,-64
-29,-9,-86,-30,-42,-50,-79,-55,-81,-63,-85,-51,-35,-66,-68,-43,-23,-15,-83,-58,-65,-20,-26,-4,-10,-8,-48,-76,-28,-47,-73,-12,-60,-61,-25,-19,-49,-44,-64,-82,-11,-21,-87,-88,-18,-7,-75,-16,-77,-72,-69,-56,-57,-70,-13,-3,-59,-5,-41,-1,-84,-22,-24,-14,-36,-37,-80,-27,-17,-62,-52,-6,-40,-45,-67,-74,-33,-38,-71,-46,-78,-2,-54,-34,-32,-39,-53,-31
-39,-20,-12,-79,-8,-9,-71,-34,-40,-16,-72,-48,-15,-73,-41,-46,-80,-60,-53,-69,-49,-3,-11,-45,-31,-78,-51,-70,-81,-63,-6,-75,-55,-84,-5,-29,-43,-44,-32,-33,-56,-88,-68,-26,-35,-76,-58,-50,-22,-42,-28,-25,-67,-64,-14,-23,-4,-47,-77,-86,-2,-87,-21,-1,-59,-17,-54,-83,-62,-30,-61,-10,-74,-57,-85,-37,-18,-38,-27,-24,-7,-82,-66,-36,-52,-19,-65,-13
-33,-41,-52,-72,-44,-66,-57,-82,-30,-38,-80,-87,-59,-67,-46,-24,-25,-14,-10,-73,-69,-84,-17,-13,-43,-71,-61,-22,-32,-45,-85,-18,-31,-50,-15,-23,-48,-28,-88,-78,-12,-20,-27,-60,-74,-36,-26,-79,-86,-35,-75,-16,-77,-55,-62,-70,-19,-65,-8,-83,-4,-11,-53,-63,-58,-6,-76,-40,-47,-34,-54,-81,-29,-56,-37,-49,-2,-68,-21,-39,-5,-64,-7,-42,-51,-3,-9,-1
-15,-70,-88,-53,-18,-9,-80,-38,-19,-26,-41,-32,-5,-72,-64,-34,-65,-83,-82,-24,-67,-4,-52,-45,-56,-71,-86,-44,-58,-79,-12,-49,-27,-62,-13,-8,-36,-85,-60,-87,-11,-84,-57,-46,-25,-2,-66,-35,-75,-7,-43,-74,-68,-10,-54,-61,-40,-28,-22,-77,-6,-33,-23,-39,-59,-16,-42,-17,-14,-21,-69,-63,-29,-81,-50,-48,-20,-55,-76,-31,-30,-37,-1,-47,-51,-3,-73,-78
-42,-18,-10,-68,-79,-23,-61,-86,-39,-53,-54,-67,-84,-31,-78,-74,-4,-59,-13,-8,-81,-25,-40,-1,-19,-36,-32,-6,-73,-88,-49,-29,-2,-80,-76,-3,-24,-66,-30,-55,-38,-58,-44,-26,-22,-56,-52,-28,-51,-21,-15,-46,-70,-72,-50,-60,-37,-34,-20,-14,-47,-12,-85,-7,-5,-63,-65,-71,-35,-87,-62,-33,-43,-48,-16,-83,-27,-77,-45,-69,-17,-82,-64,-57,-75,-11,-9,-41
-33,-20,-21,-32,-2,-71,-78,-45,-12,-65,-35,-14,-57,-19,-67,-1,-73,-87,-16,-17,-6,-58,-72,-13,-22,-7,-86,-44,-51,-70,-76,-49,-55,-11,-29,-5,-4,-43,-48,-63,-31,-52,-77,-61,-18,-9,-30,-26,-75,-40,-15,-10,-60,-83,-36,-27,-46,-34,-88,-81,-66,-38,-42,-37,-53,-56,-64,-74,-47,-24,-80,-23,-28,-39,-41,-84,-62,-59,-50,-79,-69,-85,-8,-68,-54,-25,-82,-3
-43,-55,-11,-57,-72,-51,-56,-49,-17,-14,-35,-23,-20,-12,-88,-53,-41,-10,-13,-19,-84,-5,-30,-50,-39,-3,-66,-74,-7,-73,-61,-1,-86,-76,-31,-9,-46,-71,-80,-32,-45,-42,-83,-62,-69,-37,-82,-2,-25,-60,-63,-79,-36,-47,-38,-67,-68,-16,-64,-48,-26,-85,-29,-24,-78,-59,-58,-70,-4,-75,-22,-6,-33,-44,-77,-52,-65,-27,-8,-28,-15,-54,-34,-40,-87,-21,-81,-18
-20,-28,-43,-33,-85,-48,-63,-29,-17,-44,-35,-47,-30,-5,-38,-32,-76,-31,-59,-23,-61,-15,-54,-3,-2,-75,-16,-22,-77,-52,-53,-13,-6,-66,-8,-67,-78,-73,-10,-9,-58,-65,-87,-26,-83,-14,-70,-7,-72,-82,-39,-25,-81,-55,-27,-68,-46,-42,-56,-71,-11,-1,-88,-41,-19,-40,-51,-64,-37,-86,-57,-24,-45,-21,-69,-36,-74,-60,-49,-79,-84,-50,-4,-34,-62,-12,-80,-18
-15,-49,-71,-60,-59,-64,-85,-58,-78,-36,-80,-6,-47,-41,-54,-38,-23,-46,-2,-10,-45,-72,-27,-75,-12,-52,-11,-74,-34,-13,-42,-48,-68,-65,-7,-51,-66,-37,-86,-73,-81,-25,-76,-56,-28,-19,-61,-20,-39,-79,-50,-77,-44,-55,-83,-18,-63,-30,-87,-35,-5,-4,-67,-70,-69,-1,-62,-3,-24,-32,-29,-17,-40,-33,-9,-21,-82,-84,-57,-53,-88,-43,-8,-14,-31,-16,-22,-26
-49,-10,-68,-67,-60,-17,-88,-41,-34,-61,-62,-56,-73,-79,-29,-13,-37,-2,-23,-18,-21,-69,-39,-30,-14,-70,-35,-64,-28,-24,-85,-15,-55,-38,-16,-51,-57,-54,-6,-66,-58,-36,-87,-26,-40,-50,-27,-12,-84,-72,-25,-45,-81,-31,-19,-82,-59,-5,-32,-65,-43,-52,-63,-78,-83,-33,-48,-22,-74,-42,-9,-11,-47,-77,-20,-80,-44,-86,-8,-75,-4,-76,-3,-53,-1,-46,-7,-71
-46,-7,-2,-35,-47,-87,-69,-9,-4,-3,-21,-22,-73,-25,-62,-36,-30,-17,-8,-43,-77,-26,-33,-70,-59,-80,-63,-83,-12,-56,-58,-15,-29,-75,-40,-53,-48,-88,-27,-81,-66,-44,-19,-38,-31,-14,-67,-50,-76,-52,-45,-68,-57,-64,-23,-37,-41,-6,-65,-74,-13,-61,-79,-55,-78,-24,-84,-39,-20,-51,-34,-60,-10,-28,-72,-71,-42,-11,-85,-5,-16,-82,-32,-49,-54,-1,-86,-18
-4,-12,-11,-83,-84,-76,-27,-82,-33,-87,-85,-55,-6,-60,-1,-41,-65,-24,-19,-9,-36,-66,-70,-40,-16,-75,-34,-64,-35,-49,-8,-3,-72,-67,-30,-17,-14,-52,-42,-73,-50,-54,-78,-74,-51,-80,-88,-31,-15,-37,-20,-22,-44,-77,-58,-7,-71,-61,-69,-26,-13,-23,-86,-47,-59,-46,-48,-56,-5,-32,-68,-81,-57,-28,-79,-53,-39,-25,-43,-18,-21,-45,-38,-63,-29,-62,-10,-2
-7,-27,-37,-80,-41,-65,-77,-68,-16,-74,-6,-30,-38,-31,-71,-69,-48,-47,-5,-42,-54,-83,-64,-62,-24,-52,-73,-58,-72,-34,-63,-1,-67,-81,-13,-70,-25,-35,-21,-78,-60,-76,-86,-8,-18,-26,-22,-61,-87,-43,-3,-23,-53,-88,-39,-32,-4,-50,-82,-79,-19,-75,-15,-59,-51,-84,-44,-12,-36,-49,-11,-2,-55,-56,-28,-17,-14,-85,-57,-46,-45,-9,-40,-29,-33,-20,-66,-10
-81,-69,-26,-12,-29,-7,-86,-85,-59,-56,-82,-67,-80,-61,-42,-45,-3,-43,-57,-44,-31,-70,-36,-77,-24,-72,-18,-32,-41,-62,-20,-1,-19,-79,-4,-46,-33,-88,-35,-84,-63,-13,-52,-55,-64,-2,-87,-23,-78,-14,-9,-10,-65,-48,-83,-11,-40,-8,-34,-73,-22,-27,-21,-76,-71,-6,-16,-68,-49,-74,-17,-60,-50,-66,-53,-47,-75,-30,-37,-28,-54,-5,-58,-39,-51,-25,-38,-15
-87,-37,-33,-24,-53,-16,-81,-83,-57,-82,-41,-72,-3,-45,-12,-23,-19,-84,-27,-77,-80,-79,-68,-31,-51,-75,-78,-50,-40,-88,-22,-63,-42,-86,-1,-13,-28,-67,-7,-58,-11,-76,-62,-47,-49,-9,-18,-2,-85,-15,-36,-56,-55,-66,-29,-44,-26,-6,-43,-38,-25,-71,-30,-69,-64,-4,-32,-34,-17,-48,-60,-8,-35,-20,-59,-39,-14,-65,-70,-74,-5,-46,-52,-61,-73,-21,-54,-10
-32,-13,-55,-71,-79,-88,-38,-66,-20,-59,-28,-10,-4,-43,-65,-67,-47,-48,-52,-57,-63,-14,-68,-7,-16,-72,-15,-81,-69,-82,-86,-6,-87,-77,-76,-75,-83,-60,-44,-42,-30,-46,-64,-2,-22,-58,-56,-23,-27,-62,-51,-29,-31,-84,-21,-45,-85,-17,-33,-74,-78,-26,-19,-41,-50,-40,-3,-80,-24,-1,-70,-5,-18,-12,-37,-61,-9,-25,-39,-73,-49,-34,-53,-36,-54,-11,-35,-8
-48,-36,-38,-63,-25,-2,-70,-72,-87,-13,-18,-31,-29,-45,-14,-8,-32,-33,-23,-59,-78,-66,-35,-12,-5,-16,-60,-55,-1,-76,-49,-84,-58,-64,-17,-82,-56,-34,-10,-27,-4,-22,-68,-43,-19,-52,-40,-81,-42,-88,-85,-26,-54,-62,-69,-20,-9,-47,-6,-86,-15,-79,-71,-21,-57,-41,-65,-3,-46,-51,-39,-77,-75,-67,-28,-50,-7,-11,-74,-44,-73,-61,-53,-83,-80,-24,-30,-37
-68,-14,-34,-50,-65,-27,-64,-61,-53,-20,-16,-22,-81,-12,-48,-23,-59,-77,-11,-35,-70,-76,-84,-8,-69,-72,-43,-44,-51,-36,-87,-7,-9,-88,-17,-82,-32,-30,-83,-13,-5,-79,-80,-38,-19,-26,-28,-1,-78,-24,-66,-67,-15,-4,-58,-75,-3,-29,-57,-25,-73,-46,-41,-18,-86,-45,-74,-2,-52,-47,-33,-37,-6,-49,-71,-60,-54,-63,-62,-31,-55,-42,-40,-56,-10,-39,-85,-21
-21,-6,-25,-84,-52,-26,-69,-71,-10,-1,-53,-47,-61,-73,-28,-39,-60,-24,-67,-33,-55,-4,-42,-36,-16,-8,-17,-63,-64,-50,-81,-3,-38,-83,-13,-18,-23,-82,-65,-68,-72,-74,-88,-40,-30,-51,-85,-5,-62,-32,-70,-2,-48,-43,-41,-27,-87,-45,-37,-79,-12,-7,-29,-86,-19,-54,-80,-22,-56,-31,-58,-75,-34,-44,-11,-57,-15,-66,-77,-46,-20,-49,-59,-14,-78,-76,-35,-9
-55,-25,-4,-88,-15,-67,-1,-87,-5,-3,-20,-53,-19,-22,-54,-58,-2,-7,-38,-51,-79,-52,-21,-16,-8,-68,-69,-40,-73,-72,-85,-48,-60,-14,-47,-32,-34,-83,-35,-43,-31,-62,-57,-65,-9,-49,-37,-26,-50,-18,-64,-63,-78,-71,-24,-28,-33,-44,-12,-59,-13,-11,-6,-75,-76,-56,-82,-42,-86,-23,-41,-17,-77,-29,-46,-81,-61,-66,-70,-84,-39,-80,-30,-45,-36,-74,-10,-27
-9,-31,-15,-55,-78,-88,-57,-56,-22,-3,-73,-46,-63,-60,-20,-71,-38,-37,-66,-2,-69,-58,-26,-24,-49,-36,-51,-16,-21,-86,-77,-54,-84,-53,-35,-11,-8,-52,-39,-61,-44,-1,-85,-17,-64,-13,-23,-82,-76,-75,-67,-28,-25,-79,-10,-87,-62,-14,-65,-48,-34,-5,-43,-41,-42,-50,-68,-80,-29,-45,-59,-4,-6,-32,-27,-47,-33,-81,-7,-83,-18,-70,-72,-12,-74,-19,-40,-30
-60,-14,-59,-57,-62,-9,-81,-47,-49,-5,-75,-53,-61,-76,-68,-39,-12,-4,-21,-15,-67,-23,-24,-30,-54,-66,-87,-88,-56,-86,-74,-36,-37,-78,-10,-32,-11,-13,-70,-79,-27,-82,-44,-35,-17,-80,-22,-20,-71,-77,-42,-26,-84,-72,-29,-63,-8,-43,-45,-40,-7,-58,-25,-18,-28,-34,-41,-52,-31,-19,-50,-16,-3,-33,-65,-51,-6,-64,-69,-48,-83,-73,-55,-1,-46,-38,-85,-2
-12,-11,-9,-80,-56,-84,-63,-81,-70,-86,-71,-41,-69,-75,-82,-37,-74,-27,-15,-13,-42,-47,-34,-44,-38,-83,-59,-14,-35,-20,-57,-67,-65,-68,-25,-18,-3,-88,-21,-58,-30,-33,-54,-23,-66,-28,-52,-31,-87,-40,-4,-48,-17,-36,-73,-55,-6,-19,-61,-49,-5,-78,-29,-43,-45,-10,-16,-72,-2,-85,-1,-39,-77,-26,-50,-79,-76,-32,-60,-64,-24,-53,-22,-46,-8,-62,-7,-51
