"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-26,-41,-51,-59,-14,-24,-35,-9,-58,-63,-71,-3,-38,-4,-86,-55,-20,-10,-64,-25,-87,-32,-76,-57,-7,-72,-12,-39,-60,-6,-79,-11,-46,-80,-74,-52,-66,-17,-48,-30,-13,-50,-56,-65,-84,-43,-70,-37,-69,-62,-77,-34,-33,-31,-73,-40,-15,-47,-19,-23,-27,-78,-5,-42,-49,-22,-67,-81,-75,-36,-45,-83,-21,-16,-18,-53,-54,-88,-1,-29,-8,-82,-85,-61,-2,-28,-68,-44
-74,-64,-59,-54,-29,-26,-19,-20,-67,-87,-72,-17,-66,-51,-39,-73,-34,-76,-63,-79,-75,-41,-10,-86,-83,-77,-69,-65,-35,-2,-85,-8,-62,-32,-70,-30,-81,-53,-84,-23,-46,-24,-9,-58,-50,-1,-13,-15,-25,-80,-14,-44,-49,-27,-16,-38,-11,-56,-21,-52,-55,-68,-42,-40,-36,-43,-7,-45,-18,-5,-22,-57,-47,-12,-71,-28,-6,-31,-60,-37,-4,-61,-88,-82,-3,-78,-33,-48
-61,-15,-41,-77,-10,-9,-31,-53,-4,-80,-50,-76,-5,-44,-29,-19,-3,-8,-70,-72,-55,-73,-32,-79,-66,-28,-26,-36,-35,-56,-74,-1,-11,-42,-22,-18,-71,-48,-67,-33,-75,-40,-63,-81,-78,-43,-62,-85,-14,-39,-82,-46,-13,-37,-2,-60,-20,-51,-30,-25,-23,-69,-12,-49,-59,-21,-16,-54,-84,-88,-68,-57,-52,-27,-86,-87,-38,-64,-24,-47,-17,-65,-58,-83,-7,-6,-34,-45
-60,-41,-5,-59,-84,-66,-6,-28,-2,-63,-65,-71,-22,-52,-58,-35,-15,-19,-51,-21,-85,-39,-1,-12,-31,-18,-81,-13,-70,-67,-48,-44,-8,-54,-16,-55,-26,-27,-17,-7,-14,-56,-86,-25,-20,-36,-75,-78,-83,-62,-45,-9,-29,-30,-50,-72,-47,-79,-61,-82,-87,-88,-57,-23,-46,-37,-42,-38,-76,-77,-3,-40,-80,-69,-49,-74,-43,-68,-33,-11,-32,-64,-53,-73,-4,-34,-10,-24
-57,-42,-28,-59,-40,-41,-63,-35,-69,-78,-85,-74,-7,-51,-26,-21,-46,-4,-22,-2,-33,-72,-36,-13,-20,-31,-86,-53,-48,-32,-66,-77,-12,-73,-17,-83,-88,-29,-45,-47,-70,-56,-24,-34,-50,-64,-8,-75,-16,-87,-9,-61,-37,-10,-5,-84,-68,-60,-43,-3,-80,-76,-15,-11,-67,-44,-19,-23,-1,-14,-38,-25,-79,-82,-39,-62,-81,-49,-30,-18,-52,-71,-58,-54,-65,-27,-55,-6
-49,-30,-22,-34,-7,-75,-36,-14,-29,-81,-25,-47,-87,-21,-68,-85,-31,-23,-39,-86,-56,-70,-77,-84,-6,-46,-17,-73,-65,-71,-72,-37,-2,-53,-5,-40,-60,-41,-62,-28,-80,-64,-67,-78,-18,-61,-1,-3,-15,-58,-24,-88,-20,-74,-44,-69,-45,-27,-79,-43,-51,-59,-19,-42,-4,-52,-57,-9,-55,-16,-63,-13,-76,-8,-54,-35,-50,-83,-38,-33,-11,-12,-82,-48,-10,-26,-32,-66
-40,-33,-8,-41,-46,-34,-30,-74,-75,-38,-69,-52,-13,-88,-47,-39,-59,-5,-27,-64,-84,-11,-54,-18,-71,-3,-22,-63,-9,-2,-61,-57,-86,-37,-15,-78,-7,-62,-80,-14,-85,-65,-10,-77,-53,-44,-70,-36,-17,-19,-66,-55,-1,-23,-51,-82,-16,-12,-21,-35,-45,-20,-67,-48,-32,-26,-43,-76,-87,-4,-24,-81,-56,-79,-6,-29,-58,-50,-28,-73,-42,-72,-25,-68,-31,-60,-49,-83
-41,-50,-76,-55,-81,-46,-49,-21,-13,-83,-65,-37,-5,-67,-71,-69,-59,-60,-58,-78,-84,-64,-52,-88,-70,-27,-9,-45,-66,-23,-25,-54,-48,-12,-4,-31,-35,-26,-62,-38,-22,-74,-44,-87,-75,-86,-28,-36,-56,-85,-32,-3,-29,-24,-72,-47,-16,-18,-14,-2,-51,-34,-17,-39,-42,-20,-8,-30,-63,-1,-15,-57,-77,-10,-43,-6,-33,-68,-80,-82,-79,-19,-61,-40,-73,-7,-11,-53
-52,-1,-33,-56,-32,-31,-23,-45,-78,-35,-74,-88,-39,-44,-2,-64,-26,-58,-9,-21,-51,-55,-71,-83,-53,-85,-43,-24,-65,-87,-69,-75,-63,-40,-27,-61,-29,-14,-10,-13,-70,-50,-73,-67,-60,-8,-16,-68,-57,-84,-5,-59,-25,-3,-4,-77,-62,-80,-47,-17,-76,-22,-28,-86,-54,-72,-7,-36,-15,-34,-49,-42,-18,-6,-12,-48,-66,-19,-82,-46,-37,-11,-79,-20,-38,-30,-41,-81
-28,-40,-33,-70,-55,-72,-68,-19,-38,-83,-44,-45,-62,-69,-78,-57,-34,-8,-32,-10,-42,-41,-80,-73,-60,-79,-14,-86,-53,-52,-37,-46,-35,-36,-23,-81,-54,-49,-5,-25,-71,-3,-64,-58,-59,-76,-29,-56,-11,-85,-65,-17,-27,-30,-48,-67,-75,-47,-13,-18,-84,-22,-77,-43,-31,-26,-74,-87,-51,-15,-61,-2,-20,-21,-4,-16,-12,-63,-9,-82,-7,-39,-6,-50,-24,-1,-88,-66
