"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-38,-15,-30,-55,-27,-3,-74,-49,-80,-18,-50,-73,-56,-10,-16,-9,-86,-44,-22,-6,-48,-54,-87,-67,-69,-21,-7,-29,-25,-68,-57,-64,-20,-46,-63,-35,-40,-58,-62,-8,-34,-60,-14,-37,-79,-59,-26,-36,-31,-23,-11,-33,-88,-78,-1,-84,-83,-2,-82,-72,-66,-71,-51,-81,-4,-17,-24,-70,-42,-12,-77,-43,-13,-75,-47,-19,-5,-61,-53,-41,-85,-39,-65,-32,-28,-52,-45,-76
-15,-84,-39,-29,-42,-12,-48,-23,-22,-82,-74,-56,-27,-16,-65,-1,-24,-66,-47,-33,-4,-70,-88,-32,-58,-19,-77,-34,-5,-18,-40,-67,-28,-57,-69,-80,-53,-78,-35,-76,-36,-79,-44,-60,-73,-86,-10,-46,-21,-20,-31,-52,-41,-62,-30,-51,-75,-11,-3,-55,-17,-38,-26,-43,-9,-87,-2,-45,-13,-37,-61,-54,-71,-63,-25,-68,-85,-72,-14,-64,-59,-83,-8,-81,-49,-50,-6,-7
-76,-31,-56,-17,-63,-81,-64,-27,-21,-55,-44,-88,-6,-26,-62,-49,-43,-48,-15,-33,-84,-65,-24,-41,-32,-79,-50,-11,-42,-74,-22,-47,-28,-45,-57,-68,-29,-34,-77,-14,-60,-66,-5,-12,-69,-61,-72,-3,-80,-18,-36,-19,-73,-9,-10,-51,-53,-7,-25,-8,-20,-78,-67,-87,-1,-82,-54,-4,-23,-83,-59,-85,-38,-39,-71,-58,-2,-75,-70,-37,-52,-40,-13,-86,-35,-46,-30,-16
-83,-15,-75,-42,-24,-69,-58,-35,-34,-45,-31,-21,-36,-49,-71,-4,-87,-56,-59,-33,-17,-3,-54,-10,-65,-25,-80,-86,-12,-61,-48,-62,-51,-85,-18,-72,-1,-78,-74,-63,-68,-81,-66,-2,-40,-26,-60,-57,-76,-8,-11,-38,-20,-64,-13,-16,-88,-30,-77,-82,-27,-73,-22,-28,-29,-39,-44,-47,-53,-7,-5,-79,-70,-52,-50,-55,-67,-32,-6,-37,-43,-23,-84,-41,-9,-19,-14,-46
-36,-14,-86,-72,-79,-39,-40,-75,-2,-85,-55,-48,-42,-64,-11,-58,-81,-19,-61,-29,-26,-41,-46,-60,-57,-44,-53,-23,-6,-49,-32,-37,-24,-76,-16,-74,-77,-71,-33,-34,-78,-63,-7,-59,-67,-22,-35,-80,-27,-38,-45,-28,-87,-51,-70,-52,-13,-3,-84,-8,-62,-25,-73,-54,-5,-20,-4,-1,-43,-83,-66,-88,-12,-68,-10,-18,-17,-15,-65,-31,-30,-69,-82,-47,-56,-9,-21,-50
-80,-25,-42,-30,-14,-47,-1,-76,-75,-8,-83,-39,-52,-49,-17,-43,-32,-37,-6,-28,-64,-19,-3,-13,-59,-23,-60,-21,-62,-40,-73,-56,-84,-85,-34,-46,-31,-41,-10,-70,-87,-44,-78,-24,-26,-7,-63,-86,-51,-35,-16,-68,-4,-9,-11,-66,-67,-74,-54,-38,-55,-69,-20,-79,-27,-29,-50,-45,-2,-15,-77,-81,-12,-18,-82,-72,-61,-5,-57,-71,-36,-88,-22,-58,-48,-53,-33,-65
-66,-20,-47,-24,-76,-51,-39,-2,-3,-42,-80,-88,-25,-65,-37,-34,-63,-5,-74,-4,-68,-35,-30,-61,-49,-14,-84,-78,-69,-23,-79,-36,-12,-54,-7,-22,-9,-58,-62,-38,-27,-86,-28,-40,-77,-26,-48,-41,-83,-31,-33,-64,-60,-43,-16,-18,-75,-55,-19,-13,-53,-1,-72,-29,-67,-21,-46,-8,-52,-6,-73,-81,-10,-56,-59,-44,-50,-85,-87,-82,-70,-45,-71,-57,-17,-11,-32,-15
-16,-81,-74,-77,-35,-37,-42,-44,-5,-73,-7,-45,-58,-49,-18,-62,-53,-8,-15,-50,-9,-33,-25,-4,-34,-43,-51,-75,-82,-79,-39,-60,-66,-86,-68,-40,-57,-38,-2,-65,-80,-28,-48,-1,-85,-23,-67,-76,-24,-83,-32,-72,-12,-47,-3,-10,-41,-78,-11,-29,-52,-70,-17,-22,-88,-87,-56,-27,-36,-55,-13,-84,-59,-64,-54,-6,-61,-30,-26,-71,-63,-20,-21,-31,-19,-14,-69,-46
-26,-87,-15,-29,-68,-47,-78,-63,-51,-46,-11,-55,-50,-88,-36,-65,-28,-14,-49,-13,-8,-32,-69,-5,-2,-44,-20,-54,-40,-19,-48,-57,-66,-71,-70,-85,-56,-76,-52,-18,-25,-81,-79,-6,-73,-64,-4,-67,-72,-61,-45,-10,-16,-9,-74,-75,-1,-37,-83,-60,-42,-41,-53,-77,-84,-39,-23,-17,-58,-31,-33,-82,-80,-38,-86,-62,-30,-3,-27,-24,-43,-7,-35,-21,-12,-59,-22,-34
-62,-60,-33,-36,-17,-2,-44,-52,-53,-38,-1,-72,-54,-82,-23,-78,-34,-30,-80,-46,-16,-5,-7,-21,-73,-14,-29,-88,-39,-43,-75,-83,-15,-41,-74,-84,-65,-66,-68,-79,-12,-40,-50,-55,-56,-81,-59,-3,-20,-69,-26,-24,-48,-61,-18,-11,-86,-10,-22,-19,-32,-87,-77,-27,-70,-6,-58,-31,-37,-8,-28,-9,-35,-13,-67,-25,-64,-51,-85,-71,-57,-76,-45,-63,-49,-42,-47,-4
