"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-48,-41,-77,-88,-43,-12,-5,-74,-57,-4,-65,-16,-15,-7,-81,-2,-35,-44,-34,-19,-9,-40,-52,-30,-76,-84,-72,-87,-18,-45,-75,-24,-20,-13,-42,-47,-23,-85,-67,-68,-11,-22,-49,-58,-73,-70,-38,-66,-56,-62,-50,-51,-37,-14,-60,-71,-39,-36,-61,-54,-82,-28,-86,-59,-79,-33,-17,-63,-46,-26,-83,-10,-69,-55,-21,-78,-64,-25,-3,-29,-53,-1,-27,-8,-6,-32,-31,-80
-30,-36,-48,-67,-71,-39,-43,-51,-35,-18,-79,-7,-61,-83,-4,-6,-63,-25,-55,-76,-52,-23,-46,-19,-37,-50,-84,-10,-33,-11,-49,-82,-78,-34,-8,-85,-41,-70,-53,-77,-20,-22,-13,-17,-42,-74,-58,-75,-65,-80,-68,-2,-15,-72,-73,-9,-38,-60,-27,-40,-32,-28,-14,-24,-56,-1,-59,-62,-26,-44,-29,-69,-5,-87,-21,-54,-3,-12,-16,-66,-81,-57,-88,-47,-64,-86,-31,-45
-19,-76,-73,-85,-45,-40,-34,-71,-81,-72,-88,-14,-79,-32,-52,-26,-87,-59,-50,-86,-54,-25,-27,-31,-70,-63,-15,-10,-61,-82,-58,-74,-60,-57,-67,-55,-33,-48,-78,-51,-38,-47,-49,-6,-83,-9,-13,-2,-42,-17,-56,-37,-64,-12,-35,-68,-8,-7,-77,-22,-46,-53,-3,-80,-4,-44,-39,-62,-36,-16,-84,-24,-41,-20,-65,-21,-23,-18,-28,-1,-5,-43,-69,-11,-75,-66,-30,-29
-18,-29,-86,-71,-58,-16,-22,-8,-47,-25,-27,-37,-81,-39,-60,-51,-66,-79,-73,-48,-3,-44,-84,-65,-11,-82,-85,-12,-49,-62,-46,-36,-14,-68,-76,-69,-24,-32,-70,-83,-87,-21,-72,-45,-55,-31,-15,-61,-38,-57,-23,-30,-2,-52,-42,-7,-9,-41,-74,-35,-64,-56,-40,-28,-17,-80,-75,-88,-26,-67,-10,-5,-54,-77,-50,-34,-13,-53,-4,-78,-1,-43,-6,-20,-59,-19,-63,-33
-62,-47,-80,-16,-86,-15,-13,-56,-66,-53,-74,-11,-28,-49,-42,-12,-32,-83,-50,-73,-5,-24,-23,-61,-6,-20,-4,-17,-55,-18,-30,-72,-71,-3,-40,-38,-7,-82,-26,-41,-75,-36,-9,-45,-70,-34,-87,-52,-10,-79,-76,-48,-78,-67,-64,-54,-39,-22,-35,-59,-69,-14,-77,-51,-19,-27,-68,-29,-88,-63,-37,-57,-2,-58,-31,-81,-85,-21,-8,-25,-33,-1,-60,-84,-43,-65,-44,-46
-3,-32,-13,-59,-71,-18,-60,-8,-86,-12,-79,-31,-52,-70,-84,-57,-2,-67,-73,-46,-43,-38,-15,-49,-87,-50,-40,-16,-75,-37,-29,-11,-35,-69,-51,-78,-58,-26,-21,-61,-55,-20,-36,-64,-66,-77,-42,-23,-4,-63,-44,-47,-34,-54,-53,-22,-28,-88,-76,-85,-48,-68,-24,-39,-27,-1,-74,-62,-83,-19,-25,-10,-14,-30,-17,-6,-82,-41,-9,-72,-56,-80,-81,-5,-33,-65,-7,-45
-41,-88,-48,-11,-47,-68,-74,-3,-49,-33,-65,-85,-38,-82,-35,-7,-66,-59,-34,-87,-6,-61,-36,-40,-62,-18,-78,-69,-57,-10,-60,-4,-86,-67,-1,-31,-58,-63,-23,-73,-12,-19,-9,-20,-75,-83,-37,-79,-46,-29,-45,-5,-22,-24,-17,-52,-51,-42,-26,-56,-8,-25,-64,-14,-53,-77,-2,-39,-27,-21,-54,-44,-28,-84,-43,-30,-81,-71,-50,-76,-80,-32,-16,-13,-72,-70,-15,-55
-13,-78,-88,-34,-40,-62,-2,-43,-51,-35,-80,-5,-10,-24,-11,-23,-38,-79,-22,-46,-72,-4,-53,-42,-67,-15,-60,-36,-83,-27,-52,-87,-85,-12,-77,-64,-6,-39,-16,-84,-45,-21,-33,-28,-9,-65,-37,-58,-50,-48,-17,-61,-70,-82,-57,-19,-47,-71,-20,-68,-30,-55,-18,-14,-29,-66,-69,-73,-1,-8,-54,-32,-31,-74,-3,-59,-25,-49,-75,-56,-76,-81,-7,-44,-26,-86,-41,-63
-41,-44,-17,-67,-78,-71,-61,-24,-46,-4,-25,-85,-56,-76,-33,-57,-87,-80,-83,-55,-1,-26,-53,-7,-22,-31,-20,-5,-59,-11,-30,-32,-42,-14,-58,-43,-2,-12,-27,-72,-36,-47,-10,-51,-18,-50,-35,-75,-70,-15,-23,-39,-13,-34,-86,-28,-19,-16,-79,-21,-63,-62,-82,-64,-73,-88,-37,-81,-3,-74,-40,-9,-49,-6,-52,-45,-8,-54,-48,-66,-68,-77,-38,-60,-69,-84,-29,-65
-3,-19,-72,-71,-26,-18,-6,-50,-75,-68,-56,-87,-25,-63,-35,-22,-43,-59,-77,-49,-38,-17,-32,-13,-24,-44,-62,-40,-55,-37,-64,-58,-84,-8,-67,-41,-48,-16,-39,-51,-1,-76,-27,-29,-47,-2,-46,-79,-69,-82,-78,-5,-42,-9,-60,-21,-34,-70,-28,-57,-80,-52,-45,-20,-11,-61,-65,-23,-36,-66,-81,-4,-15,-88,-54,-73,-14,-83,-85,-10,-30,-86,-53,-31,-74,-12,-7,-33
-14,-17,-86,-25,-58,-88,-34,-46,-64,-8,-71,-49,-2,-12,-31,-18,-22,-69,-81,-67,-56,-16,-47,-39,-37,-9,-3,-26,-60,-41,-7,-76,-79,-87,-84,-45,-51,-40,-54,-30,-32,-35,-10,-75,-13,-6,-1,-66,-78,-20,-77,-24,-72,-29,-70,-23,-57,-48,-65,-33,-85,-80,-82,-19,-63,-59,-11,-5,-53,-50,-27,-15,-61,-68,-4,-43,-42,-74,-44,-73,-38,-36,-21,-28,-62,-55,-52,-83
-57,-16,-87,-2,-50,-48,-69,-37,-15,-8,-44,-17,-59,-66,-47,-10,-18,-1,-41,-26,-42,-23,-51,-52,-4,-22,-74,-55,-80,-78,-81,-88,-29,-40,-65,-85,-3,-21,-71,-77,-25,-56,-11,-84,-63,-34,-61,-73,-43,-53,-24,-79,-72,-58,-62,-6,-7,-27,-70,-46,-5,-45,-19,-12,-32,-60,-36,-9,-39,-75,-54,-49,-38,-35,-20,-30,-33,-13,-64,-86,-14,-68,-82,-31,-28,-67,-76,-83
-36,-65,-6,-84,-86,-27,-40,-17,-54,-18,-60,-2,-20,-77,-78,-34,-69,-72,-48,-5,-49,-24,-85,-29,-11,-43,-51,-28,-67,-12,-39,-53,-50,-42,-57,-58,-64,-82,-15,-62,-87,-25,-56,-23,-1,-16,-19,-59,-38,-80,-14,-33,-63,-71,-8,-3,-75,-13,-74,-76,-46,-30,-47,-31,-21,-52,-10,-22,-68,-44,-70,-81,-79,-73,-32,-37,-55,-61,-45,-7,-66,-26,-83,-9,-88,-4,-35,-41
-58,-59,-65,-70,-81,-76,-66,-10,-4,-53,-52,-13,-56,-30,-20,-1,-25,-88,-44,-24,-6,-37,-40,-42,-45,-50,-57,-64,-14,-79,-62,-63,-39,-67,-51,-87,-31,-16,-5,-34,-33,-28,-9,-69,-35,-22,-26,-18,-48,-3,-68,-46,-7,-11,-78,-75,-49,-82,-74,-86,-71,-19,-61,-73,-29,-60,-32,-12,-17,-15,-2,-83,-85,-77,-54,-21,-36,-41,-8,-72,-55,-38,-23,-43,-80,-47,-27,-84
-27,-48,-82,-46,-38,-2,-24,-41,-65,-57,-33,-72,-68,-53,-83,-20,-55,-86,-50,-31,-59,-23,-39,-14,-1,-40,-36,-44,-35,-11,-56,-16,-51,-8,-4,-25,-32,-13,-81,-12,-87,-88,-52,-19,-10,-15,-29,-42,-66,-69,-30,-37,-49,-9,-78,-58,-62,-75,-70,-54,-34,-28,-5,-73,-43,-80,-47,-79,-18,-60,-84,-67,-21,-22,-64,-6,-17,-76,-3,-26,-45,-63,-7,-61,-85,-74,-71,-77
-52,-30,-15,-25,-38,-40,-62,-6,-82,-76,-84,-10,-59,-39,-18,-57,-46,-75,-85,-49,-51,-22,-50,-26,-81,-13,-7,-31,-19,-47,-23,-78,-35,-32,-67,-73,-3,-5,-72,-4,-1,-66,-33,-8,-77,-17,-37,-68,-14,-61,-56,-86,-24,-34,-42,-48,-12,-88,-20,-83,-80,-60,-43,-79,-16,-41,-70,-71,-53,-11,-21,-69,-58,-65,-45,-36,-28,-54,-27,-74,-44,-55,-2,-29,-63,-87,-64,-9
-57,-22,-35,-49,-73,-75,-69,-44,-61,-5,-55,-8,-46,-85,-29,-33,-2,-23,-11,-65,-9,-40,-62,-17,-16,-72,-79,-86,-12,-45,-4,-88,-87,-74,-71,-64,-43,-10,-28,-26,-63,-27,-18,-56,-32,-50,-47,-53,-76,-20,-82,-6,-51,-81,-25,-30,-37,-31,-83,-39,-78,-68,-41,-34,-84,-36,-70,-67,-19,-13,-7,-42,-54,-14,-52,-48,-58,-59,-80,-60,-77,-38,-24,-15,-21,-3,-1,-66
-77,-21,-88,-35,-1,-11,-83,-69,-70,-17,-76,-8,-18,-20,-29,-78,-4,-72,-58,-84,-49,-45,-28,-51,-14,-30,-79,-81,-19,-48,-61,-67,-87,-62,-7,-43,-22,-31,-39,-59,-5,-82,-25,-60,-10,-55,-9,-80,-85,-74,-33,-64,-57,-27,-52,-54,-34,-65,-26,-15,-75,-68,-13,-37,-36,-16,-66,-12,-40,-32,-63,-41,-46,-73,-3,-50,-24,-53,-44,-86,-42,-71,-6,-2,-38,-56,-47,-23
-15,-42,-80,-31,-70,-40,-2,-54,-33,-52,-68,-21,-27,-58,-1,-51,-67,-74,-77,-63,-81,-35,-49,-82,-50,-7,-12,-39,-71,-18,-10,-87,-38,-30,-83,-66,-3,-84,-69,-53,-4,-20,-8,-25,-43,-45,-22,-19,-64,-61,-57,-55,-5,-73,-85,-46,-41,-28,-48,-34,-59,-29,-37,-60,-65,-86,-32,-23,-16,-88,-11,-13,-14,-79,-9,-62,-6,-47,-78,-17,-72,-44,-24,-76,-26,-75,-56,-36
-46,-2,-3,-4,-76,-71,-22,-49,-35,-31,-64,-14,-27,-33,-21,-15,-11,-85,-43,-75,-52,-16,-79,-26,-88,-30,-63,-83,-69,-6,-10,-24,-77,-5,-54,-81,-12,-68,-72,-80,-47,-13,-59,-19,-67,-29,-36,-70,-74,-40,-50,-58,-66,-25,-20,-37,-53,-60,-86,-8,-55,-1,-9,-87,-44,-82,-28,-84,-38,-41,-17,-62,-7,-34,-48,-61,-45,-65,-73,-42,-57,-23,-18,-32,-78,-39,-56,-51
-39,-33,-28,-85,-79,-75,-8,-56,-60,-14,-54,-71,-74,-23,-4,-29,-53,-87,-76,-80,-84,-7,-18,-68,-62,-32,-82,-83,-47,-64,-57,-58,-44,-72,-9,-20,-42,-77,-51,-65,-37,-86,-66,-1,-22,-15,-59,-34,-24,-69,-25,-46,-17,-41,-2,-88,-30,-45,-40,-67,-63,-26,-3,-48,-73,-21,-81,-31,-55,-52,-11,-61,-50,-16,-10,-78,-19,-38,-6,-35,-70,-13,-12,-5,-36,-43,-49,-27
-39,-44,-51,-84,-66,-36,-46,-80,-85,-38,-21,-8,-88,-37,-20,-13,-1,-78,-2,-59,-17,-5,-75,-47,-18,-16,-56,-19,-58,-67,-32,-81,-43,-65,-25,-86,-28,-35,-15,-31,-73,-74,-71,-27,-63,-4,-26,-64,-55,-68,-53,-14,-22,-34,-87,-7,-30,-3,-82,-11,-6,-50,-42,-29,-83,-70,-61,-72,-9,-45,-60,-41,-10,-24,-62,-54,-33,-76,-49,-69,-79,-57,-40,-23,-52,-77,-12,-48
-42,-61,-64,-25,-80,-27,-31,-60,-32,-36,-22,-74,-77,-63,-49,-40,-17,-66,-75,-85,-26,-50,-57,-1,-37,-7,-28,-8,-76,-39,-52,-67,-82,-69,-43,-81,-20,-11,-86,-84,-47,-72,-2,-73,-46,-83,-12,-55,-56,-59,-44,-48,-65,-68,-29,-19,-16,-41,-71,-51,-24,-70,-4,-14,-33,-79,-18,-53,-62,-38,-5,-58,-88,-6,-21,-13,-35,-87,-15,-54,-45,-23,-3,-34,-30,-78,-9,-10
-17,-23,-56,-35,-9,-42,-61,-49,-80,-8,-84,-73,-67,-53,-45,-24,-38,-78,-4,-43,-47,-26,-59,-12,-5,-44,-3,-77,-86,-82,-54,-68,-57,-28,-48,-79,-27,-64,-75,-34,-30,-58,-18,-63,-65,-13,-52,-20,-1,-14,-7,-76,-62,-51,-60,-22,-72,-32,-70,-46,-39,-66,-40,-50,-83,-81,-19,-69,-41,-85,-88,-29,-55,-16,-11,-33,-36,-87,-15,-74,-25,-31,-37,-2,-21,-71,-6,-10
-32,-62,-85,-25,-48,-30,-22,-9,-34,-13,-76,-72,-64,-49,-57,-59,-31,-63,-82,-87,-11,-53,-36,-44,-5,-27,-61,-40,-15,-17,-47,-16,-75,-3,-68,-19,-60,-54,-12,-84,-56,-39,-18,-14,-67,-4,-24,-28,-73,-8,-6,-74,-78,-51,-79,-1,-20,-55,-52,-65,-88,-10,-70,-50,-33,-42,-81,-71,-43,-37,-45,-7,-41,-66,-26,-38,-83,-80,-77,-46,-2,-86,-29,-21,-69,-23,-35,-58
-13,-43,-38,-60,-86,-52,-36,-3,-50,-19,-79,-7,-54,-66,-61,-73,-62,-83,-87,-78,-65,-51,-10,-67,-84,-18,-80,-76,-82,-11,-25,-70,-74,-16,-55,-37,-41,-9,-34,-63,-32,-15,-44,-31,-35,-56,-8,-69,-33,-30,-49,-28,-6,-53,-75,-21,-20,-58,-47,-77,-14,-40,-45,-24,-26,-59,-81,-57,-22,-48,-1,-17,-5,-46,-85,-2,-71,-23,-64,-29,-39,-27,-4,-12,-68,-88,-42,-72
-46,-57,-44,-35,-32,-45,-21,-76,-25,-56,-67,-87,-88,-78,-50,-9,-20,-23,-77,-83,-30,-22,-86,-39,-31,-12,-75,-5,-52,-15,-71,-60,-72,-54,-84,-58,-80,-2,-7,-37,-11,-48,-61,-36,-28,-40,-1,-59,-3,-69,-81,-51,-47,-64,-49,-43,-55,-42,-8,-34,-41,-74,-17,-85,-65,-24,-79,-38,-10,-14,-18,-4,-33,-66,-63,-13,-82,-70,-62,-29,-68,-16,-26,-27,-53,-73,-6,-19
-42,-45,-82,-66,-64,-34,-49,-75,-52,-6,-67,-8,-35,-37,-50,-24,-22,-76,-41,-62,-31,-81,-19,-26,-9,-21,-39,-68,-79,-5,-20,-54,-69,-48,-16,-3,-40,-80,-1,-78,-15,-29,-53,-60,-10,-4,-18,-83,-87,-73,-47,-58,-59,-2,-43,-55,-51,-38,-88,-17,-57,-84,-7,-36,-86,-72,-11,-56,-27,-32,-46,-13,-71,-61,-30,-33,-77,-12,-44,-28,-25,-85,-65,-14,-63,-74,-70,-23
-5,-1,-48,-58,-53,-11,-9,-82,-88,-63,-55,-36,-23,-16,-81,-50,-86,-70,-79,-62,-49,-87,-44,-83,-14,-8,-18,-41,-67,-84,-77,-60,-17,-69,-74,-68,-75,-72,-64,-71,-31,-37,-29,-43,-19,-4,-10,-12,-76,-46,-73,-61,-59,-42,-26,-54,-13,-39,-78,-24,-32,-33,-7,-3,-22,-15,-57,-6,-65,-66,-35,-38,-51,-30,-20,-2,-45,-56,-40,-28,-80,-34,-47,-25,-85,-27,-52,-21
-60,-44,-69,-86,-47,-21,-19,-18,-76,-25,-49,-52,-28,-85,-1,-16,-82,-87,-55,-79,-37,-81,-71,-26,-62,-23,-73,-53,-67,-43,-3,-13,-68,-32,-88,-61,-58,-30,-45,-66,-51,-34,-31,-75,-4,-15,-6,-42,-38,-2,-74,-20,-63,-41,-59,-65,-39,-84,-54,-83,-80,-70,-8,-48,-7,-12,-77,-64,-50,-9,-40,-27,-46,-29,-24,-35,-57,-78,-22,-10,-56,-33,-11,-14,-72,-17,-5,-36
-58,-56,-53,-29,-32,-85,-37,-11,-7,-5,-46,-52,-40,-54,-60,-39,-22,-77,-78,-80,-24,-59,-51,-50,-67,-23,-79,-73,-81,-70,-14,-44,-88,-55,-16,-71,-15,-42,-6,-86,-8,-82,-10,-84,-74,-2,-4,-48,-64,-34,-68,-9,-21,-43,-17,-33,-28,-83,-18,-49,-30,-47,-61,-62,-27,-65,-87,-69,-26,-76,-20,-66,-38,-63,-36,-25,-1,-45,-12,-3,-35,-31,-72,-19,-41,-57,-75,-13
-86,-54,-81,-43,-59,-25,-31,-42,-79,-58,-85,-48,-62,-22,-70,-15,-26,-69,-64,-57,-13,-53,-39,-1,-41,-66,-9,-29,-50,-78,-11,-40,-88,-60,-67,-18,-35,-28,-87,-34,-52,-7,-2,-37,-32,-12,-46,-55,-27,-74,-68,-80,-24,-75,-76,-17,-19,-47,-82,-83,-72,-77,-84,-30,-63,-61,-73,-71,-45,-38,-10,-44,-20,-23,-4,-65,-6,-8,-5,-56,-36,-33,-14,-16,-21,-51,-3,-49
-15,-70,-85,-71,-87,-30,-56,-33,-42,-38,-21,-9,-75,-79,-22,-10,-2,-73,-43,-55,-84,-72,-81,-32,-44,-28,-23,-35,-78,-12,-65,-41,-39,-83,-19,-80,-1,-62,-47,-16,-49,-11,-46,-6,-24,-3,-7,-69,-13,-36,-51,-67,-4,-77,-50,-8,-14,-5,-54,-82,-74,-60,-40,-53,-64,-25,-58,-48,-17,-34,-68,-27,-57,-86,-29,-20,-88,-59,-31,-76,-52,-18,-45,-63,-66,-26,-37,-61
-25,-47,-11,-79,-45,-26,-32,-5,-70,-21,-52,-87,-19,-14,-74,-68,-16,-15,-12,-53,-29,-23,-72,-1,-17,-43,-86,-13,-62,-10,-75,-58,-36,-80,-71,-81,-4,-46,-50,-84,-48,-38,-49,-60,-8,-63,-35,-59,-9,-39,-40,-56,-64,-57,-67,-51,-83,-34,-55,-77,-66,-76,-30,-69,-7,-20,-6,-78,-18,-88,-41,-3,-22,-37,-31,-2,-42,-82,-61,-85,-27,-33,-65,-28,-44,-54,-73,-24
-44,-59,-38,-36,-84,-65,-22,-9,-64,-41,-63,-40,-13,-49,-79,-4,-68,-25,-20,-48,-27,-80,-29,-60,-10,-55,-85,-15,-66,-6,-19,-17,-5,-3,-21,-37,-46,-71,-72,-33,-2,-7,-74,-23,-78,-51,-1,-81,-28,-50,-11,-26,-67,-62,-77,-45,-87,-18,-73,-57,-56,-43,-30,-8,-32,-16,-42,-12,-83,-35,-70,-34,-58,-75,-47,-82,-88,-54,-53,-14,-69,-76,-31,-61,-39,-86,-24,-52
-18,-64,-56,-48,-86,-33,-69,-19,-8,-20,-61,-29,-36,-35,-72,-21,-2,-81,-70,-75,-68,-7,-88,-14,-54,-39,-40,-47,-62,-34,-13,-42,-50,-3,-63,-85,-24,-30,-55,-6,-49,-44,-17,-46,-27,-22,-78,-11,-23,-52,-4,-25,-26,-76,-43,-41,-57,-53,-74,-1,-73,-82,-9,-45,-67,-84,-12,-58,-15,-10,-66,-71,-80,-38,-28,-51,-77,-37,-16,-79,-87,-65,-60,-5,-59,-83,-32,-31
-14,-36,-80,-44,-32,-12,-83,-13,-76,-6,-9,-67,-34,-45,-52,-35,-65,-87,-33,-69,-72,-23,-61,-25,-49,-82,-68,-46,-30,-10,-8,-73,-63,-62,-70,-77,-54,-88,-50,-43,-55,-57,-11,-29,-17,-1,-5,-4,-53,-78,-84,-22,-2,-51,-42,-21,-47,-75,-38,-40,-85,-66,-71,-3,-81,-7,-48,-79,-28,-27,-24,-39,-19,-86,-18,-58,-26,-56,-74,-41,-31,-16,-37,-64,-60,-15,-59,-20
-61,-74,-16,-50,-64,-76,-69,-66,-81,-1,-55,-36,-85,-72,-25,-70,-15,-88,-42,-84,-68,-51,-59,-48,-2,-39,-58,-26,-52,-60,-5,-56,-30,-46,-17,-80,-6,-75,-45,-87,-20,-13,-11,-43,-23,-21,-7,-86,-41,-31,-65,-82,-34,-73,-18,-9,-37,-38,-63,-10,-12,-28,-33,-62,-19,-78,-32,-8,-71,-44,-49,-47,-54,-29,-22,-67,-83,-27,-35,-77,-4,-40,-57,-14,-53,-79,-24,-3
-17,-86,-76,-77,-26,-22,-31,-29,-73,-15,-83,-84,-46,-41,-1,-2,-59,-71,-54,-56,-28,-39,-50,-13,-80,-9,-68,-8,-36,-52,-75,-85,-72,-79,-14,-37,-10,-51,-45,-62,-88,-38,-32,-58,-69,-48,-7,-43,-81,-82,-66,-70,-33,-19,-34,-35,-24,-55,-18,-20,-30,-74,-12,-64,-44,-25,-57,-49,-23,-4,-67,-6,-27,-63,-3,-42,-61,-47,-53,-11,-65,-16,-5,-21,-87,-78,-40,-60
-6,-3,-16,-53,-74,-10,-60,-73,-85,-59,-5,-26,-25,-46,-42,-40,-82,-86,-69,-57,-50,-9,-28,-11,-35,-67,-49,-55,-72,-12,-27,-77,-30,-20,-71,-80,-38,-32,-21,-66,-24,-63,-13,-58,-75,-14,-15,-41,-33,-56,-62,-34,-19,-64,-87,-39,-4,-78,-1,-88,-54,-51,-65,-79,-61,-81,-76,-37,-22,-43,-2,-52,-29,-44,-17,-7,-83,-68,-70,-45,-47,-23,-18,-84,-36,-48,-31,-8
