"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-50,-81,-68,-42,-32,-9,-52,-72,-60,-49,-56,-2,-70,-87,-69,-5,-84,-71,-31,-14,-12,-73,-20,-64,-28,-76,-57,-18,-34,-29,-8,-4,-79,-59,-74,-43,-88,-35,-67,-53,-48,-17,-30,-45,-7,-26,-25,-11,-33,-16,-40,-36,-82,-46,-80,-86,-3,-23,-38,-66,-13,-19,-24,-39,-65,-83,-10,-75,-6,-22,-58,-15,-27,-37,-41,-44,-78,-77,-63,-62,-61,-85,-51,-1,-55,-21,-54,-47
-25,-24,-39,-72,-6,-2,-37,-32,-53,-66,-63,-48,-41,-38,-83,-69,-79,-35,-43,-50,-12,-27,-59,-46,-1,-60,-52,-14,-85,-5,-20,-44,-84,-10,-78,-70,-67,-30,-68,-19,-13,-36,-45,-29,-77,-26,-80,-3,-9,-28,-18,-23,-49,-88,-42,-73,-22,-15,-57,-81,-62,-21,-61,-71,-31,-16,-47,-4,-75,-76,-51,-55,-33,-65,-17,-34,-82,-8,-86,-58,-64,-7,-56,-40,-74,-54,-87,-11
-16,-72,-86,-13,-14,-60,-26,-33,-31,-18,-41,-17,-82,-52,-42,-87,-30,-2,-5,-23,-12,-57,-66,-51,-10,-54,-47,-88,-78,-21,-76,-50,-81,-69,-27,-40,-85,-70,-83,-20,-38,-49,-67,-4,-63,-3,-79,-28,-73,-35,-74,-44,-19,-64,-36,-65,-9,-53,-46,-15,-37,-61,-58,-25,-34,-32,-75,-7,-45,-22,-29,-59,-55,-56,-68,-43,-6,-48,-24,-62,-1,-39,-77,-84,-11,-8,-80,-71
-70,-79,-59,-19,-10,-57,-14,-2,-45,-22,-13,-3,-88,-6,-86,-71,-34,-55,-21,-68,-46,-20,-60,-72,-47,-5,-30,-33,-82,-11,-32,-28,-74,-54,-52,-44,-51,-76,-83,-64,-42,-58,-12,-31,-69,-15,-4,-63,-29,-7,-24,-56,-27,-75,-87,-84,-49,-67,-50,-48,-25,-26,-23,-39,-8,-77,-18,-38,-73,-16,-62,-85,-1,-9,-40,-43,-80,-78,-66,-41,-36,-53,-35,-81,-65,-37,-61,-17
-43,-70,-52,-33,-68,-9,-42,-49,-47,-11,-64,-15,-79,-62,-10,-3,-23,-66,-40,-81,-39,-59,-19,-73,-31,-12,-76,-25,-50,-46,-20,-67,-71,-30,-72,-44,-74,-14,-82,-57,-26,-8,-83,-53,-69,-77,-80,-28,-54,-27,-51,-58,-18,-29,-75,-86,-6,-22,-45,-78,-87,-55,-13,-34,-60,-16,-38,-61,-48,-85,-21,-2,-32,-7,-4,-65,-56,-41,-37,-36,-24,-35,-5,-63,-17,-84,-88,-1
-73,-56,-80,-39,-15,-72,-48,-35,-18,-24,-53,-29,-86,-77,-37,-22,-88,-8,-5,-46,-69,-11,-12,-21,-78,-14,-17,-26,-57,-76,-34,-65,-58,-62,-52,-41,-61,-19,-44,-43,-30,-20,-50,-31,-82,-59,-4,-68,-23,-32,-83,-6,-60,-79,-75,-33,-66,-71,-16,-47,-67,-84,-2,-74,-81,-87,-64,-42,-25,-1,-49,-10,-13,-63,-3,-28,-51,-38,-45,-36,-7,-85,-55,-40,-27,-9,-70,-54
-1,-66,-43,-25,-34,-86,-21,-20,-29,-38,-7,-11,-78,-23,-13,-39,-79,-58,-56,-61,-88,-85,-16,-74,-6,-4,-15,-18,-54,-48,-59,-33,-26,-49,-53,-57,-47,-76,-75,-32,-73,-35,-87,-81,-37,-63,-40,-64,-41,-24,-17,-83,-84,-65,-71,-62,-5,-27,-22,-45,-44,-3,-72,-36,-31,-42,-68,-9,-2,-82,-8,-70,-10,-51,-55,-67,-30,-80,-77,-69,-52,-14,-12,-28,-46,-60,-50,-19
-13,-83,-34,-62,-46,-57,-39,-43,-24,-11,-4,-52,-82,-76,-51,-8,-33,-74,-49,-54,-2,-22,-12,-68,-19,-14,-37,-7,-10,-5,-6,-25,-88,-71,-29,-63,-81,-56,-20,-64,-18,-28,-55,-27,-16,-77,-31,-47,-15,-1,-38,-69,-70,-53,-84,-87,-66,-50,-21,-58,-67,-45,-9,-32,-78,-80,-30,-41,-44,-61,-23,-79,-17,-85,-59,-86,-48,-73,-36,-75,-35,-72,-3,-26,-42,-40,-65,-60
-55,-88,-30,-16,-38,-83,-19,-40,-65,-62,-75,-22,-87,-26,-70,-46,-48,-10,-3,-33,-17,-69,-24,-58,-43,-54,-39,-4,-72,-61,-8,-7,-35,-71,-21,-73,-86,-80,-49,-74,-52,-28,-66,-25,-84,-42,-79,-15,-11,-41,-2,-68,-36,-57,-5,-67,-20,-81,-27,-60,-23,-85,-77,-78,-37,-63,-6,-9,-34,-13,-82,-51,-14,-47,-1,-56,-44,-53,-45,-76,-31,-59,-50,-12,-18,-32,-64,-29
-88,-86,-45,-26,-6,-4,-71,-24,-41,-37,-49,-9,-65,-23,-7,-19,-27,-46,-67,-39,-60,-38,-8,-81,-82,-2,-17,-64,-43,-31,-55,-72,-35,-66,-14,-87,-42,-25,-83,-30,-78,-18,-12,-85,-44,-20,-36,-10,-76,-54,-5,-13,-80,-73,-51,-32,-15,-70,-61,-63,-40,-16,-3,-74,-47,-75,-34,-28,-62,-11,-79,-50,-29,-21,-69,-68,-56,-57,-59,-53,-77,-48,-52,-22,-33,-1,-84,-58
-13,-54,-65,-10,-15,-74,-32,-4,-79,-45,-43,-14,-77,-86,-24,-9,-51,-47,-3,-11,-85,-36,-34,-63,-71,-5,-6,-25,-2,-7,-27,-35,-39,-1,-20,-68,-40,-29,-78,-53,-16,-8,-55,-28,-82,-22,-57,-59,-76,-44,-88,-75,-38,-84,-87,-48,-72,-60,-73,-21,-62,-67,-80,-31,-12,-56,-17,-30,-23,-83,-52,-64,-33,-70,-26,-61,-66,-81,-19,-49,-50,-69,-58,-37,-42,-18,-41,-46
-78,-85,-32,-72,-2,-31,-19,-82,-75,-13,-29,-5,-65,-54,-36,-4,-57,-30,-7,-16,-8,-61,-47,-6,-25,-33,-45,-55,-87,-63,-11,-79,-10,-70,-86,-15,-81,-46,-67,-53,-22,-48,-56,-44,-21,-1,-49,-59,-18,-12,-77,-68,-43,-60,-40,-23,-39,-34,-3,-76,-64,-28,-38,-17,-62,-71,-27,-73,-66,-20,-9,-74,-14,-80,-24,-84,-69,-51,-42,-58,-83,-52,-41,-88,-35,-50,-37,-26
-39,-83,-15,-17,-49,-54,-3,-60,-84,-62,-9,-14,-65,-48,-47,-18,-11,-13,-16,-69,-79,-41,-46,-51,-50,-24,-27,-42,-57,-33,-78,-58,-86,-34,-31,-76,-66,-74,-61,-19,-21,-12,-70,-52,-82,-85,-8,-75,-7,-2,-22,-5,-72,-20,-80,-1,-30,-73,-77,-67,-53,-37,-44,-59,-10,-87,-35,-45,-4,-26,-25,-43,-6,-55,-36,-64,-56,-28,-29,-81,-71,-32,-40,-88,-38,-63,-68,-23
-23,-79,-62,-8,-10,-70,-60,-26,-76,-12,-46,-11,-78,-5,-6,-17,-39,-66,-51,-3,-80,-56,-29,-68,-58,-63,-41,-43,-1,-4,-35,-77,-49,-2,-16,-61,-82,-9,-15,-33,-42,-31,-47,-64,-86,-21,-44,-57,-65,-22,-53,-69,-38,-55,-72,-28,-19,-71,-7,-73,-24,-14,-25,-36,-13,-87,-48,-52,-32,-85,-30,-20,-27,-54,-40,-59,-34,-67,-37,-45,-83,-84,-50,-18,-74,-75,-81,-88
-59,-74,-38,-46,-52,-88,-37,-4,-58,-40,-21,-35,-53,-16,-32,-25,-50,-65,-34,-7,-17,-45,-85,-70,-42,-67,-44,-66,-29,-64,-15,-9,-63,-24,-62,-76,-54,-80,-30,-69,-49,-39,-10,-27,-77,-73,-78,-12,-14,-75,-11,-55,-56,-86,-81,-82,-8,-72,-51,-79,-83,-3,-87,-18,-13,-6,-41,-1,-26,-22,-31,-33,-36,-60,-19,-28,-47,-43,-20,-23,-71,-57,-68,-2,-5,-48,-84,-61
-14,-87,-11,-32,-5,-84,-80,-27,-77,-82,-79,-60,-50,-48,-83,-73,-9,-28,-85,-22,-24,-41,-74,-8,-66,-31,-70,-2,-71,-30,-42,-53,-81,-67,-38,-51,-76,-56,-43,-44,-6,-29,-33,-61,-63,-35,-12,-69,-17,-15,-3,-75,-21,-47,-39,-65,-4,-19,-55,-58,-20,-62,-46,-18,-13,-86,-49,-68,-26,-72,-16,-59,-37,-64,-23,-57,-78,-34,-52,-1,-45,-40,-7,-36,-54,-25,-88,-10
-7,-23,-79,-54,-85,-57,-5,-65,-80,-8,-83,-60,-59,-77,-55,-35,-17,-82,-20,-47,-67,-69,-22,-12,-70,-37,-62,-39,-40,-29,-24,-26,-50,-84,-38,-86,-78,-72,-14,-48,-42,-4,-75,-32,-74,-19,-49,-18,-16,-64,-27,-88,-2,-46,-66,-36,-52,-41,-87,-33,-15,-45,-61,-71,-73,-30,-21,-1,-43,-53,-13,-81,-9,-56,-34,-63,-6,-44,-68,-51,-11,-25,-28,-10,-3,-31,-76,-58
-81,-48,-64,-85,-49,-24,-35,-8,-78,-59,-71,-9,-88,-46,-18,-41,-45,-43,-6,-3,-52,-5,-34,-86,-80,-11,-63,-76,-23,-50,-2,-19,-61,-14,-42,-87,-33,-30,-82,-40,-73,-32,-7,-83,-31,-15,-58,-55,-47,-12,-67,-72,-1,-77,-38,-57,-4,-65,-13,-51,-17,-28,-36,-53,-79,-27,-26,-66,-25,-60,-44,-21,-56,-29,-54,-20,-69,-84,-68,-10,-39,-37,-62,-75,-74,-16,-70,-22
-32,-51,-62,-57,-6,-5,-19,-27,-47,-13,-73,-30,-37,-61,-26,-55,-56,-88,-25,-12,-41,-10,-68,-79,-76,-64,-75,-46,-87,-23,-16,-36,-81,-74,-84,-53,-86,-59,-39,-21,-8,-28,-72,-70,-15,-65,-11,-42,-1,-9,-18,-20,-60,-63,-43,-66,-7,-34,-4,-52,-58,-49,-69,-22,-14,-85,-3,-2,-45,-44,-29,-24,-35,-48,-50,-77,-67,-78,-83,-17,-54,-38,-40,-82,-31,-33,-71,-80
-31,-82,-24,-67,-25,-36,-50,-84,-51,-6,-78,-13,-79,-9,-62,-11,-39,-15,-28,-61,-87,-10,-17,-74,-64,-52,-44,-75,-35,-81,-72,-71,-16,-23,-46,-32,-63,-66,-42,-37,-77,-7,-38,-88,-21,-34,-41,-57,-65,-69,-55,-56,-12,-49,-83,-18,-4,-8,-80,-26,-59,-3,-58,-73,-47,-54,-68,-29,-48,-53,-27,-76,-60,-1,-22,-40,-20,-45,-43,-86,-85,-33,-5,-70,-19,-2,-30,-14
-71,-78,-75,-8,-63,-62,-58,-44,-47,-46,-66,-14,-80,-2,-33,-32,-73,-27,-5,-16,-87,-49,-9,-35,-59,-64,-84,-69,-72,-19,-40,-67,-28,-76,-18,-36,-82,-45,-30,-1,-6,-24,-12,-81,-21,-79,-53,-25,-10,-43,-20,-3,-41,-51,-56,-17,-15,-26,-39,-83,-74,-13,-55,-54,-57,-52,-4,-11,-65,-68,-61,-34,-7,-77,-60,-50,-42,-38,-85,-29,-48,-23,-88,-31,-86,-70,-37,-22
-44,-33,-64,-8,-21,-31,-13,-80,-50,-18,-28,-69,-71,-79,-82,-17,-62,-78,-42,-56,-46,-26,-6,-86,-7,-65,-51,-88,-61,-27,-29,-57,-41,-53,-38,-25,-54,-74,-59,-36,-10,-45,-52,-75,-49,-23,-15,-4,-85,-68,-55,-81,-9,-39,-40,-72,-22,-58,-20,-66,-34,-48,-84,-67,-5,-73,-35,-14,-87,-24,-43,-1,-3,-2,-11,-77,-30,-19,-37,-70,-76,-32,-12,-47,-63,-83,-60,-16
-81,-51,-18,-46,-75,-85,-14,-2,-79,-5,-16,-43,-61,-32,-80,-27,-42,-74,-8,-35,-25,-73,-10,-21,-49,-68,-19,-63,-53,-36,-30,-33,-26,-83,-20,-55,-76,-50,-84,-7,-52,-22,-57,-37,-47,-17,-28,-15,-77,-12,-66,-60,-34,-86,-87,-23,-31,-72,-67,-70,-64,-9,-78,-82,-41,-6,-88,-58,-39,-29,-44,-56,-69,-62,-3,-24,-71,-40,-11,-65,-38,-1,-59,-48,-13,-54,-45,-4
-68,-75,-18,-16,-52,-47,-62,-38,-57,-33,-42,-3,-77,-54,-58,-23,-87,-7,-35,-74,-8,-11,-30,-39,-61,-28,-40,-56,-17,-12,-51,-32,-80,-65,-69,-82,-67,-24,-85,-63,-19,-5,-9,-88,-84,-25,-76,-86,-81,-2,-1,-43,-46,-14,-66,-72,-10,-15,-41,-78,-53,-29,-34,-70,-6,-73,-45,-26,-21,-20,-31,-64,-13,-27,-22,-48,-55,-79,-36,-83,-71,-49,-50,-60,-59,-4,-44,-37
