"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88"
-20,-48,-6,-67,-4,-71,-65,-45,-26,-50,-10,-77,-68,-69,-83,-46,-64,-73,-85,-70,-76,-59,-53,-80,-19,-39,-35,-5,-30,-60,-72,-25,-31,-3,-87,-61,-42,-1,-2,-58,-37,-54,-16,-57,-7,-21,-28,-78,-29,-74,-84,-81,-79,-27,-11,-13,-38,-88,-15,-9,-12,-49,-47,-32,-14,-33,-40,-56,-66,-55,-82,-63,-34,-18,-52,-36,-8,-41,-23,-86,-22,-75,-62,-17,-43,-44,-24,-51
-15,-46,-68,-65,-35,-87,-60,-76,-16,-64,-7,-27,-43,-20,-83,-80,-29,-13,-59,-57,-78,-71,-12,-14,-77,-22,-40,-32,-75,-79,-61,-31,-48,-17,-50,-62,-6,-67,-25,-58,-5,-42,-88,-44,-36,-49,-54,-81,-84,-45,-23,-30,-72,-10,-4,-11,-52,-69,-85,-34,-74,-56,-38,-70,-28,-18,-53,-82,-47,-3,-86,-37,-39,-19,-2,-63,-26,-8,-33,-21,-55,-1,-73,-66,-41,-24,-9,-51
-35,-26,-14,-36,-2,-42,-53,-46,-82,-85,-37,-3,-28,-83,-45,-68,-38,-58,-86,-29,-88,-80,-65,-63,-54,-48,-40,-16,-79,-27,-87,-24,-74,-52,-73,-32,-31,-41,-23,-15,-39,-50,-11,-7,-60,-6,-22,-18,-76,-25,-84,-81,-77,-10,-5,-71,-44,-19,-72,-64,-13,-75,-47,-69,-67,-62,-21,-78,-33,-17,-55,-56,-1,-4,-57,-49,-43,-20,-34,-51,-8,-61,-9,-70,-12,-66,-30,-59
-8,-25,-30,-36,-23,-71,-65,-26,-43,-35,-34,-76,-57,-87,-56,-39,-29,-19,-58,-63,-61,-48,-85,-13,-40,-81,-83,-17,-44,-2,-79,-67,-54,-82,-52,-22,-72,-51,-5,-68,-80,-16,-24,-12,-88,-49,-59,-38,-77,-73,-86,-27,-37,-21,-60,-15,-10,-78,-20,-31,-74,-4,-3,-41,-62,-45,-53,-70,-50,-11,-66,-6,-18,-14,-75,-69,-84,-55,-9,-64,-28,-42,-33,-46,-1,-7,-32,-47
-86,-43,-54,-39,-21,-4,-57,-2,-65,-81,-82,-80,-76,-33,-74,-79,-38,-78,-59,-40,-50,-1,-53,-67,-3,-11,-51,-20,-22,-52,-32,-75,-49,-45,-60,-72,-55,-25,-5,-19,-26,-24,-41,-36,-63,-35,-10,-44,-73,-9,-87,-66,-8,-56,-71,-15,-64,-84,-46,-30,-69,-88,-27,-12,-31,-29,-16,-34,-37,-70,-85,-42,-23,-6,-48,-28,-14,-77,-58,-61,-7,-47,-13,-17,-68,-83,-18,-62
-41,-64,-84,-22,-65,-67,-24,-54,-63,-86,-20,-37,-30,-76,-29,-52,-50,-55,-21,-15,-88,-80,-7,-59,-28,-77,-71,-79,-19,-5,-40,-66,-16,-72,-56,-34,-58,-11,-53,-14,-51,-48,-23,-60,-13,-36,-35,-57,-44,-73,-87,-1,-38,-12,-61,-25,-49,-82,-42,-3,-6,-83,-33,-68,-81,-10,-31,-85,-70,-27,-75,-39,-17,-45,-62,-74,-78,-47,-9,-18,-4,-2,-32,-69,-43,-8,-46,-26
-35,-57,-66,-55,-72,-53,-44,-23,-36,-17,-6,-47,-73,-82,-56,-38,-27,-71,-19,-14,-20,-83,-60,-59,-31,-42,-40,-10,-70,-21,-63,-43,-67,-33,-84,-49,-3,-34,-13,-75,-58,-2,-8,-15,-68,-25,-16,-86,-87,-74,-62,-22,-64,-78,-50,-48,-69,-80,-24,-79,-39,-45,-54,-5,-11,-32,-85,-46,-52,-4,-81,-65,-41,-12,-7,-77,-1,-29,-26,-28,-37,-18,-51,-88,-76,-30,-9,-61
-48,-39,-66,-29,-35,-34,-68,-74,-77,-86,-32,-20,-52,-67,-78,-75,-8,-17,-28,-24,-65,-88,-64,-56,-1,-31,-41,-84,-11,-83,-82,-45,-72,-61,-6,-49,-2,-80,-12,-27,-30,-3,-43,-26,-21,-42,-36,-13,-70,-58,-73,-10,-22,-85,-18,-4,-53,-33,-87,-46,-38,-69,-44,-59,-7,-47,-15,-50,-25,-40,-71,-19,-9,-81,-76,-54,-23,-37,-16,-63,-79,-62,-51,-55,-5,-57,-60,-14
-4,-38,-83,-37,-10,-87,-84,-68,-42,-53,-17,-86,-48,-29,-34,-45,-31,-50,-26,-58,-71,-70,-81,-73,-28,-16,-47,-33,-82,-5,-77,-60,-20,-32,-79,-62,-75,-23,-2,-88,-65,-11,-12,-3,-72,-8,-9,-36,-13,-59,-56,-30,-19,-55,-14,-61,-7,-66,-49,-27,-35,-51,-18,-74,-54,-63,-57,-69,-80,-15,-24,-64,-40,-46,-85,-39,-41,-22,-6,-76,-21,-67,-25,-52,-43,-44,-1,-78
-29,-21,-78,-4,-7,-47,-32,-48,-70,-86,-14,-19,-42,-73,-72,-41,-23,-24,-34,-28,-52,-79,-83,-1,-61,-54,-11,-74,-76,-46,-65,-33,-38,-84,-50,-64,-18,-12,-49,-40,-13,-43,-56,-2,-35,-59,-81,-5,-82,-20,-85,-30,-57,-10,-6,-62,-58,-66,-88,-27,-67,-9,-25,-55,-39,-17,-15,-69,-75,-22,-87,-16,-3,-71,-44,-51,-68,-53,-45,-60,-63,-31,-80,-36,-77,-37,-8,-26
