"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-70,-20,-15,-10,-30,-6,-64,-12,-60,-22,-95,-84,-9,-32,-49,-43,-33,-40,-52,-97,-78,-25,-41,-34,-92,-36,-87,-21,-29,-38,-68,-53,-58,-81,-88,-44,-14,-100,-47,-73,-93,-74,-26,-65,-59,-85,-28,-8,-5,-99,-50,-45,-89,-75,-76,-86,-54,-13,-69,-24,-63,-23,-91,-82,-72,-7,-1,-83,-2,-67,-11,-16,-35,-42,-51,-62,-4,-37,-31,-48,-80,-18,-46,-98,-39,-94,-71,-17,-96,-57,-19,-55,-27,-79,-90,-77,-66,-56,-3,-61
-1,-25,-90,-88,-62,-14,-8,-38,-93,-19,-54,-46,-75,-86,-17,-28,-7,-63,-66,-4,-50,-57,-52,-11,-16,-47,-78,-80,-79,-13,-74,-21,-6,-35,-92,-98,-45,-95,-2,-68,-69,-32,-51,-15,-27,-24,-67,-40,-99,-81,-91,-87,-85,-43,-94,-73,-61,-65,-39,-31,-58,-26,-84,-44,-82,-49,-71,-77,-72,-59,-36,-10,-9,-53,-89,-97,-5,-3,-70,-23,-20,-41,-64,-12,-56,-18,-48,-22,-100,-55,-34,-96,-29,-37,-30,-33,-83,-42,-76,-60
-23,-99,-41,-51,-15,-11,-18,-52,-38,-9,-88,-22,-87,-36,-47,-96,-69,-31,-59,-78,-13,-67,-54,-49,-53,-89,-58,-66,-37,-70,-7,-72,-8,-55,-98,-63,-32,-84,-26,-50,-97,-57,-61,-40,-92,-35,-24,-3,-44,-90,-45,-6,-86,-68,-94,-82,-64,-93,-5,-95,-17,-46,-77,-39,-79,-20,-33,-65,-74,-16,-85,-60,-56,-80,-14,-42,-83,-75,-100,-81,-12,-29,-27,-73,-34,-25,-4,-2,-1,-62,-76,-21,-10,-48,-91,-28,-71,-19,-30,-43
-62,-44,-89,-34,-27,-30,-29,-3,-14,-32,-33,-83,-47,-79,-5,-54,-38,-66,-45,-28,-17,-8,-43,-95,-61,-88,-16,-48,-74,-25,-39,-2,-75,-1,-76,-99,-53,-26,-37,-18,-58,-13,-21,-59,-100,-10,-24,-65,-56,-81,-52,-92,-60,-77,-63,-22,-46,-86,-90,-12,-93,-57,-97,-4,-98,-19,-6,-82,-80,-72,-87,-40,-15,-96,-11,-20,-9,-71,-51,-55,-50,-31,-36,-67,-42,-91,-73,-41,-23,-7,-84,-69,-64,-94,-78,-85,-49,-70,-35,-68
-60,-72,-63,-52,-75,-19,-27,-46,-79,-98,-57,-4,-16,-70,-26,-97,-86,-85,-8,-61,-49,-91,-36,-69,-51,-65,-96,-42,-29,-9,-81,-15,-14,-82,-3,-39,-44,-30,-33,-20,-77,-84,-10,-71,-34,-73,-45,-100,-94,-43,-64,-53,-12,-24,-41,-80,-23,-58,-74,-32,-68,-92,-95,-55,-1,-2,-78,-21,-5,-56,-67,-28,-25,-17,-62,-83,-13,-48,-35,-40,-88,-66,-90,-59,-6,-11,-31,-76,-47,-99,-18,-50,-7,-87,-37,-93,-89,-38,-22,-54
-60,-30,-79,-77,-85,-52,-73,-12,-61,-88,-82,-55,-44,-19,-83,-21,-71,-80,-29,-95,-45,-84,-94,-42,-32,-75,-72,-33,-49,-87,-68,-5,-35,-3,-37,-92,-86,-46,-39,-100,-90,-93,-18,-34,-9,-20,-4,-50,-96,-62,-66,-43,-56,-6,-7,-22,-54,-13,-31,-1,-26,-57,-63,-40,-98,-41,-64,-76,-11,-16,-53,-58,-59,-70,-36,-23,-15,-74,-69,-10,-28,-97,-99,-17,-2,-25,-81,-27,-67,-14,-65,-24,-48,-89,-8,-47,-78,-51,-38,-91
-11,-53,-73,-6,-22,-29,-81,-57,-89,-61,-70,-20,-37,-47,-23,-99,-8,-90,-48,-60,-32,-72,-62,-75,-39,-59,-85,-80,-71,-13,-96,-7,-26,-9,-21,-42,-30,-58,-19,-33,-86,-38,-1,-92,-24,-67,-95,-44,-63,-93,-18,-17,-74,-97,-31,-82,-55,-40,-49,-43,-79,-10,-66,-2,-34,-14,-35,-50,-88,-78,-87,-56,-36,-15,-83,-84,-28,-51,-69,-3,-98,-16,-94,-4,-45,-76,-91,-27,-64,-5,-46,-65,-12,-100,-52,-68,-54,-77,-25,-41
-91,-92,-45,-13,-83,-33,-8,-52,-65,-38,-88,-1,-90,-44,-22,-68,-81,-12,-39,-61,-29,-82,-53,-36,-19,-40,-84,-76,-55,-18,-54,-49,-21,-3,-11,-80,-10,-78,-98,-67,-7,-59,-96,-95,-79,-48,-50,-34,-9,-85,-51,-72,-5,-63,-30,-99,-46,-37,-58,-25,-70,-60,-97,-32,-94,-15,-35,-100,-20,-74,-6,-71,-56,-86,-4,-2,-26,-27,-75,-14,-62,-28,-57,-87,-16,-73,-24,-77,-69,-41,-93,-17,-42,-23,-43,-31,-64,-47,-66,-89
-8,-58,-87,-25,-7,-35,-34,-4,-63,-20,-82,-95,-86,-83,-75,-41,-94,-96,-62,-99,-73,-28,-56,-51,-38,-32,-43,-21,-98,-72,-55,-40,-67,-53,-29,-17,-60,-85,-46,-39,-1,-80,-13,-78,-36,-5,-74,-9,-81,-66,-16,-26,-70,-37,-31,-30,-100,-90,-57,-11,-15,-48,-18,-71,-42,-14,-89,-77,-61,-6,-68,-59,-12,-69,-19,-76,-47,-50,-84,-2,-45,-49,-88,-97,-91,-24,-27,-93,-22,-64,-52,-65,-23,-10,-54,-33,-3,-92,-44,-79
-10,-37,-96,-70,-33,-95,-71,-6,-90,-69,-61,-39,-84,-82,-34,-40,-36,-52,-18,-53,-64,-16,-87,-54,-94,-89,-23,-48,-51,-97,-45,-30,-49,-12,-86,-88,-29,-77,-21,-79,-24,-43,-9,-62,-2,-59,-25,-22,-35,-73,-42,-4,-80,-81,-19,-76,-85,-50,-67,-65,-72,-13,-91,-83,-8,-26,-99,-44,-28,-7,-68,-27,-63,-58,-1,-74,-14,-60,-66,-55,-15,-17,-5,-93,-41,-31,-100,-3,-32,-92,-56,-38,-20,-57,-78,-11,-47,-75,-46,-98
