"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-23,-22,-10,-57,-61,-88,-46,-70,-78,-52,-71,-8,-37,-95,-39,-66,-9,-59,-67,-45,-11,-33,-19,-64,-1,-44,-2,-47,-42,-6,-27,-99,-69,-49,-80,-26,-40,-16,-50,-96,-62,-60,-13,-32,-72,-73,-51,-20,-98,-29,-92,-54,-89,-43,-30,-97,-87,-41,-18,-38,-58,-4,-76,-81,-31,-12,-53,-56,-84,-86,-25,-34,-85,-83,-82,-100,-14,-94,-65,-3,-75,-63,-36,-68,-15,-24,-35,-90,-21,-48,-55,-17,-74,-91,-93,-79,-77,-28,-5,-7
-21,-31,-89,-99,-64,-2,-59,-7,-69,-75,-6,-27,-54,-53,-95,-40,-91,-5,-50,-97,-20,-16,-10,-13,-65,-45,-33,-15,-82,-1,-36,-72,-44,-58,-74,-42,-4,-23,-66,-86,-85,-48,-24,-76,-18,-32,-94,-9,-39,-19,-37,-83,-62,-30,-70,-96,-29,-100,-55,-71,-98,-84,-61,-34,-14,-47,-17,-87,-77,-80,-8,-41,-88,-3,-12,-49,-51,-35,-67,-46,-22,-56,-11,-60,-92,-79,-63,-93,-73,-68,-90,-28,-57,-78,-38,-81,-25,-26,-43,-52
-45,-26,-63,-83,-69,-21,-73,-39,-36,-25,-29,-57,-23,-89,-85,-3,-56,-13,-33,-72,-14,-74,-98,-51,-11,-87,-1,-71,-12,-16,-92,-8,-9,-93,-65,-37,-79,-68,-88,-75,-43,-81,-15,-99,-34,-28,-91,-61,-59,-7,-97,-90,-55,-64,-47,-46,-5,-60,-2,-53,-84,-40,-66,-24,-94,-22,-18,-27,-49,-86,-52,-30,-100,-17,-10,-35,-31,-54,-96,-42,-67,-48,-6,-76,-41,-38,-77,-58,-44,-19,-95,-4,-62,-50,-80,-82,-20,-32,-70,-78
-82,-76,-46,-74,-100,-19,-8,-69,-27,-94,-54,-79,-36,-15,-55,-6,-93,-41,-24,-42,-40,-96,-51,-17,-23,-88,-25,-80,-1,-3,-14,-53,-78,-39,-16,-47,-59,-99,-9,-45,-44,-43,-75,-95,-26,-70,-92,-91,-57,-7,-32,-60,-37,-63,-84,-66,-71,-72,-90,-38,-20,-52,-49,-33,-98,-86,-5,-18,-89,-29,-10,-22,-35,-83,-2,-58,-34,-97,-61,-68,-73,-12,-11,-77,-48,-31,-64,-13,-56,-50,-67,-4,-85,-30,-87,-62,-81,-65,-21,-28
-82,-47,-12,-42,-100,-1,-68,-16,-93,-84,-54,-70,-67,-66,-48,-34,-98,-24,-45,-72,-19,-23,-6,-87,-36,-46,-76,-10,-14,-11,-90,-2,-20,-53,-28,-33,-71,-13,-29,-77,-39,-79,-4,-97,-26,-41,-83,-99,-40,-38,-80,-75,-44,-49,-64,-5,-74,-94,-73,-9,-78,-7,-50,-81,-25,-63,-58,-30,-35,-51,-37,-3,-27,-85,-17,-96,-95,-91,-55,-62,-88,-92,-18,-43,-59,-65,-61,-52,-8,-86,-60,-69,-89,-56,-22,-57,-21,-15,-31,-32
-24,-85,-26,-82,-31,-27,-11,-99,-61,-53,-12,-39,-37,-79,-71,-6,-35,-93,-19,-94,-23,-44,-16,-42,-60,-98,-21,-4,-28,-62,-69,-58,-63,-76,-18,-1,-100,-57,-43,-96,-22,-89,-30,-10,-9,-41,-84,-5,-86,-34,-14,-88,-77,-52,-95,-70,-74,-36,-67,-3,-59,-2,-80,-33,-25,-32,-8,-68,-64,-38,-56,-7,-81,-50,-47,-48,-55,-87,-91,-92,-51,-29,-90,-54,-20,-78,-97,-65,-45,-75,-15,-17,-46,-49,-72,-66,-40,-13,-83,-73
-67,-51,-3,-54,-93,-15,-24,-62,-30,-71,-49,-5,-26,-34,-91,-84,-77,-1,-18,-39,-45,-94,-97,-27,-55,-17,-99,-53,-29,-92,-19,-56,-16,-63,-42,-14,-98,-79,-58,-89,-73,-37,-81,-25,-48,-68,-64,-20,-85,-21,-66,-61,-70,-100,-46,-32,-13,-2,-80,-44,-60,-10,-43,-76,-8,-72,-83,-11,-6,-33,-31,-9,-65,-22,-78,-87,-35,-86,-7,-36,-69,-38,-96,-23,-28,-95,-74,-40,-47,-4,-88,-59,-90,-75,-12,-50,-57,-41,-82,-52
-37,-29,-88,-38,-69,-98,-21,-75,-92,-4,-42,-58,-65,-73,-62,-77,-87,-61,-44,-54,-14,-74,-17,-84,-20,-99,-9,-41,-97,-72,-5,-67,-46,-93,-63,-71,-94,-56,-2,-79,-31,-70,-60,-1,-86,-52,-11,-27,-50,-28,-53,-30,-49,-18,-35,-57,-7,-96,-48,-81,-55,-82,-91,-22,-40,-26,-76,-34,-95,-90,-39,-68,-16,-43,-36,-3,-12,-78,-13,-47,-19,-64,-66,-32,-10,-85,-83,-23,-80,-8,-6,-15,-89,-24,-51,-45,-100,-25,-59,-33
-47,-13,-26,-57,-95,-27,-25,-34,-33,-62,-15,-56,-29,-32,-84,-80,-55,-100,-8,-45,-6,-85,-46,-98,-71,-65,-68,-87,-14,-16,-52,-24,-92,-89,-78,-44,-97,-79,-63,-12,-4,-21,-59,-51,-72,-64,-76,-49,-39,-20,-38,-94,-60,-43,-40,-5,-17,-23,-9,-58,-11,-96,-36,-66,-86,-22,-42,-61,-18,-83,-2,-53,-88,-1,-19,-73,-54,-82,-77,-10,-70,-30,-93,-91,-75,-69,-67,-74,-81,-50,-41,-37,-7,-48,-90,-99,-35,-28,-31,-3
-55,-38,-39,-58,-40,-97,-12,-36,-63,-68,-44,-66,-57,-59,-29,-43,-82,-10,-49,-34,-88,-79,-50,-92,-91,-52,-30,-67,-86,-3,-1,-51,-8,-61,-76,-94,-87,-85,-45,-60,-47,-62,-18,-77,-13,-6,-74,-7,-33,-41,-80,-75,-20,-23,-83,-72,-11,-5,-65,-81,-56,-90,-16,-64,-42,-93,-9,-25,-96,-89,-35,-2,-19,-71,-99,-53,-37,-95,-84,-17,-15,-28,-78,-32,-46,-14,-21,-73,-70,-26,-100,-22,-31,-98,-54,-4,-69,-27,-48,-24
