"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
45,22,56,91,11,74,100,2,32,90,14,25,3,63,95,41,92,96,72,46,89,60,98,86,80,85,71,1,68,31,24,12,50,55,53,34,67,5,73,79,4,48,37,16,62,15,19,81,94,51,13,66,69,30,59,27,23,33,44,82,97,21,47,75,84,99,64,36,76,54,26,61,8,9,49,88,65,18,35,43,77,52,17,93,38,28,57,70,10,58,7,78,6,20,39,29,83,87,42,40
81,43,36,69,93,54,92,31,91,37,44,17,53,4,47,21,35,15,62,83,99,65,94,75,10,41,87,1,68,63,2,23,52,56,77,67,5,73,29,90,64,7,72,18,30,51,33,71,86,100,14,70,79,98,57,80,13,39,27,26,46,48,40,59,34,55,66,84,49,89,19,32,38,58,60,61,95,85,97,3,88,8,20,16,96,74,50,76,25,6,42,78,45,28,11,22,12,82,24,9
71,94,74,89,8,48,80,46,3,58,27,85,20,1,10,44,60,7,78,33,61,22,72,51,39,12,100,35,45,91,82,31,30,63,19,6,52,24,62,93,15,64,36,5,38,53,14,18,84,87,59,37,66,17,11,97,43,76,26,98,69,16,73,23,41,95,29,32,4,67,28,68,79,9,77,50,86,34,75,57,25,99,56,65,55,13,83,2,54,81,21,70,42,49,88,96,92,47,40,90
100,10,90,74,31,44,75,3,34,56,19,89,32,15,43,46,29,48,79,35,42,62,73,1,81,69,41,52,28,54,4,65,25,11,21,22,18,77,83,97,23,66,53,82,14,63,5,27,87,51,57,64,17,72,45,40,93,94,78,68,59,26,38,13,96,84,36,2,86,24,49,70,71,95,20,6,85,88,91,39,67,12,92,50,58,80,16,9,47,61,98,7,8,30,76,37,60,33,99,55
96,15,7,41,100,21,60,71,40,73,48,54,17,1,82,93,30,18,70,5,27,83,24,42,67,10,74,28,32,84,53,2,86,92,99,19,6,22,4,8,69,87,50,57,45,81,37,97,64,79,11,13,36,33,38,29,12,72,25,94,23,95,98,3,9,26,66,65,47,78,90,63,56,68,59,44,35,55,88,80,52,49,51,62,14,76,39,20,91,31,85,89,46,34,61,77,16,75,58,43
5,59,29,83,72,62,100,25,28,91,16,35,18,32,69,87,41,45,68,52,36,21,76,67,33,71,99,70,1,78,81,24,47,54,61,46,92,94,34,88,8,90,82,44,86,96,39,60,97,57,11,89,84,93,49,17,2,43,63,74,42,77,23,66,73,9,31,65,75,58,19,40,6,7,22,15,4,50,55,13,98,51,56,20,30,80,53,10,14,85,38,64,37,95,79,3,12,48,27,26
71,44,8,30,59,97,100,50,49,96,86,47,10,98,73,1,20,33,29,94,64,79,31,51,16,48,23,32,54,43,58,55,18,7,37,6,84,89,95,83,46,87,34,25,12,81,53,56,85,39,11,68,80,67,14,42,2,52,21,91,57,17,60,38,76,63,99,75,69,77,3,66,93,36,92,74,15,90,35,27,4,65,9,22,24,78,82,19,88,40,5,45,72,41,61,70,28,26,13,62
97,8,72,16,4,20,13,87,66,95,43,38,26,17,82,6,70,10,51,3,80,90,89,49,25,75,23,64,59,55,34,21,83,22,39,79,12,61,46,71,69,2,42,86,85,50,57,19,5,56,33,35,76,36,44,92,100,18,47,32,30,78,7,29,63,84,14,62,91,68,99,54,9,52,1,27,60,93,81,28,58,77,96,41,31,15,37,94,88,53,67,40,73,24,48,65,45,11,74,98
79,1,96,93,70,53,14,48,41,92,16,100,5,43,56,22,64,80,83,27,88,10,95,23,26,57,52,32,7,24,90,65,55,25,75,18,67,58,60,17,99,87,13,31,63,20,9,2,29,54,45,51,71,59,46,68,38,11,72,30,89,73,98,6,36,81,40,3,50,33,28,12,19,66,77,97,49,39,15,35,47,82,69,84,34,91,21,8,86,62,74,85,42,44,94,78,37,4,76,61
83,2,59,11,60,64,62,85,80,81,22,92,40,63,77,88,96,70,17,46,67,74,58,75,51,97,36,39,27,89,3,32,24,33,90,5,48,1,87,23,66,78,73,13,30,54,29,28,93,21,100,14,71,72,45,56,44,95,53,26,47,37,25,7,50,52,57,34,43,84,35,38,94,8,61,31,91,20,68,4,79,98,15,16,49,82,41,55,99,42,6,76,10,12,18,86,9,69,19,65
9,82,24,53,26,69,62,45,50,13,32,15,29,58,68,22,52,48,51,70,2,47,86,34,75,94,81,76,4,63,42,35,3,33,83,90,91,40,27,98,95,96,77,61,59,84,87,21,19,31,30,41,43,88,7,11,67,17,6,39,55,99,1,44,20,12,79,36,10,71,46,25,66,28,37,60,16,97,78,65,100,57,38,93,92,74,5,54,56,49,73,80,18,85,89,64,14,72,23,8
45,60,83,52,67,97,76,93,9,74,89,86,53,50,56,18,46,2,27,55,22,99,75,39,95,43,1,11,17,7,65,31,3,85,40,6,5,29,54,64,94,36,47,12,41,69,96,88,24,25,61,59,21,15,80,73,87,34,28,63,70,23,26,78,42,48,44,51,30,8,10,98,72,14,33,19,92,20,62,58,81,32,77,37,57,68,90,16,79,71,66,38,4,82,91,49,13,35,84,100
24,61,97,50,35,69,98,71,80,28,7,19,13,52,66,55,59,11,92,63,22,32,5,9,18,78,87,8,90,10,36,4,1,3,62,20,34,51,54,47,12,37,68,30,57,82,64,65,41,33,21,76,25,53,89,100,93,77,29,27,85,60,70,31,81,6,38,94,42,16,56,43,49,15,73,26,86,75,95,58,88,91,39,83,2,14,84,44,74,17,99,23,72,45,48,79,96,40,67,46
73,22,37,56,71,31,43,85,65,45,8,92,72,12,94,23,44,57,99,24,82,19,36,40,55,64,88,5,76,3,29,7,28,14,80,67,6,35,98,62,83,15,86,34,11,1,59,93,81,2,41,96,50,90,27,25,30,17,21,4,70,32,91,60,13,49,51,20,26,75,84,47,53,18,38,42,100,95,46,68,87,97,63,9,77,74,52,54,10,39,69,48,78,33,58,61,16,66,79,89
60,33,22,43,26,35,94,69,37,78,77,17,29,40,55,30,83,44,89,46,16,67,68,32,36,79,4,20,10,31,21,88,86,63,56,47,42,23,84,71,15,48,64,28,7,70,62,59,6,18,39,58,51,57,65,2,74,54,34,52,82,9,91,8,41,95,75,38,27,73,5,45,61,11,87,97,19,99,72,85,24,25,12,90,50,96,13,80,3,66,53,1,93,81,98,49,92,76,14,100
65,74,14,26,22,32,12,52,49,53,87,57,33,50,51,2,99,28,92,94,75,29,79,4,81,36,24,34,76,10,59,21,19,46,38,96,44,30,6,98,54,17,80,11,37,7,25,9,56,97,71,89,69,5,13,18,61,95,72,68,1,88,78,35,40,86,42,83,62,91,64,27,70,47,3,8,23,100,45,58,90,67,43,82,73,41,60,77,55,93,15,31,16,39,85,48,84,63,20,66
97,49,23,61,17,65,62,22,74,73,2,72,63,68,8,43,3,40,90,46,58,52,78,15,96,100,76,66,31,88,28,6,84,21,39,48,33,98,89,93,30,7,60,11,1,42,83,44,10,5,92,71,91,26,87,80,16,29,47,51,94,36,70,14,82,50,64,69,41,25,4,27,85,24,12,9,38,56,57,59,18,53,99,86,34,75,79,19,67,77,35,45,55,13,81,32,95,54,37,20
99,70,18,59,41,64,43,22,79,26,2,44,86,45,76,58,97,13,93,72,54,71,32,38,78,60,94,100,27,80,12,89,24,37,83,8,47,42,69,5,73,20,57,51,3,85,33,96,25,19,62,52,87,17,35,75,61,9,6,67,11,15,34,31,50,88,1,14,74,68,21,98,95,29,91,4,77,28,36,10,7,46,63,40,23,82,55,84,66,56,53,49,39,81,92,65,16,30,90,48
45,4,29,14,65,91,53,48,95,100,66,79,72,37,58,77,47,39,73,28,68,89,2,10,12,3,97,19,36,9,33,94,41,8,42,22,6,86,25,92,84,71,60,24,38,20,46,74,55,83,63,26,99,87,13,70,43,90,98,88,40,17,30,11,21,31,1,96,7,35,49,76,59,27,54,56,23,50,80,57,62,64,5,51,34,85,75,32,81,67,61,15,93,69,52,18,44,16,78,82
73,96,76,24,17,93,69,47,65,59,13,75,22,66,45,21,50,9,64,99,37,32,63,26,43,34,25,19,80,97,4,83,29,12,81,10,30,82,5,36,6,16,49,14,54,18,77,1,95,79,11,62,48,31,51,84,56,88,91,87,74,35,98,92,15,38,39,44,55,85,90,61,72,89,78,71,94,100,23,28,2,58,46,86,8,57,52,60,7,42,40,27,41,20,67,68,70,3,53,33
78,26,4,57,63,35,58,74,81,62,5,64,24,69,98,94,9,52,86,25,85,70,1,75,48,45,59,32,55,39,2,53,21,8,29,36,44,83,42,27,13,79,87,7,23,80,12,99,72,28,41,84,50,46,90,6,60,16,76,56,91,73,31,71,33,14,61,37,67,92,34,19,30,17,96,65,11,93,20,100,43,97,49,51,40,3,68,82,15,22,88,54,10,47,18,95,66,38,89,77
70,17,7,4,38,1,52,91,30,27,96,77,100,3,93,55,76,78,94,68,74,44,67,20,49,24,75,13,31,25,95,12,9,36,64,71,39,56,73,28,48,84,45,29,5,50,6,62,11,65,53,18,81,54,69,22,85,34,21,2,66,83,92,35,63,32,43,90,16,97,89,58,98,33,86,14,80,72,57,23,10,88,26,61,51,46,82,41,47,87,99,40,37,59,60,42,19,8,79,15
56,37,15,87,62,44,52,82,23,97,41,69,25,26,40,58,95,39,57,81,33,59,80,54,99,31,14,10,94,19,49,93,7,50,53,86,77,71,27,89,12,78,43,35,4,63,60,32,38,36,79,3,91,1,5,17,68,98,96,11,48,21,29,8,13,2,92,16,100,70,83,55,6,74,46,64,67,76,9,65,73,72,51,66,45,34,85,42,75,90,22,61,20,24,88,47,84,30,18,28
66,5,89,99,26,46,51,34,23,75,78,33,7,67,50,18,90,79,58,82,85,94,83,10,100,98,38,88,71,1,65,16,4,49,30,28,37,48,95,81,91,86,11,41,24,73,56,3,68,19,35,17,53,97,74,47,22,77,6,45,60,59,8,96,29,52,70,42,40,21,55,39,61,12,84,13,14,87,76,15,27,32,44,20,72,62,57,31,93,2,36,25,54,63,69,43,64,92,80,9
55,3,7,67,27,28,100,24,74,90,4,93,37,36,69,46,85,19,88,45,96,81,65,68,77,5,86,80,10,95,34,18,71,15,79,32,40,91,72,17,12,30,49,16,63,6,82,8,42,62,58,61,75,26,31,73,48,66,84,11,76,53,38,89,98,23,47,59,20,97,22,54,35,87,60,33,99,2,13,21,92,44,25,9,57,39,1,41,78,29,51,83,64,14,50,94,43,56,52,70
78,23,3,81,69,65,98,40,15,20,6,14,73,86,32,34,25,38,55,24,33,48,97,62,76,8,59,67,22,18,7,29,90,30,42,16,1,58,96,91,56,60,88,12,4,87,37,26,79,2,63,71,70,28,84,39,93,17,61,85,89,5,95,80,43,35,94,77,54,45,21,100,92,57,11,52,46,66,72,36,75,47,41,10,49,82,50,19,68,83,13,53,64,9,74,44,99,27,51,31
54,6,19,81,24,84,85,83,7,5,79,52,63,21,1,44,10,73,87,16,91,68,47,42,92,29,13,38,39,60,17,27,34,58,74,78,59,89,95,50,15,86,88,8,36,55,48,28,75,32,57,94,97,82,41,22,25,80,4,49,70,99,37,14,56,12,62,66,20,93,2,65,9,51,35,76,45,72,98,31,43,3,18,64,30,53,46,23,69,26,67,71,96,40,77,100,11,33,61,90
60,49,55,80,18,2,76,70,89,75,12,61,59,4,73,68,79,20,44,83,6,57,81,10,74,100,45,5,94,26,38,22,35,3,77,13,31,54,51,88,33,41,27,1,95,15,46,98,90,69,11,28,67,39,36,25,92,50,30,87,86,56,71,9,8,65,40,97,93,7,16,78,32,62,48,47,82,72,63,42,37,84,66,23,58,24,14,21,91,29,34,52,17,53,96,19,99,64,43,85
13,23,90,92,35,16,1,53,11,94,68,80,52,54,49,61,59,15,79,38,96,25,87,65,27,55,58,8,7,29,95,42,31,67,28,98,76,70,22,39,4,45,30,83,6,69,100,9,82,43,71,51,91,10,44,19,14,32,72,78,63,74,46,66,88,3,17,56,84,50,48,73,75,5,20,64,12,77,26,2,41,93,57,18,36,89,40,33,34,97,24,99,21,81,86,60,85,47,62,37
54,32,50,83,34,27,91,30,26,74,61,78,28,39,21,33,7,69,96,35,63,49,62,53,72,6,40,22,19,47,64,45,4,18,66,9,82,44,14,73,38,20,88,77,67,98,84,42,46,12,95,70,93,10,94,71,52,97,8,31,37,24,11,60,79,100,90,57,51,2,41,89,65,13,56,85,75,87,16,23,81,17,58,1,99,80,43,59,25,3,36,92,86,15,55,76,5,29,68,48
