"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
-87,-7,-57,-32,-80,-25,-16,-35,-81,-78,-1,-91,-54,-14,-59,-3,-55,-36,-33,-61,-99,-71,-28,-94,-97,-93,-74,-30,-53,-29,-90,-39,-31,-56,-60,-48,-69,-76,-79,-15,-92,-10,-42,-8,-4,-27,-73,-66,-6,-17,-88,-24,-77,-85,-22,-2,-34,-82,-65,-47,-19,-40,-20,-75,-12,-63,-23,-50,-62,-67,-72,-38,-84,-89,-49,-64,-13,-21,-11,-70,-46,-86,-43,-18,-51,-100,-95,-41,-98,-9,-68,-52,-96,-45,-26,-44,-58,-83,-5,-37
-96,-64,-28,-9,-89,-14,-45,-83,-24,-38,-97,-7,-82,-27,-2,-62,-57,-3,-1,-40,-19,-69,-35,-68,-54,-20,-48,-77,-22,-47,-72,-79,-29,-61,-49,-42,-94,-41,-76,-53,-37,-12,-98,-87,-93,-70,-16,-56,-6,-10,-91,-92,-99,-43,-5,-8,-59,-78,-21,-31,-71,-46,-74,-52,-11,-60,-30,-90,-18,-51,-85,-63,-36,-55,-66,-44,-80,-15,-65,-84,-67,-86,-81,-34,-13,-32,-95,-58,-88,-33,-26,-75,-73,-4,-25,-50,-100,-23,-17,-39
-52,-2,-86,-25,-64,-24,-15,-89,-51,-71,-61,-72,-65,-55,-47,-79,-66,-1,-20,-78,-56,-27,-19,-95,-76,-11,-88,-13,-28,-23,-26,-49,-97,-44,-32,-43,-9,-99,-16,-12,-33,-29,-98,-100,-40,-83,-30,-93,-14,-69,-17,-74,-7,-48,-87,-73,-85,-35,-91,-8,-77,-39,-50,-68,-59,-94,-4,-34,-38,-10,-67,-60,-70,-45,-57,-62,-96,-31,-5,-42,-6,-21,-36,-63,-58,-90,-92,-37,-54,-80,-81,-3,-18,-22,-53,-75,-41,-46,-82,-84
-58,-63,-15,-66,-30,-46,-12,-60,-14,-7,-90,-97,-69,-29,-2,-43,-70,-62,-47,-92,-83,-44,-42,-18,-50,-52,-37,-79,-67,-98,-45,-54,-11,-34,-32,-4,-53,-5,-35,-31,-3,-48,-88,-61,-51,-77,-8,-81,-22,-20,-41,-78,-1,-25,-16,-71,-6,-64,-91,-86,-93,-38,-80,-57,-49,-82,-84,-40,-33,-65,-24,-87,-100,-10,-99,-36,-74,-76,-19,-72,-85,-59,-27,-94,-73,-96,-55,-95,-26,-28,-17,-39,-56,-21,-13,-23,-68,-89,-9,-75
-94,-15,-6,-5,-77,-21,-69,-98,-8,-31,-17,-97,-91,-25,-86,-66,-38,-49,-34,-43,-52,-79,-67,-48,-93,-44,-71,-63,-18,-92,-73,-7,-74,-14,-58,-2,-40,-75,-100,-62,-60,-29,-85,-57,-19,-83,-3,-32,-35,-10,-22,-46,-9,-30,-28,-76,-72,-47,-45,-4,-37,-95,-96,-89,-81,-36,-55,-39,-88,-12,-82,-54,-11,-99,-53,-87,-41,-33,-27,-90,-70,-16,-42,-23,-24,-65,-80,-64,-50,-56,-78,-68,-61,-51,-1,-59,-26,-84,-13,-20
-92,-75,-24,-39,-89,-6,-72,-73,-2,-14,-18,-67,-84,-100,-44,-37,-3,-50,-17,-86,-68,-30,-63,-94,-91,-98,-47,-48,-5,-96,-82,-20,-10,-93,-55,-8,-31,-45,-19,-25,-13,-1,-90,-77,-66,-26,-32,-7,-53,-35,-22,-78,-51,-57,-42,-23,-69,-58,-38,-56,-15,-41,-46,-95,-88,-43,-11,-12,-83,-60,-70,-80,-97,-59,-74,-27,-54,-65,-33,-9,-61,-40,-76,-64,-49,-99,-79,-28,-85,-81,-16,-87,-34,-29,-52,-36,-62,-71,-4,-21
-92,-54,-61,-33,-97,-74,-29,-7,-67,-58,-93,-90,-49,-63,-95,-57,-70,-16,-36,-72,-89,-28,-51,-77,-96,-46,-37,-100,-10,-75,-25,-76,-44,-41,-3,-68,-88,-53,-84,-9,-17,-56,-15,-47,-98,-55,-30,-78,-80,-1,-81,-71,-87,-62,-52,-34,-43,-79,-99,-2,-6,-59,-24,-83,-22,-94,-26,-27,-64,-42,-40,-73,-50,-39,-4,-5,-60,-14,-48,-45,-18,-69,-66,-8,-19,-91,-65,-32,-85,-82,-11,-35,-20,-21,-86,-38,-23,-31,-13,-12
-56,-60,-22,-31,-90,-81,-24,-77,-59,-15,-35,-71,-39,-34,-1,-75,-5,-19,-32,-25,-61,-86,-51,-54,-53,-28,-66,-38,-62,-6,-80,-26,-57,-96,-44,-13,-88,-42,-73,-11,-29,-85,-33,-95,-92,-79,-30,-64,-100,-40,-36,-89,-20,-46,-12,-55,-76,-97,-10,-3,-4,-52,-7,-49,-74,-82,-63,-2,-78,-84,-91,-27,-18,-98,-87,-68,-67,-23,-43,-14,-69,-94,-47,-65,-16,-99,-93,-70,-9,-37,-21,-50,-83,-72,-45,-58,-17,-41,-48,-8
-76,-58,-31,-83,-95,-91,-87,-67,-34,-92,-89,-98,-86,-66,-46,-25,-12,-14,-20,-6,-55,-97,-52,-33,-96,-51,-61,-48,-29,-82,-50,-53,-4,-69,-47,-43,-41,-21,-2,-36,-99,-3,-18,-88,-62,-81,-100,-80,-5,-7,-57,-10,-65,-26,-13,-28,-59,-90,-42,-19,-9,-70,-85,-84,-17,-71,-64,-22,-73,-32,-93,-94,-37,-63,-60,-77,-23,-44,-27,-49,-35,-11,-38,-30,-16,-1,-75,-15,-39,-78,-72,-79,-40,-24,-54,-74,-8,-45,-68,-56
-81,-54,-49,-63,-92,-79,-3,-65,-82,-66,-40,-20,-77,-6,-94,-57,-9,-18,-70,-85,-97,-87,-34,-93,-95,-48,-44,-23,-31,-38,-98,-21,-17,-88,-1,-8,-42,-59,-12,-30,-22,-7,-29,-32,-19,-89,-55,-45,-53,-84,-62,-33,-51,-5,-24,-36,-61,-90,-78,-80,-16,-83,-76,-2,-52,-26,-74,-50,-68,-11,-58,-28,-35,-60,-27,-46,-43,-25,-96,-86,-56,-64,-47,-39,-14,-71,-91,-99,-73,-75,-13,-69,-67,-4,-41,-72,-100,-15,-37,-10
